,day,agents,type,type_of_screening_pretty
180,6.0,0.042199999999999994,Infected in quarantine,Screening 100%
181,7.0,0.0462,Infected in quarantine,Screening 100%
182,8.0,0.0764,Infected in quarantine,Screening 100%
183,9.0,0.0885,Infected in quarantine,Screening 100%
184,10.0,0.1066,Infected in quarantine,Screening 100%
185,11.0,0.1367,Infected in quarantine,Screening 100%
186,12.0,0.1669,Infected in quarantine,Screening 100%
187,13.0,0.1619,Infected in quarantine,Screening 100%
188,14.0,0.1438,Infected in quarantine,Screening 100%
189,15.0,0.1799,Infected in quarantine,Screening 100%
190,16.0,0.2151,Infected in quarantine,Screening 100%
191,17.0,0.2623,Infected in quarantine,Screening 100%
192,18.0,0.2925,Infected in quarantine,Screening 100%
193,19.0,0.3659,Infected in quarantine,Screening 100%
194,20.0,0.3468,Infected in quarantine,Screening 100%
195,21.0,0.3418,Infected in quarantine,Screening 100%
196,22.0,0.3498,Infected in quarantine,Screening 100%
197,23.0,0.3368,Infected in quarantine,Screening 100%
198,24.0,0.3608,Infected in quarantine,Screening 100%
199,25.0,0.3728,Infected in quarantine,Screening 100%
200,26.0,0.3929,Infected in quarantine,Screening 100%
201,27.0,0.386,Infected in quarantine,Screening 100%
202,28.0,0.3438,Infected in quarantine,Screening 100%
203,29.0,0.3558,Infected in quarantine,Screening 100%
204,30.0,0.3629,Infected in quarantine,Screening 100%
205,31.0,0.3457,Infected in quarantine,Screening 100%
206,32.0,0.3618,Infected in quarantine,Screening 100%
207,33.0,0.3689,Infected in quarantine,Screening 100%
208,34.0,0.3869,Infected in quarantine,Screening 100%
209,35.0,0.3568,Infected in quarantine,Screening 100%
