,day,agents,type,type_of_screening_pretty
188,14.0,0.7357,Infected in quarantine,Screening 50%
189,15.0,2.7748,Infected in quarantine,Screening 50%
190,16.0,2.5846,Infected in quarantine,Screening 50%
191,17.0,2.3023,Infected in quarantine,Screening 50%
192,18.0,2.0811,Infected in quarantine,Screening 50%
193,19.0,1.8679,Infected in quarantine,Screening 50%
194,20.0,1.6607,Infected in quarantine,Screening 50%
195,21.0,1.4975,Infected in quarantine,Screening 50%
196,22.0,2.8949,Infected in quarantine,Screening 50%
197,23.0,2.6336,Infected in quarantine,Screening 50%
198,24.0,2.3784,Infected in quarantine,Screening 50%
199,25.0,2.1381,Infected in quarantine,Screening 50%
200,26.0,1.8989,Infected in quarantine,Screening 50%
201,27.0,1.6517,Infected in quarantine,Screening 50%
202,28.0,1.4555,Infected in quarantine,Screening 50%
203,29.0,2.1892,Infected in quarantine,Screening 50%
204,30.0,1.98,Infected in quarantine,Screening 50%
205,31.0,1.7858,Infected in quarantine,Screening 50%
206,32.0,1.5846,Infected in quarantine,Screening 50%
207,33.0,1.4254,Infected in quarantine,Screening 50%
208,34.0,1.2603,Infected in quarantine,Screening 50%
209,35.0,1.1271,Infected in quarantine,Screening 50%
210,1.0,0.7467,Infected,Screening 100%
211,2.0,0.8068,Infected,Screening 100%
212,3.0,0.989,Infected,Screening 100%
213,4.0,1.2843,Infected,Screening 100%
214,5.0,1.6937,Infected,Screening 100%
215,6.0,2.1842,Infected,Screening 100%
216,7.0,2.3784,Infected,Screening 100%
217,8.0,0.8779,Infected,Screening 100%
218,9.0,1.047,Infected,Screening 100%
219,10.0,1.2783,Infected,Screening 100%
220,11.0,1.5956,Infected,Screening 100%
221,12.0,1.9299,Infected,Screening 100%
222,13.0,2.2352,Infected,Screening 100%
223,14.0,2.3884,Infected,Screening 100%
224,15.0,0.5626,Infected,Screening 100%
225,16.0,0.6557,Infected,Screening 100%
226,17.0,0.7668,Infected,Screening 100%
227,18.0,0.8749,Infected,Screening 100%
228,19.0,1.035,Infected,Screening 100%
229,20.0,1.1982,Infected,Screening 100%
230,21.0,1.2773,Infected,Screening 100%
231,22.0,0.3203,Infected,Screening 100%
232,23.0,0.3654,Infected,Screening 100%
233,24.0,0.4494,Infected,Screening 100%
234,25.0,0.5225,Infected,Screening 100%
235,26.0,0.6326,Infected,Screening 100%
236,27.0,0.7437,Infected,Screening 100%
237,28.0,0.7768,Infected,Screening 100%
238,29.0,0.2533,Infected,Screening 100%
239,30.0,0.2793,Infected,Screening 100%
240,31.0,0.3243,Infected,Screening 100%
241,32.0,0.3804,Infected,Screening 100%
242,33.0,0.4454,Infected,Screening 100%
243,34.0,0.5205,Infected,Screening 100%
244,35.0,0.5455,Infected,Screening 100%
245,1.0,0.2533,Infected in quarantine,Screening 100%
246,2.0,0.2212,Infected in quarantine,Screening 100%
247,3.0,0.2002,Infected in quarantine,Screening 100%
248,4.0,0.1732,Infected in quarantine,Screening 100%
249,5.0,0.1542,Infected in quarantine,Screening 100%
250,6.0,0.1371,Infected in quarantine,Screening 100%
251,7.0,0.1181,Infected in quarantine,Screening 100%
252,8.0,1.6627,Infected in quarantine,Screening 100%
253,9.0,1.5906,Infected in quarantine,Screening 100%
254,10.0,1.4775,Infected in quarantine,Screening 100%
255,11.0,1.3463,Infected in quarantine,Screening 100%
256,12.0,1.2242,Infected in quarantine,Screening 100%
257,13.0,1.1071,Infected in quarantine,Screening 100%
258,14.0,0.97,Infected in quarantine,Screening 100%
259,15.0,2.6256,Infected in quarantine,Screening 100%
260,16.0,2.4274,Infected in quarantine,Screening 100%
261,17.0,2.2152,Infected in quarantine,Screening 100%
262,18.0,2.024,Infected in quarantine,Screening 100%
263,19.0,1.8098,Infected in quarantine,Screening 100%
264,20.0,1.5906,Infected in quarantine,Screening 100%
265,21.0,1.3914,Infected in quarantine,Screening 100%
266,22.0,1.8849,Infected in quarantine,Screening 100%
267,23.0,1.7387,Infected in quarantine,Screening 100%
268,24.0,1.5716,Infected in quarantine,Screening 100%
269,25.0,1.4034,Infected in quarantine,Screening 100%
270,26.0,1.2062,Infected in quarantine,Screening 100%
271,27.0,1.0761,Infected in quarantine,Screening 100%
272,28.0,0.963,Infected in quarantine,Screening 100%
273,29.0,0.973,Infected in quarantine,Screening 100%
274,30.0,0.8759,Infected in quarantine,Screening 100%
275,31.0,0.7888,Infected in quarantine,Screening 100%
276,32.0,0.6997,Infected in quarantine,Screening 100%
277,33.0,0.6176,Infected in quarantine,Screening 100%
278,34.0,0.5465,Infected in quarantine,Screening 100%
279,35.0,0.4835,Infected in quarantine,Screening 100%
