,day,cumulative_infected,type,type_pretty
76,17.0,0.07878517241379321,Total infected,10%
77,18.0,0.0935179310344826,Total infected,10%
78,19.0,0.1102613793103448,Total infected,10%
79,20.0,0.12950068965517236,Total infected,10%
80,21.0,0.1438872413793105,Total infected,10%
81,22.0,0.15468137931034479,Total infected,10%
82,23.0,0.17073482758620692,Total infected,10%
83,24.0,0.18975241379310345,Total infected,10%
84,25.0,0.21095275862068974,Total infected,10%
85,26.0,0.23470344827586204,Total infected,10%
86,27.0,0.25989241379310335,Total infected,10%
87,28.0,0.27794896551724146,Total infected,10%
88,29.0,0.29126517241379324,Total infected,10%
89,30.0,0.3105586206896551,Total infected,10%
90,31.0,0.3320779310344827,Total infected,10%
91,32.0,0.35520034482758633,Total infected,10%
92,33.0,0.3793517241379311,Total infected,10%
93,34.0,0.40387000000000006,Total infected,10%
94,35.0,0.42132551724137934,Total infected,10%
95,36.0,0.4337986206896552,Total infected,10%
96,37.0,0.4500172413793102,Total infected,10%
97,38.0,0.4681917241379309,Total infected,10%
98,39.0,0.4871879310344826,Total infected,10%
99,40.0,0.506461724137931,Total infected,10%
100,41.0,0.5250020689655173,Total infected,10%
101,42.0,0.5394379310344828,Total infected,10%
102,43.0,0.5493196551724139,Total infected,10%
103,44.0,0.5617437931034484,Total infected,10%
104,45.0,0.5753982758620689,Total infected,10%
105,46.0,0.589116551724138,Total infected,10%
106,47.0,0.6020248275862069,Total infected,10%
107,48.0,0.6147748275862068,Total infected,10%
108,49.0,0.623474827586207,Total infected,10%
109,50.0,0.6299979310344829,Total infected,10%
110,51.0,0.6375924137931035,Total infected,10%
111,52.0,0.6453603448275862,Total infected,10%
112,53.0,0.6533827586206896,Total infected,10%
113,54.0,0.6613779310344827,Total infected,10%
114,55.0,0.6690762068965517,Total infected,10%
115,56.0,0.6742868965517241,Total infected,10%
116,57.0,0.6784951724137931,Total infected,10%
117,58.0,0.6830906896551724,Total infected,10%
118,59.0,0.6880865517241379,Total infected,10%
119,60.0,0.6932217241379309,Total infected,10%
120,1.0,1.9601178917520005e-16,Total infected,40%
121,2.0,0.00020034482758648727,Total infected,40%
122,3.0,0.0004699999999998234,Total infected,40%
123,4.0,0.0009675862068965263,Total infected,40%
124,5.0,0.0017413793103446158,Total infected,40%
125,6.0,0.0028400000000001926,Total infected,40%
126,7.0,0.0037451724137930608,Total infected,40%
127,8.0,0.0046644827586205875,Total infected,40%
128,9.0,0.006247241379310449,Total infected,40%
129,10.0,0.008382413793103477,Total infected,40%
130,11.0,0.011367586206896594,Total infected,40%
131,12.0,0.01519620689655175,Total infected,40%
132,13.0,0.019431724137931223,Total infected,40%
133,14.0,0.022734827586206676,Total infected,40%
134,15.0,0.025215862068965627,Total infected,40%
135,16.0,0.029210344827586023,Total infected,40%
136,17.0,0.03431689655172402,Total infected,40%
137,18.0,0.04023206896551728,Total infected,40%
138,19.0,0.047107931034482506,Total infected,40%
139,20.0,0.05497862068965501,Total infected,40%
140,21.0,0.0604100000000001,Total infected,40%
141,22.0,0.06423206896551721,Total infected,40%
142,23.0,0.0704448275862072,Total infected,40%
143,24.0,0.07761034482758641,Total infected,40%
144,25.0,0.08613103448275865,Total infected,40%
145,26.0,0.09559793103448284,Total infected,40%
146,27.0,0.10529310344827594,Total infected,40%
147,28.0,0.11240413793103443,Total infected,40%
148,29.0,0.1173244827586206,Total infected,40%
149,30.0,0.1250224137931035,Total infected,40%
150,31.0,0.13381241379310355,Total infected,40%
151,32.0,0.14395724137931037,Total infected,40%
152,33.0,0.15444689655172406,Total infected,40%
153,34.0,0.16608413793103438,Total infected,40%
154,35.0,0.17450758620689658,Total infected,40%
155,36.0,0.1808862068965518,Total infected,40%
156,37.0,0.18926827586206896,Total infected,40%
157,38.0,0.19960620689655167,Total infected,40%
158,39.0,0.2099441379310345,Total infected,40%
159,40.0,0.22165034482758625,Total infected,40%
160,41.0,0.23377862068965533,Total infected,40%
161,42.0,0.24265793103448285,Total infected,40%
162,43.0,0.248303448275862,Total infected,40%
163,44.0,0.25667172413793093,Total infected,40%
164,45.0,0.2660841379310346,Total infected,40%
165,46.0,0.27622172413793084,Total infected,40%
166,47.0,0.2866979310344827,Total infected,40%
167,48.0,0.2973672413793102,Total infected,40%
168,49.0,0.30495517241379305,Total infected,40%
169,50.0,0.31006896551724134,Total infected,40%
170,51.0,0.3170065517241379,Total infected,40%
171,52.0,0.32533344827586214,Total infected,40%
172,53.0,0.33402000000000004,Total infected,40%
173,54.0,0.3427896551724138,Total infected,40%
174,55.0,0.35210413793103457,Total infected,40%
175,56.0,0.3590565517241379,Total infected,40%
176,57.0,0.3637344827586207,Total infected,40%
177,58.0,0.36930448275862077,Total infected,40%
178,59.0,0.37603517241379314,Total infected,40%
179,60.0,0.3832489655172414,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,6.206896551734174e-05,Total infected,70%
182,3.0,0.00023482758620675353,Total infected,70%
183,4.0,0.000442413793103336,Total infected,70%
184,5.0,0.0008013793103447731,Total infected,70%
185,6.0,0.0012020689655173554,Total infected,70%
186,7.0,0.0016100000000000333,Total infected,70%
187,8.0,0.0019972413793103946,Total infected,70%
188,9.0,0.0025365517241378505,Total infected,70%
189,10.0,0.003268965517241307,Total infected,70%
190,11.0,0.004243103448275688,Total infected,70%
191,12.0,0.005210689655172214,Total infected,70%
192,13.0,0.006441034482758494,Total infected,70%
193,14.0,0.007394482758620558,Total infected,70%
194,15.0,0.008037241379310186,Total infected,70%
195,16.0,0.00914241379310342,Total infected,70%
196,17.0,0.010296896551724017,Total infected,70%
197,18.0,0.011651034482758664,Total infected,70%
198,19.0,0.013171379310344868,Total infected,70%
199,20.0,0.015050689655172509,Total infected,70%
200,21.0,0.016294482758620814,Total infected,70%
201,22.0,0.017317241379310316,Total infected,70%
202,23.0,0.01865793103448274,Total infected,70%
203,24.0,0.020275517241379184,Total infected,70%
204,25.0,0.022203793103448263,Total infected,70%
205,26.0,0.024165862068965562,Total infected,70%
206,27.0,0.026363103448275933,Total infected,70%
207,28.0,0.02792482758620677,Total infected,70%
208,29.0,0.029168275862068757,Total infected,70%
209,30.0,0.030744137931034646,Total infected,70%
210,31.0,0.03244379310344831,Total infected,70%
211,32.0,0.03444862068965512,Total infected,70%
212,33.0,0.036638965517241315,Total infected,70%
213,34.0,0.0391334482758621,Total infected,70%
214,35.0,0.04095758620689657,Total infected,70%
215,36.0,0.0421741379310347,Total infected,70%
216,37.0,0.04393655172413795,Total infected,70%
217,38.0,0.04588517241379303,Total infected,70%
218,39.0,0.04806137931034496,Total infected,70%
219,40.0,0.050417931034482714,Total infected,70%
220,41.0,0.052954482758620566,Total infected,70%
221,42.0,0.05483344827586189,Total infected,70%
222,43.0,0.05627137931034515,Total infected,70%
223,44.0,0.05815103448275871,Total infected,70%
224,45.0,0.06054206896551712,Total infected,70%
225,46.0,0.06264206896551745,Total infected,70%
226,47.0,0.06488137931034509,Total infected,70%
227,48.0,0.06722379310344838,Total infected,70%
228,49.0,0.06904793103448285,Total infected,70%
229,50.0,0.0704855172413796,Total infected,70%
230,51.0,0.07224758620689652,Total infected,70%
231,52.0,0.07430689655172387,Total infected,70%
232,53.0,0.07620724137931034,Total infected,70%
233,54.0,0.07854310344827617,Total infected,70%
234,55.0,0.08102379310344822,Total infected,70%
235,56.0,0.08282103448275883,Total infected,70%
236,57.0,0.08414068965517223,Total infected,70%
237,58.0,0.08594448275862089,Total infected,70%
238,59.0,0.08786551724137949,Total infected,70%
239,60.0,0.08989724137931035,Total infected,70%
