,day,cumulative_infected,type,type_of_screening_pretty
62,28.0,138.9296,Total infected,Screening 25%
63,29.0,141.27620000000002,Total infected,Screening 25%
64,30.0,143.6684,Total infected,Screening 25%
65,31.0,146.4473,Total infected,Screening 25%
66,32.0,149.0352,Total infected,Screening 25%
67,33.0,151.4923,Total infected,Screening 25%
68,34.0,154.2815,Total infected,Screening 25%
69,35.0,156.25639999999999,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.7687999999999988,Total infected,Screening 50%
72,3.0,2.16070000000002,Total infected,Screening 50%
73,4.0,4.205900000000014,Total infected,Screening 50%
74,5.0,7.351799999999997,Total infected,Screening 50%
75,6.0,11.23109999999997,Total infected,Screening 50%
76,7.0,14.462199999999996,Total infected,Screening 50%
77,8.0,17.607999999999976,Total infected,Screening 50%
78,9.0,22.51249999999999,Total infected,Screening 50%
79,10.0,28.52769999999998,Total infected,Screening 50%
80,11.0,35.52750000000003,Total infected,Screening 50%
81,12.0,42.778700000000015,Total infected,Screening 50%
82,13.0,50.864299999999986,Total infected,Screening 50%
83,14.0,57.266399999999976,Total infected,Screening 50%
84,15.0,62.095500000000044,Total infected,Screening 50%
85,16.0,68.95960000000002,Total infected,Screening 50%
86,17.0,76.1055,Total infected,Screening 50%
87,18.0,82.63319999999996,Total infected,Screening 50%
88,19.0,88.76390000000004,Total infected,Screening 50%
89,20.0,95.21609999999998,Total infected,Screening 50%
90,21.0,99.9298,Total infected,Screening 50%
91,22.0,103.45240000000001,Total infected,Screening 50%
92,23.0,107.61809999999997,Total infected,Screening 50%
93,24.0,111.44229999999999,Total infected,Screening 50%
94,25.0,115.08540000000002,Total infected,Screening 50%
95,26.0,118.5326,Total infected,Screening 50%
96,27.0,122.1155,Total infected,Screening 50%
97,28.0,124.69350000000001,Total infected,Screening 50%
98,29.0,126.608,Total infected,Screening 50%
99,30.0,129.1255,Total infected,Screening 50%
100,31.0,131.49749999999997,Total infected,Screening 50%
101,32.0,133.9047,Total infected,Screening 50%
102,33.0,136.48739999999998,Total infected,Screening 50%
103,34.0,139.0501,Total infected,Screening 50%
104,35.0,141.06519999999998,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.7789999999999964,Total infected,Screening 100%
107,3.0,2.0552000000000135,Total infected,Screening 100%
108,4.0,3.984899999999982,Total infected,Screening 100%
109,5.0,6.804000000000002,Total infected,Screening 100%
110,6.0,10.59299999999999,Total infected,Screening 100%
111,7.0,14.02000000000001,Total infected,Screening 100%
112,8.0,17.1053,Total infected,Screening 100%
113,9.0,22.075500000000034,Total infected,Screening 100%
114,10.0,27.412000000000006,Total infected,Screening 100%
115,11.0,32.849399999999974,Total infected,Screening 100%
116,12.0,38.94489999999999,Total infected,Screening 100%
117,13.0,45.65320000000003,Total infected,Screening 100%
118,14.0,50.643299999999954,Total infected,Screening 100%
119,15.0,54.90960000000001,Total infected,Screening 100%
120,16.0,60.3417,Total infected,Screening 100%
121,17.0,65.71870000000001,Total infected,Screening 100%
122,18.0,70.60310000000001,Total infected,Screening 100%
123,19.0,75.02000000000001,Total infected,Screening 100%
124,20.0,79.412,Total infected,Screening 100%
125,21.0,82.53759999999997,Total infected,Screening 100%
126,22.0,84.94969999999995,Total infected,Screening 100%
127,23.0,87.92460000000003,Total infected,Screening 100%
128,24.0,90.5478,Total infected,Screening 100%
129,25.0,92.9297,Total infected,Screening 100%
130,26.0,95.5376,Total infected,Screening 100%
131,27.0,98.01500000000001,Total infected,Screening 100%
132,28.0,100.10539999999997,Total infected,Screening 100%
133,29.0,101.6985,Total infected,Screening 100%
134,30.0,103.91460000000001,Total infected,Screening 100%
135,31.0,106.09049999999999,Total infected,Screening 100%
136,32.0,108.30160000000001,Total infected,Screening 100%
137,33.0,110.8945,Total infected,Screening 100%
138,34.0,113.6382,Total infected,Screening 100%
139,35.0,115.8092,Total infected,Screening 100%
