,day,num-infected-outside,type,stat,type_pretty
48,48.0,0.0,num-infected-outside,mean,0%
49,49.0,0.0,num-infected-outside,mean,0%
50,50.0,0.0,num-infected-outside,mean,0%
51,51.0,0.0,num-infected-outside,mean,0%
52,52.0,0.0,num-infected-outside,mean,0%
53,53.0,0.0,num-infected-outside,mean,0%
54,54.0,0.0,num-infected-outside,mean,0%
55,55.0,0.0,num-infected-outside,mean,0%
56,56.0,0.0,num-infected-outside,mean,0%
57,57.0,0.0,num-infected-outside,mean,0%
58,58.0,0.0,num-infected-outside,mean,0%
59,59.0,0.0,num-infected-outside,mean,0%
60,60.0,0.0,num-infected-outside,mean,0%
61,0.0,0.0,num-infected-outside,mean,10%
62,1.0,0.0,num-infected-outside,mean,10%
63,2.0,0.0,num-infected-outside,mean,10%
64,3.0,0.0,num-infected-outside,mean,10%
65,4.0,0.0,num-infected-outside,mean,10%
66,5.0,0.0,num-infected-outside,mean,10%
67,6.0,0.0,num-infected-outside,mean,10%
68,7.0,0.0,num-infected-outside,mean,10%
69,8.0,0.0,num-infected-outside,mean,10%
70,9.0,0.0,num-infected-outside,mean,10%
71,10.0,0.0,num-infected-outside,mean,10%
72,11.0,0.0,num-infected-outside,mean,10%
73,12.0,0.0,num-infected-outside,mean,10%
74,13.0,0.0,num-infected-outside,mean,10%
75,14.0,0.0,num-infected-outside,mean,10%
76,15.0,0.0,num-infected-outside,mean,10%
77,16.0,0.0,num-infected-outside,mean,10%
78,17.0,0.0,num-infected-outside,mean,10%
79,18.0,0.0,num-infected-outside,mean,10%
80,19.0,0.0,num-infected-outside,mean,10%
81,20.0,0.0,num-infected-outside,mean,10%
82,21.0,0.0,num-infected-outside,mean,10%
83,22.0,0.0,num-infected-outside,mean,10%
84,23.0,0.0,num-infected-outside,mean,10%
85,24.0,0.0,num-infected-outside,mean,10%
86,25.0,0.0,num-infected-outside,mean,10%
87,26.0,0.0,num-infected-outside,mean,10%
88,27.0,0.0,num-infected-outside,mean,10%
89,28.0,0.0,num-infected-outside,mean,10%
90,29.0,0.0,num-infected-outside,mean,10%
91,30.0,0.0,num-infected-outside,mean,10%
92,31.0,0.0,num-infected-outside,mean,10%
93,32.0,0.0,num-infected-outside,mean,10%
94,33.0,0.0,num-infected-outside,mean,10%
95,34.0,0.0,num-infected-outside,mean,10%
96,35.0,0.0,num-infected-outside,mean,10%
97,36.0,0.0,num-infected-outside,mean,10%
98,37.0,0.0,num-infected-outside,mean,10%
99,38.0,0.0,num-infected-outside,mean,10%
100,39.0,0.0,num-infected-outside,mean,10%
101,40.0,0.0,num-infected-outside,mean,10%
102,41.0,0.0,num-infected-outside,mean,10%
103,42.0,0.0,num-infected-outside,mean,10%
104,43.0,0.0,num-infected-outside,mean,10%
105,44.0,0.0,num-infected-outside,mean,10%
106,45.0,0.0,num-infected-outside,mean,10%
107,46.0,0.0,num-infected-outside,mean,10%
108,47.0,0.0,num-infected-outside,mean,10%
109,48.0,0.0,num-infected-outside,mean,10%
110,49.0,0.0,num-infected-outside,mean,10%
111,50.0,0.0,num-infected-outside,mean,10%
112,51.0,0.0,num-infected-outside,mean,10%
113,52.0,0.0,num-infected-outside,mean,10%
114,53.0,0.0,num-infected-outside,mean,10%
115,54.0,0.0,num-infected-outside,mean,10%
116,55.0,0.0,num-infected-outside,mean,10%
117,56.0,0.0,num-infected-outside,mean,10%
118,57.0,0.0,num-infected-outside,mean,10%
119,58.0,0.0,num-infected-outside,mean,10%
120,59.0,0.0,num-infected-outside,mean,10%
121,60.0,0.0,num-infected-outside,mean,10%
122,0.0,0.0,num-infected-outside,mean,40%
123,1.0,0.0,num-infected-outside,mean,40%
124,2.0,0.0,num-infected-outside,mean,40%
125,3.0,0.0,num-infected-outside,mean,40%
126,4.0,0.0,num-infected-outside,mean,40%
127,5.0,0.0,num-infected-outside,mean,40%
128,6.0,0.0,num-infected-outside,mean,40%
129,7.0,0.0,num-infected-outside,mean,40%
130,8.0,0.0,num-infected-outside,mean,40%
131,9.0,0.0,num-infected-outside,mean,40%
132,10.0,0.0,num-infected-outside,mean,40%
133,11.0,0.0,num-infected-outside,mean,40%
134,12.0,0.0,num-infected-outside,mean,40%
135,13.0,0.0,num-infected-outside,mean,40%
136,14.0,0.0,num-infected-outside,mean,40%
137,15.0,0.0,num-infected-outside,mean,40%
138,16.0,0.0,num-infected-outside,mean,40%
139,17.0,0.0,num-infected-outside,mean,40%
140,18.0,0.0,num-infected-outside,mean,40%
141,19.0,0.0,num-infected-outside,mean,40%
142,20.0,0.0,num-infected-outside,mean,40%
143,21.0,0.0,num-infected-outside,mean,40%
144,22.0,0.0,num-infected-outside,mean,40%
145,23.0,0.0,num-infected-outside,mean,40%
146,24.0,0.0,num-infected-outside,mean,40%
147,25.0,0.0,num-infected-outside,mean,40%
148,26.0,0.0,num-infected-outside,mean,40%
149,27.0,0.0,num-infected-outside,mean,40%
150,28.0,0.0,num-infected-outside,mean,40%
151,29.0,0.0,num-infected-outside,mean,40%
152,30.0,0.0,num-infected-outside,mean,40%
153,31.0,0.0,num-infected-outside,mean,40%
154,32.0,0.0,num-infected-outside,mean,40%
155,33.0,0.0,num-infected-outside,mean,40%
156,34.0,0.0,num-infected-outside,mean,40%
157,35.0,0.0,num-infected-outside,mean,40%
158,36.0,0.0,num-infected-outside,mean,40%
159,37.0,0.0,num-infected-outside,mean,40%
160,38.0,0.0,num-infected-outside,mean,40%
161,39.0,0.0,num-infected-outside,mean,40%
162,40.0,0.0,num-infected-outside,mean,40%
163,41.0,0.0,num-infected-outside,mean,40%
164,42.0,0.0,num-infected-outside,mean,40%
165,43.0,0.0,num-infected-outside,mean,40%
166,44.0,0.0,num-infected-outside,mean,40%
167,45.0,0.0,num-infected-outside,mean,40%
168,46.0,0.0,num-infected-outside,mean,40%
169,47.0,0.0,num-infected-outside,mean,40%
170,48.0,0.0,num-infected-outside,mean,40%
171,49.0,0.0,num-infected-outside,mean,40%
172,50.0,0.0,num-infected-outside,mean,40%
173,51.0,0.0,num-infected-outside,mean,40%
174,52.0,0.0,num-infected-outside,mean,40%
175,53.0,0.0,num-infected-outside,mean,40%
176,54.0,0.0,num-infected-outside,mean,40%
177,55.0,0.0,num-infected-outside,mean,40%
178,56.0,0.0,num-infected-outside,mean,40%
179,57.0,0.0,num-infected-outside,mean,40%
180,58.0,0.0,num-infected-outside,mean,40%
181,59.0,0.0,num-infected-outside,mean,40%
182,60.0,0.0,num-infected-outside,mean,40%
183,0.0,0.0,num-infected-outside,variance,0%
184,1.0,0.0,num-infected-outside,variance,0%
185,2.0,0.0,num-infected-outside,variance,0%
186,3.0,0.0,num-infected-outside,variance,0%
187,4.0,0.0,num-infected-outside,variance,0%
188,5.0,0.0,num-infected-outside,variance,0%
189,6.0,0.0,num-infected-outside,variance,0%
190,7.0,0.0,num-infected-outside,variance,0%
191,8.0,0.0,num-infected-outside,variance,0%
192,9.0,0.0,num-infected-outside,variance,0%
193,10.0,0.0,num-infected-outside,variance,0%
194,11.0,0.0,num-infected-outside,variance,0%
195,12.0,0.0,num-infected-outside,variance,0%
196,13.0,0.0,num-infected-outside,variance,0%
197,14.0,0.0,num-infected-outside,variance,0%
198,15.0,0.0,num-infected-outside,variance,0%
199,16.0,0.0,num-infected-outside,variance,0%
200,17.0,0.0,num-infected-outside,variance,0%
201,18.0,0.0,num-infected-outside,variance,0%
202,19.0,0.0,num-infected-outside,variance,0%
203,20.0,0.0,num-infected-outside,variance,0%
204,21.0,0.0,num-infected-outside,variance,0%
205,22.0,0.0,num-infected-outside,variance,0%
206,23.0,0.0,num-infected-outside,variance,0%
207,24.0,0.0,num-infected-outside,variance,0%
208,25.0,0.0,num-infected-outside,variance,0%
209,26.0,0.0,num-infected-outside,variance,0%
210,27.0,0.0,num-infected-outside,variance,0%
211,28.0,0.0,num-infected-outside,variance,0%
212,29.0,0.0,num-infected-outside,variance,0%
213,30.0,0.0,num-infected-outside,variance,0%
214,31.0,0.0,num-infected-outside,variance,0%
215,32.0,0.0,num-infected-outside,variance,0%
216,33.0,0.0,num-infected-outside,variance,0%
217,34.0,0.0,num-infected-outside,variance,0%
218,35.0,0.0,num-infected-outside,variance,0%
219,36.0,0.0,num-infected-outside,variance,0%
220,37.0,0.0,num-infected-outside,variance,0%
221,38.0,0.0,num-infected-outside,variance,0%
222,39.0,0.0,num-infected-outside,variance,0%
223,40.0,0.0,num-infected-outside,variance,0%
224,41.0,0.0,num-infected-outside,variance,0%
225,42.0,0.0,num-infected-outside,variance,0%
226,43.0,0.0,num-infected-outside,variance,0%
227,44.0,0.0,num-infected-outside,variance,0%
228,45.0,0.0,num-infected-outside,variance,0%
229,46.0,0.0,num-infected-outside,variance,0%
230,47.0,0.0,num-infected-outside,variance,0%
231,48.0,0.0,num-infected-outside,variance,0%
232,49.0,0.0,num-infected-outside,variance,0%
233,50.0,0.0,num-infected-outside,variance,0%
234,51.0,0.0,num-infected-outside,variance,0%
235,52.0,0.0,num-infected-outside,variance,0%
236,53.0,0.0,num-infected-outside,variance,0%
237,54.0,0.0,num-infected-outside,variance,0%
238,55.0,0.0,num-infected-outside,variance,0%
239,56.0,0.0,num-infected-outside,variance,0%
240,57.0,0.0,num-infected-outside,variance,0%
241,58.0,0.0,num-infected-outside,variance,0%
242,59.0,0.0,num-infected-outside,variance,0%
243,60.0,0.0,num-infected-outside,variance,0%
244,0.0,0.0,num-infected-outside,variance,10%
245,1.0,0.0,num-infected-outside,variance,10%
246,2.0,0.0,num-infected-outside,variance,10%
247,3.0,0.0,num-infected-outside,variance,10%
248,4.0,0.0,num-infected-outside,variance,10%
249,5.0,0.0,num-infected-outside,variance,10%
250,6.0,0.0,num-infected-outside,variance,10%
251,7.0,0.0,num-infected-outside,variance,10%
252,8.0,0.0,num-infected-outside,variance,10%
253,9.0,0.0,num-infected-outside,variance,10%
254,10.0,0.0,num-infected-outside,variance,10%
255,11.0,0.0,num-infected-outside,variance,10%
256,12.0,0.0,num-infected-outside,variance,10%
257,13.0,0.0,num-infected-outside,variance,10%
258,14.0,0.0,num-infected-outside,variance,10%
259,15.0,0.0,num-infected-outside,variance,10%
260,16.0,0.0,num-infected-outside,variance,10%
261,17.0,0.0,num-infected-outside,variance,10%
262,18.0,0.0,num-infected-outside,variance,10%
263,19.0,0.0,num-infected-outside,variance,10%
264,20.0,0.0,num-infected-outside,variance,10%
265,21.0,0.0,num-infected-outside,variance,10%
266,22.0,0.0,num-infected-outside,variance,10%
267,23.0,0.0,num-infected-outside,variance,10%
268,24.0,0.0,num-infected-outside,variance,10%
269,25.0,0.0,num-infected-outside,variance,10%
270,26.0,0.0,num-infected-outside,variance,10%
271,27.0,0.0,num-infected-outside,variance,10%
272,28.0,0.0,num-infected-outside,variance,10%
273,29.0,0.0,num-infected-outside,variance,10%
274,30.0,0.0,num-infected-outside,variance,10%
275,31.0,0.0,num-infected-outside,variance,10%
276,32.0,0.0,num-infected-outside,variance,10%
277,33.0,0.0,num-infected-outside,variance,10%
278,34.0,0.0,num-infected-outside,variance,10%
279,35.0,0.0,num-infected-outside,variance,10%
280,36.0,0.0,num-infected-outside,variance,10%
281,37.0,0.0,num-infected-outside,variance,10%
282,38.0,0.0,num-infected-outside,variance,10%
283,39.0,0.0,num-infected-outside,variance,10%
284,40.0,0.0,num-infected-outside,variance,10%
285,41.0,0.0,num-infected-outside,variance,10%
286,42.0,0.0,num-infected-outside,variance,10%
287,43.0,0.0,num-infected-outside,variance,10%
288,44.0,0.0,num-infected-outside,variance,10%
289,45.0,0.0,num-infected-outside,variance,10%
290,46.0,0.0,num-infected-outside,variance,10%
291,47.0,0.0,num-infected-outside,variance,10%
292,48.0,0.0,num-infected-outside,variance,10%
293,49.0,0.0,num-infected-outside,variance,10%
294,50.0,0.0,num-infected-outside,variance,10%
295,51.0,0.0,num-infected-outside,variance,10%
296,52.0,0.0,num-infected-outside,variance,10%
297,53.0,0.0,num-infected-outside,variance,10%
298,54.0,0.0,num-infected-outside,variance,10%
299,55.0,0.0,num-infected-outside,variance,10%
300,56.0,0.0,num-infected-outside,variance,10%
301,57.0,0.0,num-infected-outside,variance,10%
302,58.0,0.0,num-infected-outside,variance,10%
303,59.0,0.0,num-infected-outside,variance,10%
304,60.0,0.0,num-infected-outside,variance,10%
305,0.0,0.0,num-infected-outside,variance,40%
306,1.0,0.0,num-infected-outside,variance,40%
307,2.0,0.0,num-infected-outside,variance,40%
308,3.0,0.0,num-infected-outside,variance,40%
309,4.0,0.0,num-infected-outside,variance,40%
310,5.0,0.0,num-infected-outside,variance,40%
311,6.0,0.0,num-infected-outside,variance,40%
312,7.0,0.0,num-infected-outside,variance,40%
313,8.0,0.0,num-infected-outside,variance,40%
314,9.0,0.0,num-infected-outside,variance,40%
315,10.0,0.0,num-infected-outside,variance,40%
316,11.0,0.0,num-infected-outside,variance,40%
317,12.0,0.0,num-infected-outside,variance,40%
318,13.0,0.0,num-infected-outside,variance,40%
319,14.0,0.0,num-infected-outside,variance,40%
320,15.0,0.0,num-infected-outside,variance,40%
321,16.0,0.0,num-infected-outside,variance,40%
322,17.0,0.0,num-infected-outside,variance,40%
323,18.0,0.0,num-infected-outside,variance,40%
324,19.0,0.0,num-infected-outside,variance,40%
325,20.0,0.0,num-infected-outside,variance,40%
326,21.0,0.0,num-infected-outside,variance,40%
327,22.0,0.0,num-infected-outside,variance,40%
328,23.0,0.0,num-infected-outside,variance,40%
329,24.0,0.0,num-infected-outside,variance,40%
330,25.0,0.0,num-infected-outside,variance,40%
331,26.0,0.0,num-infected-outside,variance,40%
332,27.0,0.0,num-infected-outside,variance,40%
333,28.0,0.0,num-infected-outside,variance,40%
334,29.0,0.0,num-infected-outside,variance,40%
335,30.0,0.0,num-infected-outside,variance,40%
336,31.0,0.0,num-infected-outside,variance,40%
337,32.0,0.0,num-infected-outside,variance,40%
338,33.0,0.0,num-infected-outside,variance,40%
339,34.0,0.0,num-infected-outside,variance,40%
340,35.0,0.0,num-infected-outside,variance,40%
341,36.0,0.0,num-infected-outside,variance,40%
342,37.0,0.0,num-infected-outside,variance,40%
343,38.0,0.0,num-infected-outside,variance,40%
344,39.0,0.0,num-infected-outside,variance,40%
345,40.0,0.0,num-infected-outside,variance,40%
346,41.0,0.0,num-infected-outside,variance,40%
347,42.0,0.0,num-infected-outside,variance,40%
348,43.0,0.0,num-infected-outside,variance,40%
349,44.0,0.0,num-infected-outside,variance,40%
350,45.0,0.0,num-infected-outside,variance,40%
351,46.0,0.0,num-infected-outside,variance,40%
352,47.0,0.0,num-infected-outside,variance,40%
353,48.0,0.0,num-infected-outside,variance,40%
354,49.0,0.0,num-infected-outside,variance,40%
355,50.0,0.0,num-infected-outside,variance,40%
356,51.0,0.0,num-infected-outside,variance,40%
357,52.0,0.0,num-infected-outside,variance,40%
358,53.0,0.0,num-infected-outside,variance,40%
359,54.0,0.0,num-infected-outside,variance,40%
360,55.0,0.0,num-infected-outside,variance,40%
361,56.0,0.0,num-infected-outside,variance,40%
362,57.0,0.0,num-infected-outside,variance,40%
363,58.0,0.0,num-infected-outside,variance,40%
364,59.0,0.0,num-infected-outside,variance,40%
365,60.0,0.0,num-infected-outside,variance,40%
366,0.0,0.0,num-infected-outside,left,0%
367,1.0,0.0,num-infected-outside,left,0%
368,2.0,0.0,num-infected-outside,left,0%
369,3.0,0.0,num-infected-outside,left,0%
370,4.0,0.0,num-infected-outside,left,0%
371,5.0,0.0,num-infected-outside,left,0%
372,6.0,0.0,num-infected-outside,left,0%
373,7.0,0.0,num-infected-outside,left,0%
374,8.0,0.0,num-infected-outside,left,0%
375,9.0,0.0,num-infected-outside,left,0%
376,10.0,0.0,num-infected-outside,left,0%
377,11.0,0.0,num-infected-outside,left,0%
378,12.0,0.0,num-infected-outside,left,0%
379,13.0,0.0,num-infected-outside,left,0%
380,14.0,0.0,num-infected-outside,left,0%
381,15.0,0.0,num-infected-outside,left,0%
382,16.0,0.0,num-infected-outside,left,0%
383,17.0,0.0,num-infected-outside,left,0%
384,18.0,0.0,num-infected-outside,left,0%
385,19.0,0.0,num-infected-outside,left,0%
386,20.0,0.0,num-infected-outside,left,0%
387,21.0,0.0,num-infected-outside,left,0%
388,22.0,0.0,num-infected-outside,left,0%
389,23.0,0.0,num-infected-outside,left,0%
390,24.0,0.0,num-infected-outside,left,0%
391,25.0,0.0,num-infected-outside,left,0%
392,26.0,0.0,num-infected-outside,left,0%
393,27.0,0.0,num-infected-outside,left,0%
394,28.0,0.0,num-infected-outside,left,0%
395,29.0,0.0,num-infected-outside,left,0%
396,30.0,0.0,num-infected-outside,left,0%
397,31.0,0.0,num-infected-outside,left,0%
398,32.0,0.0,num-infected-outside,left,0%
399,33.0,0.0,num-infected-outside,left,0%
400,34.0,0.0,num-infected-outside,left,0%
401,35.0,0.0,num-infected-outside,left,0%
402,36.0,0.0,num-infected-outside,left,0%
403,37.0,0.0,num-infected-outside,left,0%
404,38.0,0.0,num-infected-outside,left,0%
405,39.0,0.0,num-infected-outside,left,0%
406,40.0,0.0,num-infected-outside,left,0%
407,41.0,0.0,num-infected-outside,left,0%
408,42.0,0.0,num-infected-outside,left,0%
409,43.0,0.0,num-infected-outside,left,0%
410,44.0,0.0,num-infected-outside,left,0%
411,45.0,0.0,num-infected-outside,left,0%
412,46.0,0.0,num-infected-outside,left,0%
413,47.0,0.0,num-infected-outside,left,0%
414,48.0,0.0,num-infected-outside,left,0%
415,49.0,0.0,num-infected-outside,left,0%
416,50.0,0.0,num-infected-outside,left,0%
417,51.0,0.0,num-infected-outside,left,0%
418,52.0,0.0,num-infected-outside,left,0%
419,53.0,0.0,num-infected-outside,left,0%
420,54.0,0.0,num-infected-outside,left,0%
421,55.0,0.0,num-infected-outside,left,0%
422,56.0,0.0,num-infected-outside,left,0%
423,57.0,0.0,num-infected-outside,left,0%
424,58.0,0.0,num-infected-outside,left,0%
425,59.0,0.0,num-infected-outside,left,0%
426,60.0,0.0,num-infected-outside,left,0%
427,0.0,0.0,num-infected-outside,left,10%
428,1.0,0.0,num-infected-outside,left,10%
429,2.0,0.0,num-infected-outside,left,10%
430,3.0,0.0,num-infected-outside,left,10%
431,4.0,0.0,num-infected-outside,left,10%
432,5.0,0.0,num-infected-outside,left,10%
433,6.0,0.0,num-infected-outside,left,10%
434,7.0,0.0,num-infected-outside,left,10%
435,8.0,0.0,num-infected-outside,left,10%
436,9.0,0.0,num-infected-outside,left,10%
437,10.0,0.0,num-infected-outside,left,10%
438,11.0,0.0,num-infected-outside,left,10%
439,12.0,0.0,num-infected-outside,left,10%
440,13.0,0.0,num-infected-outside,left,10%
441,14.0,0.0,num-infected-outside,left,10%
442,15.0,0.0,num-infected-outside,left,10%
443,16.0,0.0,num-infected-outside,left,10%
444,17.0,0.0,num-infected-outside,left,10%
445,18.0,0.0,num-infected-outside,left,10%
446,19.0,0.0,num-infected-outside,left,10%
447,20.0,0.0,num-infected-outside,left,10%
448,21.0,0.0,num-infected-outside,left,10%
449,22.0,0.0,num-infected-outside,left,10%
450,23.0,0.0,num-infected-outside,left,10%
451,24.0,0.0,num-infected-outside,left,10%
452,25.0,0.0,num-infected-outside,left,10%
453,26.0,0.0,num-infected-outside,left,10%
454,27.0,0.0,num-infected-outside,left,10%
455,28.0,0.0,num-infected-outside,left,10%
456,29.0,0.0,num-infected-outside,left,10%
457,30.0,0.0,num-infected-outside,left,10%
458,31.0,0.0,num-infected-outside,left,10%
459,32.0,0.0,num-infected-outside,left,10%
460,33.0,0.0,num-infected-outside,left,10%
461,34.0,0.0,num-infected-outside,left,10%
462,35.0,0.0,num-infected-outside,left,10%
463,36.0,0.0,num-infected-outside,left,10%
464,37.0,0.0,num-infected-outside,left,10%
465,38.0,0.0,num-infected-outside,left,10%
466,39.0,0.0,num-infected-outside,left,10%
467,40.0,0.0,num-infected-outside,left,10%
468,41.0,0.0,num-infected-outside,left,10%
469,42.0,0.0,num-infected-outside,left,10%
470,43.0,0.0,num-infected-outside,left,10%
471,44.0,0.0,num-infected-outside,left,10%
472,45.0,0.0,num-infected-outside,left,10%
473,46.0,0.0,num-infected-outside,left,10%
474,47.0,0.0,num-infected-outside,left,10%
475,48.0,0.0,num-infected-outside,left,10%
476,49.0,0.0,num-infected-outside,left,10%
477,50.0,0.0,num-infected-outside,left,10%
478,51.0,0.0,num-infected-outside,left,10%
479,52.0,0.0,num-infected-outside,left,10%
480,53.0,0.0,num-infected-outside,left,10%
481,54.0,0.0,num-infected-outside,left,10%
482,55.0,0.0,num-infected-outside,left,10%
483,56.0,0.0,num-infected-outside,left,10%
484,57.0,0.0,num-infected-outside,left,10%
485,58.0,0.0,num-infected-outside,left,10%
486,59.0,0.0,num-infected-outside,left,10%
487,60.0,0.0,num-infected-outside,left,10%
488,0.0,0.0,num-infected-outside,left,40%
489,1.0,0.0,num-infected-outside,left,40%
490,2.0,0.0,num-infected-outside,left,40%
491,3.0,0.0,num-infected-outside,left,40%
492,4.0,0.0,num-infected-outside,left,40%
493,5.0,0.0,num-infected-outside,left,40%
494,6.0,0.0,num-infected-outside,left,40%
495,7.0,0.0,num-infected-outside,left,40%
496,8.0,0.0,num-infected-outside,left,40%
497,9.0,0.0,num-infected-outside,left,40%
498,10.0,0.0,num-infected-outside,left,40%
499,11.0,0.0,num-infected-outside,left,40%
500,12.0,0.0,num-infected-outside,left,40%
501,13.0,0.0,num-infected-outside,left,40%
502,14.0,0.0,num-infected-outside,left,40%
503,15.0,0.0,num-infected-outside,left,40%
504,16.0,0.0,num-infected-outside,left,40%
505,17.0,0.0,num-infected-outside,left,40%
506,18.0,0.0,num-infected-outside,left,40%
507,19.0,0.0,num-infected-outside,left,40%
508,20.0,0.0,num-infected-outside,left,40%
509,21.0,0.0,num-infected-outside,left,40%
510,22.0,0.0,num-infected-outside,left,40%
511,23.0,0.0,num-infected-outside,left,40%
512,24.0,0.0,num-infected-outside,left,40%
513,25.0,0.0,num-infected-outside,left,40%
514,26.0,0.0,num-infected-outside,left,40%
515,27.0,0.0,num-infected-outside,left,40%
516,28.0,0.0,num-infected-outside,left,40%
517,29.0,0.0,num-infected-outside,left,40%
518,30.0,0.0,num-infected-outside,left,40%
519,31.0,0.0,num-infected-outside,left,40%
520,32.0,0.0,num-infected-outside,left,40%
521,33.0,0.0,num-infected-outside,left,40%
522,34.0,0.0,num-infected-outside,left,40%
523,35.0,0.0,num-infected-outside,left,40%
524,36.0,0.0,num-infected-outside,left,40%
525,37.0,0.0,num-infected-outside,left,40%
526,38.0,0.0,num-infected-outside,left,40%
527,39.0,0.0,num-infected-outside,left,40%
528,40.0,0.0,num-infected-outside,left,40%
529,41.0,0.0,num-infected-outside,left,40%
530,42.0,0.0,num-infected-outside,left,40%
531,43.0,0.0,num-infected-outside,left,40%
532,44.0,0.0,num-infected-outside,left,40%
533,45.0,0.0,num-infected-outside,left,40%
534,46.0,0.0,num-infected-outside,left,40%
535,47.0,0.0,num-infected-outside,left,40%
536,48.0,0.0,num-infected-outside,left,40%
537,49.0,0.0,num-infected-outside,left,40%
538,50.0,0.0,num-infected-outside,left,40%
539,51.0,0.0,num-infected-outside,left,40%
540,52.0,0.0,num-infected-outside,left,40%
541,53.0,0.0,num-infected-outside,left,40%
542,54.0,0.0,num-infected-outside,left,40%
543,55.0,0.0,num-infected-outside,left,40%
544,56.0,0.0,num-infected-outside,left,40%
545,57.0,0.0,num-infected-outside,left,40%
546,58.0,0.0,num-infected-outside,left,40%
547,59.0,0.0,num-infected-outside,left,40%
548,60.0,0.0,num-infected-outside,left,40%
549,0.0,0.0,num-infected-outside,right,0%
550,1.0,0.0,num-infected-outside,right,0%
551,2.0,0.0,num-infected-outside,right,0%
552,3.0,0.0,num-infected-outside,right,0%
553,4.0,0.0,num-infected-outside,right,0%
554,5.0,0.0,num-infected-outside,right,0%
555,6.0,0.0,num-infected-outside,right,0%
556,7.0,0.0,num-infected-outside,right,0%
557,8.0,0.0,num-infected-outside,right,0%
558,9.0,0.0,num-infected-outside,right,0%
559,10.0,0.0,num-infected-outside,right,0%
560,11.0,0.0,num-infected-outside,right,0%
561,12.0,0.0,num-infected-outside,right,0%
562,13.0,0.0,num-infected-outside,right,0%
563,14.0,0.0,num-infected-outside,right,0%
564,15.0,0.0,num-infected-outside,right,0%
565,16.0,0.0,num-infected-outside,right,0%
566,17.0,0.0,num-infected-outside,right,0%
567,18.0,0.0,num-infected-outside,right,0%
568,19.0,0.0,num-infected-outside,right,0%
569,20.0,0.0,num-infected-outside,right,0%
570,21.0,0.0,num-infected-outside,right,0%
571,22.0,0.0,num-infected-outside,right,0%
572,23.0,0.0,num-infected-outside,right,0%
573,24.0,0.0,num-infected-outside,right,0%
574,25.0,0.0,num-infected-outside,right,0%
575,26.0,0.0,num-infected-outside,right,0%
576,27.0,0.0,num-infected-outside,right,0%
577,28.0,0.0,num-infected-outside,right,0%
578,29.0,0.0,num-infected-outside,right,0%
579,30.0,0.0,num-infected-outside,right,0%
580,31.0,0.0,num-infected-outside,right,0%
581,32.0,0.0,num-infected-outside,right,0%
582,33.0,0.0,num-infected-outside,right,0%
583,34.0,0.0,num-infected-outside,right,0%
584,35.0,0.0,num-infected-outside,right,0%
585,36.0,0.0,num-infected-outside,right,0%
586,37.0,0.0,num-infected-outside,right,0%
587,38.0,0.0,num-infected-outside,right,0%
588,39.0,0.0,num-infected-outside,right,0%
589,40.0,0.0,num-infected-outside,right,0%
