,day,infected,type,stat,type_pretty
82,21.0,0.0,infected,mean,10%
83,22.0,0.0,infected,mean,10%
84,23.0,0.0,infected,mean,10%
85,24.0,0.0,infected,mean,10%
86,25.0,0.0,infected,mean,10%
87,26.0,0.0,infected,mean,10%
88,27.0,0.0,infected,mean,10%
89,28.0,0.0,infected,mean,10%
90,29.0,0.0,infected,mean,10%
91,30.0,0.0,infected,mean,10%
92,31.0,0.0,infected,mean,10%
93,32.0,0.0,infected,mean,10%
94,33.0,0.0,infected,mean,10%
95,34.0,0.0,infected,mean,10%
96,35.0,0.0,infected,mean,10%
97,36.0,0.0,infected,mean,10%
98,37.0,0.0,infected,mean,10%
99,38.0,0.0,infected,mean,10%
100,39.0,0.0,infected,mean,10%
101,40.0,0.0,infected,mean,10%
102,41.0,0.0,infected,mean,10%
103,42.0,0.0,infected,mean,10%
104,43.0,0.0,infected,mean,10%
105,44.0,0.0,infected,mean,10%
106,45.0,0.0,infected,mean,10%
107,46.0,0.0,infected,mean,10%
108,47.0,0.0,infected,mean,10%
109,48.0,0.0,infected,mean,10%
110,49.0,0.0,infected,mean,10%
111,50.0,0.0,infected,mean,10%
112,51.0,0.0,infected,mean,10%
113,52.0,0.0,infected,mean,10%
114,53.0,0.0,infected,mean,10%
115,54.0,0.0,infected,mean,10%
116,55.0,0.0,infected,mean,10%
117,56.0,0.0,infected,mean,10%
118,57.0,0.0,infected,mean,10%
119,58.0,0.0,infected,mean,10%
120,59.0,0.0,infected,mean,10%
121,60.0,0.0,infected,mean,10%
122,0.0,0.0,infected,mean,40%
123,1.0,0.0,infected,mean,40%
124,2.0,0.0,infected,mean,40%
125,3.0,0.0,infected,mean,40%
126,4.0,0.0,infected,mean,40%
127,5.0,0.0,infected,mean,40%
128,6.0,0.0,infected,mean,40%
129,7.0,0.0,infected,mean,40%
130,8.0,0.0,infected,mean,40%
131,9.0,0.0,infected,mean,40%
132,10.0,0.0,infected,mean,40%
133,11.0,0.0,infected,mean,40%
134,12.0,0.0,infected,mean,40%
135,13.0,0.0,infected,mean,40%
136,14.0,0.0,infected,mean,40%
137,15.0,0.0,infected,mean,40%
138,16.0,0.0,infected,mean,40%
139,17.0,0.0,infected,mean,40%
140,18.0,0.0,infected,mean,40%
141,19.0,0.0,infected,mean,40%
142,20.0,0.0,infected,mean,40%
143,21.0,0.0,infected,mean,40%
144,22.0,0.0,infected,mean,40%
145,23.0,0.0,infected,mean,40%
146,24.0,0.0,infected,mean,40%
147,25.0,0.0,infected,mean,40%
148,26.0,0.0,infected,mean,40%
149,27.0,0.0,infected,mean,40%
150,28.0,0.0,infected,mean,40%
151,29.0,0.0,infected,mean,40%
152,30.0,0.0,infected,mean,40%
153,31.0,0.0,infected,mean,40%
154,32.0,0.0,infected,mean,40%
155,33.0,0.0,infected,mean,40%
156,34.0,0.0,infected,mean,40%
157,35.0,0.0,infected,mean,40%
158,36.0,0.0,infected,mean,40%
159,37.0,0.0,infected,mean,40%
160,38.0,0.0,infected,mean,40%
161,39.0,0.0,infected,mean,40%
162,40.0,0.0,infected,mean,40%
163,41.0,0.0,infected,mean,40%
164,42.0,0.0,infected,mean,40%
165,43.0,0.0,infected,mean,40%
166,44.0,0.0,infected,mean,40%
167,45.0,0.0,infected,mean,40%
168,46.0,0.0,infected,mean,40%
169,47.0,0.0,infected,mean,40%
170,48.0,0.0,infected,mean,40%
171,49.0,0.0,infected,mean,40%
172,50.0,0.0,infected,mean,40%
173,51.0,0.0,infected,mean,40%
174,52.0,0.0,infected,mean,40%
175,53.0,0.0,infected,mean,40%
176,54.0,0.0,infected,mean,40%
177,55.0,0.0,infected,mean,40%
178,56.0,0.0,infected,mean,40%
179,57.0,0.0,infected,mean,40%
180,58.0,0.0,infected,mean,40%
181,59.0,0.0,infected,mean,40%
182,60.0,0.0,infected,mean,40%
183,0.0,0.0,infected,mean,70%
184,1.0,0.0,infected,mean,70%
185,2.0,0.0,infected,mean,70%
186,3.0,0.0,infected,mean,70%
187,4.0,0.0,infected,mean,70%
188,5.0,0.0,infected,mean,70%
189,6.0,0.0,infected,mean,70%
190,7.0,0.0,infected,mean,70%
191,8.0,0.0,infected,mean,70%
192,9.0,0.0,infected,mean,70%
193,10.0,0.0,infected,mean,70%
194,11.0,0.0,infected,mean,70%
195,12.0,0.0,infected,mean,70%
196,13.0,0.0,infected,mean,70%
197,14.0,0.0,infected,mean,70%
198,15.0,0.0,infected,mean,70%
199,16.0,0.0,infected,mean,70%
200,17.0,0.0,infected,mean,70%
201,18.0,0.0,infected,mean,70%
202,19.0,0.0,infected,mean,70%
203,20.0,0.0,infected,mean,70%
204,21.0,0.0,infected,mean,70%
205,22.0,0.0,infected,mean,70%
206,23.0,0.0,infected,mean,70%
207,24.0,0.0,infected,mean,70%
208,25.0,0.0,infected,mean,70%
209,26.0,0.0,infected,mean,70%
210,27.0,0.0,infected,mean,70%
211,28.0,0.0,infected,mean,70%
212,29.0,0.0,infected,mean,70%
213,30.0,0.0,infected,mean,70%
214,31.0,0.0,infected,mean,70%
215,32.0,0.0,infected,mean,70%
216,33.0,0.0,infected,mean,70%
217,34.0,0.0,infected,mean,70%
218,35.0,0.0,infected,mean,70%
219,36.0,0.0,infected,mean,70%
220,37.0,0.0,infected,mean,70%
221,38.0,0.0,infected,mean,70%
222,39.0,0.0,infected,mean,70%
223,40.0,0.0,infected,mean,70%
224,41.0,0.0,infected,mean,70%
225,42.0,0.0,infected,mean,70%
226,43.0,0.0,infected,mean,70%
227,44.0,0.0,infected,mean,70%
228,45.0,0.0,infected,mean,70%
229,46.0,0.0,infected,mean,70%
230,47.0,0.0,infected,mean,70%
231,48.0,0.0,infected,mean,70%
232,49.0,0.0,infected,mean,70%
233,50.0,0.0,infected,mean,70%
234,51.0,0.0,infected,mean,70%
235,52.0,0.0,infected,mean,70%
236,53.0,0.0,infected,mean,70%
237,54.0,0.0,infected,mean,70%
238,55.0,0.0,infected,mean,70%
239,56.0,0.0,infected,mean,70%
240,57.0,0.0,infected,mean,70%
241,58.0,0.0,infected,mean,70%
242,59.0,0.0,infected,mean,70%
243,60.0,0.0,infected,mean,70%
244,0.0,0.0,infected,variance,0%
245,1.0,0.0,infected,variance,0%
246,2.0,0.0,infected,variance,0%
247,3.0,0.0,infected,variance,0%
248,4.0,0.0,infected,variance,0%
249,5.0,0.0,infected,variance,0%
250,6.0,0.0,infected,variance,0%
251,7.0,0.0,infected,variance,0%
252,8.0,0.0,infected,variance,0%
253,9.0,0.0,infected,variance,0%
254,10.0,0.0,infected,variance,0%
255,11.0,0.0,infected,variance,0%
256,12.0,0.0,infected,variance,0%
257,13.0,0.0,infected,variance,0%
258,14.0,0.0,infected,variance,0%
259,15.0,0.0,infected,variance,0%
260,16.0,0.0,infected,variance,0%
261,17.0,0.0,infected,variance,0%
262,18.0,0.0,infected,variance,0%
263,19.0,0.0,infected,variance,0%
264,20.0,0.0,infected,variance,0%
265,21.0,0.0,infected,variance,0%
266,22.0,0.0,infected,variance,0%
267,23.0,0.0,infected,variance,0%
268,24.0,0.0,infected,variance,0%
269,25.0,0.0,infected,variance,0%
270,26.0,0.0,infected,variance,0%
271,27.0,0.0,infected,variance,0%
272,28.0,0.0,infected,variance,0%
273,29.0,0.0,infected,variance,0%
274,30.0,0.0,infected,variance,0%
275,31.0,0.0,infected,variance,0%
276,32.0,0.0,infected,variance,0%
277,33.0,0.0,infected,variance,0%
278,34.0,0.0,infected,variance,0%
279,35.0,0.0,infected,variance,0%
280,36.0,0.0,infected,variance,0%
281,37.0,0.0,infected,variance,0%
282,38.0,0.0,infected,variance,0%
283,39.0,0.0,infected,variance,0%
284,40.0,0.0,infected,variance,0%
285,41.0,0.0,infected,variance,0%
286,42.0,0.0,infected,variance,0%
287,43.0,0.0,infected,variance,0%
288,44.0,0.0,infected,variance,0%
289,45.0,0.0,infected,variance,0%
290,46.0,0.0,infected,variance,0%
291,47.0,0.0,infected,variance,0%
292,48.0,0.0,infected,variance,0%
293,49.0,0.0,infected,variance,0%
294,50.0,0.0,infected,variance,0%
295,51.0,0.0,infected,variance,0%
296,52.0,0.0,infected,variance,0%
297,53.0,0.0,infected,variance,0%
298,54.0,0.0,infected,variance,0%
299,55.0,0.0,infected,variance,0%
300,56.0,0.0,infected,variance,0%
301,57.0,0.0,infected,variance,0%
302,58.0,0.0,infected,variance,0%
303,59.0,0.0,infected,variance,0%
304,60.0,0.0,infected,variance,0%
305,0.0,0.0,infected,variance,10%
306,1.0,0.0,infected,variance,10%
307,2.0,0.0,infected,variance,10%
308,3.0,0.0,infected,variance,10%
309,4.0,0.0,infected,variance,10%
310,5.0,0.0,infected,variance,10%
311,6.0,0.0,infected,variance,10%
312,7.0,0.0,infected,variance,10%
313,8.0,0.0,infected,variance,10%
314,9.0,0.0,infected,variance,10%
315,10.0,0.0,infected,variance,10%
316,11.0,0.0,infected,variance,10%
317,12.0,0.0,infected,variance,10%
318,13.0,0.0,infected,variance,10%
319,14.0,0.0,infected,variance,10%
320,15.0,0.0,infected,variance,10%
321,16.0,0.0,infected,variance,10%
322,17.0,0.0,infected,variance,10%
323,18.0,0.0,infected,variance,10%
324,19.0,0.0,infected,variance,10%
325,20.0,0.0,infected,variance,10%
326,21.0,0.0,infected,variance,10%
327,22.0,0.0,infected,variance,10%
328,23.0,0.0,infected,variance,10%
329,24.0,0.0,infected,variance,10%
330,25.0,0.0,infected,variance,10%
331,26.0,0.0,infected,variance,10%
332,27.0,0.0,infected,variance,10%
333,28.0,0.0,infected,variance,10%
334,29.0,0.0,infected,variance,10%
335,30.0,0.0,infected,variance,10%
336,31.0,0.0,infected,variance,10%
337,32.0,0.0,infected,variance,10%
338,33.0,0.0,infected,variance,10%
339,34.0,0.0,infected,variance,10%
340,35.0,0.0,infected,variance,10%
341,36.0,0.0,infected,variance,10%
342,37.0,0.0,infected,variance,10%
343,38.0,0.0,infected,variance,10%
344,39.0,0.0,infected,variance,10%
345,40.0,0.0,infected,variance,10%
346,41.0,0.0,infected,variance,10%
347,42.0,0.0,infected,variance,10%
348,43.0,0.0,infected,variance,10%
349,44.0,0.0,infected,variance,10%
350,45.0,0.0,infected,variance,10%
351,46.0,0.0,infected,variance,10%
352,47.0,0.0,infected,variance,10%
353,48.0,0.0,infected,variance,10%
354,49.0,0.0,infected,variance,10%
355,50.0,0.0,infected,variance,10%
356,51.0,0.0,infected,variance,10%
357,52.0,0.0,infected,variance,10%
358,53.0,0.0,infected,variance,10%
359,54.0,0.0,infected,variance,10%
360,55.0,0.0,infected,variance,10%
361,56.0,0.0,infected,variance,10%
362,57.0,0.0,infected,variance,10%
363,58.0,0.0,infected,variance,10%
364,59.0,0.0,infected,variance,10%
365,60.0,0.0,infected,variance,10%
366,0.0,0.0,infected,variance,40%
367,1.0,0.0,infected,variance,40%
368,2.0,0.0,infected,variance,40%
369,3.0,0.0,infected,variance,40%
370,4.0,0.0,infected,variance,40%
371,5.0,0.0,infected,variance,40%
372,6.0,0.0,infected,variance,40%
373,7.0,0.0,infected,variance,40%
374,8.0,0.0,infected,variance,40%
375,9.0,0.0,infected,variance,40%
376,10.0,0.0,infected,variance,40%
377,11.0,0.0,infected,variance,40%
378,12.0,0.0,infected,variance,40%
379,13.0,0.0,infected,variance,40%
380,14.0,0.0,infected,variance,40%
381,15.0,0.0,infected,variance,40%
382,16.0,0.0,infected,variance,40%
383,17.0,0.0,infected,variance,40%
384,18.0,0.0,infected,variance,40%
385,19.0,0.0,infected,variance,40%
386,20.0,0.0,infected,variance,40%
387,21.0,0.0,infected,variance,40%
388,22.0,0.0,infected,variance,40%
389,23.0,0.0,infected,variance,40%
390,24.0,0.0,infected,variance,40%
391,25.0,0.0,infected,variance,40%
392,26.0,0.0,infected,variance,40%
393,27.0,0.0,infected,variance,40%
394,28.0,0.0,infected,variance,40%
395,29.0,0.0,infected,variance,40%
396,30.0,0.0,infected,variance,40%
397,31.0,0.0,infected,variance,40%
398,32.0,0.0,infected,variance,40%
399,33.0,0.0,infected,variance,40%
400,34.0,0.0,infected,variance,40%
401,35.0,0.0,infected,variance,40%
402,36.0,0.0,infected,variance,40%
403,37.0,0.0,infected,variance,40%
404,38.0,0.0,infected,variance,40%
405,39.0,0.0,infected,variance,40%
406,40.0,0.0,infected,variance,40%
407,41.0,0.0,infected,variance,40%
408,42.0,0.0,infected,variance,40%
409,43.0,0.0,infected,variance,40%
410,44.0,0.0,infected,variance,40%
411,45.0,0.0,infected,variance,40%
412,46.0,0.0,infected,variance,40%
413,47.0,0.0,infected,variance,40%
414,48.0,0.0,infected,variance,40%
415,49.0,0.0,infected,variance,40%
416,50.0,0.0,infected,variance,40%
417,51.0,0.0,infected,variance,40%
418,52.0,0.0,infected,variance,40%
419,53.0,0.0,infected,variance,40%
420,54.0,0.0,infected,variance,40%
421,55.0,0.0,infected,variance,40%
422,56.0,0.0,infected,variance,40%
423,57.0,0.0,infected,variance,40%
424,58.0,0.0,infected,variance,40%
425,59.0,0.0,infected,variance,40%
426,60.0,0.0,infected,variance,40%
427,0.0,0.0,infected,variance,70%
428,1.0,0.0,infected,variance,70%
429,2.0,0.0,infected,variance,70%
430,3.0,0.0,infected,variance,70%
431,4.0,0.0,infected,variance,70%
432,5.0,0.0,infected,variance,70%
433,6.0,0.0,infected,variance,70%
434,7.0,0.0,infected,variance,70%
435,8.0,0.0,infected,variance,70%
436,9.0,0.0,infected,variance,70%
437,10.0,0.0,infected,variance,70%
438,11.0,0.0,infected,variance,70%
439,12.0,0.0,infected,variance,70%
440,13.0,0.0,infected,variance,70%
441,14.0,0.0,infected,variance,70%
442,15.0,0.0,infected,variance,70%
443,16.0,0.0,infected,variance,70%
444,17.0,0.0,infected,variance,70%
445,18.0,0.0,infected,variance,70%
446,19.0,0.0,infected,variance,70%
447,20.0,0.0,infected,variance,70%
448,21.0,0.0,infected,variance,70%
449,22.0,0.0,infected,variance,70%
450,23.0,0.0,infected,variance,70%
451,24.0,0.0,infected,variance,70%
452,25.0,0.0,infected,variance,70%
453,26.0,0.0,infected,variance,70%
454,27.0,0.0,infected,variance,70%
455,28.0,0.0,infected,variance,70%
456,29.0,0.0,infected,variance,70%
457,30.0,0.0,infected,variance,70%
458,31.0,0.0,infected,variance,70%
459,32.0,0.0,infected,variance,70%
460,33.0,0.0,infected,variance,70%
461,34.0,0.0,infected,variance,70%
462,35.0,0.0,infected,variance,70%
463,36.0,0.0,infected,variance,70%
464,37.0,0.0,infected,variance,70%
465,38.0,0.0,infected,variance,70%
466,39.0,0.0,infected,variance,70%
467,40.0,0.0,infected,variance,70%
468,41.0,0.0,infected,variance,70%
469,42.0,0.0,infected,variance,70%
470,43.0,0.0,infected,variance,70%
471,44.0,0.0,infected,variance,70%
472,45.0,0.0,infected,variance,70%
473,46.0,0.0,infected,variance,70%
474,47.0,0.0,infected,variance,70%
475,48.0,0.0,infected,variance,70%
476,49.0,0.0,infected,variance,70%
477,50.0,0.0,infected,variance,70%
478,51.0,0.0,infected,variance,70%
479,52.0,0.0,infected,variance,70%
480,53.0,0.0,infected,variance,70%
481,54.0,0.0,infected,variance,70%
482,55.0,0.0,infected,variance,70%
483,56.0,0.0,infected,variance,70%
484,57.0,0.0,infected,variance,70%
485,58.0,0.0,infected,variance,70%
486,59.0,0.0,infected,variance,70%
487,60.0,0.0,infected,variance,70%
488,0.0,0.0,infected,left,0%
489,1.0,0.0,infected,left,0%
490,2.0,0.0,infected,left,0%
491,3.0,0.0,infected,left,0%
492,4.0,0.0,infected,left,0%
493,5.0,0.0,infected,left,0%
494,6.0,0.0,infected,left,0%
495,7.0,0.0,infected,left,0%
496,8.0,0.0,infected,left,0%
497,9.0,0.0,infected,left,0%
498,10.0,0.0,infected,left,0%
499,11.0,0.0,infected,left,0%
500,12.0,0.0,infected,left,0%
501,13.0,0.0,infected,left,0%
502,14.0,0.0,infected,left,0%
503,15.0,0.0,infected,left,0%
504,16.0,0.0,infected,left,0%
505,17.0,0.0,infected,left,0%
506,18.0,0.0,infected,left,0%
507,19.0,0.0,infected,left,0%
508,20.0,0.0,infected,left,0%
509,21.0,0.0,infected,left,0%
510,22.0,0.0,infected,left,0%
511,23.0,0.0,infected,left,0%
512,24.0,0.0,infected,left,0%
513,25.0,0.0,infected,left,0%
514,26.0,0.0,infected,left,0%
515,27.0,0.0,infected,left,0%
516,28.0,0.0,infected,left,0%
517,29.0,0.0,infected,left,0%
518,30.0,0.0,infected,left,0%
519,31.0,0.0,infected,left,0%
520,32.0,0.0,infected,left,0%
521,33.0,0.0,infected,left,0%
522,34.0,0.0,infected,left,0%
523,35.0,0.0,infected,left,0%
524,36.0,0.0,infected,left,0%
525,37.0,0.0,infected,left,0%
526,38.0,0.0,infected,left,0%
527,39.0,0.0,infected,left,0%
528,40.0,0.0,infected,left,0%
529,41.0,0.0,infected,left,0%
530,42.0,0.0,infected,left,0%
531,43.0,0.0,infected,left,0%
532,44.0,0.0,infected,left,0%
533,45.0,0.0,infected,left,0%
534,46.0,0.0,infected,left,0%
535,47.0,0.0,infected,left,0%
536,48.0,0.0,infected,left,0%
537,49.0,0.0,infected,left,0%
538,50.0,0.0,infected,left,0%
539,51.0,0.0,infected,left,0%
540,52.0,0.0,infected,left,0%
541,53.0,0.0,infected,left,0%
542,54.0,0.0,infected,left,0%
543,55.0,0.0,infected,left,0%
544,56.0,0.0,infected,left,0%
545,57.0,0.0,infected,left,0%
546,58.0,0.0,infected,left,0%
547,59.0,0.0,infected,left,0%
548,60.0,0.0,infected,left,0%
549,0.0,0.0,infected,left,10%
550,1.0,0.0,infected,left,10%
551,2.0,0.0,infected,left,10%
552,3.0,0.0,infected,left,10%
553,4.0,0.0,infected,left,10%
554,5.0,0.0,infected,left,10%
555,6.0,0.0,infected,left,10%
556,7.0,0.0,infected,left,10%
557,8.0,0.0,infected,left,10%
558,9.0,0.0,infected,left,10%
559,10.0,0.0,infected,left,10%
560,11.0,0.0,infected,left,10%
561,12.0,0.0,infected,left,10%
562,13.0,0.0,infected,left,10%
563,14.0,0.0,infected,left,10%
564,15.0,0.0,infected,left,10%
565,16.0,0.0,infected,left,10%
566,17.0,0.0,infected,left,10%
567,18.0,0.0,infected,left,10%
568,19.0,0.0,infected,left,10%
569,20.0,0.0,infected,left,10%
570,21.0,0.0,infected,left,10%
571,22.0,0.0,infected,left,10%
572,23.0,0.0,infected,left,10%
573,24.0,0.0,infected,left,10%
574,25.0,0.0,infected,left,10%
575,26.0,0.0,infected,left,10%
576,27.0,0.0,infected,left,10%
577,28.0,0.0,infected,left,10%
578,29.0,0.0,infected,left,10%
579,30.0,0.0,infected,left,10%
580,31.0,0.0,infected,left,10%
581,32.0,0.0,infected,left,10%
582,33.0,0.0,infected,left,10%
583,34.0,0.0,infected,left,10%
584,35.0,0.0,infected,left,10%
585,36.0,0.0,infected,left,10%
586,37.0,0.0,infected,left,10%
587,38.0,0.0,infected,left,10%
588,39.0,0.0,infected,left,10%
589,40.0,0.0,infected,left,10%
590,41.0,0.0,infected,left,10%
591,42.0,0.0,infected,left,10%
592,43.0,0.0,infected,left,10%
593,44.0,0.0,infected,left,10%
594,45.0,0.0,infected,left,10%
595,46.0,0.0,infected,left,10%
596,47.0,0.0,infected,left,10%
597,48.0,0.0,infected,left,10%
598,49.0,0.0,infected,left,10%
599,50.0,0.0,infected,left,10%
600,51.0,0.0,infected,left,10%
601,52.0,0.0,infected,left,10%
602,53.0,0.0,infected,left,10%
603,54.0,0.0,infected,left,10%
604,55.0,0.0,infected,left,10%
605,56.0,0.0,infected,left,10%
606,57.0,0.0,infected,left,10%
607,58.0,0.0,infected,left,10%
608,59.0,0.0,infected,left,10%
609,60.0,0.0,infected,left,10%
610,0.0,0.0,infected,left,40%
611,1.0,0.0,infected,left,40%
612,2.0,0.0,infected,left,40%
613,3.0,0.0,infected,left,40%
614,4.0,0.0,infected,left,40%
615,5.0,0.0,infected,left,40%
616,6.0,0.0,infected,left,40%
617,7.0,0.0,infected,left,40%
618,8.0,0.0,infected,left,40%
619,9.0,0.0,infected,left,40%
620,10.0,0.0,infected,left,40%
621,11.0,0.0,infected,left,40%
622,12.0,0.0,infected,left,40%
623,13.0,0.0,infected,left,40%
624,14.0,0.0,infected,left,40%
625,15.0,0.0,infected,left,40%
626,16.0,0.0,infected,left,40%
627,17.0,0.0,infected,left,40%
628,18.0,0.0,infected,left,40%
629,19.0,0.0,infected,left,40%
630,20.0,0.0,infected,left,40%
631,21.0,0.0,infected,left,40%
632,22.0,0.0,infected,left,40%
633,23.0,0.0,infected,left,40%
634,24.0,0.0,infected,left,40%
635,25.0,0.0,infected,left,40%
636,26.0,0.0,infected,left,40%
637,27.0,0.0,infected,left,40%
638,28.0,0.0,infected,left,40%
639,29.0,0.0,infected,left,40%
640,30.0,0.0,infected,left,40%
641,31.0,0.0,infected,left,40%
642,32.0,0.0,infected,left,40%
643,33.0,0.0,infected,left,40%
644,34.0,0.0,infected,left,40%
645,35.0,0.0,infected,left,40%
646,36.0,0.0,infected,left,40%
647,37.0,0.0,infected,left,40%
648,38.0,0.0,infected,left,40%
649,39.0,0.0,infected,left,40%
650,40.0,0.0,infected,left,40%
651,41.0,0.0,infected,left,40%
652,42.0,0.0,infected,left,40%
653,43.0,0.0,infected,left,40%
654,44.0,0.0,infected,left,40%
655,45.0,0.0,infected,left,40%
656,46.0,0.0,infected,left,40%
657,47.0,0.0,infected,left,40%
658,48.0,0.0,infected,left,40%
659,49.0,0.0,infected,left,40%
660,50.0,0.0,infected,left,40%
661,51.0,0.0,infected,left,40%
662,52.0,0.0,infected,left,40%
663,53.0,0.0,infected,left,40%
664,54.0,0.0,infected,left,40%
665,55.0,0.0,infected,left,40%
666,56.0,0.0,infected,left,40%
667,57.0,0.0,infected,left,40%
668,58.0,0.0,infected,left,40%
669,59.0,0.0,infected,left,40%
670,60.0,0.0,infected,left,40%
671,0.0,0.0,infected,left,70%
672,1.0,0.0,infected,left,70%
673,2.0,0.0,infected,left,70%
674,3.0,0.0,infected,left,70%
675,4.0,0.0,infected,left,70%
676,5.0,0.0,infected,left,70%
677,6.0,0.0,infected,left,70%
678,7.0,0.0,infected,left,70%
679,8.0,0.0,infected,left,70%
680,9.0,0.0,infected,left,70%
681,10.0,0.0,infected,left,70%
682,11.0,0.0,infected,left,70%
683,12.0,0.0,infected,left,70%
684,13.0,0.0,infected,left,70%
685,14.0,0.0,infected,left,70%
686,15.0,0.0,infected,left,70%
687,16.0,0.0,infected,left,70%
688,17.0,0.0,infected,left,70%
689,18.0,0.0,infected,left,70%
690,19.0,0.0,infected,left,70%
691,20.0,0.0,infected,left,70%
692,21.0,0.0,infected,left,70%
693,22.0,0.0,infected,left,70%
694,23.0,0.0,infected,left,70%
695,24.0,0.0,infected,left,70%
696,25.0,0.0,infected,left,70%
697,26.0,0.0,infected,left,70%
698,27.0,0.0,infected,left,70%
699,28.0,0.0,infected,left,70%
700,29.0,0.0,infected,left,70%
701,30.0,0.0,infected,left,70%
702,31.0,0.0,infected,left,70%
703,32.0,0.0,infected,left,70%
704,33.0,0.0,infected,left,70%
705,34.0,0.0,infected,left,70%
706,35.0,0.0,infected,left,70%
707,36.0,0.0,infected,left,70%
708,37.0,0.0,infected,left,70%
709,38.0,0.0,infected,left,70%
710,39.0,0.0,infected,left,70%
711,40.0,0.0,infected,left,70%
712,41.0,0.0,infected,left,70%
713,42.0,0.0,infected,left,70%
714,43.0,0.0,infected,left,70%
715,44.0,0.0,infected,left,70%
716,45.0,0.0,infected,left,70%
717,46.0,0.0,infected,left,70%
718,47.0,0.0,infected,left,70%
719,48.0,0.0,infected,left,70%
720,49.0,0.0,infected,left,70%
721,50.0,0.0,infected,left,70%
722,51.0,0.0,infected,left,70%
723,52.0,0.0,infected,left,70%
724,53.0,0.0,infected,left,70%
725,54.0,0.0,infected,left,70%
726,55.0,0.0,infected,left,70%
727,56.0,0.0,infected,left,70%
728,57.0,0.0,infected,left,70%
729,58.0,0.0,infected,left,70%
730,59.0,0.0,infected,left,70%
731,60.0,0.0,infected,left,70%
732,0.0,0.0,infected,right,0%
733,1.0,0.0,infected,right,0%
734,2.0,0.0,infected,right,0%
735,3.0,0.0,infected,right,0%
736,4.0,0.0,infected,right,0%
737,5.0,0.0,infected,right,0%
738,6.0,0.0,infected,right,0%
739,7.0,0.0,infected,right,0%
740,8.0,0.0,infected,right,0%
741,9.0,0.0,infected,right,0%
742,10.0,0.0,infected,right,0%
743,11.0,0.0,infected,right,0%
744,12.0,0.0,infected,right,0%
745,13.0,0.0,infected,right,0%
746,14.0,0.0,infected,right,0%
747,15.0,0.0,infected,right,0%
