,day,agents,type,type_of_screening_pretty
69,35.0,10.5545,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.6734,Infected,Screening 25%
72,3.0,1.8693,Infected,Screening 25%
73,4.0,3.5779,Infected,Screening 25%
74,5.0,5.7487,Infected,Screening 25%
75,6.0,8.4221,Infected,Screening 25%
76,7.0,10.2261,Infected,Screening 25%
77,8.0,5.603,Infected,Screening 25%
78,9.0,7.8241,Infected,Screening 25%
79,10.0,10.5829,Infected,Screening 25%
80,11.0,13.5075,Infected,Screening 25%
81,12.0,16.7387,Infected,Screening 25%
82,13.0,20.196,Infected,Screening 25%
83,14.0,21.4925,Infected,Screening 25%
84,15.0,5.8392,Infected,Screening 25%
85,16.0,7.1809,Infected,Screening 25%
86,17.0,8.407,Infected,Screening 25%
87,18.0,9.7839,Infected,Screening 25%
88,19.0,11.2915,Infected,Screening 25%
89,20.0,12.5427,Infected,Screening 25%
90,21.0,12.7236,Infected,Screening 25%
91,22.0,2.7588,Infected,Screening 25%
92,23.0,3.4623,Infected,Screening 25%
93,24.0,4.1307,Infected,Screening 25%
94,25.0,5.0402,Infected,Screening 25%
95,26.0,6.0503,Infected,Screening 25%
96,27.0,6.8894,Infected,Screening 25%
97,28.0,7.0653,Infected,Screening 25%
98,29.0,2.3568,Infected,Screening 25%
99,30.0,3.0101,Infected,Screening 25%
100,31.0,3.8744,Infected,Screening 25%
101,32.0,4.9899,Infected,Screening 25%
102,33.0,6.2814,Infected,Screening 25%
103,34.0,7.5829,Infected,Screening 25%
104,35.0,8.196,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.005,Infected in quarantine,Screening 25%
107,3.0,0.0151,Infected in quarantine,Screening 25%
108,4.0,0.0754,Infected in quarantine,Screening 25%
109,5.0,0.2111,Infected in quarantine,Screening 25%
110,6.0,0.4422,Infected in quarantine,Screening 25%
111,7.0,0.8492999999999999,Infected in quarantine,Screening 25%
112,8.0,7.1206000000000005,Infected in quarantine,Screening 25%
113,9.0,7.200900000000001,Infected in quarantine,Screening 25%
114,10.0,7.3718,Infected in quarantine,Screening 25%
115,11.0,7.6834,Infected in quarantine,Screening 25%
116,12.0,7.8443,Infected in quarantine,Screening 25%
117,13.0,8.1608,Infected in quarantine,Screening 25%
118,14.0,8.8241,Infected in quarantine,Screening 25%
119,15.0,24.572900000000004,Infected in quarantine,Screening 25%
120,16.0,23.588,Infected in quarantine,Screening 25%
121,17.0,22.256300000000003,Infected in quarantine,Screening 25%
122,18.0,20.9145,Infected in quarantine,Screening 25%
123,19.0,19.4925,Infected in quarantine,Screening 25%
124,20.0,18.5578,Infected in quarantine,Screening 25%
125,21.0,17.7286,Infected in quarantine,Screening 25%
126,22.0,24.3015,Infected in quarantine,Screening 25%
127,23.0,22.7136,Infected in quarantine,Screening 25%
128,24.0,20.5276,Infected in quarantine,Screening 25%
129,25.0,18.4874,Infected in quarantine,Screening 25%
130,26.0,16.6232,Infected in quarantine,Screening 25%
131,27.0,14.9799,Infected in quarantine,Screening 25%
132,28.0,13.5025,Infected in quarantine,Screening 25%
133,29.0,13.4724,Infected in quarantine,Screening 25%
134,30.0,12.4723,Infected in quarantine,Screening 25%
135,31.0,11.4371,Infected in quarantine,Screening 25%
136,32.0,10.2614,Infected in quarantine,Screening 25%
137,33.0,9.181,Infected in quarantine,Screening 25%
138,34.0,8.2614,Infected in quarantine,Screening 25%
139,35.0,7.4975,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.5226,Infected,Screening 50%
142,3.0,1.7538,Infected,Screening 50%
143,4.0,3.3116,Infected,Screening 50%
144,5.0,5.2462,Infected,Screening 50%
145,6.0,8.201,Infected,Screening 50%
146,7.0,10.0854,Infected,Screening 50%
147,8.0,2.4322,Infected,Screening 50%
148,9.0,3.9196,Infected,Screening 50%
149,10.0,5.804,Infected,Screening 50%
150,11.0,7.9698,Infected,Screening 50%
151,12.0,10.593,Infected,Screening 50%
152,13.0,13.1357,Infected,Screening 50%
153,14.0,14.4623,Infected,Screening 50%
154,15.0,1.6834,Infected,Screening 50%
155,16.0,2.4824,Infected,Screening 50%
156,17.0,3.1859,Infected,Screening 50%
157,18.0,4.3467,Infected,Screening 50%
158,19.0,5.392,Infected,Screening 50%
159,20.0,6.4874,Infected,Screening 50%
160,21.0,7.005,Infected,Screening 50%
161,22.0,0.6533,Infected,Screening 50%
162,23.0,1.0603,Infected,Screening 50%
163,24.0,1.7588,Infected,Screening 50%
164,25.0,2.6683,Infected,Screening 50%
165,26.0,3.6633,Infected,Screening 50%
166,27.0,4.5226,Infected,Screening 50%
167,28.0,5.1156,Infected,Screening 50%
168,29.0,1.191,Infected,Screening 50%
169,30.0,2.0151,Infected,Screening 50%
170,31.0,3.0302,Infected,Screening 50%
171,32.0,4.3568,Infected,Screening 50%
172,33.0,5.3518,Infected,Screening 50%
173,34.0,6.804,Infected,Screening 50%
174,35.0,7.5528,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.005,Infected in quarantine,Screening 50%
177,3.0,0.0553,Infected in quarantine,Screening 50%
178,4.0,0.1256,Infected in quarantine,Screening 50%
179,5.0,0.2362,Infected in quarantine,Screening 50%
180,6.0,0.407,Infected in quarantine,Screening 50%
181,7.0,0.7536999999999999,Infected in quarantine,Screening 50%
182,8.0,9.849199999999998,Infected in quarantine,Screening 50%
183,9.0,9.809099999999999,Infected in quarantine,Screening 50%
184,10.0,9.4472,Infected in quarantine,Screening 50%
185,11.0,9.065299999999999,Infected in quarantine,Screening 50%
186,12.0,8.7839,Infected in quarantine,Screening 50%
187,13.0,8.7588,Infected in quarantine,Screening 50%
188,14.0,8.794,Infected in quarantine,Screening 50%
189,15.0,21.7538,Infected in quarantine,Screening 50%
190,16.0,20.6181,Infected in quarantine,Screening 50%
191,17.0,19.3116,Infected in quarantine,Screening 50%
192,18.0,17.8242,Infected in quarantine,Screening 50%
193,19.0,16.5578,Infected in quarantine,Screening 50%
194,20.0,15.1457,Infected in quarantine,Screening 50%
195,21.0,13.8242,Infected in quarantine,Screening 50%
196,22.0,16.768900000000002,Infected in quarantine,Screening 50%
197,23.0,15.527600000000001,Infected in quarantine,Screening 50%
198,24.0,14.030100000000001,Infected in quarantine,Screening 50%
199,25.0,12.4422,Infected in quarantine,Screening 50%
200,26.0,11.211,Infected in quarantine,Screening 50%
201,27.0,10.0402,Infected in quarantine,Screening 50%
202,28.0,9.0,Infected in quarantine,Screening 50%
203,29.0,9.6482,Infected in quarantine,Screening 50%
204,30.0,9.1708,Infected in quarantine,Screening 50%
205,31.0,8.4121,Infected in quarantine,Screening 50%
206,32.0,7.7839,Infected in quarantine,Screening 50%
207,33.0,7.0252,Infected in quarantine,Screening 50%
208,34.0,6.4422,Infected in quarantine,Screening 50%
209,35.0,6.000100000000001,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.6985,Infected,Screening 100%
212,3.0,1.8593,Infected,Screening 100%
213,4.0,3.6181,Infected,Screening 100%
214,5.0,6.0402,Infected,Screening 100%
215,6.0,8.7638,Infected,Screening 100%
216,7.0,10.4724,Infected,Screening 100%
217,8.0,0.0,Infected,Screening 100%
218,9.0,1.0101,Infected,Screening 100%
219,10.0,2.0452,Infected,Screening 100%
220,11.0,3.2261,Infected,Screening 100%
221,12.0,4.6332,Infected,Screening 100%
222,13.0,6.1709,Infected,Screening 100%
223,14.0,6.9045,Infected,Screening 100%
224,15.0,0.0,Infected,Screening 100%
225,16.0,0.3317,Infected,Screening 100%
226,17.0,0.7538,Infected,Screening 100%
227,18.0,1.1005,Infected,Screening 100%
228,19.0,1.6633,Infected,Screening 100%
229,20.0,2.2312,Infected,Screening 100%
230,21.0,2.4322,Infected,Screening 100%
231,22.0,0.0,Infected,Screening 100%
232,23.0,0.4472,Infected,Screening 100%
233,24.0,1.1407,Infected,Screening 100%
234,25.0,2.1055,Infected,Screening 100%
235,26.0,3.1457,Infected,Screening 100%
236,27.0,4.4372,Infected,Screening 100%
237,28.0,5.3719,Infected,Screening 100%
238,29.0,0.0,Infected,Screening 100%
239,30.0,0.7638,Infected,Screening 100%
240,31.0,1.6935,Infected,Screening 100%
241,32.0,2.6131,Infected,Screening 100%
242,33.0,3.7136,Infected,Screening 100%
243,34.0,5.0101,Infected,Screening 100%
244,35.0,5.6884,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0201,Infected in quarantine,Screening 100%
247,3.0,0.0252,Infected in quarantine,Screening 100%
248,4.0,0.1206,Infected in quarantine,Screening 100%
249,5.0,0.2412,Infected in quarantine,Screening 100%
250,6.0,0.46740000000000004,Infected in quarantine,Screening 100%
251,7.0,0.9246,Infected in quarantine,Screening 100%
252,8.0,12.9145,Infected in quarantine,Screening 100%
253,9.0,12.9849,Infected in quarantine,Screening 100%
254,10.0,12.5477,Infected in quarantine,Screening 100%
255,11.0,11.758799999999999,Infected in quarantine,Screening 100%
256,12.0,10.9699,Infected in quarantine,Screening 100%
257,13.0,10.226099999999999,Infected in quarantine,Screening 100%
258,14.0,9.336699999999999,Infected in quarantine,Screening 100%
259,15.0,16.1959,Infected in quarantine,Screening 100%
260,16.0,15.180900000000001,Infected in quarantine,Screening 100%
261,17.0,13.9899,Infected in quarantine,Screening 100%
262,18.0,12.9749,Infected in quarantine,Screening 100%
263,19.0,11.7588,Infected in quarantine,Screening 100%
264,20.0,10.537700000000001,Infected in quarantine,Screening 100%
265,21.0,9.4573,Infected in quarantine,Screening 100%
266,22.0,8.181,Infected in quarantine,Screening 100%
267,23.0,7.6884999999999994,Infected in quarantine,Screening 100%
268,24.0,7.0754,Infected in quarantine,Screening 100%
269,25.0,6.407,Infected in quarantine,Screening 100%
270,26.0,5.6332,Infected in quarantine,Screening 100%
271,27.0,5.0703,Infected in quarantine,Screening 100%
272,28.0,4.773899999999999,Infected in quarantine,Screening 100%
273,29.0,8.407,Infected in quarantine,Screening 100%
274,30.0,8.180900000000001,Infected in quarantine,Screening 100%
275,31.0,7.723599999999999,Infected in quarantine,Screening 100%
276,32.0,7.0905000000000005,Infected in quarantine,Screening 100%
277,33.0,6.4925,Infected in quarantine,Screening 100%
278,34.0,6.0754,Infected in quarantine,Screening 100%
279,35.0,5.638199999999999,Infected in quarantine,Screening 100%
