,day,cumulative_infected,type,type_of_screening_pretty
111,7.0,13.281499999999994,Total infected,Screening 100%
112,8.0,16.075300000000027,Total infected,Screening 100%
113,9.0,20.492400000000004,Total infected,Screening 100%
114,10.0,26.60809999999998,Total infected,Screening 100%
115,11.0,33.839200000000034,Total infected,Screening 100%
116,12.0,40.527600000000035,Total infected,Screening 100%
117,13.0,47.23609999999999,Total infected,Screening 100%
118,14.0,52.17590000000001,Total infected,Screening 100%
119,15.0,56.08529999999996,Total infected,Screening 100%
120,16.0,60.7337,Total infected,Screening 100%
121,17.0,65.91959999999997,Total infected,Screening 100%
122,18.0,71.78900000000002,Total infected,Screening 100%
123,19.0,76.72860000000003,Total infected,Screening 100%
124,20.0,81.24619999999996,Total infected,Screening 100%
125,21.0,84.72870000000003,Total infected,Screening 100%
126,22.0,87.24130000000002,Total infected,Screening 100%
127,23.0,90.0601,Total infected,Screening 100%
128,24.0,92.94479999999996,Total infected,Screening 100%
129,25.0,96.07539999999997,Total infected,Screening 100%
130,26.0,98.81909999999999,Total infected,Screening 100%
131,27.0,101.3466,Total infected,Screening 100%
132,28.0,103.39690000000002,Total infected,Screening 100%
133,29.0,105.20609999999999,Total infected,Screening 100%
134,30.0,107.28650000000002,Total infected,Screening 100%
135,31.0,109.73870000000005,Total infected,Screening 100%
136,32.0,112.2311,Total infected,Screening 100%
137,33.0,114.6029,Total infected,Screening 100%
138,34.0,117.0101,Total infected,Screening 100%
139,35.0,118.79390000000001,Total infected,Screening 100%
