,day,agents,type,type_of_screening_pretty
69,35.0,10.5545,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.7236,Infected,Screening 25%
72,3.0,2.0201,Infected,Screening 25%
73,4.0,3.407,Infected,Screening 25%
74,5.0,5.5075,Infected,Screening 25%
75,6.0,8.6181,Infected,Screening 25%
76,7.0,10.4824,Infected,Screening 25%
77,8.0,11.3417,Infected,Screening 25%
78,9.0,13.5779,Infected,Screening 25%
79,10.0,17.3065,Infected,Screening 25%
80,11.0,16.2161,Infected,Screening 25%
81,12.0,20.4372,Infected,Screening 25%
82,13.0,24.6382,Infected,Screening 25%
83,14.0,26.1759,Infected,Screening 25%
84,15.0,25.5879,Infected,Screening 25%
85,16.0,26.9347,Infected,Screening 25%
86,17.0,28.3166,Infected,Screening 25%
87,18.0,19.3568,Infected,Screening 25%
88,19.0,21.2111,Infected,Screening 25%
89,20.0,22.1508,Infected,Screening 25%
90,21.0,21.8643,Infected,Screening 25%
91,22.0,20.3317,Infected,Screening 25%
92,23.0,20.0101,Infected,Screening 25%
93,24.0,19.804,Infected,Screening 25%
94,25.0,13.7789,Infected,Screening 25%
95,26.0,13.8141,Infected,Screening 25%
96,27.0,13.5829,Infected,Screening 25%
97,28.0,12.8141,Infected,Screening 25%
98,29.0,11.7186,Infected,Screening 25%
99,30.0,11.3266,Infected,Screening 25%
100,31.0,11.1658,Infected,Screening 25%
101,32.0,8.4925,Infected,Screening 25%
102,33.0,9.0754,Infected,Screening 25%
103,34.0,9.5779,Infected,Screening 25%
104,35.0,9.6633,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.005,Infected in quarantine,Screening 25%
107,3.0,0.015099999999999999,Infected in quarantine,Screening 25%
108,4.0,0.4975,Infected in quarantine,Screening 25%
109,5.0,0.6734,Infected in quarantine,Screening 25%
110,6.0,0.8593,Infected in quarantine,Screening 25%
111,7.0,1.1909,Infected in quarantine,Screening 25%
112,8.0,1.5276,Infected in quarantine,Screening 25%
113,9.0,2.0955000000000004,Infected in quarantine,Screening 25%
114,10.0,2.6029999999999998,Infected in quarantine,Screening 25%
115,11.0,8.8241,Infected in quarantine,Screening 25%
116,12.0,9.5879,Infected in quarantine,Screening 25%
117,13.0,10.0754,Infected in quarantine,Screening 25%
118,14.0,10.8342,Infected in quarantine,Screening 25%
119,15.0,11.4573,Infected in quarantine,Screening 25%
120,16.0,12.437100000000001,Infected in quarantine,Screening 25%
121,17.0,13.6634,Infected in quarantine,Screening 25%
122,18.0,25.382,Infected in quarantine,Screening 25%
123,19.0,25.633200000000002,Infected in quarantine,Screening 25%
124,20.0,25.8341,Infected in quarantine,Screening 25%
125,21.0,25.7939,Infected in quarantine,Screening 25%
126,22.0,25.1306,Infected in quarantine,Screening 25%
127,23.0,23.7287,Infected in quarantine,Screening 25%
128,24.0,22.1708,Infected in quarantine,Screening 25%
129,25.0,25.924599999999998,Infected in quarantine,Screening 25%
130,26.0,24.7387,Infected in quarantine,Screening 25%
131,27.0,23.3015,Infected in quarantine,Screening 25%
132,28.0,21.8492,Infected in quarantine,Screening 25%
133,29.0,19.8141,Infected in quarantine,Screening 25%
134,30.0,17.753700000000002,Infected in quarantine,Screening 25%
135,31.0,16.206,Infected in quarantine,Screening 25%
136,32.0,14.4674,Infected in quarantine,Screening 25%
137,33.0,13.1357,Infected in quarantine,Screening 25%
138,34.0,11.9448,Infected in quarantine,Screening 25%
139,35.0,10.7689,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.7588,Infected,Screening 50%
142,3.0,2.0402,Infected,Screening 50%
143,4.0,3.0553,Infected,Screening 50%
144,5.0,5.3266,Infected,Screening 50%
145,6.0,7.8643,Infected,Screening 50%
146,7.0,9.4623,Infected,Screening 50%
147,8.0,11.0302,Infected,Screening 50%
148,9.0,13.9698,Infected,Screening 50%
149,10.0,17.6432,Infected,Screening 50%
150,11.0,13.0352,Infected,Screening 50%
151,12.0,16.0302,Infected,Screening 50%
152,13.0,19.4774,Infected,Screening 50%
153,14.0,20.7688,Infected,Screening 50%
154,15.0,20.804,Infected,Screening 50%
155,16.0,22.206,Infected,Screening 50%
156,17.0,24.3116,Infected,Screening 50%
157,18.0,11.2412,Infected,Screening 50%
158,19.0,13.1709,Infected,Screening 50%
159,20.0,14.7889,Infected,Screening 50%
160,21.0,14.8995,Infected,Screening 50%
161,22.0,14.3719,Infected,Screening 50%
162,23.0,14.598,Infected,Screening 50%
163,24.0,14.6482,Infected,Screening 50%
164,25.0,6.7487,Infected,Screening 50%
165,26.0,7.5628,Infected,Screening 50%
166,27.0,8.1859,Infected,Screening 50%
167,28.0,8.3518,Infected,Screening 50%
168,29.0,8.1156,Infected,Screening 50%
169,30.0,8.5025,Infected,Screening 50%
170,31.0,8.6432,Infected,Screening 50%
171,32.0,4.8392,Infected,Screening 50%
172,33.0,5.6482,Infected,Screening 50%
173,34.0,6.397,Infected,Screening 50%
174,35.0,6.6231,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.01,Infected in quarantine,Screening 50%
177,3.0,0.0503,Infected in quarantine,Screening 50%
178,4.0,0.8945000000000001,Infected in quarantine,Screening 50%
179,5.0,1.1207,Infected in quarantine,Screening 50%
180,6.0,1.2813999999999999,Infected in quarantine,Screening 50%
181,7.0,1.6381,Infected in quarantine,Screening 50%
182,8.0,1.7437,Infected in quarantine,Screening 50%
183,9.0,2.0603,Infected in quarantine,Screening 50%
184,10.0,2.7738,Infected in quarantine,Screening 50%
185,11.0,12.7739,Infected in quarantine,Screening 50%
186,12.0,14.010100000000001,Infected in quarantine,Screening 50%
187,13.0,14.6683,Infected in quarantine,Screening 50%
188,14.0,15.0754,Infected in quarantine,Screening 50%
189,15.0,15.1356,Infected in quarantine,Screening 50%
190,16.0,15.1056,Infected in quarantine,Screening 50%
191,17.0,15.2864,Infected in quarantine,Screening 50%
192,18.0,30.216100000000004,Infected in quarantine,Screening 50%
193,19.0,29.7286,Infected in quarantine,Screening 50%
194,20.0,28.321499999999997,Infected in quarantine,Screening 50%
195,21.0,27.0754,Infected in quarantine,Screening 50%
196,22.0,25.3719,Infected in quarantine,Screening 50%
197,23.0,23.4272,Infected in quarantine,Screening 50%
198,24.0,22.1307,Infected in quarantine,Screening 50%
199,25.0,26.196,Infected in quarantine,Screening 50%
200,26.0,24.2261,Infected in quarantine,Screening 50%
201,27.0,22.321599999999997,Infected in quarantine,Screening 50%
202,28.0,20.6231,Infected in quarantine,Screening 50%
203,29.0,18.9297,Infected in quarantine,Screening 50%
204,30.0,17.2764,Infected in quarantine,Screening 50%
205,31.0,15.5326,Infected in quarantine,Screening 50%
206,32.0,14.477400000000001,Infected in quarantine,Screening 50%
207,33.0,13.613100000000001,Infected in quarantine,Screening 50%
208,34.0,12.8443,Infected in quarantine,Screening 50%
209,35.0,11.7388,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.7688,Infected,Screening 100%
212,3.0,2.0101,Infected,Screening 100%
213,4.0,2.3769,Infected,Screening 100%
214,5.0,4.4221,Infected,Screening 100%
215,6.0,6.9246,Infected,Screening 100%
216,7.0,8.7186,Infected,Screening 100%
217,8.0,9.8693,Infected,Screening 100%
218,9.0,12.3467,Infected,Screening 100%
219,10.0,15.9899,Infected,Screening 100%
220,11.0,6.7889,Infected,Screening 100%
221,12.0,9.1307,Infected,Screening 100%
222,13.0,11.9698,Infected,Screening 100%
223,14.0,12.8543,Infected,Screening 100%
224,15.0,13.0553,Infected,Screening 100%
225,16.0,14.2714,Infected,Screening 100%
226,17.0,16.0955,Infected,Screening 100%
227,18.0,4.4623,Infected,Screening 100%
228,19.0,5.9648,Infected,Screening 100%
229,20.0,7.1658,Infected,Screening 100%
230,21.0,7.5477,Infected,Screening 100%
231,22.0,7.5779,Infected,Screening 100%
232,23.0,7.8744,Infected,Screening 100%
233,24.0,8.8291,Infected,Screening 100%
234,25.0,2.2111,Infected,Screening 100%
235,26.0,2.8844,Infected,Screening 100%
236,27.0,3.6131,Infected,Screening 100%
237,28.0,4.402,Infected,Screening 100%
238,29.0,4.8844,Infected,Screening 100%
239,30.0,5.6332,Infected,Screening 100%
240,31.0,6.598,Infected,Screening 100%
241,32.0,2.7387,Infected,Screening 100%
242,33.0,3.5176,Infected,Screening 100%
243,34.0,4.6834,Infected,Screening 100%
244,35.0,5.1709,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0101,Infected in quarantine,Screening 100%
247,3.0,0.0201,Infected in quarantine,Screening 100%
248,4.0,1.5177,Infected in quarantine,Screening 100%
249,5.0,1.6130999999999998,Infected in quarantine,Screening 100%
250,6.0,1.7538,Infected in quarantine,Screening 100%
251,7.0,1.9548,Infected in quarantine,Screening 100%
252,8.0,2.186,Infected in quarantine,Screening 100%
253,9.0,2.4724,Infected in quarantine,Screening 100%
254,10.0,3.0101,Infected in quarantine,Screening 100%
255,11.0,17.0151,Infected in quarantine,Screening 100%
256,12.0,18.3569,Infected in quarantine,Screening 100%
257,13.0,18.4924,Infected in quarantine,Screening 100%
258,14.0,18.447300000000002,Infected in quarantine,Screening 100%
259,15.0,18.0603,Infected in quarantine,Screening 100%
260,16.0,17.7035,Infected in quarantine,Screening 100%
261,17.0,16.799,Infected in quarantine,Screening 100%
262,18.0,29.5074,Infected in quarantine,Screening 100%
263,19.0,28.326700000000002,Infected in quarantine,Screening 100%
264,20.0,27.140700000000002,Infected in quarantine,Screening 100%
265,21.0,25.5376,Infected in quarantine,Screening 100%
266,22.0,23.4924,Infected in quarantine,Screening 100%
267,23.0,21.623099999999997,Infected in quarantine,Screening 100%
268,24.0,19.5578,Infected in quarantine,Screening 100%
269,25.0,21.387000000000004,Infected in quarantine,Screening 100%
270,26.0,20.3317,Infected in quarantine,Screening 100%
271,27.0,18.8392,Infected in quarantine,Screening 100%
272,28.0,17.0201,Infected in quarantine,Screening 100%
273,29.0,15.6281,Infected in quarantine,Screening 100%
274,30.0,13.944700000000001,Infected in quarantine,Screening 100%
275,31.0,12.467299999999998,Infected in quarantine,Screening 100%
276,32.0,12.1256,Infected in quarantine,Screening 100%
277,33.0,11.799,Infected in quarantine,Screening 100%
278,34.0,10.7839,Infected in quarantine,Screening 100%
279,35.0,9.6784,Infected in quarantine,Screening 100%
