,day,cumulative_infected,type,type_pretty
50,51.0,0.7488772413793103,Total infected,0%
51,52.0,0.7529613793103448,Total infected,0%
52,53.0,0.7569206896551723,Total infected,0%
53,54.0,0.76144,Total infected,0%
54,55.0,0.7661110344827586,Total infected,0%
55,56.0,0.7697879310344827,Total infected,0%
56,57.0,0.7729041379310346,Total infected,0%
57,58.0,0.7761317241379311,Total infected,0%
58,59.0,0.7796286206896551,Total infected,0%
59,60.0,0.7834224137931034,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.004332758620689517,Total infected,10%
62,3.0,0.013502758620689621,Total infected,10%
63,4.0,0.029894137931034556,Total infected,10%
64,5.0,0.05548379310344832,Total infected,10%
65,6.0,0.09235758620689678,Total infected,10%
66,7.0,0.12251413793103448,Total infected,10%
67,8.0,0.14727344827586203,Total infected,10%
68,9.0,0.1754679310344828,Total infected,10%
69,10.0,0.21067689655172409,Total infected,10%
70,11.0,0.24883586206896557,Total infected,10%
71,12.0,0.2888255172413793,Total infected,10%
72,13.0,0.3306955172413794,Total infected,10%
73,14.0,0.3622006896551725,Total infected,10%
74,15.0,0.3847006896551723,Total infected,10%
75,16.0,0.4039044827586206,Total infected,10%
76,17.0,0.42040655172413766,Total infected,10%
77,18.0,0.43417206896551724,Total infected,10%
78,19.0,0.4468596551724138,Total infected,10%
79,20.0,0.45765275862068966,Total infected,10%
80,21.0,0.46532413793103444,Total infected,10%
81,22.0,0.4713765517241378,Total infected,10%
82,23.0,0.4771268965517241,Total infected,10%
83,24.0,0.48273758620689655,Total infected,10%
84,25.0,0.48910896551724126,Total infected,10%
85,26.0,0.4963724137931034,Total infected,10%
86,27.0,0.5048996551724138,Total infected,10%
87,28.0,0.5119410344827587,Total infected,10%
88,29.0,0.5181744827586209,Total infected,10%
89,30.0,0.5257337931034484,Total infected,10%
90,31.0,0.5351944827586207,Total infected,10%
91,32.0,0.5455593103448275,Total infected,10%
92,33.0,0.5574324137931035,Total infected,10%
93,34.0,0.5708034482758622,Total infected,10%
94,35.0,0.5812520689655173,Total infected,10%
95,36.0,0.5897934482758622,Total infected,10%
96,37.0,0.5981617241379311,Total infected,10%
97,38.0,0.607228275862069,Total infected,10%
98,39.0,0.6163362068965518,Total infected,10%
99,40.0,0.625367931034483,Total infected,10%
100,41.0,0.6349531034482759,Total infected,10%
101,42.0,0.64225,Total infected,10%
102,43.0,0.6481379310344827,Total infected,10%
103,44.0,0.6541575862068967,Total infected,10%
104,45.0,0.6600241379310345,Total infected,10%
105,46.0,0.6658213793103447,Total infected,10%
106,47.0,0.6713631034482758,Total infected,10%
107,48.0,0.6769679310344826,Total infected,10%
108,49.0,0.6815703448275862,Total infected,10%
109,50.0,0.6852948275862069,Total infected,10%
110,51.0,0.6893375862068966,Total infected,10%
111,52.0,0.6935110344827585,Total infected,10%
112,53.0,0.698183448275862,Total infected,10%
113,54.0,0.7027779310344828,Total infected,10%
114,55.0,0.7071179310344826,Total infected,10%
115,56.0,0.7108568965517241,Total infected,10%
116,57.0,0.7139865517241379,Total infected,10%
117,58.0,0.7173862068965517,Total infected,10%
118,59.0,0.7207513793103448,Total infected,10%
119,60.0,0.7244627586206897,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.003164827586206896,Total infected,40%
122,3.0,0.009156551724137882,Total infected,40%
123,4.0,0.019093448275862103,Total infected,40%
124,5.0,0.03314931034482752,Total infected,40%
125,6.0,0.05193931034482728,Total infected,40%
126,7.0,0.06804689655172422,Total infected,40%
127,8.0,0.08207448275862071,Total infected,40%
128,9.0,0.0998068965517242,Total infected,40%
129,10.0,0.1216365517241379,Total infected,40%
130,11.0,0.14697689655172413,Total infected,40%
131,12.0,0.17457620689655168,Total infected,40%
132,13.0,0.20483689655172418,Total infected,40%
133,14.0,0.22769689655172418,Total infected,40%
134,15.0,0.24550482758620693,Total infected,40%
135,16.0,0.2626358620689655,Total infected,40%
136,17.0,0.2783572413793103,Total infected,40%
137,18.0,0.29367655172413787,Total infected,40%
138,19.0,0.3082996551724137,Total infected,40%
139,20.0,0.32257689655172417,Total infected,40%
140,21.0,0.3329620689655172,Total infected,40%
141,22.0,0.341586896551724,Total infected,40%
142,23.0,0.3491813793103447,Total infected,40%
143,24.0,0.35639551724137924,Total infected,40%
144,25.0,0.3632093103448274,Total infected,40%
145,26.0,0.3698289655172412,Total infected,40%
146,27.0,0.37680931034482756,Total infected,40%
147,28.0,0.3820817241379311,Total infected,40%
148,29.0,0.3867048275862069,Total infected,40%
149,30.0,0.39246793103448263,Total infected,40%
150,31.0,0.3980099999999999,Total infected,40%
151,32.0,0.40452620689655183,Total infected,40%
152,33.0,0.41140206896551706,Total infected,40%
153,34.0,0.41897551724137916,Total infected,40%
154,35.0,0.4248493103448276,Total infected,40%
155,36.0,0.42973482758620696,Total infected,40%
156,37.0,0.43542931034482757,Total infected,40%
157,38.0,0.44131,Total infected,40%
158,39.0,0.44768827586206905,Total infected,40%
159,40.0,0.45422586206896554,Total infected,40%
160,41.0,0.46096310344827574,Total infected,40%
161,42.0,0.4666372413793104,Total infected,40%
162,43.0,0.47085931034482764,Total infected,40%
163,44.0,0.4758410344827585,Total infected,40%
164,45.0,0.4812175862068965,Total infected,40%
165,46.0,0.4861451724137931,Total infected,40%
166,47.0,0.4916872413793103,Total infected,40%
167,48.0,0.4971313793103447,Total infected,40%
168,49.0,0.5014789655172415,Total infected,40%
169,50.0,0.5053624137931034,Total infected,40%
170,51.0,0.5092875862068966,Total infected,40%
171,52.0,0.5136555172413793,Total infected,40%
172,53.0,0.5177462068965517,Total infected,40%
173,54.0,0.5219193103448275,Total infected,40%
174,55.0,0.526086896551724,Total infected,40%
175,56.0,0.529893448275862,Total infected,40%
176,57.0,0.5329206896551724,Total infected,40%
177,58.0,0.5362999999999999,Total infected,40%
178,59.0,0.5396858620689654,Total infected,40%
179,60.0,0.5429203448275863,Total infected,40%
180,1.0,-1.9601178917520005e-16,Total infected,70%
181,2.0,0.0019279310344825654,Total infected,70%
182,3.0,0.004996206896551657,Total infected,70%
183,4.0,0.00988896551724134,Total infected,70%
184,5.0,0.01644620689655179,Total infected,70%
185,6.0,0.02443517241379317,Total infected,70%
186,7.0,0.03171137931034505,Total infected,70%
187,8.0,0.038393793103447954,Total infected,70%
188,9.0,0.04672137931034478,Total infected,70%
189,10.0,0.05649241379310356,Total infected,70%
190,11.0,0.06776344827586195,Total infected,70%
191,12.0,0.08006344827586218,Total infected,70%
192,13.0,0.09344896551724167,Total infected,70%
193,14.0,0.10468586206896534,Total infected,70%
194,15.0,0.11344793103448277,Total infected,70%
195,16.0,0.12285241379310351,Total infected,70%
196,17.0,0.13241689655172426,Total infected,70%
197,18.0,0.1425955172413794,Total infected,70%
198,19.0,0.1529958620689654,Total infected,70%
199,20.0,0.16373482758620692,Total infected,70%
200,21.0,0.1720262068965518,Total infected,70%
201,22.0,0.17892344827586207,Total infected,70%
202,23.0,0.18641448275862052,Total infected,70%
203,24.0,0.19373931034482753,Total infected,70%
204,25.0,0.20131965517241368,Total infected,70%
205,26.0,0.2086241379310343,Total infected,70%
206,27.0,0.21608172413793095,Total infected,70%
207,28.0,0.22172655172413797,Total infected,70%
208,29.0,0.22678448275862065,Total infected,70%
209,30.0,0.2317675862068965,Total infected,70%
210,31.0,0.23670827586206905,Total infected,70%
211,32.0,0.24176655172413794,Total infected,70%
212,33.0,0.24717724137931033,Total infected,70%
213,34.0,0.2526086206896551,Total infected,70%
214,35.0,0.2572731034482759,Total infected,70%
215,36.0,0.2613575862068965,Total infected,70%
216,37.0,0.26535827586206906,Total infected,70%
217,38.0,0.26945620689655175,Total infected,70%
218,39.0,0.2736375862068967,Total infected,70%
219,40.0,0.2782255172413793,Total infected,70%
220,41.0,0.2831596551724137,Total infected,70%
221,42.0,0.287056551724138,Total infected,70%
222,43.0,0.2904427586206899,Total infected,70%
223,44.0,0.29435448275862064,Total infected,70%
224,45.0,0.29790620689655173,Total infected,70%
225,46.0,0.30167931034482764,Total infected,70%
226,47.0,0.30572172413793114,Total infected,70%
227,48.0,0.3098955172413792,Total infected,70%
228,49.0,0.3133031034482759,Total infected,70%
229,50.0,0.3164537931034484,Total infected,70%
230,51.0,0.319563448275862,Total infected,70%
231,52.0,0.322935172413793,Total infected,70%
232,53.0,0.32650793103448295,Total infected,70%
233,54.0,0.33009448275862063,Total infected,70%
234,55.0,0.33368103448275854,Total infected,70%
235,56.0,0.3369910344827586,Total infected,70%
236,57.0,0.33969310344827586,Total infected,70%
237,58.0,0.34252620689655167,Total infected,70%
238,59.0,0.34528379310344826,Total infected,70%
239,60.0,0.3485317241379311,Total infected,70%
