,day,values,values_type,type,type_pretty
108,47.0,1.8630071428571424,trend,Total infected derivative spline,0%
109,48.0,1.7642428571428568,trend,Total infected derivative spline,0%
110,49.0,1.659328571428572,trend,Total infected derivative spline,0%
111,50.0,1.5648571428571438,trend,Total infected derivative spline,0%
112,51.0,1.4899785714285736,trend,Total infected derivative spline,0%
113,52.0,1.4435928571428602,trend,Total infected derivative spline,0%
114,53.0,1.3933571428571452,trend,Total infected derivative spline,0%
115,54.0,1.3348142857142873,trend,Total infected derivative spline,0%
116,55.0,1.287135714285717,trend,Total infected derivative spline,0%
117,56.0,1.2477642857142883,trend,Total infected derivative spline,0%
118,57.0,,trend,Total infected derivative spline,0%
119,58.0,,trend,Total infected derivative spline,0%
120,59.0,,trend,Total infected derivative spline,0%
121,60.0,0.7373966329796909,trend,Total infected derivative spline,0%
122,0.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
123,1.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
124,2.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
125,3.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
126,4.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
127,5.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
128,6.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
129,7.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
130,8.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
131,9.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
132,10.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
133,11.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
134,12.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
135,13.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
136,14.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
137,15.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
138,16.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
139,17.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
140,18.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
141,19.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
142,20.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
143,21.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
144,22.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
145,23.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
146,24.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
147,25.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
148,26.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
149,27.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
150,28.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
151,29.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
152,30.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
153,31.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
154,32.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
155,33.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
156,34.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
157,35.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
158,36.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
159,37.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
160,38.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
161,39.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
162,40.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
163,41.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
164,42.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
165,43.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
166,44.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
167,45.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
168,46.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
169,47.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
170,48.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
171,49.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
172,50.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
173,51.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
174,52.0,1.2286238251158415,seasonal,Total infected derivative spline,0%
175,53.0,1.0793775473196536,seasonal,Total infected derivative spline,0%
176,54.0,0.7595655405855632,seasonal,Total infected derivative spline,0%
177,55.0,0.7373966329796909,seasonal,Total infected derivative spline,0%
178,56.0,0.9547790780729745,seasonal,Total infected derivative spline,0%
179,57.0,1.0987464313898032,seasonal,Total infected derivative spline,0%
180,58.0,1.1415109445364724,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,0.9585985426277607,resid,Total infected derivative spline,0%
185,2.0,1.190002298632871,resid,Total infected derivative spline,0%
186,3.0,1.0919611342518927,resid,Total infected derivative spline,0%
187,4.0,0.8679125697483963,resid,Total infected derivative spline,0%
188,5.0,0.8716978619584499,resid,Total infected derivative spline,0%
189,6.0,0.9492590470616161,resid,Total infected derivative spline,0%
190,7.0,1.0018721359881035,resid,Total infected derivative spline,0%
191,8.0,1.05327681259337,resid,Total infected derivative spline,0%
192,9.0,1.056906925850604,resid,Total infected derivative spline,0%
193,10.0,1.043565355141922,resid,Total infected derivative spline,0%
194,11.0,1.0069440022012381,resid,Total infected derivative spline,0%
195,12.0,1.0177065920600452,resid,Total infected derivative spline,0%
196,13.0,1.0239242145022391,resid,Total infected derivative spline,0%
197,14.0,1.0144098179361318,resid,Total infected derivative spline,0%
198,15.0,1.0008718637207685,resid,Total infected derivative spline,0%
199,16.0,0.9837244684592471,resid,Total infected derivative spline,0%
200,17.0,1.0115663977338667,resid,Total infected derivative spline,0%
201,18.0,1.0273224177875553,resid,Total infected derivative spline,0%
202,19.0,1.0315326904863955,resid,Total infected derivative spline,0%
203,20.0,1.0150136749284826,resid,Total infected derivative spline,0%
204,21.0,1.0059221133371412,resid,Total infected derivative spline,0%
205,22.0,1.0219323431822482,resid,Total infected derivative spline,0%
206,23.0,0.9897787270672584,resid,Total infected derivative spline,0%
207,24.0,0.984295141583659,resid,Total infected derivative spline,0%
208,25.0,1.0180906041393099,resid,Total infected derivative spline,0%
209,26.0,1.0315265341890916,resid,Total infected derivative spline,0%
210,27.0,1.026256667012776,resid,Total infected derivative spline,0%
211,28.0,1.0100693798645424,resid,Total infected derivative spline,0%
212,29.0,0.9796986673300034,resid,Total infected derivative spline,0%
213,30.0,0.9315320936900767,resid,Total infected derivative spline,0%
214,31.0,0.9967307473673639,resid,Total infected derivative spline,0%
215,32.0,1.0945532282682713,resid,Total infected derivative spline,0%
216,33.0,1.0316098661318762,resid,Total infected derivative spline,0%
217,34.0,0.9708914023818929,resid,Total infected derivative spline,0%
218,35.0,0.9613935552396209,resid,Total infected derivative spline,0%
219,36.0,0.9933635233770886,resid,Total infected derivative spline,0%
220,37.0,0.9818424150982619,resid,Total infected derivative spline,0%
221,38.0,0.9823462798162806,resid,Total infected derivative spline,0%
222,39.0,1.0036397682275342,resid,Total infected derivative spline,0%
223,40.0,1.039028782722439,resid,Total infected derivative spline,0%
224,41.0,1.0134579327351565,resid,Total infected derivative spline,0%
225,42.0,1.020304420308347,resid,Total infected derivative spline,0%
226,43.0,1.0283851377638082,resid,Total infected derivative spline,0%
227,44.0,0.9524829082453771,resid,Total infected derivative spline,0%
228,45.0,0.9537328400329632,resid,Total infected derivative spline,0%
229,46.0,0.9892481678740329,resid,Total infected derivative spline,0%
230,47.0,1.0260846142476736,resid,Total infected derivative spline,0%
231,48.0,1.0287847837128246,resid,Total infected derivative spline,0%
232,49.0,1.0136162996611011,resid,Total infected derivative spline,0%
233,50.0,0.9954019349306528,resid,Total infected derivative spline,0%
234,51.0,0.9452589884820055,resid,Total infected derivative spline,0%
235,52.0,0.967330929597752,resid,Total infected derivative spline,0%
236,53.0,1.0238180672793642,resid,Total infected derivative spline,0%
237,54.0,0.9823418837297294,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,0.07209999999997763,slope,Total infected derivative spline,10%
245,1.0,0.14330000000001064,slope,Total infected derivative spline,10%
246,2.0,0.3687500000000057,slope,Total infected derivative spline,10%
247,3.0,0.6894000000000062,slope,Total infected derivative spline,10%
248,4.0,1.0811999999999955,slope,Total infected derivative spline,10%
249,5.0,1.1673499999999706,slope,Total infected derivative spline,10%
250,6.0,0.9298000000000002,slope,Total infected derivative spline,10%
251,7.0,1.2103500000000054,slope,Total infected derivative spline,10%
252,8.0,2.074200000000019,slope,Total infected derivative spline,10%
253,9.0,2.885850000000005,slope,Total infected derivative spline,10%
254,10.0,3.4538499999999885,slope,Total infected derivative spline,10%
255,11.0,4.133149999999972,slope,Total infected derivative spline,10%
256,12.0,3.9188999999999794,slope,Total infected derivative spline,10%
257,13.0,2.8387000000000455,slope,Total infected derivative spline,10%
258,14.0,3.032100000000071,slope,Total infected derivative spline,10%
259,15.0,4.13324999999999,slope,Total infected derivative spline,10%
260,16.0,4.8395999999999475,slope,Total infected derivative spline,10%
261,17.0,5.263600000000011,slope,Total infected derivative spline,10%
262,18.0,5.751500000000036,slope,Total infected derivative spline,10%
263,19.0,5.0480500000000035,slope,Total infected derivative spline,10%
264,20.0,3.534999999999954,slope,Total infected derivative spline,10%
265,21.0,3.426799999999986,slope,Total infected derivative spline,10%
266,22.0,4.1895000000000095,slope,Total infected derivative spline,10%
267,23.0,4.6203,slope,Total infected derivative spline,10%
268,24.0,4.8075000000000045,slope,Total infected derivative spline,10%
269,25.0,4.907749999999993,slope,Total infected derivative spline,10%
270,26.0,4.213450000000023,slope,Total infected derivative spline,10%
271,27.0,3.011150000000015,slope,Total infected derivative spline,10%
272,28.0,2.7525999999999726,slope,Total infected derivative spline,10%
273,29.0,3.439799999999991,slope,Total infected derivative spline,10%
274,30.0,3.7874499999999927,slope,Total infected derivative spline,10%
275,31.0,3.734499999999997,slope,Total infected derivative spline,10%
276,32.0,3.8016999999999967,slope,Total infected derivative spline,10%
277,33.0,3.240499999999983,slope,Total infected derivative spline,10%
278,34.0,2.342700000000022,slope,Total infected derivative spline,10%
279,35.0,2.1574500000000256,slope,Total infected derivative spline,10%
280,36.0,2.5009999999999764,slope,Total infected derivative spline,10%
281,37.0,2.832599999999985,slope,Total infected derivative spline,10%
282,38.0,2.8947000000000145,slope,Total infected derivative spline,10%
283,39.0,2.86160000000001,slope,Total infected derivative spline,10%
284,40.0,2.5201000000000136,slope,Total infected derivative spline,10%
285,41.0,1.836749999999995,slope,Total infected derivative spline,10%
286,42.0,1.6082499999999698,slope,Total infected derivative spline,10%
287,43.0,1.9317999999999955,slope,Total infected derivative spline,10%
288,44.0,2.2316000000000145,slope,Total infected derivative spline,10%
289,45.0,2.310649999999981,slope,Total infected derivative spline,10%
290,46.0,2.2944999999999993,slope,Total infected derivative spline,10%
291,47.0,1.9450000000000358,slope,Total infected derivative spline,10%
292,48.0,1.397750000000002,slope,Total infected derivative spline,10%
293,49.0,1.3055499999999824,slope,Total infected derivative spline,10%
294,50.0,1.463949999999997,slope,Total infected derivative spline,10%
295,51.0,1.5000000000000142,slope,Total infected derivative spline,10%
296,52.0,1.5932000000000102,slope,Total infected derivative spline,10%
297,53.0,1.6812999999999931,slope,Total infected derivative spline,10%
298,54.0,1.41279999999999,slope,Total infected derivative spline,10%
299,55.0,0.9769000000000005,slope,Total infected derivative spline,10%
300,56.0,0.9518500000000216,slope,Total infected derivative spline,10%
301,57.0,1.1904500000000127,slope,Total infected derivative spline,10%
302,58.0,1.27349999999997,slope,Total infected derivative spline,10%
303,59.0,1.2703999999999382,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,0.6359857142857094,trend,Total infected derivative spline,10%
309,4.0,0.7985928571428562,trend,Total infected derivative spline,10%
310,5.0,1.0744357142857144,trend,Total infected derivative spline,10%
311,6.0,1.4340214285714286,trend,Total infected derivative spline,10%
312,7.0,1.8289428571428548,trend,Total infected derivative spline,10%
313,8.0,2.2649357142857087,trend,Total infected derivative spline,10%
314,9.0,2.658014285714281,trend,Total infected derivative spline,10%
315,10.0,2.930714285714288,trend,Total infected derivative spline,10%
316,11.0,3.1909642857142972,trend,Total infected derivative spline,10%
317,12.0,3.485114285714293,trend,Total infected derivative spline,10%
318,13.0,3.7642214285714277,trend,Total infected derivative spline,10%
319,14.0,4.022757142857145,trend,Total infected derivative spline,10%
320,15.0,4.253950000000011,trend,Total infected derivative spline,10%
321,16.0,4.415257142857158,trend,Total infected derivative spline,10%
322,17.0,4.514728571428573,trend,Total infected derivative spline,10%
323,18.0,4.571114285714276,trend,Total infected derivative spline,10%
324,19.0,4.579149999999992,trend,Total infected derivative spline,10%
325,20.0,4.547821428571428,trend,Total infected derivative spline,10%
326,21.0,4.482664285714284,trend,Total infected derivative spline,10%
327,22.0,4.362128571428564,trend,Total infected derivative spline,10%
328,23.0,4.242899999999995,trend,Total infected derivative spline,10%
329,24.0,4.16806428571429,trend,Total infected derivative spline,10%
330,25.0,4.071750000000002,trend,Total infected derivative spline,10%
331,26.0,3.96465,trend,Total infected derivative spline,10%
332,27.0,3.8456714285714275,trend,Total infected derivative spline,10%
333,28.0,3.6923857142857117,trend,Total infected derivative spline,10%
334,29.0,3.5343785714285696,trend,Total infected derivative spline,10%
335,30.0,3.3953857142857067,trend,Total infected derivative spline,10%
336,31.0,3.2998928571428507,trend,Total infected derivative spline,10%
337,32.0,3.21487142857143,trend,Total infected derivative spline,10%
338,33.0,3.0807571428571423,trend,Total infected derivative spline,10%
339,34.0,2.9443499999999974,trend,Total infected derivative spline,10%
340,35.0,2.8243785714285714,trend,Total infected derivative spline,10%
341,36.0,2.6900785714285735,trend,Total infected derivative spline,10%
342,37.0,2.587164285714292,trend,Total infected derivative spline,10%
343,38.0,2.5148857142857173,trend,Total infected derivative spline,10%
344,39.0,2.436428571428566,trend,Total infected derivative spline,10%
345,40.0,2.3551142857142833,trend,Total infected derivative spline,10%
346,41.0,2.2692571428571444,trend,Total infected derivative spline,10%
347,42.0,2.1858214285714253,trend,Total infected derivative spline,10%
348,43.0,2.104807142857138,trend,Total infected derivative spline,10%
349,44.0,2.0226499999999987,trend,Total infected derivative spline,10%
350,45.0,1.959935714285714,trend,Total infected derivative spline,10%
351,46.0,1.9166928571428585,trend,Total infected derivative spline,10%
352,47.0,1.8498571428571444,trend,Total infected derivative spline,10%
353,48.0,1.7453428571428584,trend,Total infected derivative spline,10%
354,49.0,1.6428500000000057,trend,Total infected derivative spline,10%
355,50.0,1.555250000000005,trend,Total infected derivative spline,10%
356,51.0,1.479221428571427,trend,Total infected derivative spline,10%
357,52.0,1.419099999999998,trend,Total infected derivative spline,10%
358,53.0,1.3685714285714323,trend,Total infected derivative spline,10%
359,54.0,1.329500000000006,trend,Total infected derivative spline,10%
360,55.0,1.297142857142857,trend,Total infected derivative spline,10%
361,56.0,1.2510285714285607,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.7473887121803885,trend,Total infected derivative spline,10%
366,0.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
367,1.0,1.085220357110392,seasonal,Total infected derivative spline,10%
368,2.0,1.145476677349253,seasonal,Total infected derivative spline,10%
369,3.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
370,4.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
371,5.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
372,6.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
373,7.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
374,8.0,1.085220357110392,seasonal,Total infected derivative spline,10%
375,9.0,1.145476677349253,seasonal,Total infected derivative spline,10%
376,10.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
377,11.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
378,12.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
379,13.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
380,14.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
381,15.0,1.085220357110392,seasonal,Total infected derivative spline,10%
382,16.0,1.145476677349253,seasonal,Total infected derivative spline,10%
383,17.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
384,18.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
385,19.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
386,20.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
387,21.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
388,22.0,1.085220357110392,seasonal,Total infected derivative spline,10%
389,23.0,1.145476677349253,seasonal,Total infected derivative spline,10%
390,24.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
391,25.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
392,26.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
393,27.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
394,28.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
395,29.0,1.085220357110392,seasonal,Total infected derivative spline,10%
396,30.0,1.145476677349253,seasonal,Total infected derivative spline,10%
397,31.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
398,32.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
399,33.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
400,34.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
401,35.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
402,36.0,1.085220357110392,seasonal,Total infected derivative spline,10%
403,37.0,1.145476677349253,seasonal,Total infected derivative spline,10%
404,38.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
405,39.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
406,40.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
407,41.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
408,42.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
409,43.0,1.085220357110392,seasonal,Total infected derivative spline,10%
410,44.0,1.145476677349253,seasonal,Total infected derivative spline,10%
411,45.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
412,46.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
413,47.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
414,48.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
415,49.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
416,50.0,1.085220357110392,seasonal,Total infected derivative spline,10%
417,51.0,1.145476677349253,seasonal,Total infected derivative spline,10%
418,52.0,1.2366069823732608,seasonal,Total infected derivative spline,10%
419,53.0,1.0762396568617905,seasonal,Total infected derivative spline,10%
420,54.0,0.7650358514199592,seasonal,Total infected derivative spline,10%
421,55.0,0.7473887121803885,seasonal,Total infected derivative spline,10%
422,56.0,0.9440317627049551,seasonal,Total infected derivative spline,10%
423,57.0,1.085220357110392,seasonal,Total infected derivative spline,10%
424,58.0,1.145476677349253,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,0.9463192345094911,resid,Total infected derivative spline,10%
429,2.0,1.0948356267925992,resid,Total infected derivative spline,10%
430,3.0,1.0095124075328725,resid,Total infected derivative spline,10%
431,4.0,0.8475242103467283,resid,Total infected derivative spline,10%
432,5.0,0.8854505323255433,resid,Total infected derivative spline,10%
433,6.0,0.9700813231738118,resid,Total infected derivative spline,10%
434,7.0,1.0004571930603434,resid,Total infected derivative spline,10%
435,8.0,1.028830285297151,resid,Total infected derivative spline,10%
436,9.0,1.047436079007076,resid,Total infected derivative spline,10%
437,10.0,1.0448120351141275,resid,Total infected derivative spline,10%
438,11.0,0.9857403799015901,resid,Total infected derivative spline,10%
439,12.0,1.0084936577759607,resid,Total infected derivative spline,10%
440,13.0,1.0292305928359575,resid,Total infected derivative spline,10%
441,14.0,1.0100329325835864,resid,Total infected derivative spline,10%
442,15.0,1.0178059415894307,resid,Total infected derivative spline,10%
443,16.0,1.0174834414247886,resid,Total infected derivative spline,10%
444,17.0,1.0243061661972508,resid,Total infected derivative spline,10%
445,18.0,1.016024608279113,resid,Total infected derivative spline,10%
446,19.0,1.0228360085210726,resid,Total infected derivative spline,10%
447,20.0,1.017365780784442,resid,Total infected derivative spline,10%
448,21.0,1.0034354675932913,resid,Total infected derivative spline,10%
449,22.0,1.0069284998072514,resid,Total infected derivative spline,10%
450,23.0,0.9746970066216852,resid,Total infected derivative spline,10%
451,24.0,0.9874702041931002,resid,Total infected derivative spline,10%
452,25.0,1.0234778001164495,resid,Total infected derivative spline,10%
453,26.0,0.9974462665544164,resid,Total infected derivative spline,10%
