,day,agents,type,type_of_screening_pretty
168,29.0,0.6269,Infected,Screening 100%
169,30.0,0.5222,Infected,Screening 100%
170,31.0,0.3837,Infected,Screening 100%
171,32.0,0.384,Infected,Screening 100%
172,33.0,0.4024,Infected,Screening 100%
173,34.0,0.4865,Infected,Screening 100%
174,35.0,0.5322,Infected,Screening 100%
175,1.0,0.0527,Infected in quarantine,Screening 100%
176,2.0,0.1191,Infected in quarantine,Screening 100%
177,3.0,0.3147,Infected in quarantine,Screening 100%
178,4.0,0.4284,Infected in quarantine,Screening 100%
179,5.0,0.5869,Infected in quarantine,Screening 100%
180,6.0,0.5706,Infected in quarantine,Screening 100%
181,7.0,0.5432,Infected in quarantine,Screening 100%
182,8.0,0.8832,Infected in quarantine,Screening 100%
183,9.0,1.2362,Infected in quarantine,Screening 100%
184,10.0,1.8945,Infected in quarantine,Screening 100%
185,11.0,2.0761,Infected in quarantine,Screening 100%
186,12.0,2.1922,Infected in quarantine,Screening 100%
187,13.0,2.0434,Infected in quarantine,Screening 100%
188,14.0,1.8879,Infected in quarantine,Screening 100%
189,15.0,2.0003,Infected in quarantine,Screening 100%
190,16.0,2.1218,Infected in quarantine,Screening 100%
191,17.0,2.3143,Infected in quarantine,Screening 100%
192,18.0,2.2379,Infected in quarantine,Screening 100%
193,19.0,2.1468,Infected in quarantine,Screening 100%
194,20.0,1.9513,Infected in quarantine,Screening 100%
195,21.0,1.7664,Infected in quarantine,Screening 100%
196,22.0,1.7167,Infected in quarantine,Screening 100%
197,23.0,1.6313,Infected in quarantine,Screening 100%
198,24.0,1.6133,Infected in quarantine,Screening 100%
199,25.0,1.5349,Infected in quarantine,Screening 100%
200,26.0,1.4648,Infected in quarantine,Screening 100%
201,27.0,1.3463,Infected in quarantine,Screening 100%
202,28.0,1.2326,Infected in quarantine,Screening 100%
203,29.0,1.1778,Infected in quarantine,Screening 100%
204,30.0,1.1558,Infected in quarantine,Screening 100%
205,31.0,1.1722,Infected in quarantine,Screening 100%
206,32.0,1.1301,Infected in quarantine,Screening 100%
207,33.0,1.0567,Infected in quarantine,Screening 100%
208,34.0,0.968,Infected in quarantine,Screening 100%
209,35.0,0.8779,Infected in quarantine,Screening 100%
