,day,cumulative_infected,type,type_of_screening_pretty
111,7.0,13.902900000000017,Total infected,Screening 100%
112,8.0,16.745299999999986,Total infected,Screening 100%
113,9.0,21.254599999999982,Total infected,Screening 100%
114,10.0,26.752100000000013,Total infected,Screening 100%
115,11.0,32.755300000000005,Total infected,Screening 100%
116,12.0,39.207700000000045,Total infected,Screening 100%
117,13.0,46.026899999999955,Total infected,Screening 100%
118,14.0,51.15899999999996,Total infected,Screening 100%
119,15.0,55.19590000000002,Total infected,Screening 100%
120,16.0,60.092100000000045,Total infected,Screening 100%
121,17.0,65.2646,Total infected,Screening 100%
122,18.0,70.02170000000001,Total infected,Screening 100%
123,19.0,74.51419999999999,Total infected,Screening 100%
124,20.0,78.61640000000003,Total infected,Screening 100%
125,21.0,81.82749999999999,Total infected,Screening 100%
126,22.0,84.24289999999999,Total infected,Screening 100%
127,23.0,86.84089999999998,Total infected,Screening 100%
128,24.0,89.50580000000002,Total infected,Screening 100%
129,25.0,91.94290000000001,Total infected,Screening 100%
130,26.0,94.38340000000002,Total infected,Screening 100%
131,27.0,96.76529999999994,Total infected,Screening 100%
132,28.0,98.61820000000003,Total infected,Screening 100%
133,29.0,100.1876,Total infected,Screening 100%
134,30.0,102.04860000000005,Total infected,Screening 100%
135,31.0,104.1592,Total infected,Screening 100%
136,32.0,106.40359999999995,Total infected,Screening 100%
137,33.0,108.71870000000001,Total infected,Screening 100%
138,34.0,111.0401,Total infected,Screening 100%
139,35.0,113.00169999999999,Total infected,Screening 100%
