,day,agents,type,type_of_screening_pretty
69,35.0,10.5545,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.7052,Infected,Screening 25%
72,3.0,1.928,Infected,Screening 25%
73,4.0,3.7136,Infected,Screening 25%
74,5.0,5.7856,Infected,Screening 25%
75,6.0,9.005,Infected,Screening 25%
76,7.0,10.8375,Infected,Screening 25%
77,8.0,11.3283,Infected,Screening 25%
78,9.0,12.8576,Infected,Screening 25%
79,10.0,15.5042,Infected,Screening 25%
80,11.0,18.8576,Infected,Screening 25%
81,12.0,22.4422,Infected,Screening 25%
82,13.0,26.34,Infected,Screening 25%
83,14.0,27.3484,Infected,Screening 25%
84,15.0,24.1541,Infected,Screening 25%
85,16.0,22.6784,Infected,Screening 25%
86,17.0,20.8476,Infected,Screening 25%
87,18.0,22.2194,Infected,Screening 25%
88,19.0,23.5042,Infected,Screening 25%
89,20.0,24.8208,Infected,Screening 25%
90,21.0,24.3886,Infected,Screening 25%
91,22.0,20.3936,Infected,Screening 25%
92,23.0,17.9146,Infected,Screening 25%
93,24.0,15.4489,Infected,Screening 25%
94,25.0,15.3987,Infected,Screening 25%
95,26.0,15.0486,Infected,Screening 25%
96,27.0,15.0469,Infected,Screening 25%
97,28.0,14.5243,Infected,Screening 25%
98,29.0,12.1306,Infected,Screening 25%
99,30.0,10.5963,Infected,Screening 25%
100,31.0,9.3752,Infected,Screening 25%
101,32.0,9.3199,Infected,Screening 25%
102,33.0,9.3869,Infected,Screening 25%
103,34.0,9.9464,Infected,Screening 25%
104,35.0,9.7755,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.0234,Infected in quarantine,Screening 25%
107,3.0,0.1022,Infected in quarantine,Screening 25%
108,4.0,0.17409999999999998,Infected in quarantine,Screening 25%
109,5.0,0.392,Infected in quarantine,Screening 25%
110,6.0,0.5863,Infected in quarantine,Screening 25%
111,7.0,1.0619999999999998,Infected in quarantine,Screening 25%
112,8.0,1.8425999999999998,Infected in quarantine,Screening 25%
113,9.0,3.0752999999999995,Infected in quarantine,Screening 25%
114,10.0,4.6968,Infected in quarantine,Screening 25%
115,11.0,6.0502,Infected in quarantine,Screening 25%
116,12.0,7.4238,Infected in quarantine,Screening 25%
117,13.0,8.3031,Infected in quarantine,Screening 25%
118,14.0,9.5762,Infected in quarantine,Screening 25%
119,15.0,13.0753,Infected in quarantine,Screening 25%
120,16.0,16.6097,Infected in quarantine,Screening 25%
121,17.0,20.6951,Infected in quarantine,Screening 25%
122,18.0,21.5612,Infected in quarantine,Screening 25%
123,19.0,21.953100000000003,Infected in quarantine,Screening 25%
124,20.0,22.082099999999997,Infected in quarantine,Screening 25%
125,21.0,21.7973,Infected in quarantine,Screening 25%
126,22.0,23.9062,Infected in quarantine,Screening 25%
127,23.0,24.7571,Infected in quarantine,Screening 25%
128,24.0,25.5393,Infected in quarantine,Screening 25%
129,25.0,24.1289,Infected in quarantine,Screening 25%
130,26.0,22.7337,Infected in quarantine,Screening 25%
131,27.0,21.1792,Infected in quarantine,Screening 25%
132,28.0,19.5041,Infected in quarantine,Screening 25%
133,29.0,18.7471,Infected in quarantine,Screening 25%
134,30.0,17.5395,Infected in quarantine,Screening 25%
135,31.0,16.1792,Infected in quarantine,Screening 25%
136,32.0,14.8443,Infected in quarantine,Screening 25%
137,33.0,13.621500000000001,Infected in quarantine,Screening 25%
138,34.0,12.1893,Infected in quarantine,Screening 25%
139,35.0,11.038499999999999,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.737,Infected,Screening 50%
142,3.0,1.9112,Infected,Screening 50%
143,4.0,3.6348,Infected,Screening 50%
144,5.0,5.8827,Infected,Screening 50%
145,6.0,8.6834,Infected,Screening 50%
146,7.0,10.3618,Infected,Screening 50%
147,8.0,10.928,Infected,Screening 50%
148,9.0,12.4187,Infected,Screening 50%
149,10.0,13.5059,Infected,Screening 50%
150,11.0,16.1256,Infected,Screening 50%
151,12.0,18.1591,Infected,Screening 50%
152,13.0,21.5846,Infected,Screening 50%
153,14.0,22.871,Infected,Screening 50%
154,15.0,19.4723,Infected,Screening 50%
155,16.0,18.1591,Infected,Screening 50%
156,17.0,15.4539,Infected,Screening 50%
157,18.0,15.5963,Infected,Screening 50%
158,19.0,15.2378,Infected,Screening 50%
159,20.0,16.7873,Infected,Screening 50%
160,21.0,16.7203,Infected,Screening 50%
161,22.0,13.2948,Infected,Screening 50%
162,23.0,11.0502,Infected,Screening 50%
163,24.0,8.8124,Infected,Screening 50%
164,25.0,8.4556,Infected,Screening 50%
165,26.0,8.1223,Infected,Screening 50%
166,27.0,8.5929,Infected,Screening 50%
167,28.0,8.8057,Infected,Screening 50%
168,29.0,7.3752,Infected,Screening 50%
169,30.0,6.6901,Infected,Screening 50%
170,31.0,5.799,Infected,Screening 50%
171,32.0,6.0134,Infected,Screening 50%
172,33.0,6.268,Infected,Screening 50%
173,34.0,7.0385,Infected,Screening 50%
174,35.0,7.4858,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0318,Infected in quarantine,Screening 50%
177,3.0,0.17930000000000001,Infected in quarantine,Screening 50%
178,4.0,0.2798,Infected in quarantine,Screening 50%
179,5.0,0.6433000000000001,Infected in quarantine,Screening 50%
180,6.0,0.8426,Infected in quarantine,Screening 50%
181,7.0,1.1541000000000001,Infected in quarantine,Screening 50%
182,8.0,2.2260999999999997,Infected in quarantine,Screening 50%
183,9.0,3.66,Infected in quarantine,Screening 50%
184,10.0,6.6299,Infected in quarantine,Screening 50%
185,11.0,8.589599999999999,Infected in quarantine,Screening 50%
186,12.0,11.025100000000002,Infected in quarantine,Screening 50%
187,13.0,11.956399999999999,Infected in quarantine,Screening 50%
188,14.0,12.603100000000001,Infected in quarantine,Screening 50%
189,15.0,16.1524,Infected in quarantine,Screening 50%
190,16.0,18.8124,Infected in quarantine,Screening 50%
191,17.0,23.4439,Infected in quarantine,Screening 50%
192,18.0,24.8493,Infected in quarantine,Screening 50%
193,19.0,26.211100000000002,Infected in quarantine,Screening 50%
194,20.0,25.2495,Infected in quarantine,Screening 50%
195,21.0,24.0971,Infected in quarantine,Screening 50%
196,22.0,24.933,Infected in quarantine,Screening 50%
197,23.0,25.2646,Infected in quarantine,Screening 50%
198,24.0,25.3567,Infected in quarantine,Screening 50%
199,25.0,23.852600000000002,Infected in quarantine,Screening 50%
200,26.0,22.3217,Infected in quarantine,Screening 50%
201,27.0,20.546,Infected in quarantine,Screening 50%
202,28.0,18.4958,Infected in quarantine,Screening 50%
203,29.0,17.3366,Infected in quarantine,Screening 50%
204,30.0,16.040300000000002,Infected in quarantine,Screening 50%
205,31.0,14.7689,Infected in quarantine,Screening 50%
206,32.0,13.530899999999999,Infected in quarantine,Screening 50%
207,33.0,12.3049,Infected in quarantine,Screening 50%
208,34.0,11.2563,Infected in quarantine,Screening 50%
209,35.0,10.107099999999999,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.7269,Infected,Screening 100%
212,3.0,1.7136,Infected,Screening 100%
213,4.0,3.2948,Infected,Screening 100%
214,5.0,5.0519,Infected,Screening 100%
215,6.0,7.9062,Infected,Screening 100%
216,7.0,9.8124,Infected,Screening 100%
217,8.0,9.6382,Infected,Screening 100%
218,9.0,10.5059,Infected,Screening 100%
219,10.0,9.8962,Infected,Screening 100%
220,11.0,11.3534,Infected,Screening 100%
221,12.0,12.196,Infected,Screening 100%
222,13.0,15.0452,Infected,Screening 100%
223,14.0,16.0754,Infected,Screening 100%
224,15.0,12.6617,Infected,Screening 100%
225,16.0,10.809,Infected,Screening 100%
226,17.0,7.3266,Infected,Screening 100%
227,18.0,7.2144,Infected,Screening 100%
228,19.0,7.0737,Infected,Screening 100%
229,20.0,8.2597,Infected,Screening 100%
230,21.0,8.6734,Infected,Screening 100%
231,22.0,6.5762,Infected,Screening 100%
232,23.0,5.1122,Infected,Screening 100%
233,24.0,3.6683,Infected,Screening 100%
234,25.0,3.6265,Infected,Screening 100%
235,26.0,3.6985,Infected,Screening 100%
236,27.0,4.5444,Infected,Screening 100%
237,28.0,5.0587,Infected,Screening 100%
238,29.0,4.2094,Infected,Screening 100%
239,30.0,4.0251,Infected,Screening 100%
240,31.0,3.3953,Infected,Screening 100%
241,32.0,4.0,Infected,Screening 100%
242,33.0,4.5126,Infected,Screening 100%
243,34.0,5.5745,Infected,Screening 100%
244,35.0,6.1575,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.052,Infected in quarantine,Screening 100%
247,3.0,0.2965,Infected in quarantine,Screening 100%
248,4.0,0.5226999999999999,Infected in quarantine,Screening 100%
249,5.0,0.9563999999999999,Infected in quarantine,Screening 100%
250,6.0,1.1174,Infected in quarantine,Screening 100%
251,7.0,1.3501,Infected in quarantine,Screening 100%
252,8.0,2.9716,Infected in quarantine,Screening 100%
253,9.0,4.896100000000001,Infected in quarantine,Screening 100%
254,10.0,8.9749,Infected in quarantine,Screening 100%
255,11.0,11.216099999999999,Infected in quarantine,Screening 100%
256,12.0,13.8492,Infected in quarantine,Screening 100%
257,13.0,14.258,Infected in quarantine,Screening 100%
258,14.0,14.4473,Infected in quarantine,Screening 100%
259,15.0,17.779,Infected in quarantine,Screening 100%
260,16.0,20.5529,Infected in quarantine,Screening 100%
261,17.0,25.021700000000003,Infected in quarantine,Screening 100%
262,18.0,25.7085,Infected in quarantine,Screening 100%
263,19.0,25.7622,Infected in quarantine,Screening 100%
264,20.0,24.2361,Infected in quarantine,Screening 100%
265,21.0,22.7504,Infected in quarantine,Screening 100%
266,22.0,22.812399999999997,Infected in quarantine,Screening 100%
267,23.0,22.2814,Infected in quarantine,Screening 100%
268,24.0,21.5863,Infected in quarantine,Screening 100%
269,25.0,20.0787,Infected in quarantine,Screening 100%
270,26.0,18.3351,Infected in quarantine,Screening 100%
271,27.0,16.7638,Infected in quarantine,Screening 100%
272,28.0,15.0686,Infected in quarantine,Screening 100%
273,29.0,13.814,Infected in quarantine,Screening 100%
274,30.0,12.5293,Infected in quarantine,Screening 100%
275,31.0,11.554400000000001,Infected in quarantine,Screening 100%
276,32.0,10.7069,Infected in quarantine,Screening 100%
277,33.0,9.9363,Infected in quarantine,Screening 100%
278,34.0,9.184199999999999,Infected in quarantine,Screening 100%
279,35.0,8.4254,Infected in quarantine,Screening 100%
