,day,cumulative_infected,type,type_of_screening_pretty
111,7.0,13.718499999999977,Total infected,Screening 100%
112,8.0,16.336700000000036,Total infected,Screening 100%
113,9.0,20.799000000000007,Total infected,Screening 100%
114,10.0,26.663299999999992,Total infected,Screening 100%
115,11.0,32.82419999999996,Total infected,Screening 100%
116,12.0,39.78890000000001,Total infected,Screening 100%
117,13.0,46.21109999999999,Total infected,Screening 100%
118,14.0,51.130600000000044,Total infected,Screening 100%
119,15.0,55.08539999999999,Total infected,Screening 100%
120,16.0,59.98000000000002,Total infected,Screening 100%
121,17.0,65.82420000000002,Total infected,Screening 100%
122,18.0,70.809,Total infected,Screening 100%
123,19.0,75.55770000000001,Total infected,Screening 100%
124,20.0,79.53269999999998,Total infected,Screening 100%
125,21.0,82.77369999999999,Total infected,Screening 100%
126,22.0,85.26629999999997,Total infected,Screening 100%
127,23.0,87.93459999999996,Total infected,Screening 100%
128,24.0,90.87440000000001,Total infected,Screening 100%
129,25.0,93.40700000000004,Total infected,Screening 100%
130,26.0,95.98999999999998,Total infected,Screening 100%
131,27.0,98.37179999999998,Total infected,Screening 100%
132,28.0,100.29660000000001,Total infected,Screening 100%
133,29.0,101.87440000000001,Total infected,Screening 100%
134,30.0,104.01010000000002,Total infected,Screening 100%
135,31.0,106.3115,Total infected,Screening 100%
136,32.0,108.52250000000001,Total infected,Screening 100%
137,33.0,110.91460000000001,Total infected,Screening 100%
138,34.0,113.221,Total infected,Screening 100%
139,35.0,115.15579999999999,Total infected,Screening 100%
