,day,cumulative_infected,type,type_pretty
43,44.0,0.4363216666666665,Total infected,0%
44,45.0,0.4425504166666666,Total infected,0%
45,46.0,0.44995833333333335,Total infected,0%
46,47.0,0.4579125,Total infected,0%
47,48.0,0.4676350000000001,Total infected,0%
48,49.0,0.47390625,Total infected,0%
49,50.0,0.4786620833333334,Total infected,0%
50,51.0,0.48316541666666674,Total infected,0%
51,52.0,0.4889316666666667,Total infected,0%
52,53.0,0.4955391666666667,Total infected,0%
53,54.0,0.50298875,Total infected,0%
54,55.0,0.51161625,Total infected,0%
55,56.0,0.5175083333333333,Total infected,0%
56,57.0,0.5217591666666667,Total infected,0%
57,58.0,0.5262204166666666,Total infected,0%
58,59.0,0.5322391666666667,Total infected,0%
59,60.0,0.5385941666666666,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.0004208333333333559,Total infected,10%
62,3.0,0.001215740740740835,Total infected,10%
63,4.0,0.0021976851851852443,Total infected,10%
64,5.0,0.003974537037037133,Total infected,10%
65,6.0,0.008043518518518556,Total infected,10%
66,7.0,0.010287962962963033,Total infected,10%
67,8.0,0.012954166666666558,Total infected,10%
68,9.0,0.01674166666666663,Total infected,10%
69,10.0,0.02155833333333332,Total infected,10%
70,11.0,0.029414814814814685,Total infected,10%
71,12.0,0.0398893518518518,Total infected,10%
72,13.0,0.053030092592592705,Total infected,10%
73,14.0,0.061681018518518566,Total infected,10%
74,15.0,0.06963194444444462,Total infected,10%
75,16.0,0.0784699074074074,Total infected,10%
76,17.0,0.0890851851851852,Total infected,10%
77,18.0,0.10166481481481492,Total infected,10%
78,19.0,0.11826620370370372,Total infected,10%
79,20.0,0.13641018518518527,Total infected,10%
80,21.0,0.1496444444444445,Total infected,10%
81,22.0,0.16026018518518542,Total infected,10%
82,23.0,0.1712962962962963,Total infected,10%
83,24.0,0.182800462962963,Total infected,10%
84,25.0,0.19790509259259273,Total infected,10%
85,26.0,0.21394490740740738,Total infected,10%
86,27.0,0.23260370370370373,Total infected,10%
87,28.0,0.24504351851851858,Total infected,10%
88,29.0,0.2536944444444447,Total infected,10%
89,30.0,0.2640291666666667,Total infected,10%
90,31.0,0.2745976851851853,Total infected,10%
91,32.0,0.28741157407407414,Total infected,10%
92,33.0,0.2989624999999998,Total infected,10%
93,34.0,0.31266342592592583,Total infected,10%
94,35.0,0.32220324074074075,Total infected,10%
95,36.0,0.3294523148148148,Total infected,10%
96,37.0,0.33749583333333333,Total infected,10%
97,38.0,0.345725925925926,Total infected,10%
98,39.0,0.3562481481481483,Total infected,10%
99,40.0,0.3662083333333332,Total infected,10%
100,41.0,0.3772916666666667,Total infected,10%
101,42.0,0.38580231481481486,Total infected,10%
102,43.0,0.39141435185185186,Total infected,10%
103,44.0,0.39838240740740744,Total infected,10%
104,45.0,0.4059578703703703,Total infected,10%
105,46.0,0.4147023148148148,Total infected,10%
106,47.0,0.4243828703703704,Total infected,10%
107,48.0,0.43555925925925926,Total infected,10%
108,49.0,0.4432754629629629,Total infected,10%
109,50.0,0.4484194444444444,Total infected,10%
110,51.0,0.45393749999999994,Total infected,10%
111,52.0,0.46090509259259266,Total infected,10%
112,53.0,0.4672185185185185,Total infected,10%
113,54.0,0.47456064814814813,Total infected,10%
114,55.0,0.4823231481481482,Total infected,10%
115,56.0,0.4876074074074075,Total infected,10%
116,57.0,0.49200370370370367,Total infected,10%
117,58.0,0.4970541666666667,Total infected,10%
118,59.0,0.5026657407407407,Total infected,10%
119,60.0,0.5084638888888888,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.00014027777777789494,Total infected,40%
122,3.0,0.0007020833333333501,Total infected,40%
123,4.0,0.0017534722222222064,Total infected,40%
124,5.0,0.002525000000000135,Total infected,40%
125,6.0,0.004209027777777763,Total infected,40%
126,7.0,0.006172916666666713,Total infected,40%
127,8.0,0.007786111111111025,Total infected,40%
128,9.0,0.01045138888888866,Total infected,40%
129,10.0,0.014449999999999876,Total infected,40%
130,11.0,0.01929027777777787,Total infected,40%
131,12.0,0.025884027777777676,Total infected,40%
132,13.0,0.03423125000000008,Total infected,40%
133,14.0,0.040475000000000115,Total infected,40%
134,15.0,0.045454861111111335,Total infected,40%
135,16.0,0.0518381944444444,Total infected,40%
136,17.0,0.05885277777777769,Total infected,40%
137,18.0,0.06797152777777783,Total infected,40%
138,19.0,0.07849375,Total infected,40%
139,20.0,0.08985694444444449,Total infected,40%
140,21.0,0.09953680555555541,Total infected,40%
141,22.0,0.10535902777777768,Total infected,40%
142,23.0,0.11314513888888891,Total infected,40%
143,24.0,0.12086111111111118,Total infected,40%
144,25.0,0.1298402777777777,Total infected,40%
145,26.0,0.14064305555555556,Total infected,40%
146,27.0,0.1528486111111112,Total infected,40%
147,28.0,0.1629493055555555,Total infected,40%
148,29.0,0.16856111111111113,Total infected,40%
149,30.0,0.17620625,Total infected,40%
150,31.0,0.184904861111111,Total infected,40%
151,32.0,0.19472430555555548,Total infected,40%
152,33.0,0.20545763888888885,Total infected,40%
153,34.0,0.21654097222222232,Total infected,40%
154,35.0,0.22432638888888887,Total infected,40%
155,36.0,0.23134097222222216,Total infected,40%
156,37.0,0.23660138888888887,Total infected,40%
157,38.0,0.24382708333333347,Total infected,40%
158,39.0,0.2526652777777779,Total infected,40%
159,40.0,0.26108333333333333,Total infected,40%
160,41.0,0.2702020833333333,Total infected,40%
161,42.0,0.27700624999999995,Total infected,40%
162,43.0,0.28254722222222217,Total infected,40%
163,44.0,0.2878784722222222,Total infected,40%
164,45.0,0.29398124999999986,Total infected,40%
165,46.0,0.3019784722222223,Total infected,40%
166,47.0,0.31081666666666674,Total infected,40%
167,48.0,0.31888333333333335,Total infected,40%
168,49.0,0.32505625000000005,Total infected,40%
169,50.0,0.3300361111111112,Total infected,40%
170,51.0,0.3348763888888889,Total infected,40%
171,52.0,0.34041875000000005,Total infected,40%
172,53.0,0.3479243055555556,Total infected,40%
173,54.0,0.35444791666666675,Total infected,40%
174,55.0,0.36356666666666676,Total infected,40%
175,56.0,0.3691784722222223,Total infected,40%
176,57.0,0.3733159722222223,Total infected,40%
177,58.0,0.3788583333333334,Total infected,40%
178,59.0,0.38383819444444456,Total infected,40%
179,60.0,0.389379861111111,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0009819444444444751,Total infected,70%
183,4.0,0.0019638888888889503,Total infected,70%
184,5.0,0.002806944444444465,Total infected,70%
185,6.0,0.004349999999999928,Total infected,70%
186,7.0,0.005472222222222101,Total infected,70%
187,8.0,0.007015277777777761,Total infected,70%
188,9.0,0.008137499999999933,Total infected,70%
189,10.0,0.009538888888888961,Total infected,70%
190,11.0,0.012065277777777637,Total infected,70%
191,12.0,0.01430972222222198,Total infected,70%
192,13.0,0.01767777777777783,Total infected,70%
193,14.0,0.01964166666666678,Total infected,70%
194,15.0,0.02062361111111086,Total infected,70%
195,16.0,0.022866666666666664,Total infected,70%
196,17.0,0.02567222222222239,Total infected,70%
197,18.0,0.028758333333333316,Total infected,70%
198,19.0,0.031425000000000085,Total infected,70%
199,20.0,0.03521250000000009,Total infected,70%
200,21.0,0.03731666666666674,Total infected,70%
201,22.0,0.040262499999999965,Total infected,70%
202,23.0,0.04320972222222233,Total infected,70%
203,24.0,0.04741805555555562,Total infected,70%
204,25.0,0.051066666666666864,Total infected,70%
205,26.0,0.054854166666666676,Total infected,70%
206,27.0,0.05920277777777786,Total infected,70%
207,28.0,0.06327083333333346,Total infected,70%
208,29.0,0.06565694444444424,Total infected,70%
209,30.0,0.06790138888888898,Total infected,70%
210,31.0,0.07309166666666655,Total infected,70%
211,32.0,0.0766000000000001,Total infected,70%
212,33.0,0.07968611111111122,Total infected,70%
213,34.0,0.0844555555555555,Total infected,70%
214,35.0,0.08782222222222222,Total infected,70%
215,36.0,0.09119027777777787,Total infected,70%
216,37.0,0.0939958333333334,Total infected,70%
217,38.0,0.09750277777777781,Total infected,70%
218,39.0,0.10087083333333347,Total infected,70%
219,40.0,0.1035361111111111,Total infected,70%
220,41.0,0.10788472222222249,Total infected,70%
221,42.0,0.11069027777777782,Total infected,70%
222,43.0,0.11391666666666664,Total infected,70%
223,44.0,0.11728333333333335,Total infected,70%
224,45.0,0.12051111111111111,Total infected,70%
225,46.0,0.12359722222222214,Total infected,70%
226,47.0,0.12836805555555555,Total infected,70%
227,48.0,0.13243611111111114,Total infected,70%
228,49.0,0.13608333333333336,Total infected,70%
229,50.0,0.13973055555555547,Total infected,70%
230,51.0,0.1423958333333332,Total infected,70%
231,52.0,0.14520277777777776,Total infected,70%
232,53.0,0.1485694444444444,Total infected,70%
233,54.0,0.15249722222222228,Total infected,70%
234,55.0,0.15740694444444447,Total infected,70%
235,56.0,0.1599319444444445,Total infected,70%
236,57.0,0.1616166666666668,Total infected,70%
237,58.0,0.16414166666666674,Total infected,70%
238,59.0,0.16694722222222236,Total infected,70%
239,60.0,0.17017500000000002,Total infected,70%
