,day,agents,type,type_of_screening_pretty
48,14.0,0.8802,Infected in quarantine,Screening 25%
49,15.0,1.2843,Infected in quarantine,Screening 25%
50,16.0,1.6567,Infected in quarantine,Screening 25%
51,17.0,2.0974,Infected in quarantine,Screening 25%
52,18.0,2.0604,Infected in quarantine,Screening 25%
53,19.0,1.9733,Infected in quarantine,Screening 25%
54,20.0,1.7828,Infected in quarantine,Screening 25%
55,21.0,1.5856,Infected in quarantine,Screening 25%
56,22.0,1.7905,Infected in quarantine,Screening 25%
57,23.0,1.9717,Infected in quarantine,Screening 25%
58,24.0,2.2146,Infected in quarantine,Screening 25%
59,25.0,2.1545,Infected in quarantine,Screening 25%
60,26.0,2.0774,Infected in quarantine,Screening 25%
61,27.0,1.8829,Infected in quarantine,Screening 25%
62,28.0,1.6763,Infected in quarantine,Screening 25%
63,29.0,1.8255,Infected in quarantine,Screening 25%
64,30.0,2.0057,Infected in quarantine,Screening 25%
65,31.0,2.3527,Infected in quarantine,Screening 25%
66,32.0,2.2776,Infected in quarantine,Screening 25%
67,33.0,2.1945,Infected in quarantine,Screening 25%
68,34.0,1.9856,Infected in quarantine,Screening 25%
69,35.0,1.7811,Infected in quarantine,Screening 25%
70,1.0,0.9766,Infected,Screening 50%
71,2.0,1.0247,Infected,Screening 50%
72,3.0,1.1745,Infected,Screening 50%
73,4.0,1.4598,Infected,Screening 50%
74,5.0,1.8024,Infected,Screening 50%
75,6.0,2.3187,Infected,Screening 50%
76,7.0,2.5642,Infected,Screening 50%
77,8.0,2.302,Infected,Screening 50%
78,9.0,2.3343,Infected,Screening 50%
79,10.0,2.1952,Infected,Screening 50%
80,11.0,2.363,Infected,Screening 50%
81,12.0,2.5262,Infected,Screening 50%
82,13.0,3.042,Infected,Screening 50%
83,14.0,3.2035,Infected,Screening 50%
84,15.0,2.7221,Infected,Screening 50%
85,16.0,2.5105,Infected,Screening 50%
86,17.0,2.1378,Infected,Screening 50%
87,18.0,2.1939,Infected,Screening 50%
88,19.0,2.319,Infected,Screening 50%
89,20.0,2.6747,Infected,Screening 50%
90,21.0,2.8278,Infected,Screening 50%
91,22.0,2.5158,Infected,Screening 50%
92,23.0,2.3463,Infected,Screening 50%
93,24.0,2.021,Infected,Screening 50%
94,25.0,2.0487,Infected,Screening 50%
95,26.0,2.1238,Infected,Screening 50%
96,27.0,2.4104,Infected,Screening 50%
97,28.0,2.5225,Infected,Screening 50%
98,29.0,2.1441,Infected,Screening 50%
99,30.0,1.9493,Infected,Screening 50%
100,31.0,1.687,Infected,Screening 50%
101,32.0,1.6967,Infected,Screening 50%
102,33.0,1.7637,Infected,Screening 50%
103,34.0,2.0037,Infected,Screening 50%
104,35.0,2.0884,Infected,Screening 50%
105,1.0,0.0234,Infected in quarantine,Screening 50%
106,2.0,0.0494,Infected in quarantine,Screening 50%
107,3.0,0.1382,Infected in quarantine,Screening 50%
108,4.0,0.1965,Infected in quarantine,Screening 50%
109,5.0,0.3076,Infected in quarantine,Screening 50%
110,6.0,0.2839,Infected in quarantine,Screening 50%
111,7.0,0.2623,Infected in quarantine,Screening 50%
112,8.0,0.5299,Infected in quarantine,Screening 50%
113,9.0,0.8085,Infected in quarantine,Screening 50%
114,10.0,1.3293,Infected in quarantine,Screening 50%
115,11.0,1.5582,Infected in quarantine,Screening 50%
116,12.0,1.8178,Infected in quarantine,Screening 50%
117,13.0,1.7184,Infected in quarantine,Screening 50%
118,14.0,1.5949,Infected in quarantine,Screening 50%
119,15.0,1.9296,Infected in quarantine,Screening 50%
120,16.0,2.1762,Infected in quarantine,Screening 50%
121,17.0,2.5956,Infected in quarantine,Screening 50%
122,18.0,2.6313,Infected in quarantine,Screening 50%
123,19.0,2.621,Infected in quarantine,Screening 50%
124,20.0,2.385,Infected in quarantine,Screening 50%
125,21.0,2.1445,Infected in quarantine,Screening 50%
126,22.0,2.1642,Infected in quarantine,Screening 50%
127,23.0,2.2125,Infected in quarantine,Screening 50%
128,24.0,2.4241,Infected in quarantine,Screening 50%
129,25.0,2.3954,Infected in quarantine,Screening 50%
130,26.0,2.373,Infected in quarantine,Screening 50%
131,27.0,2.1591,Infected in quarantine,Screening 50%
132,28.0,1.9549,Infected in quarantine,Screening 50%
133,29.0,1.976,Infected in quarantine,Screening 50%
134,30.0,2.016,Infected in quarantine,Screening 50%
135,31.0,2.1748,Infected in quarantine,Screening 50%
136,32.0,2.1248,Infected in quarantine,Screening 50%
137,33.0,2.0601,Infected in quarantine,Screening 50%
138,34.0,1.8806,Infected in quarantine,Screening 50%
139,35.0,1.6934,Infected in quarantine,Screening 50%
140,1.0,0.9473,Infected,Screening 100%
141,2.0,0.97,Infected,Screening 100%
142,3.0,0.9893,Infected,Screening 100%
143,4.0,1.1615,Infected,Screening 100%
144,5.0,1.3717,Infected,Screening 100%
145,6.0,1.7785,Infected,Screening 100%
146,7.0,1.975,Infected,Screening 100%
147,8.0,1.6163,Infected,Screening 100%
148,9.0,1.4331,Infected,Screening 100%
149,10.0,1.0334,Infected,Screening 100%
150,11.0,1.0751,Infected,Screening 100%
151,12.0,1.0864,Infected,Screening 100%
152,13.0,1.3083,Infected,Screening 100%
153,14.0,1.4051,Infected,Screening 100%
154,15.0,1.0827,Infected,Screening 100%
155,16.0,0.9149,Infected,Screening 100%
156,17.0,0.6867,Infected,Screening 100%
157,18.0,0.6523,Infected,Screening 100%
158,19.0,0.655,Infected,Screening 100%
159,20.0,0.7834,Infected,Screening 100%
160,21.0,0.8218,Infected,Screening 100%
161,22.0,0.6363,Infected,Screening 100%
162,23.0,0.5489,Infected,Screening 100%
163,24.0,0.3874,Infected,Screening 100%
164,25.0,0.4224,Infected,Screening 100%
165,26.0,0.4084,Infected,Screening 100%
166,27.0,0.4871,Infected,Screening 100%
167,28.0,0.5105,Infected,Screening 100%
168,29.0,0.4064,Infected,Screening 100%
169,30.0,0.335,Infected,Screening 100%
170,31.0,0.2416,Infected,Screening 100%
171,32.0,0.2376,Infected,Screening 100%
172,33.0,0.2476,Infected,Screening 100%
173,34.0,0.3006,Infected,Screening 100%
174,35.0,0.321,Infected,Screening 100%
175,1.0,0.0527,Infected in quarantine,Screening 100%
176,2.0,0.1311,Infected in quarantine,Screening 100%
177,3.0,0.3267,Infected in quarantine,Screening 100%
178,4.0,0.4361,Infected in quarantine,Screening 100%
179,5.0,0.5826,Infected in quarantine,Screening 100%
180,6.0,0.5766,Infected in quarantine,Screening 100%
181,7.0,0.5405,Infected in quarantine,Screening 100%
182,8.0,0.8949,Infected in quarantine,Screening 100%
183,9.0,1.2496,Infected in quarantine,Screening 100%
184,10.0,1.8545,Infected in quarantine,Screening 100%
185,11.0,2.0003,Infected in quarantine,Screening 100%
186,12.0,2.1331,Infected in quarantine,Screening 100%
187,13.0,1.9893,Infected in quarantine,Screening 100%
188,14.0,1.8525,Infected in quarantine,Screening 100%
189,15.0,1.9807,Infected in quarantine,Screening 100%
190,16.0,2.0527,Infected in quarantine,Screening 100%
191,17.0,2.1779,Infected in quarantine,Screening 100%
192,18.0,2.1224,Infected in quarantine,Screening 100%
193,19.0,2.0471,Infected in quarantine,Screening 100%
194,20.0,1.8895,Infected in quarantine,Screening 100%
195,21.0,1.7251,Infected in quarantine,Screening 100%
196,22.0,1.637,Infected in quarantine,Screening 100%
197,23.0,1.4918,Infected in quarantine,Screening 100%
198,24.0,1.4141,Infected in quarantine,Screening 100%
199,25.0,1.2899,Infected in quarantine,Screening 100%
200,26.0,1.1985,Infected in quarantine,Screening 100%
201,27.0,1.0888,Infected in quarantine,Screening 100%
202,28.0,0.9746,Infected in quarantine,Screening 100%
203,29.0,0.9149,Infected in quarantine,Screening 100%
204,30.0,0.8742,Infected in quarantine,Screening 100%
205,31.0,0.8482,Infected in quarantine,Screening 100%
206,32.0,0.7868,Infected in quarantine,Screening 100%
207,33.0,0.709,Infected in quarantine,Screening 100%
208,34.0,0.639,Infected in quarantine,Screening 100%
209,35.0,0.5706,Infected in quarantine,Screening 100%
