,day,cumulative_infected,type,type_pretty
76,17.0,198.034,Total infected,10%
77,18.0,207.3648,Total infected,10%
78,19.0,214.7996,Total infected,10%
79,20.0,220.6934,Total infected,10%
80,21.0,225.038,Total infected,10%
81,22.0,228.1082,Total infected,10%
82,23.0,230.535,Total infected,10%
83,24.0,232.4249,Total infected,10%
84,25.0,233.82760000000002,Total infected,10%
85,26.0,234.8597,Total infected,10%
86,27.0,235.6192,Total infected,10%
87,28.0,236.2425,Total infected,10%
88,29.0,236.6253,Total infected,10%
89,30.0,236.9379,Total infected,10%
90,31.0,237.2004,Total infected,10%
91,32.0,237.3808,Total infected,10%
92,33.0,237.523,Total infected,10%
93,34.0,237.6452,Total infected,10%
94,35.0,237.7114,Total infected,10%
95,36.0,237.7735,Total infected,10%
96,37.0,237.8376,Total infected,10%
97,38.0,237.88580000000002,Total infected,10%
98,39.0,237.9298,Total infected,10%
99,40.0,237.9478,Total infected,10%
100,41.0,237.988,Total infected,10%
101,42.0,237.99200000000002,Total infected,10%
102,43.0,238.00400000000002,Total infected,10%
103,44.0,238.01,Total infected,10%
104,45.0,238.026,Total infected,10%
105,46.0,238.04,Total infected,10%
106,47.0,238.0481,Total infected,10%
107,48.0,238.05610000000001,Total infected,10%
108,49.0,238.0701,Total infected,10%
109,50.0,238.0781,Total infected,10%
110,51.0,238.09210000000002,Total infected,10%
111,52.0,238.1002,Total infected,10%
112,53.0,238.1082,Total infected,10%
113,54.0,238.1223,Total infected,10%
114,55.0,238.12630000000001,Total infected,10%
115,56.0,238.1403,Total infected,10%
116,57.0,238.1422,Total infected,10%
117,58.0,238.1483,Total infected,10%
118,59.0,238.15030000000002,Total infected,10%
119,60.0,238.1663,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,1.1222000000000207,Total infected,40%
122,3.0,3.4388999999999896,Total infected,40%
123,4.0,6.994000000000028,Total infected,40%
124,5.0,12.689300000000003,Total infected,40%
125,6.0,20.376700000000028,Total infected,40%
126,7.0,27.162300000000016,Total infected,40%
127,8.0,32.468999999999994,Total infected,40%
128,9.0,42.26249999999999,Total infected,40%
129,10.0,55.2525,Total infected,40%
130,11.0,69.63319999999999,Total infected,40%
131,12.0,84.9358,Total infected,40%
132,13.0,100.48500000000001,Total infected,40%
133,14.0,111.7595,Total infected,40%
134,15.0,120.22250000000003,Total infected,40%
135,16.0,130.1182,Total infected,40%
136,17.0,139.86169999999998,Total infected,40%
137,18.0,148.5992,Total infected,40%
138,19.0,156.3006,Total infected,40%
139,20.0,163.0861,Total infected,40%
140,21.0,167.6874,Total infected,40%
141,22.0,171.0661,Total infected,40%
142,23.0,174.2244,Total infected,40%
143,24.0,176.9799,Total infected,40%
144,25.0,179.2846,Total infected,40%
145,26.0,181.17430000000002,Total infected,40%
146,27.0,182.5992,Total infected,40%
147,28.0,183.7455,Total infected,40%
148,29.0,184.4189,Total infected,40%
149,30.0,185.02210000000002,Total infected,40%
150,31.0,185.50900000000001,Total infected,40%
151,32.0,185.95589999999999,Total infected,40%
152,33.0,186.2545,Total infected,40%
153,34.0,186.46890000000002,Total infected,40%
154,35.0,186.6372,Total infected,40%
155,36.0,186.7696,Total infected,40%
156,37.0,186.89780000000002,Total infected,40%
157,38.0,187.02210000000002,Total infected,40%
158,39.0,187.1223,Total infected,40%
159,40.0,187.1903,Total infected,40%
160,41.0,187.2706,Total infected,40%
161,42.0,187.32260000000002,Total infected,40%
162,43.0,187.3647,Total infected,40%
163,44.0,187.4128,Total infected,40%
164,45.0,187.4369,Total infected,40%
165,46.0,187.4709,Total infected,40%
166,47.0,187.4909,Total infected,40%
167,48.0,187.5191,Total infected,40%
168,49.0,187.5331,Total infected,40%
169,50.0,187.553,Total infected,40%
170,51.0,187.5752,Total infected,40%
171,52.0,187.5972,Total infected,40%
172,53.0,187.6192,Total infected,40%
173,54.0,187.63729999999998,Total infected,40%
174,55.0,187.6533,Total infected,40%
175,56.0,187.6673,Total infected,40%
176,57.0,187.6833,Total infected,40%
177,58.0,187.69740000000002,Total infected,40%
178,59.0,187.7134,Total infected,40%
179,60.0,187.7194,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.7795999999999594,Total infected,70%
182,3.0,2.358799999999974,Total infected,70%
183,4.0,4.721499999999992,Total infected,70%
184,5.0,8.166299999999978,Total infected,70%
185,6.0,12.787599999999998,Total infected,70%
186,7.0,16.787599999999998,Total infected,70%
187,8.0,20.296600000000012,Total infected,70%
188,9.0,25.966000000000008,Total infected,70%
189,10.0,33.1884,Total infected,70%
190,11.0,41.67539999999997,Total infected,70%
191,12.0,50.9239,Total infected,70%
192,13.0,60.378799999999984,Total infected,70%
193,14.0,67.58519999999999,Total infected,70%
194,15.0,72.94200000000001,Total infected,70%
195,16.0,79.61129999999997,Total infected,70%
196,17.0,86.42079999999999,Total infected,70%
197,18.0,93.0421,Total infected,70%
198,19.0,99.43289999999999,Total infected,70%
199,20.0,105.2465,Total infected,70%
200,21.0,109.53909999999999,Total infected,70%
201,22.0,112.63729999999998,Total infected,70%
202,23.0,115.82169999999999,Total infected,70%
203,24.0,118.8056,Total infected,70%
204,25.0,121.46499999999997,Total infected,70%
205,26.0,123.85979999999998,Total infected,70%
206,27.0,125.9159,Total infected,70%
207,28.0,127.37279999999998,Total infected,70%
208,29.0,128.5291,Total infected,70%
209,30.0,129.57319999999999,Total infected,70%
210,31.0,130.49099999999999,Total infected,70%
211,32.0,131.33069999999998,Total infected,70%
212,33.0,132.0441,Total infected,70%
213,34.0,132.66729999999998,Total infected,70%
214,35.0,133.0802,Total infected,70%
215,36.0,133.4329,Total infected,70%
216,37.0,133.7155,Total infected,70%
217,38.0,133.9519,Total infected,70%
218,39.0,134.1764,Total infected,70%
219,40.0,134.38479999999998,Total infected,70%
220,41.0,134.58929999999998,Total infected,70%
221,42.0,134.73149999999998,Total infected,70%
222,43.0,134.83169999999998,Total infected,70%
223,44.0,134.93589999999998,Total infected,70%
224,45.0,135.03209999999999,Total infected,70%
225,46.0,135.1564,Total infected,70%
226,47.0,135.24249999999998,Total infected,70%
227,48.0,135.3287,Total infected,70%
228,49.0,135.4149,Total infected,70%
229,50.0,135.47299999999998,Total infected,70%
230,51.0,135.5351,Total infected,70%
231,52.0,135.59529999999998,Total infected,70%
232,53.0,135.6634,Total infected,70%
233,54.0,135.7174,Total infected,70%
234,55.0,135.7616,Total infected,70%
235,56.0,135.81369999999998,Total infected,70%
236,57.0,135.8558,Total infected,70%
237,58.0,135.8938,Total infected,70%
238,59.0,135.94389999999999,Total infected,70%
239,60.0,135.982,Total infected,70%
