,day,agents,type,type_of_screening_pretty
65,31.0,5.6847,Infected in quarantine,Without screening
66,32.0,5.8858999999999995,Infected in quarantine,Without screening
67,33.0,6.1161,Infected in quarantine,Without screening
68,34.0,6.6036,Infected in quarantine,Without screening
69,35.0,6.9269,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.0844,Infected,Screening 25%
72,3.0,0.2281,Infected,Screening 25%
73,4.0,0.39,Infected,Screening 25%
74,5.0,0.6573,Infected,Screening 25%
75,6.0,0.993,Infected,Screening 25%
76,7.0,1.2472,Infected,Screening 25%
77,8.0,1.389,Infected,Screening 25%
78,9.0,1.6111,Infected,Screening 25%
79,10.0,2.0864,Infected,Screening 25%
80,11.0,2.6312,Infected,Screening 25%
81,12.0,3.206,Infected,Screening 25%
82,13.0,4.0473,Infected,Screening 25%
83,14.0,4.2432,Infected,Screening 25%
84,15.0,4.2543,Infected,Screening 25%
85,16.0,4.6201,Infected,Screening 25%
86,17.0,5.0824,Infected,Screening 25%
87,18.0,5.7558,Infected,Screening 25%
88,19.0,6.3045,Infected,Screening 25%
89,20.0,7.3578,Infected,Screening 25%
90,21.0,7.7256,Infected,Screening 25%
91,22.0,7.406,Infected,Screening 25%
92,23.0,7.3638,Infected,Screening 25%
93,24.0,7.806,Infected,Screening 25%
94,25.0,8.3709,Infected,Screening 25%
95,26.0,8.9397,Infected,Screening 25%
96,27.0,9.997,Infected,Screening 25%
97,28.0,10.2975,Infected,Screening 25%
98,29.0,9.1849,Infected,Screening 25%
99,30.0,9.0764,Infected,Screening 25%
100,31.0,9.3055,Infected,Screening 25%
101,32.0,9.4382,Infected,Screening 25%
102,33.0,9.4281,Infected,Screening 25%
103,34.0,10.4241,Infected,Screening 25%
104,35.0,10.4513,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.001,Infected in quarantine,Screening 25%
107,3.0,0.007,Infected in quarantine,Screening 25%
108,4.0,0.023100000000000002,Infected in quarantine,Screening 25%
109,5.0,0.0392,Infected in quarantine,Screening 25%
110,6.0,0.030100000000000002,Infected in quarantine,Screening 25%
111,7.0,0.0955,Infected in quarantine,Screening 25%
112,8.0,0.1347,Infected in quarantine,Screening 25%
113,9.0,0.24130000000000001,Infected in quarantine,Screening 25%
114,10.0,0.3889,Infected in quarantine,Screening 25%
115,11.0,0.583,Infected in quarantine,Screening 25%
116,12.0,0.7819,Infected in quarantine,Screening 25%
117,13.0,1.0271,Infected in quarantine,Screening 25%
118,14.0,1.2544,Infected in quarantine,Screening 25%
119,15.0,1.4131,Infected in quarantine,Screening 25%
120,16.0,1.6433,Infected in quarantine,Screening 25%
121,17.0,2.1014999999999997,Infected in quarantine,Screening 25%
122,18.0,2.5739,Infected in quarantine,Screening 25%
123,19.0,3.2523,Infected in quarantine,Screening 25%
124,20.0,3.5186,Infected in quarantine,Screening 25%
125,21.0,3.5306,Infected in quarantine,Screening 25%
126,22.0,3.8733000000000004,Infected in quarantine,Screening 25%
127,23.0,4.389,Infected in quarantine,Screening 25%
128,24.0,4.802899999999999,Infected in quarantine,Screening 25%
129,25.0,5.3005,Infected in quarantine,Screening 25%
130,26.0,6.1417,Infected in quarantine,Screening 25%
131,27.0,6.254200000000001,Infected in quarantine,Screening 25%
132,28.0,6.1136,Infected in quarantine,Screening 25%
133,29.0,6.6350999999999996,Infected in quarantine,Screening 25%
134,30.0,7.015,Infected in quarantine,Screening 25%
135,31.0,7.3879,Infected in quarantine,Screening 25%
136,32.0,7.8895,Infected in quarantine,Screening 25%
137,33.0,8.4925,Infected in quarantine,Screening 25%
138,34.0,8.3287,Infected in quarantine,Screening 25%
139,35.0,8.0532,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.0694,Infected,Screening 50%
142,3.0,0.1719,Infected,Screening 50%
143,4.0,0.3447,Infected,Screening 50%
144,5.0,0.5638,Infected,Screening 50%
145,6.0,0.8764,Infected,Screening 50%
146,7.0,1.1487,Infected,Screening 50%
147,8.0,1.0683,Infected,Screening 50%
148,9.0,1.3206,Infected,Screening 50%
149,10.0,1.6904,Infected,Screening 50%
150,11.0,2.1548,Infected,Screening 50%
151,12.0,2.5025,Infected,Screening 50%
152,13.0,3.205,Infected,Screening 50%
153,14.0,3.5316,Infected,Screening 50%
154,15.0,3.2904,Infected,Screening 50%
155,16.0,3.4322,Infected,Screening 50%
156,17.0,3.6894,Infected,Screening 50%
157,18.0,4.1196,Infected,Screening 50%
158,19.0,4.588,Infected,Screening 50%
159,20.0,5.6533,Infected,Screening 50%
160,21.0,6.0774,Infected,Screening 50%
161,22.0,5.2704,Infected,Screening 50%
162,23.0,5.1709,Infected,Screening 50%
163,24.0,5.1728,Infected,Screening 50%
164,25.0,5.4312,Infected,Screening 50%
165,26.0,5.8251,Infected,Screening 50%
166,27.0,6.6744,Infected,Screening 50%
167,28.0,6.7658,Infected,Screening 50%
168,29.0,5.9508,Infected,Screening 50%
169,30.0,5.7658,Infected,Screening 50%
170,31.0,5.792,Infected,Screening 50%
171,32.0,5.803,Infected,Screening 50%
172,33.0,5.9176,Infected,Screening 50%
173,34.0,6.791,Infected,Screening 50%
174,35.0,6.9317,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.001,Infected in quarantine,Screening 50%
177,3.0,0.008,Infected in quarantine,Screening 50%
178,4.0,0.0261,Infected in quarantine,Screening 50%
179,5.0,0.0623,Infected in quarantine,Screening 50%
180,6.0,0.0864,Infected in quarantine,Screening 50%
181,7.0,0.1065,Infected in quarantine,Screening 50%
182,8.0,0.19410000000000002,Infected in quarantine,Screening 50%
183,9.0,0.2854,Infected in quarantine,Screening 50%
184,10.0,0.398,Infected in quarantine,Screening 50%
185,11.0,0.59,Infected in quarantine,Screening 50%
186,12.0,0.9096,Infected in quarantine,Screening 50%
187,13.0,0.9698,Infected in quarantine,Screening 50%
188,14.0,1.1116000000000001,Infected in quarantine,Screening 50%
189,15.0,1.4482,Infected in quarantine,Screening 50%
190,16.0,1.7971,Infected in quarantine,Screening 50%
191,17.0,2.2592999999999996,Infected in quarantine,Screening 50%
192,18.0,2.7528,Infected in quarantine,Screening 50%
193,19.0,3.4101,Infected in quarantine,Screening 50%
194,20.0,3.4330999999999996,Infected in quarantine,Screening 50%
195,21.0,3.5015,Infected in quarantine,Screening 50%
196,22.0,4.0483,Infected in quarantine,Screening 50%
197,23.0,4.5689,Infected in quarantine,Screening 50%
198,24.0,5.186999999999999,Infected in quarantine,Screening 50%
199,25.0,5.6884,Infected in quarantine,Screening 50%
200,26.0,6.165799999999999,Infected in quarantine,Screening 50%
201,27.0,6.0684,Infected in quarantine,Screening 50%
202,28.0,6.0502,Infected in quarantine,Screening 50%
203,29.0,6.2975,Infected in quarantine,Screening 50%
204,30.0,6.6785,Infected in quarantine,Screening 50%
205,31.0,6.8391,Infected in quarantine,Screening 50%
206,32.0,7.1196,Infected in quarantine,Screening 50%
207,33.0,7.5245999999999995,Infected in quarantine,Screening 50%
208,34.0,7.1759,Infected in quarantine,Screening 50%
209,35.0,6.952800000000001,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.0975,Infected,Screening 100%
212,3.0,0.2543,Infected,Screening 100%
213,4.0,0.4422,Infected,Screening 100%
214,5.0,0.6221,Infected,Screening 100%
215,6.0,0.9005,Infected,Screening 100%
216,7.0,1.0774,Infected,Screening 100%
217,8.0,1.2442,Infected,Screening 100%
218,9.0,1.5156,Infected,Screening 100%
219,10.0,1.7658,Infected,Screening 100%
220,11.0,2.0854,Infected,Screening 100%
221,12.0,2.3638,Infected,Screening 100%
222,13.0,3.0693,Infected,Screening 100%
223,14.0,3.3186,Infected,Screening 100%
224,15.0,2.9437,Infected,Screening 100%
225,16.0,3.0081,Infected,Screening 100%
226,17.0,3.0894,Infected,Screening 100%
227,18.0,3.1035,Infected,Screening 100%
228,19.0,3.1256,Infected,Screening 100%
229,20.0,3.9487,Infected,Screening 100%
230,21.0,4.3246,Infected,Screening 100%
231,22.0,3.6211,Infected,Screening 100%
232,23.0,3.3809,Infected,Screening 100%
233,24.0,3.2723,Infected,Screening 100%
234,25.0,3.3065,Infected,Screening 100%
235,26.0,3.3628,Infected,Screening 100%
236,27.0,4.1518,Infected,Screening 100%
237,28.0,4.3698,Infected,Screening 100%
238,29.0,3.5799,Infected,Screening 100%
239,30.0,3.4151,Infected,Screening 100%
240,31.0,3.2402,Infected,Screening 100%
241,32.0,3.1106,Infected,Screening 100%
242,33.0,3.0603,Infected,Screening 100%
243,34.0,3.6392,Infected,Screening 100%
244,35.0,3.9015,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.003,Infected in quarantine,Screening 100%
247,3.0,0.0211,Infected in quarantine,Screening 100%
248,4.0,0.0482,Infected in quarantine,Screening 100%
249,5.0,0.1257,Infected in quarantine,Screening 100%
250,6.0,0.1336,Infected in quarantine,Screening 100%
251,7.0,0.14479999999999998,Infected in quarantine,Screening 100%
252,8.0,0.2694,Infected in quarantine,Screening 100%
253,9.0,0.43920000000000003,Infected in quarantine,Screening 100%
254,10.0,0.7557,Infected in quarantine,Screening 100%
255,11.0,1.1366,Infected in quarantine,Screening 100%
256,12.0,1.6041,Infected in quarantine,Screening 100%
257,13.0,1.5809000000000002,Infected in quarantine,Screening 100%
258,14.0,1.6713999999999998,Infected in quarantine,Screening 100%
259,15.0,2.0815,Infected in quarantine,Screening 100%
260,16.0,2.5235999999999996,Infected in quarantine,Screening 100%
261,17.0,3.0875,Infected in quarantine,Screening 100%
262,18.0,3.7678,Infected in quarantine,Screening 100%
263,19.0,4.4452,Infected in quarantine,Screening 100%
264,20.0,4.3468,Infected in quarantine,Screening 100%
265,21.0,4.2643,Infected in quarantine,Screening 100%
266,22.0,4.9045,Infected in quarantine,Screening 100%
267,23.0,5.3206,Infected in quarantine,Screening 100%
268,24.0,5.682499999999999,Infected in quarantine,Screening 100%
269,25.0,6.039300000000001,Infected in quarantine,Screening 100%
270,26.0,6.3999999999999995,Infected in quarantine,Screening 100%
271,27.0,6.110600000000001,Infected in quarantine,Screening 100%
272,28.0,5.891399999999999,Infected in quarantine,Screening 100%
273,29.0,6.306500000000001,Infected in quarantine,Screening 100%
274,30.0,6.3858999999999995,Infected in quarantine,Screening 100%
275,31.0,6.6775,Infected in quarantine,Screening 100%
276,32.0,6.8462,Infected in quarantine,Screening 100%
277,33.0,6.9899000000000004,Infected in quarantine,Screening 100%
278,34.0,6.6683,Infected in quarantine,Screening 100%
279,35.0,6.2774,Infected in quarantine,Screening 100%
