,day,agents,type,type_of_screening_pretty
110,6.0,0.6548,Infected in quarantine,Screening 25%
111,7.0,0.6328,Infected in quarantine,Screening 25%
112,8.0,0.9091,Infected in quarantine,Screening 25%
113,9.0,1.1693,Infected in quarantine,Screening 25%
114,10.0,1.4779,Infected in quarantine,Screening 25%
115,11.0,1.779,Infected in quarantine,Screening 25%
116,12.0,2.1167,Infected in quarantine,Screening 25%
117,13.0,1.9892,Infected in quarantine,Screening 25%
118,14.0,1.8571,Infected in quarantine,Screening 25%
119,15.0,2.0082,Infected in quarantine,Screening 25%
120,16.0,2.0931,Infected in quarantine,Screening 25%
121,17.0,2.1618,Infected in quarantine,Screening 25%
122,18.0,2.2425,Infected in quarantine,Screening 25%
123,19.0,2.2845,Infected in quarantine,Screening 25%
124,20.0,2.1219,Infected in quarantine,Screening 25%
125,21.0,1.9181,Infected in quarantine,Screening 25%
126,22.0,1.8661,Infected in quarantine,Screening 25%
127,23.0,1.7806,Infected in quarantine,Screening 25%
128,24.0,1.7269,Infected in quarantine,Screening 25%
129,25.0,1.6809,Infected in quarantine,Screening 25%
130,26.0,1.6456,Infected in quarantine,Screening 25%
131,27.0,1.5181,Infected in quarantine,Screening 25%
132,28.0,1.3936,Infected in quarantine,Screening 25%
133,29.0,1.3383,Infected in quarantine,Screening 25%
134,30.0,1.3135,Infected in quarantine,Screening 25%
135,31.0,1.2671,Infected in quarantine,Screening 25%
136,32.0,1.2088,Infected in quarantine,Screening 25%
137,33.0,1.1994,Infected in quarantine,Screening 25%
138,34.0,1.1099,Infected in quarantine,Screening 25%
139,35.0,1.0186,Infected in quarantine,Screening 25%
140,1.0,0.9019,Infected,Screening 50%
141,2.0,0.8425,Infected,Screening 50%
142,3.0,0.8617,Infected,Screening 50%
143,4.0,0.8414,Infected,Screening 50%
144,5.0,0.7357,Infected,Screening 50%
145,6.0,0.9818,Infected,Screening 50%
146,7.0,1.0803,Infected,Screening 50%
147,8.0,0.8322,Infected,Screening 50%
148,9.0,0.6927,Infected,Screening 50%
149,10.0,0.594,Infected,Screening 50%
150,11.0,0.4785,Infected,Screening 50%
151,12.0,0.348,Infected,Screening 50%
152,13.0,0.4521,Infected,Screening 50%
153,14.0,0.5147,Infected,Screening 50%
154,15.0,0.4064,Infected,Screening 50%
155,16.0,0.3321,Infected,Screening 50%
156,17.0,0.2785,Infected,Screening 50%
157,18.0,0.2314,Infected,Screening 50%
158,19.0,0.171,Infected,Screening 50%
159,20.0,0.2312,Infected,Screening 50%
160,21.0,0.2649,Infected,Screening 50%
161,22.0,0.2214,Infected,Screening 50%
162,23.0,0.194,Infected,Screening 50%
163,24.0,0.1514,Infected,Screening 50%
164,25.0,0.1215,Infected,Screening 50%
165,26.0,0.0805,Infected,Screening 50%
166,27.0,0.1071,Infected,Screening 50%
167,28.0,0.1173,Infected,Screening 50%
168,29.0,0.0937,Infected,Screening 50%
169,30.0,0.0807,Infected,Screening 50%
170,31.0,0.0682,Infected,Screening 50%
171,32.0,0.0635,Infected,Screening 50%
172,33.0,0.0472,Infected,Screening 50%
173,34.0,0.0675,Infected,Screening 50%
174,35.0,0.0719,Infected,Screening 50%
175,1.0,0.0981,Infected in quarantine,Screening 50%
176,2.0,0.2154,Infected in quarantine,Screening 50%
177,3.0,0.3944,Infected in quarantine,Screening 50%
178,4.0,0.6446,Infected in quarantine,Screening 50%
179,5.0,0.9918,Infected in quarantine,Screening 50%
180,6.0,1.0,Infected in quarantine,Screening 50%
181,7.0,0.9617,Infected in quarantine,Screening 50%
182,8.0,1.188,Infected in quarantine,Screening 50%
183,9.0,1.3832,Infected in quarantine,Screening 50%
184,10.0,1.56,Infected in quarantine,Screening 50%
185,11.0,1.7475,Infected in quarantine,Screening 50%
186,12.0,1.8969,Infected in quarantine,Screening 50%
187,13.0,1.7792,Infected in quarantine,Screening 50%
188,14.0,1.6264,Infected in quarantine,Screening 50%
189,15.0,1.5824,Infected in quarantine,Screening 50%
190,16.0,1.5221,Infected in quarantine,Screening 50%
191,17.0,1.4415,Infected in quarantine,Screening 50%
192,18.0,1.346,Infected in quarantine,Screening 50%
193,19.0,1.2474,Infected in quarantine,Screening 50%
194,20.0,1.1473,Infected in quarantine,Screening 50%
195,21.0,1.052,Infected in quarantine,Screening 50%
196,22.0,0.9325,Infected in quarantine,Screening 50%
197,23.0,0.8268,Infected in quarantine,Screening 50%
198,24.0,0.7527,Infected in quarantine,Screening 50%
199,25.0,0.6823,Infected in quarantine,Screening 50%
200,26.0,0.6332,Infected in quarantine,Screening 50%
201,27.0,0.5846,Infected in quarantine,Screening 50%
202,28.0,0.5409,Infected in quarantine,Screening 50%
203,29.0,0.4743,Infected in quarantine,Screening 50%
204,30.0,0.4172,Infected in quarantine,Screening 50%
205,31.0,0.3668,Infected in quarantine,Screening 50%
206,32.0,0.3225,Infected in quarantine,Screening 50%
207,33.0,0.2949,Infected in quarantine,Screening 50%
208,34.0,0.2739,Infected in quarantine,Screening 50%
209,35.0,0.2444,Infected in quarantine,Screening 50%
210,1.0,0.8,Infected,Screening 100%
211,2.0,0.6517,Infected,Screening 100%
212,3.0,0.5379,Infected,Screening 100%
213,4.0,0.3524,Infected,Screening 100%
214,5.0,0.0475,Infected,Screening 100%
215,6.0,0.0993,Infected,Screening 100%
216,7.0,0.1255,Infected,Screening 100%
217,8.0,0.1217,Infected,Screening 100%
218,9.0,0.1253,Infected,Screening 100%
219,10.0,0.1095,Infected,Screening 100%
220,11.0,0.0711,Infected,Screening 100%
221,12.0,0.0138,Infected,Screening 100%
222,13.0,0.024,Infected,Screening 100%
223,14.0,0.0302,Infected,Screening 100%
224,15.0,0.0344,Infected,Screening 100%
225,16.0,0.0365,Infected,Screening 100%
226,17.0,0.034,Infected,Screening 100%
227,18.0,0.0224,Infected,Screening 100%
228,19.0,0.0028,Infected,Screening 100%
229,20.0,0.0086,Infected,Screening 100%
230,21.0,0.0096,Infected,Screening 100%
231,22.0,0.01,Infected,Screening 100%
232,23.0,0.009,Infected,Screening 100%
233,24.0,0.0098,Infected,Screening 100%
234,25.0,0.0054,Infected,Screening 100%
235,26.0,0.0016,Infected,Screening 100%
236,27.0,0.0028,Infected,Screening 100%
237,28.0,0.0048,Infected,Screening 100%
238,29.0,0.0054,Infected,Screening 100%
239,30.0,0.0056,Infected,Screening 100%
240,31.0,0.0054,Infected,Screening 100%
241,32.0,0.004,Infected,Screening 100%
242,33.0,0.001,Infected,Screening 100%
243,34.0,0.0028,Infected,Screening 100%
244,35.0,0.0026,Infected,Screening 100%
245,1.0,0.2,Infected in quarantine,Screening 100%
246,2.0,0.3918,Infected in quarantine,Screening 100%
247,3.0,0.6344,Infected in quarantine,Screening 100%
248,4.0,0.9341,Infected in quarantine,Screening 100%
249,5.0,1.3604,Infected in quarantine,Screening 100%
250,6.0,1.3608,Infected in quarantine,Screening 100%
251,7.0,1.2921,Infected in quarantine,Screening 100%
252,8.0,1.1956,Infected in quarantine,Screening 100%
253,9.0,1.1401,Infected in quarantine,Screening 100%
254,10.0,1.0569,Infected in quarantine,Screening 100%
255,11.0,1.0096,Infected in quarantine,Screening 100%
256,12.0,1.0318,Infected in quarantine,Screening 100%
257,13.0,0.9379,Infected in quarantine,Screening 100%
258,14.0,0.8556,Infected in quarantine,Screening 100%
259,15.0,0.7385,Infected in quarantine,Screening 100%
260,16.0,0.6182,Infected in quarantine,Screening 100%
261,17.0,0.5001,Infected in quarantine,Screening 100%
262,18.0,0.369,Infected in quarantine,Screening 100%
263,19.0,0.228,Infected in quarantine,Screening 100%
264,20.0,0.2166,Infected in quarantine,Screening 100%
265,21.0,0.2002,Infected in quarantine,Screening 100%
266,22.0,0.1802,Infected in quarantine,Screening 100%
267,23.0,0.1534,Infected in quarantine,Screening 100%
268,24.0,0.1265,Infected in quarantine,Screening 100%
269,25.0,0.0971,Infected in quarantine,Screening 100%
270,26.0,0.0687,Infected in quarantine,Screening 100%
271,27.0,0.0629,Infected in quarantine,Screening 100%
272,28.0,0.0571,Infected in quarantine,Screening 100%
273,29.0,0.0498,Infected in quarantine,Screening 100%
274,30.0,0.0434,Infected in quarantine,Screening 100%
275,31.0,0.0366,Infected in quarantine,Screening 100%
276,32.0,0.03,Infected in quarantine,Screening 100%
277,33.0,0.0236,Infected in quarantine,Screening 100%
278,34.0,0.0232,Infected in quarantine,Screening 100%
279,35.0,0.0186,Infected in quarantine,Screening 100%
