,day,agents,type,type_of_screening_pretty
171,32.0,6.5226,Infected,Screening 50%
172,33.0,1.3719,Infected,Screening 50%
173,34.0,2.2261,Infected,Screening 50%
174,35.0,2.9497,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.005,Infected in quarantine,Screening 50%
177,3.0,0.0553,Infected in quarantine,Screening 50%
178,4.0,0.1256,Infected in quarantine,Screening 50%
179,5.0,3.9096,Infected in quarantine,Screening 50%
180,6.0,4.196,Infected in quarantine,Screening 50%
181,7.0,4.3518,Infected in quarantine,Screening 50%
182,8.0,4.3317000000000005,Infected in quarantine,Screening 50%
183,9.0,4.2664,Infected in quarantine,Screening 50%
184,10.0,4.2311,Infected in quarantine,Screening 50%
185,11.0,4.4674000000000005,Infected in quarantine,Screening 50%
186,12.0,21.075300000000002,Infected in quarantine,Screening 50%
187,13.0,22.1206,Infected in quarantine,Screening 50%
188,14.0,21.9398,Infected in quarantine,Screening 50%
189,15.0,21.0854,Infected in quarantine,Screening 50%
190,16.0,19.889499999999998,Infected in quarantine,Screening 50%
191,17.0,18.5026,Infected in quarantine,Screening 50%
192,18.0,16.9497,Infected in quarantine,Screening 50%
193,19.0,24.261200000000002,Infected in quarantine,Screening 50%
194,20.0,23.4371,Infected in quarantine,Screening 50%
195,21.0,22.0251,Infected in quarantine,Screening 50%
196,22.0,20.3819,Infected in quarantine,Screening 50%
197,23.0,18.326700000000002,Infected in quarantine,Screening 50%
198,24.0,16.4974,Infected in quarantine,Screening 50%
199,25.0,14.8443,Infected in quarantine,Screening 50%
200,26.0,13.2262,Infected in quarantine,Screening 50%
201,27.0,12.8945,Infected in quarantine,Screening 50%
202,28.0,11.884400000000001,Infected in quarantine,Screening 50%
203,29.0,10.8895,Infected in quarantine,Screening 50%
204,30.0,10.140600000000001,Infected in quarantine,Screening 50%
205,31.0,9.2513,Infected in quarantine,Screening 50%
206,32.0,8.2713,Infected in quarantine,Screening 50%
207,33.0,11.2713,Infected in quarantine,Screening 50%
208,34.0,11.0653,Infected in quarantine,Screening 50%
209,35.0,10.8141,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.7035,Infected,Screening 100%
212,3.0,1.8744,Infected,Screening 100%
213,4.0,3.6332,Infected,Screening 100%
214,5.0,0.0,Infected,Screening 100%
215,6.0,1.3317,Infected,Screening 100%
216,7.0,2.4623,Infected,Screening 100%
217,8.0,3.6181,Infected,Screening 100%
218,9.0,5.1106,Infected,Screening 100%
219,10.0,7.196,Infected,Screening 100%
220,11.0,9.6834,Infected,Screening 100%
221,12.0,0.0,Infected,Screening 100%
222,13.0,0.5678,Infected,Screening 100%
223,14.0,0.9799,Infected,Screening 100%
224,15.0,1.4322,Infected,Screening 100%
225,16.0,2.0905,Infected,Screening 100%
226,17.0,2.8141,Infected,Screening 100%
227,18.0,3.598,Infected,Screening 100%
228,19.0,0.0,Infected,Screening 100%
229,20.0,0.392,Infected,Screening 100%
230,21.0,0.8945,Infected,Screening 100%
231,22.0,1.3216,Infected,Screening 100%
232,23.0,2.1558,Infected,Screening 100%
233,24.0,3.0804,Infected,Screening 100%
234,25.0,4.1709,Infected,Screening 100%
235,26.0,0.0,Infected,Screening 100%
236,27.0,0.6884,Infected,Screening 100%
237,28.0,1.2211,Infected,Screening 100%
238,29.0,1.9296,Infected,Screening 100%
239,30.0,2.8543,Infected,Screening 100%
240,31.0,4.0653,Infected,Screening 100%
241,32.0,5.402,Infected,Screening 100%
242,33.0,0.0,Infected,Screening 100%
243,34.0,0.7085,Infected,Screening 100%
244,35.0,1.3467,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0201,Infected in quarantine,Screening 100%
247,3.0,0.0252,Infected in quarantine,Screening 100%
248,4.0,0.1206,Infected in quarantine,Screening 100%
249,5.0,6.3166,Infected in quarantine,Screening 100%
250,6.0,6.814100000000001,Infected in quarantine,Screening 100%
251,7.0,6.995,Infected in quarantine,Screening 100%
252,8.0,6.8091,Infected in quarantine,Screening 100%
253,9.0,6.5829,Infected in quarantine,Screening 100%
254,10.0,6.3166,Infected in quarantine,Screening 100%
255,11.0,6.0804,Infected in quarantine,Screening 100%
256,12.0,18.6985,Infected in quarantine,Screening 100%
257,13.0,19.3518,Infected in quarantine,Screening 100%
258,14.0,19.0854,Infected in quarantine,Screening 100%
259,15.0,18.160700000000002,Infected in quarantine,Screening 100%
260,16.0,16.995,Infected in quarantine,Screening 100%
261,17.0,15.512599999999999,Infected in quarantine,Screening 100%
262,18.0,14.0453,Infected in quarantine,Screening 100%
263,19.0,15.683500000000002,Infected in quarantine,Screening 100%
264,20.0,14.949800000000002,Infected in quarantine,Screening 100%
265,21.0,14.186,Infected in quarantine,Screening 100%
266,22.0,13.1206,Infected in quarantine,Screening 100%
267,23.0,11.778899999999998,Infected in quarantine,Screening 100%
268,24.0,10.7487,Infected in quarantine,Screening 100%
269,25.0,9.8392,Infected in quarantine,Screening 100%
270,26.0,9.974799999999998,Infected in quarantine,Screening 100%
271,27.0,10.125599999999999,Infected in quarantine,Screening 100%
272,28.0,9.969899999999999,Infected in quarantine,Screening 100%
273,29.0,9.311499999999999,Infected in quarantine,Screening 100%
274,30.0,8.4522,Infected in quarantine,Screening 100%
275,31.0,7.743799999999999,Infected in quarantine,Screening 100%
276,32.0,7.2161,Infected in quarantine,Screening 100%
277,33.0,12.0753,Infected in quarantine,Screening 100%
278,34.0,12.0,Infected in quarantine,Screening 100%
279,35.0,11.452300000000001,Infected in quarantine,Screening 100%
