,day,cumulative_infected,type,type_pretty
126,7.0,53.6293,Total infected,40%
127,8.0,63.39080000000001,Total infected,40%
128,9.0,78.531,Total infected,40%
129,10.0,95.57310000000001,Total infected,40%
130,11.0,112.3768,Total infected,40%
131,12.0,127.96390000000002,Total infected,40%
132,13.0,141.05610000000001,Total infected,40%
133,14.0,150.7415,Total infected,40%
134,15.0,157.8116,Total infected,40%
135,16.0,164.30259999999998,Total infected,40%
136,17.0,169.7576,Total infected,40%
137,18.0,174.0922,Total infected,40%
138,19.0,177.493,Total infected,40%
139,20.0,180.09210000000002,Total infected,40%
140,21.0,181.93990000000002,Total infected,40%
141,22.0,183.3227,Total infected,40%
142,23.0,184.3487,Total infected,40%
143,24.0,185.1764,Total infected,40%
144,25.0,185.84969999999998,Total infected,40%
145,26.0,186.32659999999998,Total infected,40%
146,27.0,186.72140000000002,Total infected,40%
147,28.0,186.9779,Total infected,40%
148,29.0,187.2004,Total infected,40%
149,30.0,187.3667,Total infected,40%
150,31.0,187.50900000000001,Total infected,40%
151,32.0,187.5992,Total infected,40%
152,33.0,187.6834,Total infected,40%
153,34.0,187.7615,Total infected,40%
154,35.0,187.7955,Total infected,40%
155,36.0,187.8317,Total infected,40%
156,37.0,187.86970000000002,Total infected,40%
157,38.0,187.8897,Total infected,40%
158,39.0,187.9138,Total infected,40%
159,40.0,187.93189999999998,Total infected,40%
160,41.0,187.9619,Total infected,40%
161,42.0,187.984,Total infected,40%
162,43.0,188.00400000000002,Total infected,40%
163,44.0,188.01600000000002,Total infected,40%
164,45.0,188.03199999999998,Total infected,40%
165,46.0,188.04399999999998,Total infected,40%
166,47.0,188.0501,Total infected,40%
167,48.0,188.0601,Total infected,40%
168,49.0,188.0701,Total infected,40%
169,50.0,188.08010000000002,Total infected,40%
170,51.0,188.09019999999998,Total infected,40%
171,52.0,188.1001,Total infected,40%
172,53.0,188.1042,Total infected,40%
173,54.0,188.1103,Total infected,40%
174,55.0,188.11630000000002,Total infected,40%
175,56.0,188.1223,Total infected,40%
176,57.0,188.1323,Total infected,40%
177,58.0,188.1363,Total infected,40%
178,59.0,188.1403,Total infected,40%
179,60.0,188.1463,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,1.845799999999997,Total infected,70%
182,3.0,5.322699999999941,Total infected,70%
183,4.0,10.398799999999994,Total infected,70%
184,5.0,17.547199999999975,Total infected,70%
185,6.0,26.288700000000006,Total infected,70%
186,7.0,33.79559999999998,Total infected,70%
187,8.0,40.18439999999998,Total infected,70%
188,9.0,49.20239999999998,Total infected,70%
189,10.0,59.767499999999984,Total infected,70%
190,11.0,70.72149999999999,Total infected,70%
191,12.0,81.3046,Total infected,70%
192,13.0,90.9639,Total infected,70%
193,14.0,98.08019999999999,Total infected,70%
194,15.0,103.45889999999997,Total infected,70%
195,16.0,108.88979999999998,Total infected,70%
196,17.0,113.87179999999998,Total infected,70%
197,18.0,118.35669999999999,Total infected,70%
198,19.0,121.81169999999997,Total infected,70%
199,20.0,124.9219,Total infected,70%
200,21.0,127.1925,Total infected,70%
201,22.0,128.8799,Total infected,70%
202,23.0,130.2225,Total infected,70%
203,24.0,131.48299999999998,Total infected,70%
204,25.0,132.49699999999999,Total infected,70%
205,26.0,133.2565,Total infected,70%
206,27.0,133.92589999999998,Total infected,70%
207,28.0,134.4109,Total infected,70%
208,29.0,134.7876,Total infected,70%
209,30.0,135.10629999999998,Total infected,70%
210,31.0,135.38279999999997,Total infected,70%
211,32.0,135.6032,Total infected,70%
212,33.0,135.77759999999998,Total infected,70%
213,34.0,135.97799999999998,Total infected,70%
214,35.0,136.09029999999998,Total infected,70%
215,36.0,136.2124,Total infected,70%
216,37.0,136.31269999999998,Total infected,70%
217,38.0,136.38479999999998,Total infected,70%
218,39.0,136.45299999999997,Total infected,70%
219,40.0,136.5151,Total infected,70%
220,41.0,136.56719999999999,Total infected,70%
221,42.0,136.6173,Total infected,70%
222,43.0,136.6674,Total infected,70%
223,44.0,136.71349999999998,Total infected,70%
224,45.0,136.7396,Total infected,70%
225,46.0,136.7796,Total infected,70%
226,47.0,136.7996,Total infected,70%
227,48.0,136.82569999999998,Total infected,70%
228,49.0,136.8518,Total infected,70%
229,50.0,136.8738,Total infected,70%
230,51.0,136.89589999999998,Total infected,70%
231,52.0,136.91189999999997,Total infected,70%
232,53.0,136.9339,Total infected,70%
233,54.0,136.95,Total infected,70%
234,55.0,136.95999999999998,Total infected,70%
235,56.0,136.98399999999998,Total infected,70%
236,57.0,136.98999999999998,Total infected,70%
237,58.0,137.00609999999998,Total infected,70%
238,59.0,137.0221,Total infected,70%
239,60.0,137.03209999999999,Total infected,70%
