,day,agents,type,type_of_screening_pretty
65,31.0,5.6847,Infected in quarantine,Without screening
66,32.0,5.8858999999999995,Infected in quarantine,Without screening
67,33.0,6.1161,Infected in quarantine,Without screening
68,34.0,6.6036,Infected in quarantine,Without screening
69,35.0,6.9269,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.0603,Infected,Screening 25%
72,3.0,0.1307,Infected,Screening 25%
73,4.0,0.2613,Infected,Screening 25%
74,5.0,0.4724,Infected,Screening 25%
75,6.0,0.7889,Infected,Screening 25%
76,7.0,1.1508,Infected,Screening 25%
77,8.0,1.2814,Infected,Screening 25%
78,9.0,1.603,Infected,Screening 25%
79,10.0,1.0302,Infected,Screening 25%
80,11.0,1.4774,Infected,Screening 25%
81,12.0,1.9849,Infected,Screening 25%
82,13.0,2.5779,Infected,Screening 25%
83,14.0,2.9548,Infected,Screening 25%
84,15.0,3.1508,Infected,Screening 25%
85,16.0,3.7085,Infected,Screening 25%
86,17.0,1.6633,Infected,Screening 25%
87,18.0,2.1759,Infected,Screening 25%
88,19.0,2.8643,Infected,Screening 25%
89,20.0,3.6533,Infected,Screening 25%
90,21.0,4.0101,Infected,Screening 25%
91,22.0,4.0201,Infected,Screening 25%
92,23.0,4.4774,Infected,Screening 25%
93,24.0,1.8794,Infected,Screening 25%
94,25.0,2.6131,Infected,Screening 25%
95,26.0,3.6784,Infected,Screening 25%
96,27.0,4.5477,Infected,Screening 25%
97,28.0,4.799,Infected,Screening 25%
98,29.0,4.8191,Infected,Screening 25%
99,30.0,5.3417,Infected,Screening 25%
100,31.0,2.0955,Infected,Screening 25%
101,32.0,2.5477,Infected,Screening 25%
102,33.0,3.2613,Infected,Screening 25%
103,34.0,3.9548,Infected,Screening 25%
104,35.0,4.206,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.0,Infected in quarantine,Screening 25%
107,3.0,0.0352,Infected in quarantine,Screening 25%
108,4.0,0.0201,Infected in quarantine,Screening 25%
109,5.0,0.0302,Infected in quarantine,Screening 25%
110,6.0,0.045200000000000004,Infected in quarantine,Screening 25%
111,7.0,0.0502,Infected in quarantine,Screening 25%
112,8.0,0.0402,Infected in quarantine,Screening 25%
113,9.0,0.13069999999999998,Infected in quarantine,Screening 25%
114,10.0,1.2262,Infected in quarantine,Screening 25%
115,11.0,1.2612999999999999,Infected in quarantine,Screening 25%
116,12.0,1.2463,Infected in quarantine,Screening 25%
117,13.0,1.2663,Infected in quarantine,Screening 25%
118,14.0,1.2011,Infected in quarantine,Screening 25%
119,15.0,1.2211,Infected in quarantine,Screening 25%
120,16.0,1.1558,Infected in quarantine,Screening 25%
121,17.0,3.8994999999999997,Infected in quarantine,Screening 25%
122,18.0,3.8642999999999996,Infected in quarantine,Screening 25%
123,19.0,3.6784,Infected in quarantine,Screening 25%
124,20.0,3.6130999999999998,Infected in quarantine,Screening 25%
125,21.0,3.5528,Infected in quarantine,Screening 25%
126,22.0,3.4271,Infected in quarantine,Screening 25%
127,23.0,3.3167,Infected in quarantine,Screening 25%
128,24.0,6.236199999999999,Infected in quarantine,Screening 25%
129,25.0,6.165799999999999,Infected in quarantine,Screening 25%
130,26.0,5.8694,Infected in quarantine,Screening 25%
131,27.0,5.617999999999999,Infected in quarantine,Screening 25%
132,28.0,5.3717999999999995,Infected in quarantine,Screening 25%
133,29.0,5.025,Infected in quarantine,Screening 25%
134,30.0,4.6583,Infected in quarantine,Screening 25%
135,31.0,7.929599999999999,Infected in quarantine,Screening 25%
136,32.0,7.834199999999999,Infected in quarantine,Screening 25%
137,33.0,7.3467,Infected in quarantine,Screening 25%
138,34.0,7.0151,Infected in quarantine,Screening 25%
139,35.0,6.5528,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.0704,Infected,Screening 50%
142,3.0,0.0955,Infected,Screening 50%
143,4.0,0.1709,Infected,Screening 50%
144,5.0,0.402,Infected,Screening 50%
145,6.0,0.6683,Infected,Screening 50%
146,7.0,0.8744,Infected,Screening 50%
147,8.0,1.0101,Infected,Screening 50%
148,9.0,1.2915,Infected,Screening 50%
149,10.0,0.4121,Infected,Screening 50%
150,11.0,0.8241,Infected,Screening 50%
151,12.0,1.2513,Infected,Screening 50%
152,13.0,1.6834,Infected,Screening 50%
153,14.0,1.9548,Infected,Screening 50%
154,15.0,2.2613,Infected,Screening 50%
155,16.0,2.6382,Infected,Screening 50%
156,17.0,0.7588,Infected,Screening 50%
157,18.0,1.1608,Infected,Screening 50%
158,19.0,1.6784,Infected,Screening 50%
159,20.0,2.2161,Infected,Screening 50%
160,21.0,2.5126,Infected,Screening 50%
161,22.0,2.5477,Infected,Screening 50%
162,23.0,2.8593,Infected,Screening 50%
163,24.0,0.6985,Infected,Screening 50%
164,25.0,1.1256,Infected,Screening 50%
165,26.0,1.5779,Infected,Screening 50%
166,27.0,2.0854,Infected,Screening 50%
167,28.0,2.2864,Infected,Screening 50%
168,29.0,2.191,Infected,Screening 50%
169,30.0,2.7186,Infected,Screening 50%
170,31.0,0.6332,Infected,Screening 50%
171,32.0,1.0101,Infected,Screening 50%
172,33.0,1.3869,Infected,Screening 50%
173,34.0,1.9296,Infected,Screening 50%
174,35.0,2.1005,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.1005,Infected in quarantine,Screening 50%
178,4.0,0.1106,Infected in quarantine,Screening 50%
179,5.0,0.1106,Infected in quarantine,Screening 50%
180,6.0,0.11050000000000001,Infected in quarantine,Screening 50%
181,7.0,0.1156,Infected in quarantine,Screening 50%
182,8.0,0.15089999999999998,Infected in quarantine,Screening 50%
183,9.0,0.1407,Infected in quarantine,Screening 50%
184,10.0,1.4974999999999998,Infected in quarantine,Screening 50%
185,11.0,1.4874999999999998,Infected in quarantine,Screening 50%
186,12.0,1.4622999999999997,Infected in quarantine,Screening 50%
187,13.0,1.4270999999999998,Infected in quarantine,Screening 50%
188,14.0,1.4121,Infected in quarantine,Screening 50%
189,15.0,1.3316999999999999,Infected in quarantine,Screening 50%
190,16.0,1.3215999999999999,Infected in quarantine,Screening 50%
191,17.0,3.8342,Infected in quarantine,Screening 50%
192,18.0,3.804,Infected in quarantine,Screening 50%
193,19.0,3.5879000000000003,Infected in quarantine,Screening 50%
194,20.0,3.5327,Infected in quarantine,Screening 50%
195,21.0,3.2262000000000004,Infected in quarantine,Screening 50%
196,22.0,3.0904,Infected in quarantine,Screening 50%
197,23.0,2.995,Infected in quarantine,Screening 50%
198,24.0,5.2363,Infected in quarantine,Screening 50%
199,25.0,5.1859,Infected in quarantine,Screening 50%
200,26.0,4.8693,Infected in quarantine,Screening 50%
201,27.0,4.5176,Infected in quarantine,Screening 50%
202,28.0,4.2915,Infected in quarantine,Screening 50%
203,29.0,3.8895,Infected in quarantine,Screening 50%
204,30.0,3.5326000000000004,Infected in quarantine,Screening 50%
205,31.0,5.2312,Infected in quarantine,Screening 50%
206,32.0,5.1558,Infected in quarantine,Screening 50%
207,33.0,4.799,Infected in quarantine,Screening 50%
208,34.0,4.5728,Infected in quarantine,Screening 50%
209,35.0,4.1005,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.0603,Infected,Screening 100%
212,3.0,0.0,Infected,Screening 100%
213,4.0,0.1256,Infected,Screening 100%
214,5.0,0.2864,Infected,Screening 100%
215,6.0,0.5829,Infected,Screening 100%
216,7.0,0.7638,Infected,Screening 100%
217,8.0,0.8945,Infected,Screening 100%
218,9.0,1.1809,Infected,Screening 100%
219,10.0,0.0,Infected,Screening 100%
220,11.0,0.2965,Infected,Screening 100%
221,12.0,0.5779,Infected,Screening 100%
222,13.0,0.9146,Infected,Screening 100%
223,14.0,1.1558,Infected,Screening 100%
224,15.0,1.2965,Infected,Screening 100%
225,16.0,1.6985,Infected,Screening 100%
226,17.0,0.0,Infected,Screening 100%
227,18.0,0.2362,Infected,Screening 100%
228,19.0,0.4925,Infected,Screening 100%
229,20.0,0.794,Infected,Screening 100%
230,21.0,1.0553,Infected,Screening 100%
231,22.0,1.2111,Infected,Screening 100%
232,23.0,1.6432,Infected,Screening 100%
233,24.0,0.0,Infected,Screening 100%
234,25.0,0.1608,Infected,Screening 100%
235,26.0,0.3719,Infected,Screening 100%
236,27.0,0.6482,Infected,Screening 100%
237,28.0,0.7839,Infected,Screening 100%
238,29.0,0.8995,Infected,Screening 100%
239,30.0,1.2412,Infected,Screening 100%
240,31.0,0.0,Infected,Screening 100%
241,32.0,0.191,Infected,Screening 100%
242,33.0,0.4623,Infected,Screening 100%
243,34.0,0.7588,Infected,Screening 100%
244,35.0,0.8744,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.196,Infected in quarantine,Screening 100%
248,4.0,0.196,Infected in quarantine,Screening 100%
249,5.0,0.1859,Infected in quarantine,Screening 100%
250,6.0,0.1759,Infected in quarantine,Screening 100%
251,7.0,0.1759,Infected in quarantine,Screening 100%
252,8.0,0.1608,Infected in quarantine,Screening 100%
253,9.0,0.1658,Infected in quarantine,Screening 100%
254,10.0,1.799,Infected in quarantine,Screening 100%
255,11.0,1.8292,Infected in quarantine,Screening 100%
256,12.0,1.7287,Infected in quarantine,Screening 100%
257,13.0,1.6632999999999998,Infected in quarantine,Screening 100%
258,14.0,1.603,Infected in quarantine,Screening 100%
259,15.0,1.4874999999999998,Infected in quarantine,Screening 100%
260,16.0,1.3619,Infected in quarantine,Screening 100%
261,17.0,3.3718,Infected in quarantine,Screening 100%
262,18.0,3.3116,Infected in quarantine,Screening 100%
263,19.0,3.1106000000000003,Infected in quarantine,Screening 100%
264,20.0,2.9044999999999996,Infected in quarantine,Screening 100%
265,21.0,2.6281999999999996,Infected in quarantine,Screening 100%
266,22.0,2.4775,Infected in quarantine,Screening 100%
267,23.0,2.2212,Infected in quarantine,Screening 100%
268,24.0,3.6483000000000003,Infected in quarantine,Screening 100%
269,25.0,3.5427,Infected in quarantine,Screening 100%
270,26.0,3.2814999999999994,Infected in quarantine,Screening 100%
271,27.0,3.0301,Infected in quarantine,Screening 100%
272,28.0,2.8392,Infected in quarantine,Screening 100%
273,29.0,2.5326999999999997,Infected in quarantine,Screening 100%
274,30.0,2.2864,Infected in quarantine,Screening 100%
275,31.0,3.2311,Infected in quarantine,Screening 100%
276,32.0,3.1408,Infected in quarantine,Screening 100%
277,33.0,2.9498,Infected in quarantine,Screening 100%
278,34.0,2.6683999999999997,Infected in quarantine,Screening 100%
279,35.0,2.4522,Infected in quarantine,Screening 100%
