,day,cumulative_infected,left,right,type_pretty,efficacy,policy
574,35.0,0.5812520689655173,0.5919458620689656,0.570558275862069,10%,Vaccine Efficacy 90%,D1
575,36.0,0.5897934482758622,0.6005910344827586,0.5789958620689655,10%,Vaccine Efficacy 90%,D1
576,37.0,0.5981617241379311,0.6087462068965518,0.5875768965517242,10%,Vaccine Efficacy 90%,D1
577,38.0,0.607228275862069,0.617793448275862,0.5966634482758622,10%,Vaccine Efficacy 90%,D1
578,39.0,0.6163362068965518,0.6266889655172414,0.6059837931034483,10%,Vaccine Efficacy 90%,D1
579,40.0,0.625367931034483,0.6355610344827587,0.6151751724137932,10%,Vaccine Efficacy 90%,D1
580,41.0,0.6349531034482759,0.6447310344827586,0.6251751724137932,10%,Vaccine Efficacy 90%,D1
581,42.0,0.64225,0.6517075862068966,0.6327924137931036,10%,Vaccine Efficacy 90%,D1
582,43.0,0.6481379310344827,0.6575889655172413,0.6386865517241378,10%,Vaccine Efficacy 90%,D1
583,44.0,0.6541575862068967,0.663384827586207,0.644928275862069,10%,Vaccine Efficacy 90%,D1
584,45.0,0.6600241379310345,0.6690958620689655,0.6509506896551726,10%,Vaccine Efficacy 90%,D1
585,46.0,0.6658213793103447,0.6746337931034483,0.6570086206896553,10%,Vaccine Efficacy 90%,D1
586,47.0,0.6713631034482758,0.6800703448275861,0.6626565517241381,10%,Vaccine Efficacy 90%,D1
587,48.0,0.6769679310344826,0.6855931034482758,0.6683424137931034,10%,Vaccine Efficacy 90%,D1
588,49.0,0.6815703448275862,0.6899810344827586,0.6731586206896552,10%,Vaccine Efficacy 90%,D1
589,50.0,0.6852948275862069,0.6931972413793103,0.6773920689655173,10%,Vaccine Efficacy 90%,D1
590,51.0,0.6893375862068966,0.6971306896551724,0.6815434482758621,10%,Vaccine Efficacy 90%,D1
591,52.0,0.6935110344827585,0.7011365517241378,0.6858865517241379,10%,Vaccine Efficacy 90%,D1
592,53.0,0.698183448275862,0.7055462068965517,0.6908186206896552,10%,Vaccine Efficacy 90%,D1
593,54.0,0.7027779310344828,0.7100886206896552,0.6954675862068966,10%,Vaccine Efficacy 90%,D1
594,55.0,0.7071179310344826,0.7140931034482758,0.7001427586206896,10%,Vaccine Efficacy 90%,D1
595,56.0,0.7108568965517241,0.7175503448275861,0.7041624137931034,10%,Vaccine Efficacy 90%,D1
596,57.0,0.7139865517241379,0.7203758620689655,0.7075968965517242,10%,Vaccine Efficacy 90%,D1
597,58.0,0.7173862068965517,0.7236520689655173,0.7111217241379311,10%,Vaccine Efficacy 90%,D1
598,59.0,0.7207513793103448,0.7269599999999999,0.7145437931034482,10%,Vaccine Efficacy 90%,D1
599,60.0,0.7244627586206897,0.7305927586206898,0.7183331034482758,10%,Vaccine Efficacy 90%,D1
600,1.0,0.0,0.0013103448275861912,-0.0013103448275861912,40%,Vaccine Efficacy 90%,D1
601,2.0,0.003164827586206896,0.005258620689655094,0.0010713793103448175,40%,Vaccine Efficacy 90%,D1
602,3.0,0.009156551724137882,0.012817931034482729,0.005494827586206917,40%,Vaccine Efficacy 90%,D1
603,4.0,0.019093448275862103,0.024702068965517347,0.013484137931034614,40%,Vaccine Efficacy 90%,D1
604,5.0,0.03314931034482752,0.0408410344827583,0.025456896551724114,40%,Vaccine Efficacy 90%,D1
605,6.0,0.05193931034482728,0.06017275862068973,0.04370413793103443,40%,Vaccine Efficacy 90%,D1
606,7.0,0.06804689655172422,0.07699620689655164,0.05909655172413825,40%,Vaccine Efficacy 90%,D1
607,8.0,0.08207448275862071,0.10053241379310349,0.06361655172413776,40%,Vaccine Efficacy 90%,D1
608,9.0,0.0998068965517242,0.1190286206896553,0.0805837931034483,40%,Vaccine Efficacy 90%,D1
609,10.0,0.1216365517241379,0.14095862068965523,0.10231344827586213,40%,Vaccine Efficacy 90%,D1
610,11.0,0.14697689655172413,0.16674068965517236,0.1272124137931035,40%,Vaccine Efficacy 90%,D1
611,12.0,0.17457620689655168,0.19505241379310345,0.15410103448275864,40%,Vaccine Efficacy 90%,D1
612,13.0,0.20483689655172418,0.22531275862068956,0.1843610344827587,40%,Vaccine Efficacy 90%,D1
613,14.0,0.22769689655172418,0.24766206896551735,0.2077313793103449,40%,Vaccine Efficacy 90%,D1
614,15.0,0.24550482758620693,0.2652431034482758,0.22576689655172402,40%,Vaccine Efficacy 90%,D1
615,16.0,0.2626358620689655,0.28196413793103436,0.2433079310344827,40%,Vaccine Efficacy 90%,D1
616,17.0,0.2783572413793103,0.2971965517241379,0.25951793103448273,40%,Vaccine Efficacy 90%,D1
617,18.0,0.29367655172413787,0.3123334482758621,0.2750203448275862,40%,Vaccine Efficacy 90%,D1
618,19.0,0.3082996551724137,0.3265520689655173,0.29004586206896554,40%,Vaccine Efficacy 90%,D1
619,20.0,0.32257689655172417,0.34006793103448263,0.3050841379310345,40%,Vaccine Efficacy 90%,D1
620,21.0,0.3329620689655172,0.3500741379310346,0.3158503448275864,40%,Vaccine Efficacy 90%,D1
621,22.0,0.341586896551724,0.35952103448275874,0.3236517241379311,40%,Vaccine Efficacy 90%,D1
622,23.0,0.3491813793103447,0.36691172413793105,0.3314510344827584,40%,Vaccine Efficacy 90%,D1
623,24.0,0.35639551724137924,0.3736186206896553,0.3391727586206895,40%,Vaccine Efficacy 90%,D1
624,25.0,0.3632093103448274,0.3801386206896553,0.34627965517241377,40%,Vaccine Efficacy 90%,D1
625,26.0,0.3698289655172412,0.38665068965517235,0.3530086206896553,40%,Vaccine Efficacy 90%,D1
626,27.0,0.37680931034482756,0.39337965517241374,0.3602386206896553,40%,Vaccine Efficacy 90%,D1
627,28.0,0.3820817241379311,0.39821689655172415,0.3659468965517242,40%,Vaccine Efficacy 90%,D1
628,29.0,0.3867048275862069,0.40185344827586217,0.37155586206896546,40%,Vaccine Efficacy 90%,D1
629,30.0,0.39246793103448263,0.407486551724138,0.3774482758620689,40%,Vaccine Efficacy 90%,D1
630,31.0,0.3980099999999999,0.41259931034482744,0.3834200000000001,40%,Vaccine Efficacy 90%,D1
631,32.0,0.40452620689655183,0.41872862068965533,0.39032413793103443,40%,Vaccine Efficacy 90%,D1
632,33.0,0.41140206896551706,0.4254379310344828,0.39736689655172414,40%,Vaccine Efficacy 90%,D1
633,34.0,0.41897551724137916,0.43292931034482757,0.4050224137931034,40%,Vaccine Efficacy 90%,D1
634,35.0,0.4248493103448276,0.438253448275862,0.4114462068965517,40%,Vaccine Efficacy 90%,D1
635,36.0,0.42973482758620696,0.44217517241379306,0.41729551724137937,40%,Vaccine Efficacy 90%,D1
636,37.0,0.43542931034482757,0.44788827586206886,0.4229703448275863,40%,Vaccine Efficacy 90%,D1
637,38.0,0.44131,0.45352448275862056,0.42909620689655176,40%,Vaccine Efficacy 90%,D1
638,39.0,0.44768827586206905,0.4599858620689656,0.43539172413793104,40%,Vaccine Efficacy 90%,D1
639,40.0,0.45422586206896554,0.4663255172413793,0.44212655172413795,40%,Vaccine Efficacy 90%,D1
640,41.0,0.46096310344827574,0.4727079310344826,0.4492186206896551,40%,Vaccine Efficacy 90%,D1
641,42.0,0.4666372413793104,0.47827137931034486,0.4550024137931034,40%,Vaccine Efficacy 90%,D1
642,43.0,0.47085931034482764,0.4827372413793104,0.45898137931034483,40%,Vaccine Efficacy 90%,D1
643,44.0,0.4758410344827585,0.487594827586207,0.4640886206896552,40%,Vaccine Efficacy 90%,D1
644,45.0,0.4812175862068965,0.49287275862068974,0.4695627586206898,40%,Vaccine Efficacy 90%,D1
645,46.0,0.4861451724137931,0.49780310344827583,0.4744858620689655,40%,Vaccine Efficacy 90%,D1
646,47.0,0.4916872413793103,0.5032720689655171,0.48010206896551727,40%,Vaccine Efficacy 90%,D1
647,48.0,0.4971313793103447,0.5085110344827587,0.485753103448276,40%,Vaccine Efficacy 90%,D1
648,49.0,0.5014789655172415,0.5125537931034482,0.49040413793103443,40%,Vaccine Efficacy 90%,D1
649,50.0,0.5053624137931034,0.5159593103448274,0.49476586206896545,40%,Vaccine Efficacy 90%,D1
650,51.0,0.5092875862068966,0.5197213793103447,0.4988527586206896,40%,Vaccine Efficacy 90%,D1
651,52.0,0.5136555172413793,0.5240010344827587,0.5033089655172414,40%,Vaccine Efficacy 90%,D1
652,53.0,0.5177462068965517,0.5280372413793102,0.5074537931034483,40%,Vaccine Efficacy 90%,D1
653,54.0,0.5219193103448275,0.5321679310344829,0.511671724137931,40%,Vaccine Efficacy 90%,D1
654,55.0,0.526086896551724,0.5361003448275863,0.516073448275862,40%,Vaccine Efficacy 90%,D1
655,56.0,0.529893448275862,0.5396151724137933,0.5201731034482759,40%,Vaccine Efficacy 90%,D1
656,57.0,0.5329206896551724,0.5423896551724139,0.5234520689655173,40%,Vaccine Efficacy 90%,D1
657,58.0,0.5362999999999999,0.5456775862068967,0.5269220689655173,40%,Vaccine Efficacy 90%,D1
658,59.0,0.5396858620689654,0.5489672413793104,0.5304044827586207,40%,Vaccine Efficacy 90%,D1
659,60.0,0.5429203448275863,0.5520675862068967,0.5337731034482758,40%,Vaccine Efficacy 90%,D1
660,1.0,-1.9601178917520005e-16,0.0011424137931036402,-0.0011424137931034441,70%,Vaccine Efficacy 90%,D1
661,2.0,0.0019279310344825654,0.0034986206896550796,0.0003572413793104433,70%,Vaccine Efficacy 90%,D1
662,3.0,0.004996206896551657,0.007376896551724305,0.002615517241379205,70%,Vaccine Efficacy 90%,D1
663,4.0,0.00988896551724134,0.013048620689655057,0.006729310344827621,70%,Vaccine Efficacy 90%,D1
664,5.0,0.01644620689655179,0.02073827586206872,0.012154827586206708,70%,Vaccine Efficacy 90%,D1
665,6.0,0.02443517241379317,0.02946448275862061,0.01940620689655165,70%,Vaccine Efficacy 90%,D1
666,7.0,0.03171137931034505,0.037132758620689515,0.026291034482758355,70%,Vaccine Efficacy 90%,D1
667,8.0,0.038393793103447954,0.05055551724137923,0.026233448275862145,70%,Vaccine Efficacy 90%,D1
668,9.0,0.04672137931034478,0.05948827586206876,0.033954137931034474,70%,Vaccine Efficacy 90%,D1
669,10.0,0.05649241379310356,0.06977724137931043,0.04320689655172424,70%,Vaccine Efficacy 90%,D1
670,11.0,0.06776344827586195,0.08168275862068962,0.05384344827586225,70%,Vaccine Efficacy 90%,D1
671,12.0,0.08006344827586218,0.09501689655172406,0.06510965517241399,70%,Vaccine Efficacy 90%,D1
672,13.0,0.09344896551724167,0.10934068965517241,0.07755724137931036,70%,Vaccine Efficacy 90%,D1
673,14.0,0.10468586206896534,0.12072275862068968,0.08864724137931011,70%,Vaccine Efficacy 90%,D1
674,15.0,0.11344793103448277,0.13403206896551717,0.09286241379310359,70%,Vaccine Efficacy 90%,D1
675,16.0,0.12285241379310351,0.14353551724137933,0.10216896551724164,70%,Vaccine Efficacy 90%,D1
676,17.0,0.13241689655172426,0.15289275862068982,0.11194034482758615,70%,Vaccine Efficacy 90%,D1
677,18.0,0.1425955172413794,0.16326827586206888,0.12192275862068962,70%,Vaccine Efficacy 90%,D1
678,19.0,0.1529958620689654,0.17384689655172408,0.13214379310344845,70%,Vaccine Efficacy 90%,D1
679,20.0,0.16373482758620692,0.18444206896551715,0.14302724137931036,70%,Vaccine Efficacy 90%,D1
680,21.0,0.1720262068965518,0.1925696551724137,0.15148413793103455,70%,Vaccine Efficacy 90%,D1
681,22.0,0.17892344827586207,0.20026103448275848,0.15758586206896558,70%,Vaccine Efficacy 90%,D1
682,23.0,0.18641448275862052,0.20744517241379318,0.16538379310344845,70%,Vaccine Efficacy 90%,D1
683,24.0,0.19373931034482753,0.21466551724137925,0.17281379310344813,70%,Vaccine Efficacy 90%,D1
684,25.0,0.20131965517241368,0.22205241379310323,0.1805872413793103,70%,Vaccine Efficacy 90%,D1
685,26.0,0.2086241379310343,0.22906931034482772,0.1881796551724138,70%,Vaccine Efficacy 90%,D1
686,27.0,0.21608172413793095,0.23560793103448277,0.1965531034482759,70%,Vaccine Efficacy 90%,D1
687,28.0,0.22172655172413797,0.2410586206896551,0.2023944827586208,70%,Vaccine Efficacy 90%,D1
688,29.0,0.22678448275862065,0.24571517241379318,0.2078537931034483,70%,Vaccine Efficacy 90%,D1
689,30.0,0.2317675862068965,0.2506268965517241,0.2129079310344827,70%,Vaccine Efficacy 90%,D1
690,31.0,0.23670827586206905,0.25519793103448263,0.2182189655172412,70%,Vaccine Efficacy 90%,D1
691,32.0,0.24176655172413794,0.26006931034482744,0.2234627586206898,70%,Vaccine Efficacy 90%,D1
692,33.0,0.24717724137931033,0.26504206896551735,0.22931241379310333,70%,Vaccine Efficacy 90%,D1
693,34.0,0.2526086206896551,0.27005448275862076,0.23516241379310346,70%,Vaccine Efficacy 90%,D1
694,35.0,0.2572731034482759,0.274563448275862,0.2399834482758621,70%,Vaccine Efficacy 90%,D1
695,36.0,0.2613575862068965,0.2779013793103449,0.24481275862068974,70%,Vaccine Efficacy 90%,D1
696,37.0,0.26535827586206906,0.28160206896551726,0.24911482758620693,70%,Vaccine Efficacy 90%,D1
697,38.0,0.26945620689655175,0.2855975862068965,0.253315172413793,70%,Vaccine Efficacy 90%,D1
698,39.0,0.2736375862068967,0.2896627586206897,0.25761172413793115,70%,Vaccine Efficacy 90%,D1
699,40.0,0.2782255172413793,0.29382482758620704,0.26262551724137945,70%,Vaccine Efficacy 90%,D1
700,41.0,0.2831596551724137,0.2981696551724139,0.26814896551724154,70%,Vaccine Efficacy 90%,D1
701,42.0,0.287056551724138,0.30175482758620703,0.27235896551724154,70%,Vaccine Efficacy 90%,D1
702,43.0,0.2904427586206899,0.3041493103448275,0.27673655172413775,70%,Vaccine Efficacy 90%,D1
703,44.0,0.29435448275862064,0.3079731034482761,0.28073517241379314,70%,Vaccine Efficacy 90%,D1
704,45.0,0.29790620689655173,0.311508275862069,0.28430379310344833,70%,Vaccine Efficacy 90%,D1
705,46.0,0.30167931034482764,0.3149355172413792,0.2884224137931034,70%,Vaccine Efficacy 90%,D1
706,47.0,0.30572172413793114,0.31876379310344827,0.29267965517241373,70%,Vaccine Efficacy 90%,D1
707,48.0,0.3098955172413792,0.32271793103448276,0.2970727586206897,70%,Vaccine Efficacy 90%,D1
708,49.0,0.3133031034482759,0.32589931034482755,0.3007058620689656,70%,Vaccine Efficacy 90%,D1
709,50.0,0.3164537931034484,0.3287106896551725,0.30419620689655175,70%,Vaccine Efficacy 90%,D1
710,51.0,0.319563448275862,0.33181896551724155,0.3073079310344829,70%,Vaccine Efficacy 90%,D1
711,52.0,0.322935172413793,0.3350634482758622,0.31080793103448284,70%,Vaccine Efficacy 90%,D1
712,53.0,0.32650793103448295,0.33848517241379306,0.31453137931034475,70%,Vaccine Efficacy 90%,D1
713,54.0,0.33009448275862063,0.3419682758620691,0.31822137931034494,70%,Vaccine Efficacy 90%,D1
714,55.0,0.33368103448275854,0.34547931034482765,0.32188379310344845,70%,Vaccine Efficacy 90%,D1
715,56.0,0.3369910344827586,0.34869379310344834,0.3252896551724138,70%,Vaccine Efficacy 90%,D1
716,57.0,0.33969310344827586,0.3511172413793104,0.32826931034482765,70%,Vaccine Efficacy 90%,D1
717,58.0,0.34252620689655167,0.35387896551724135,0.33117448275862066,70%,Vaccine Efficacy 90%,D1
718,59.0,0.34528379310344826,0.3565486206896551,0.33401862068965515,70%,Vaccine Efficacy 90%,D1
719,60.0,0.3485317241379311,0.3598462068965517,0.33721689655172415,70%,Vaccine Efficacy 90%,D1
720,1.0,0.0,0.0014020689655171344,-0.0014020689655171344,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
721,2.0,0.004754482758620733,0.007411724137930888,0.002097241379310186,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
722,3.0,0.01515413793103468,0.020531724137930887,0.009777586206896637,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
723,4.0,0.03395034482758637,0.04288827586206907,0.02501241379310347,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
724,5.0,0.0642596551724135,0.07654137931034484,0.05197758620689664,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
725,6.0,0.10735206896551718,0.1200420689655173,0.09466344827586211,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
726,7.0,0.14341103448275863,0.15702931034482767,0.1297927586206897,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
727,8.0,0.17139068965517246,0.18734275862068972,0.15543965517241376,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
728,9.0,0.22379241379310344,0.24110034482758624,0.20648448275862052,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
729,10.0,0.2904086206896553,0.30857689655172416,0.2722396551724138,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
730,11.0,0.362234827586207,0.3802472413793104,0.3442220689655172,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
731,12.0,0.43338448275862057,0.4505975862068965,0.41617068965517245,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
732,13.0,0.5004213793103448,0.5166793103448275,0.48416344827586194,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
733,14.0,0.5498444827586209,0.5650324137931035,0.5346575862068965,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
734,15.0,0.5855158620689656,0.5999372413793104,0.5710948275862069,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
735,16.0,0.6222651724137932,0.6356375862068966,0.6088924137931034,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
736,17.0,0.654826896551724,0.6673113793103449,0.6423427586206897,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
737,18.0,0.6821155172413792,0.6940513793103449,0.6701803448275863,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
738,19.0,0.7044293103448276,0.7160362068965517,0.6928227586206895,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
739,20.0,0.7221479310344827,0.7330927586206897,0.7112031034482759,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
740,21.0,0.7350424137931035,0.7455503448275862,0.7245344827586208,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
741,22.0,0.7445162068965516,0.7547744827586207,0.7342593103448276,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
742,23.0,0.75274,0.7626262068965517,0.7428537931034482,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
743,24.0,0.7597882758620689,0.7691589655172414,0.7504182758620689,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
744,25.0,0.7663331034482759,0.7752024137931034,0.7574634482758621,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
745,26.0,0.7728286206896551,0.7812744827586207,0.7643827586206896,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
746,27.0,0.778785172413793,0.7866851724137931,0.7708851724137931,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
747,28.0,0.7831800000000001,0.7906041379310346,0.7757558620689655,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
748,29.0,0.7868637931034482,0.793996551724138,0.7797306896551723,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
749,30.0,0.7914106896551724,0.7982724137931034,0.7845489655172414,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
750,31.0,0.7970355172413793,0.8036655172413792,0.7904058620689655,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
751,32.0,0.8026396551724138,0.8090775862068965,0.7962024137931034,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
752,33.0,0.8082306896551724,0.8144575862068966,0.8020031034482759,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
753,34.0,0.8140282758620689,0.8199272413793103,0.8081289655172414,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
754,35.0,0.8186927586206897,0.8242948275862069,0.8130906896551724,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
755,36.0,0.8220579310344827,0.827571724137931,0.8165437931034483,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
756,37.0,0.8261348275862068,0.831538275862069,0.820731724137931,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
757,38.0,0.8303158620689655,0.8357331034482758,0.8248979310344828,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
758,39.0,0.834786551724138,0.8399465517241379,0.8296275862068966,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
759,40.0,0.8387810344827586,0.8438313793103448,0.8337310344827585,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
760,41.0,0.842733448275862,0.8474955172413793,0.837971724137931,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
761,42.0,0.8459127586206897,0.8504382758620689,0.8413872413793103,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
762,43.0,0.8481520689655172,0.8525868965517241,0.8437155172413794,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
763,44.0,0.85066,0.8549720689655173,0.8463472413793103,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
764,45.0,0.8534103448275863,0.8576296551724139,0.8491913793103448,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
765,46.0,0.8557948275862068,0.8598751724137931,0.8517141379310346,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
766,47.0,0.8580751724137932,0.8620231034482758,0.854126551724138,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
767,48.0,0.8600096551724138,0.8638093103448276,0.8562106896551724,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
768,49.0,0.8616889655172413,0.8653096551724138,0.8580679310344828,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
769,50.0,0.8629465517241379,0.8665137931034482,0.8593796551724138,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
770,51.0,0.864308275862069,0.867793448275862,0.8608224137931034,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
771,52.0,0.8657937931034483,0.8691210344827586,0.8624658620689655,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
772,53.0,0.8672241379310345,0.8705527586206897,0.8638955172413793,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
773,54.0,0.8685441379310345,0.8717924137931033,0.8652955172413793,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
774,55.0,0.86985,0.8730413793103448,0.8666589655172413,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
775,56.0,0.8709348275862069,0.8740468965517242,0.8678227586206897,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
776,57.0,0.8719437931034483,0.8750158620689654,0.8688724137931035,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
777,58.0,0.8728493103448275,0.8758610344827586,0.8698368965517241,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
778,59.0,0.8737131034482759,0.8766020689655172,0.8708237931034484,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
779,60.0,0.8745768965517241,0.8774410344827586,0.8717117241379311,0%,Vaccine Efficacy 90%,W0 (Nov/Dec)
780,1.0,0.0,0.0013417241379309825,-0.0013417241379311785,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
781,2.0,0.004173793103448055,0.006904827586206975,0.0014427586206899189,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
782,3.0,0.01304655172413814,0.01796068965517238,0.008132758620689825,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
783,4.0,0.02831172413793101,0.03597896551724136,0.02064413793103454,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
784,5.0,0.05355551724137925,0.0641910344827587,0.04291896551724143,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
785,6.0,0.08993862068965518,0.10090793103448281,0.0789686206896551,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
786,7.0,0.11900344827586215,0.1305110344827587,0.1074955172413793,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
787,8.0,0.1434044827586207,0.1573875862068967,0.12942068965517245,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
788,9.0,0.1868706896551725,0.2025693103448276,0.17117103448275864,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
789,10.0,0.2428927586206897,0.2594765517241379,0.22630896551724142,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
790,11.0,0.30506586206896563,0.32215724137931034,0.28797275862068966,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
791,12.0,0.3689931034482757,0.3861927586206897,0.3517931034482759,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
792,13.0,0.4303434482758621,0.44659241379310355,0.41409413793103456,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
793,14.0,0.4758965517241379,0.49132482758620694,0.46046793103448275,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
794,15.0,0.50888,0.5236731034482759,0.49408724137931037,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
795,16.0,0.5455603448275862,0.5599913793103447,0.5311286206896552,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
796,17.0,0.5808034482758622,0.5944299999999999,0.567176551724138,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
797,18.0,0.610911724137931,0.6239551724137931,0.5978672413793104,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
798,19.0,0.6373096551724138,0.6498958620689655,0.624721724137931,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
799,20.0,0.6591672413793105,0.671281724137931,0.6470510344827586,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
800,21.0,0.6747434482758621,0.6863089655172413,0.6631762068965518,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
801,22.0,0.6865186206896551,0.6977731034482758,0.6752624137931036,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
802,23.0,0.6969393103448275,0.7080279310344828,0.6858486206896552,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
803,24.0,0.706413448275862,0.7170758620689656,0.6957496551724138,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
804,25.0,0.7145186206896551,0.7247724137931034,0.7042641379310345,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
805,26.0,0.7218158620689656,0.7317462068965517,0.7118855172413794,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
806,27.0,0.7284979310344828,0.7378875862068967,0.71911,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
807,28.0,0.733425172413793,0.7421479310344828,0.724703448275862,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
808,29.0,0.73771,0.7461189655172414,0.7293013793103448,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
809,30.0,0.7426989655172413,0.7507896551724137,0.7346096551724137,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
810,31.0,0.747495172413793,0.7551762068965517,0.7398144827586207,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
811,32.0,0.7527468965517241,0.7600596551724138,0.7454348275862069,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
812,33.0,0.7579227586206896,0.7650424137931034,0.7508031034482759,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
813,34.0,0.763278275862069,0.7698982758620688,0.7566589655172414,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
814,35.0,0.7670862068965517,0.7734296551724138,0.7607413793103449,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
815,36.0,0.7704031034482759,0.7766027586206896,0.7642034482758621,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
816,37.0,0.7740386206896552,0.7801575862068966,0.7679175862068965,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
817,38.0,0.7779282758620689,0.7839127586206897,0.7719441379310346,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
818,39.0,0.7823786206896551,0.788238275862069,0.7765193103448277,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
819,40.0,0.7864420689655172,0.7921044827586207,0.78078,10%,Vaccine Efficacy 90%,W0 (Nov/Dec)
