,day,agents,type,type_of_screening_pretty
85,16.0,5.6342,Infected,Screening 50%
86,17.0,4.7397,Infected,Screening 50%
87,18.0,3.9538,Infected,Screening 50%
88,19.0,3.0945,Infected,Screening 50%
89,20.0,3.9106,Infected,Screening 50%
90,21.0,4.3859,Infected,Screening 50%
91,22.0,3.2844,Infected,Screening 50%
92,23.0,2.7266,Infected,Screening 50%
93,24.0,2.3889,Infected,Screening 50%
94,25.0,2.2573,Infected,Screening 50%
95,26.0,2.1729,Infected,Screening 50%
96,27.0,3.0241,Infected,Screening 50%
97,28.0,3.6261,Infected,Screening 50%
98,29.0,3.2855,Infected,Screening 50%
99,30.0,3.1699,Infected,Screening 50%
100,31.0,3.395,Infected,Screening 50%
101,32.0,3.5096,Infected,Screening 50%
102,33.0,3.3377,Infected,Screening 50%
103,34.0,4.4884,Infected,Screening 50%
104,35.0,5.209,Infected,Screening 50%
105,1.0,0.0,Infected in quarantine,Screening 50%
106,2.0,0.062299999999999994,Infected in quarantine,Screening 50%
107,3.0,0.3196,Infected in quarantine,Screening 50%
108,4.0,0.7991,Infected in quarantine,Screening 50%
109,5.0,1.6120999999999999,Infected in quarantine,Screening 50%
110,6.0,1.7549,Infected in quarantine,Screening 50%
111,7.0,1.9668,Infected in quarantine,Screening 50%
112,8.0,3.8493,Infected in quarantine,Screening 50%
113,9.0,6.1528,Infected in quarantine,Screening 50%
114,10.0,8.8281,Infected in quarantine,Screening 50%
115,11.0,11.9095,Infected in quarantine,Screening 50%
116,12.0,15.340699999999998,Infected in quarantine,Screening 50%
117,13.0,15.4754,Infected in quarantine,Screening 50%
118,14.0,15.184,Infected in quarantine,Screening 50%
119,15.0,17.209,Infected in quarantine,Screening 50%
120,16.0,18.5979,Infected in quarantine,Screening 50%
121,17.0,19.777900000000002,Infected in quarantine,Screening 50%
122,18.0,20.7216,Infected in quarantine,Screening 50%
123,19.0,21.3257,Infected in quarantine,Screening 50%
124,20.0,19.9789,Infected in quarantine,Screening 50%
125,21.0,18.4905,Infected in quarantine,Screening 50%
126,22.0,17.7739,Infected in quarantine,Screening 50%
127,23.0,16.5628,Infected in quarantine,Screening 50%
128,24.0,15.3156,Infected in quarantine,Screening 50%
129,25.0,14.069399999999998,Infected in quarantine,Screening 50%
130,26.0,13.009100000000002,Infected in quarantine,Screening 50%
131,27.0,12.0201,Infected in quarantine,Screening 50%
132,28.0,10.942799999999998,Infected in quarantine,Screening 50%
133,29.0,10.2101,Infected in quarantine,Screening 50%
134,30.0,9.7125,Infected in quarantine,Screening 50%
135,31.0,9.1638,Infected in quarantine,Screening 50%
136,32.0,8.8865,Infected in quarantine,Screening 50%
137,33.0,9.1236,Infected in quarantine,Screening 50%
138,34.0,8.6593,Infected in quarantine,Screening 50%
139,35.0,8.1347,Infected in quarantine,Screening 50%
140,1.0,0.0,Infected,Screening 100%
141,2.0,0.5628,Infected,Screening 100%
142,3.0,1.3457,Infected,Screening 100%
143,4.0,2.2593,Infected,Screening 100%
144,5.0,3.0513,Infected,Screening 100%
145,6.0,5.0794,Infected,Screening 100%
146,7.0,6.5789,Infected,Screening 100%
147,8.0,5.4764,Infected,Screening 100%
148,9.0,4.79,Infected,Screening 100%
149,10.0,4.0523,Infected,Screening 100%
150,11.0,3.1558,Infected,Screening 100%
151,12.0,2.0774,Infected,Screening 100%
152,13.0,3.0724,Infected,Screening 100%
153,14.0,3.6844,Infected,Screening 100%
154,15.0,2.6724,Infected,Screening 100%
155,16.0,2.0382,Infected,Screening 100%
156,17.0,1.6523,Infected,Screening 100%
157,18.0,1.1548,Infected,Screening 100%
158,19.0,0.7709,Infected,Screening 100%
159,20.0,1.2694,Infected,Screening 100%
160,21.0,1.6382,Infected,Screening 100%
161,22.0,1.403,Infected,Screening 100%
162,23.0,1.4432,Infected,Screening 100%
163,24.0,1.4935,Infected,Screening 100%
164,25.0,1.5819,Infected,Screening 100%
165,26.0,1.3719,Infected,Screening 100%
166,27.0,2.3568,Infected,Screening 100%
167,28.0,3.1467,Infected,Screening 100%
168,29.0,2.597,Infected,Screening 100%
169,30.0,2.4804,Infected,Screening 100%
170,31.0,2.397,Infected,Screening 100%
171,32.0,2.0563,Infected,Screening 100%
172,33.0,1.6965,Infected,Screening 100%
173,34.0,2.6492,Infected,Screening 100%
174,35.0,3.3588,Infected,Screening 100%
175,1.0,0.0,Infected in quarantine,Screening 100%
176,2.0,0.1608,Infected in quarantine,Screening 100%
177,3.0,0.5277,Infected in quarantine,Screening 100%
178,4.0,1.3226,Infected in quarantine,Screening 100%
179,5.0,2.6673999999999998,Infected in quarantine,Screening 100%
180,6.0,2.8030000000000004,Infected in quarantine,Screening 100%
181,7.0,2.989,Infected in quarantine,Screening 100%
182,8.0,5.365900000000001,Infected in quarantine,Screening 100%
183,9.0,7.9437,Infected in quarantine,Screening 100%
184,10.0,10.796999999999999,Infected in quarantine,Screening 100%
185,11.0,13.4614,Infected in quarantine,Screening 100%
186,12.0,15.8654,Infected in quarantine,Screening 100%
187,13.0,15.604000000000001,Infected in quarantine,Screening 100%
188,14.0,14.799900000000001,Infected in quarantine,Screening 100%
189,15.0,15.3729,Infected in quarantine,Screening 100%
190,16.0,15.5587,Infected in quarantine,Screening 100%
191,17.0,15.512500000000001,Infected in quarantine,Screening 100%
192,18.0,15.3398,Infected in quarantine,Screening 100%
193,19.0,14.8855,Infected in quarantine,Screening 100%
194,20.0,13.7378,Infected in quarantine,Screening 100%
195,21.0,12.546800000000001,Infected in quarantine,Screening 100%
196,22.0,11.3176,Infected in quarantine,Screening 100%
197,23.0,9.9447,Infected in quarantine,Screening 100%
198,24.0,8.8392,Infected in quarantine,Screening 100%
199,25.0,8.1226,Infected in quarantine,Screening 100%
200,26.0,7.7407,Infected in quarantine,Screening 100%
201,27.0,7.3618,Infected in quarantine,Screening 100%
202,28.0,6.9095,Infected in quarantine,Screening 100%
203,29.0,7.1628,Infected in quarantine,Screening 100%
204,30.0,7.4362,Infected in quarantine,Screening 100%
205,31.0,7.889399999999999,Infected in quarantine,Screening 100%
206,32.0,8.5759,Infected in quarantine,Screening 100%
207,33.0,9.288499999999999,Infected in quarantine,Screening 100%
208,34.0,8.9568,Infected in quarantine,Screening 100%
209,35.0,8.4021,Infected in quarantine,Screening 100%
