,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,22.205900000000014,Total infected,Screening 50%
101,32.0,23.43719999999999,Total infected,Screening 50%
102,33.0,24.47240000000002,Total infected,Screening 50%
103,34.0,25.50750000000002,Total infected,Screening 50%
104,35.0,26.236199999999997,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.06030000000001223,Total infected,Screening 100%
107,3.0,0.2009999999999934,Total infected,Screening 100%
108,4.0,0.37180000000000746,Total infected,Screening 100%
109,5.0,0.5679000000000087,Total infected,Screening 100%
110,6.0,0.8493000000000279,Total infected,Screening 100%
111,7.0,1.145700000000005,Total infected,Screening 100%
112,8.0,1.341700000000003,Total infected,Screening 100%
113,9.0,1.7235000000000014,Total infected,Screening 100%
114,10.0,2.40209999999999,Total infected,Screening 100%
115,11.0,3.266399999999976,Total infected,Screening 100%
116,12.0,3.8341000000000065,Total infected,Screening 100%
117,13.0,4.422199999999975,Total infected,Screening 100%
118,14.0,4.964799999999997,Total infected,Screening 100%
119,15.0,5.326600000000013,Total infected,Screening 100%
120,16.0,5.818999999999988,Total infected,Screening 100%
121,17.0,6.5726999999999975,Total infected,Screening 100%
122,18.0,7.412099999999981,Total infected,Screening 100%
123,19.0,8.065399999999983,Total infected,Screening 100%
124,20.0,8.663399999999996,Total infected,Screening 100%
125,21.0,9.170899999999989,Total infected,Screening 100%
126,22.0,9.567799999999977,Total infected,Screening 100%
127,23.0,10.125799999999998,Total infected,Screening 100%
128,24.0,10.748799999999932,Total infected,Screening 100%
129,25.0,11.567800000000005,Total infected,Screening 100%
130,26.0,12.190900000000028,Total infected,Screening 100%
131,27.0,12.748700000000014,Total infected,Screening 100%
132,28.0,13.195899999999966,Total infected,Screening 100%
133,29.0,13.547600000000045,Total infected,Screening 100%
134,30.0,14.000099999999946,Total infected,Screening 100%
135,31.0,14.587799999999987,Total infected,Screening 100%
136,32.0,15.29159999999996,Total infected,Screening 100%
137,33.0,15.869299999999981,Total infected,Screening 100%
138,34.0,16.341699999999975,Total infected,Screening 100%
139,35.0,16.804099999999977,Total infected,Screening 100%
