,day,agents,type,type_of_screening_pretty,group
402,6.0,0.6131,Exposed in quarantine,Screening 25%,Exposed
403,7.0,0.46240000000000003,Exposed in quarantine,Screening 25%,Exposed
404,8.0,0.3518,Exposed in quarantine,Screening 25%,Exposed
405,9.0,0.2865,Exposed in quarantine,Screening 25%,Exposed
406,10.0,0.21610000000000001,Exposed in quarantine,Screening 25%,Exposed
407,11.0,0.2011,Exposed in quarantine,Screening 25%,Exposed
408,12.0,0.9398000000000001,Exposed in quarantine,Screening 25%,Exposed
409,13.0,0.7387,Exposed in quarantine,Screening 25%,Exposed
410,14.0,0.578,Exposed in quarantine,Screening 25%,Exposed
411,15.0,0.4071,Exposed in quarantine,Screening 25%,Exposed
412,16.0,0.3015,Exposed in quarantine,Screening 25%,Exposed
413,17.0,0.2212,Exposed in quarantine,Screening 25%,Exposed
414,18.0,0.1659,Exposed in quarantine,Screening 25%,Exposed
415,19.0,0.5176,Exposed in quarantine,Screening 25%,Exposed
416,20.0,0.3569,Exposed in quarantine,Screening 25%,Exposed
417,21.0,0.2964,Exposed in quarantine,Screening 25%,Exposed
418,22.0,0.201,Exposed in quarantine,Screening 25%,Exposed
419,23.0,0.1558,Exposed in quarantine,Screening 25%,Exposed
420,24.0,0.13570000000000002,Exposed in quarantine,Screening 25%,Exposed
421,25.0,0.0754,Exposed in quarantine,Screening 25%,Exposed
422,26.0,0.3166,Exposed in quarantine,Screening 25%,Exposed
423,27.0,0.201,Exposed in quarantine,Screening 25%,Exposed
424,28.0,0.1508,Exposed in quarantine,Screening 25%,Exposed
425,29.0,0.1106,Exposed in quarantine,Screening 25%,Exposed
426,30.0,0.1005,Exposed in quarantine,Screening 25%,Exposed
427,31.0,0.10049999999999999,Exposed in quarantine,Screening 25%,Exposed
428,32.0,0.0905,Exposed in quarantine,Screening 25%,Exposed
429,33.0,0.1357,Exposed in quarantine,Screening 25%,Exposed
430,34.0,0.0855,Exposed in quarantine,Screening 25%,Exposed
431,35.0,0.0854,Exposed in quarantine,Screening 25%,Exposed
432,0.0,0.0,Infected,Screening 25%,Infected
433,1.0,0.9849,Infected,Screening 25%,Infected
434,2.0,1.0352,Infected,Screening 25%,Infected
435,3.0,1.2261,Infected,Screening 25%,Infected
436,4.0,1.5327,Infected,Screening 25%,Infected
437,5.0,0.6985,Infected,Screening 25%,Infected
438,6.0,0.8945,Infected,Screening 25%,Infected
439,7.0,1.0,Infected,Screening 25%,Infected
440,8.0,0.9849,Infected,Screening 25%,Infected
441,9.0,1.1055,Infected,Screening 25%,Infected
442,10.0,1.3417,Infected,Screening 25%,Infected
443,11.0,1.4322,Infected,Screening 25%,Infected
444,12.0,0.4774,Infected,Screening 25%,Infected
445,13.0,0.6131,Infected,Screening 25%,Infected
446,14.0,0.7236,Infected,Screening 25%,Infected
447,15.0,0.6231,Infected,Screening 25%,Infected
448,16.0,0.6784,Infected,Screening 25%,Infected
449,17.0,0.7487,Infected,Screening 25%,Infected
450,18.0,0.799,Infected,Screening 25%,Infected
451,19.0,0.2362,Infected,Screening 25%,Infected
452,20.0,0.3065,Infected,Screening 25%,Infected
453,21.0,0.3317,Infected,Screening 25%,Infected
454,22.0,0.3266,Infected,Screening 25%,Infected
455,23.0,0.3367,Infected,Screening 25%,Infected
456,24.0,0.3769,Infected,Screening 25%,Infected
457,25.0,0.4673,Infected,Screening 25%,Infected
458,26.0,0.0854,Infected,Screening 25%,Infected
459,27.0,0.1106,Infected,Screening 25%,Infected
460,28.0,0.1156,Infected,Screening 25%,Infected
461,29.0,0.0905,Infected,Screening 25%,Infected
462,30.0,0.0955,Infected,Screening 25%,Infected
463,31.0,0.1055,Infected,Screening 25%,Infected
464,32.0,0.1206,Infected,Screening 25%,Infected
465,33.0,0.0251,Infected,Screening 25%,Infected
466,34.0,0.0452,Infected,Screening 25%,Infected
467,35.0,0.0251,Infected,Screening 25%,Infected
468,0.0,0.0,Infected in quarantine,Screening 25%,Infected
469,1.0,0.0151,Infected in quarantine,Screening 25%,Infected
470,2.0,0.0251,Infected in quarantine,Screening 25%,Infected
471,3.0,0.0201,Infected in quarantine,Screening 25%,Infected
472,4.0,0.0452,Infected in quarantine,Screening 25%,Infected
473,5.0,1.4674,Infected in quarantine,Screening 25%,Infected
474,6.0,1.4523,Infected in quarantine,Screening 25%,Infected
475,7.0,1.5276,Infected in quarantine,Screening 25%,Infected
476,8.0,1.5226,Infected in quarantine,Screening 25%,Infected
477,9.0,1.4925,Infected in quarantine,Screening 25%,Infected
478,10.0,1.4423000000000001,Infected in quarantine,Screening 25%,Infected
