,day,agents,type,type_of_screening_pretty
160,21.0,0.4824,Infected,Screening 50%
161,22.0,0.5226,Infected,Screening 50%
162,23.0,0.5327,Infected,Screening 50%
163,24.0,0.5075,Infected,Screening 50%
164,25.0,0.6734,Infected,Screening 50%
165,26.0,0.6683,Infected,Screening 50%
166,27.0,0.8342,Infected,Screening 50%
167,28.0,0.8995,Infected,Screening 50%
168,29.0,0.8693,Infected,Screening 50%
169,30.0,0.9347,Infected,Screening 50%
170,31.0,0.6935,Infected,Screening 50%
171,32.0,0.7739,Infected,Screening 50%
172,33.0,0.7035,Infected,Screening 50%
173,34.0,0.8693,Infected,Screening 50%
174,35.0,0.9648,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.0101,Infected in quarantine,Screening 50%
178,4.0,0.0101,Infected in quarantine,Screening 50%
179,5.0,0.0151,Infected in quarantine,Screening 50%
180,6.0,0.0101,Infected in quarantine,Screening 50%
181,7.0,0.0101,Infected in quarantine,Screening 50%
182,8.0,0.0101,Infected in quarantine,Screening 50%
183,9.0,0.0101,Infected in quarantine,Screening 50%
184,10.0,0.0905,Infected in quarantine,Screening 50%
185,11.0,0.1055,Infected in quarantine,Screening 50%
186,12.0,0.1608,Infected in quarantine,Screening 50%
187,13.0,0.1557,Infected in quarantine,Screening 50%
188,14.0,0.15080000000000002,Infected in quarantine,Screening 50%
189,15.0,0.14070000000000002,Infected in quarantine,Screening 50%
190,16.0,0.1458,Infected in quarantine,Screening 50%
191,17.0,0.3317,Infected in quarantine,Screening 50%
192,18.0,0.3216,Infected in quarantine,Screening 50%
193,19.0,0.5126,Infected in quarantine,Screening 50%
194,20.0,0.46230000000000004,Infected in quarantine,Screening 50%
195,21.0,0.46230000000000004,Infected in quarantine,Screening 50%
196,22.0,0.3819,Infected in quarantine,Screening 50%
197,23.0,0.4121,Infected in quarantine,Screening 50%
198,24.0,0.48240000000000005,Infected in quarantine,Screening 50%
199,25.0,0.5025000000000001,Infected in quarantine,Screening 50%
200,26.0,0.6935,Infected in quarantine,Screening 50%
201,27.0,0.6633,Infected in quarantine,Screening 50%
202,28.0,0.6231,Infected in quarantine,Screening 50%
203,29.0,0.6432,Infected in quarantine,Screening 50%
204,30.0,0.6383000000000001,Infected in quarantine,Screening 50%
205,31.0,0.9146000000000001,Infected in quarantine,Screening 50%
206,32.0,1.0051,Infected in quarantine,Screening 50%
207,33.0,1.1206,Infected in quarantine,Screening 50%
208,34.0,1.1206,Infected in quarantine,Screening 50%
209,35.0,1.0201,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.0101,Infected,Screening 100%
212,3.0,0.0101,Infected,Screening 100%
213,4.0,0.0251,Infected,Screening 100%
214,5.0,0.0251,Infected,Screening 100%
215,6.0,0.0503,Infected,Screening 100%
216,7.0,0.0754,Infected,Screening 100%
217,8.0,0.1156,Infected,Screening 100%
218,9.0,0.1859,Infected,Screening 100%
219,10.0,0.1407,Infected,Screening 100%
220,11.0,0.1859,Infected,Screening 100%
221,12.0,0.1658,Infected,Screening 100%
222,13.0,0.2211,Infected,Screening 100%
223,14.0,0.2412,Infected,Screening 100%
224,15.0,0.2462,Infected,Screening 100%
225,16.0,0.3065,Infected,Screening 100%
226,17.0,0.2211,Infected,Screening 100%
227,18.0,0.3668,Infected,Screening 100%
228,19.0,0.3317,Infected,Screening 100%
229,20.0,0.3819,Infected,Screening 100%
230,21.0,0.4271,Infected,Screening 100%
231,22.0,0.4523,Infected,Screening 100%
232,23.0,0.5025,Infected,Screening 100%
233,24.0,0.3417,Infected,Screening 100%
234,25.0,0.4724,Infected,Screening 100%
235,26.0,0.4523,Infected,Screening 100%
236,27.0,0.5075,Infected,Screening 100%
237,28.0,0.4874,Infected,Screening 100%
238,29.0,0.5276,Infected,Screening 100%
239,30.0,0.593,Infected,Screening 100%
240,31.0,0.2663,Infected,Screening 100%
241,32.0,0.3769,Infected,Screening 100%
242,33.0,0.3015,Infected,Screening 100%
243,34.0,0.4121,Infected,Screening 100%
244,35.0,0.4724,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.005,Infected in quarantine,Screening 100%
248,4.0,0.005,Infected in quarantine,Screening 100%
249,5.0,0.0201,Infected in quarantine,Screening 100%
250,6.0,0.0151,Infected in quarantine,Screening 100%
251,7.0,0.0101,Infected in quarantine,Screening 100%
252,8.0,0.005,Infected in quarantine,Screening 100%
253,9.0,0.01,Infected in quarantine,Screening 100%
254,10.0,0.13570000000000002,Infected in quarantine,Screening 100%
255,11.0,0.13570000000000002,Infected in quarantine,Screening 100%
256,12.0,0.1859,Infected in quarantine,Screening 100%
257,13.0,0.1759,Infected in quarantine,Screening 100%
258,14.0,0.1759,Infected in quarantine,Screening 100%
259,15.0,0.196,Infected in quarantine,Screening 100%
260,16.0,0.191,Infected in quarantine,Screening 100%
261,17.0,0.3517,Infected in quarantine,Screening 100%
262,18.0,0.3367,Infected in quarantine,Screening 100%
263,19.0,0.46740000000000004,Infected in quarantine,Screening 100%
264,20.0,0.45730000000000004,Infected in quarantine,Screening 100%
265,21.0,0.43720000000000003,Infected in quarantine,Screening 100%
266,22.0,0.4423,Infected in quarantine,Screening 100%
267,23.0,0.4171,Infected in quarantine,Screening 100%
268,24.0,0.6081,Infected in quarantine,Screening 100%
269,25.0,0.5779,Infected in quarantine,Screening 100%
270,26.0,0.7437,Infected in quarantine,Screening 100%
271,27.0,0.7889999999999999,Infected in quarantine,Screening 100%
272,28.0,0.7889999999999999,Infected in quarantine,Screening 100%
273,29.0,0.6883999999999999,Infected in quarantine,Screening 100%
274,30.0,0.6332,Infected in quarantine,Screening 100%
275,31.0,0.9648,Infected in quarantine,Screening 100%
276,32.0,0.8643000000000001,Infected in quarantine,Screening 100%
277,33.0,0.9849000000000001,Infected in quarantine,Screening 100%
278,34.0,0.9698,Infected in quarantine,Screening 100%
279,35.0,0.9146000000000001,Infected in quarantine,Screening 100%
