,day,cumulative_infected,type,type_of_screening_pretty
126,22.0,5.48660000000001,Total infected,Screening 100%
127,23.0,5.5026000000000295,Total infected,Screening 100%
128,24.0,5.512599999999992,Total infected,Screening 100%
129,25.0,5.525599999999997,Total infected,Screening 100%
130,26.0,5.541600000000017,Total infected,Screening 100%
131,27.0,5.556600000000003,Total infected,Screening 100%
132,28.0,5.560600000000022,Total infected,Screening 100%
133,29.0,5.567599999999999,Total infected,Screening 100%
134,30.0,5.572599999999994,Total infected,Screening 100%
135,31.0,5.5785999999999945,Total infected,Screening 100%
136,32.0,5.586600000000004,Total infected,Screening 100%
137,33.0,5.5957000000000505,Total infected,Screening 100%
138,34.0,5.610700000000037,Total infected,Screening 100%
139,35.0,5.613700000000023,Total infected,Screening 100%
