,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,21.437100000000015,Total infected,Screening 50%
101,32.0,22.366700000000066,Total infected,Screening 50%
102,33.0,23.301300000000026,Total infected,Screening 50%
103,34.0,24.386899999999997,Total infected,Screening 50%
104,35.0,25.145700000000033,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.06039999999998713,Total infected,Screening 100%
107,3.0,0.18599999999997863,Total infected,Screening 100%
108,4.0,0.3567999999999927,Total infected,Screening 100%
109,5.0,0.5880000000000223,Total infected,Screening 100%
110,6.0,1.015100000000018,Total infected,Screening 100%
111,7.0,1.3769000000000062,Total infected,Screening 100%
112,8.0,1.6784000000000106,Total infected,Screening 100%
113,9.0,2.2009999999999934,Total infected,Screening 100%
114,10.0,2.6834000000000344,Total infected,Screening 100%
115,11.0,3.1306000000000154,Total infected,Screening 100%
116,12.0,3.602899999999977,Total infected,Screening 100%
117,13.0,4.195799999999991,Total infected,Screening 100%
118,14.0,4.713500000000039,Total infected,Screening 100%
119,15.0,5.060300000000012,Total infected,Screening 100%
120,16.0,5.708600000000018,Total infected,Screening 100%
121,17.0,6.190999999999974,Total infected,Screening 100%
122,18.0,6.668399999999991,Total infected,Screening 100%
123,19.0,7.1407999999999845,Total infected,Screening 100%
124,20.0,7.708700000000022,Total infected,Screening 100%
125,21.0,8.20089999999999,Total infected,Screening 100%
126,22.0,8.557699999999983,Total infected,Screening 100%
127,23.0,9.165799999999962,Total infected,Screening 100%
128,24.0,9.663399999999996,Total infected,Screening 100%
129,25.0,10.07039999999995,Total infected,Screening 100%
130,26.0,10.532699999999977,Total infected,Screening 100%
131,27.0,11.0351,Total infected,Screening 100%
132,28.0,11.41199999999995,Total infected,Screening 100%
133,29.0,11.753899999999987,Total infected,Screening 100%
134,30.0,12.376799999999974,Total infected,Screening 100%
135,31.0,12.818999999999988,Total infected,Screening 100%
136,32.0,13.331500000000005,Total infected,Screening 100%
137,33.0,13.783900000000017,Total infected,Screening 100%
138,34.0,14.281299999999987,Total infected,Screening 100%
139,35.0,14.753799999999984,Total infected,Screening 100%
