,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,0.9339,Infetti,Screening 25%
71,2.0,1.017,Infetti,Screening 25%
72,3.0,1.2783,Infetti,Screening 25%
73,4.0,1.6226,Infetti,Screening 25%
74,5.0,2.1171,Infetti,Screening 25%
75,6.0,2.6997,Infetti,Screening 25%
76,7.0,2.9209,Infetti,Screening 25%
77,8.0,2.1982,Infetti,Screening 25%
78,9.0,2.5095,Infetti,Screening 25%
79,10.0,2.9289,Infetti,Screening 25%
80,11.0,3.4925,Infetti,Screening 25%
81,12.0,4.0551,Infetti,Screening 25%
82,13.0,4.7127,Infetti,Screening 25%
83,14.0,4.9189,Infetti,Screening 25%
84,15.0,3.1682,Infetti,Screening 25%
85,16.0,3.4515,Infetti,Screening 25%
86,17.0,3.8829,Infetti,Screening 25%
87,18.0,4.2472,Infetti,Screening 25%
88,19.0,4.6837,Infetti,Screening 25%
89,20.0,5.2513,Infetti,Screening 25%
90,21.0,5.3764,Infetti,Screening 25%
91,22.0,3.5946,Infetti,Screening 25%
92,23.0,3.7427,Infetti,Screening 25%
93,24.0,4.034,Infetti,Screening 25%
94,25.0,4.4244,Infetti,Screening 25%
95,26.0,4.8799,Infetti,Screening 25%
96,27.0,5.3664,Infetti,Screening 25%
97,28.0,5.4114,Infetti,Screening 25%
98,29.0,3.6116,Infetti,Screening 25%
99,30.0,3.7167,Infetti,Screening 25%
100,31.0,3.97,Infetti,Screening 25%
101,32.0,4.3033,Infetti,Screening 25%
102,33.0,4.6697,Infetti,Screening 25%
103,34.0,5.1351,Infetti,Screening 25%
104,35.0,5.2032,Infetti,Screening 25%
105,1.0,0.0661,Infetti in quarantena,Screening 25%
106,2.0,0.0591,Infetti in quarantena,Screening 25%
107,3.0,0.0521,Infetti in quarantena,Screening 25%
108,4.0,0.046,Infetti in quarantena,Screening 25%
109,5.0,0.038,Infetti in quarantena,Screening 25%
110,6.0,0.034,Infetti in quarantena,Screening 25%
111,7.0,0.031,Infetti in quarantena,Screening 25%
112,8.0,0.7808,Infetti in quarantena,Screening 25%
113,9.0,0.7407,Infetti in quarantena,Screening 25%
114,10.0,0.6927,Infetti in quarantena,Screening 25%
115,11.0,0.6246,Infetti in quarantena,Screening 25%
116,12.0,0.5576,Infetti in quarantena,Screening 25%
117,13.0,0.4845,Infetti in quarantena,Screening 25%
118,14.0,0.4244,Infetti in quarantena,Screening 25%
119,15.0,1.994,Infetti in quarantena,Screening 25%
120,16.0,1.8348,Infetti in quarantena,Screening 25%
121,17.0,1.6707,Infetti in quarantena,Screening 25%
122,18.0,1.5125,Infetti in quarantena,Screening 25%
123,19.0,1.3393,Infetti in quarantena,Screening 25%
124,20.0,1.2112,Infetti in quarantena,Screening 25%
125,21.0,1.0951,Infetti in quarantena,Screening 25%
126,22.0,2.5005,Infetti in quarantena,Screening 25%
127,23.0,2.2733,Infetti in quarantena,Screening 25%
128,24.0,2.0651,Infetti in quarantena,Screening 25%
129,25.0,1.8418,Infetti in quarantena,Screening 25%
130,26.0,1.6517,Infetti in quarantena,Screening 25%
131,27.0,1.4685,Infetti in quarantena,Screening 25%
132,28.0,1.2763,Infetti in quarantena,Screening 25%
133,29.0,2.4665,Infetti in quarantena,Screening 25%
134,30.0,2.2643,Infetti in quarantena,Screening 25%
135,31.0,2.0511,Infetti in quarantena,Screening 25%
136,32.0,1.8288,Infetti in quarantena,Screening 25%
137,33.0,1.6186,Infetti in quarantena,Screening 25%
138,34.0,1.4294,Infetti in quarantena,Screening 25%
139,35.0,1.2563,Infetti in quarantena,Screening 25%
140,1.0,0.8829,Infetti,Screening 50%
141,2.0,0.964,Infetti,Screening 50%
142,3.0,1.1862,Infetti,Screening 50%
143,4.0,1.5576,Infetti,Screening 50%
144,5.0,2.027,Infetti,Screening 50%
145,6.0,2.5475,Infetti,Screening 50%
146,7.0,2.7728,Infetti,Screening 50%
147,8.0,1.6386,Infetti,Screening 50%
148,9.0,1.8899,Infetti,Screening 50%
149,10.0,2.2382,Infetti,Screening 50%
150,11.0,2.6907,Infetti,Screening 50%
151,12.0,3.2192,Infetti,Screening 50%
152,13.0,3.7387,Infetti,Screening 50%
153,14.0,3.9239,Infetti,Screening 50%
154,15.0,1.7738,Infetti,Screening 50%
155,16.0,1.966,Infetti,Screening 50%
156,17.0,2.2773,Infetti,Screening 50%
157,18.0,2.6326,Infetti,Screening 50%
158,19.0,2.991,Infetti,Screening 50%
159,20.0,3.4525,Infetti,Screening 50%
160,21.0,3.5916,Infetti,Screening 50%
161,22.0,1.6627,Infetti,Screening 50%
162,23.0,1.7758,Infetti,Screening 50%
163,24.0,1.997,Infetti,Screening 50%
164,25.0,2.2362,Infetti,Screening 50%
165,26.0,2.5596,Infetti,Screening 50%
166,27.0,2.8038,Infetti,Screening 50%
167,28.0,2.8999,Infetti,Screening 50%
168,29.0,1.5205,Infetti,Screening 50%
169,30.0,1.6567,Infetti,Screening 50%
170,31.0,1.8078,Infetti,Screening 50%
171,32.0,2.005,Infetti,Screening 50%
172,33.0,2.2252,Infetti,Screening 50%
173,34.0,2.5305,Infetti,Screening 50%
174,35.0,2.5435,Infetti,Screening 50%
175,1.0,0.1171,Infetti in quarantena,Screening 50%
176,2.0,0.1011,Infetti in quarantena,Screening 50%
177,3.0,0.0871,Infetti in quarantena,Screening 50%
178,4.0,0.0791,Infetti in quarantena,Screening 50%
179,5.0,0.0701,Infetti in quarantena,Screening 50%
180,6.0,0.0651,Infetti in quarantena,Screening 50%
181,7.0,0.0591,Infetti in quarantena,Screening 50%
182,8.0,1.2803,Infetti in quarantena,Screening 50%
183,9.0,1.2052,Infetti in quarantena,Screening 50%
184,10.0,1.1261,Infetti in quarantena,Screening 50%
185,11.0,1.011,Infetti in quarantena,Screening 50%
186,12.0,0.9169,Infetti in quarantena,Screening 50%
187,13.0,0.8278,Infetti in quarantena,Screening 50%
188,14.0,0.7337,Infetti in quarantena,Screening 50%
189,15.0,2.7728,Infetti in quarantena,Screening 50%
190,16.0,2.5826,Infetti in quarantena,Screening 50%
191,17.0,2.3003,Infetti in quarantena,Screening 50%
192,18.0,2.0791,Infetti in quarantena,Screening 50%
193,19.0,1.8659,Infetti in quarantena,Screening 50%
194,20.0,1.6597,Infetti in quarantena,Screening 50%
195,21.0,1.4965,Infetti in quarantena,Screening 50%
196,22.0,2.8949,Infetti in quarantena,Screening 50%
197,23.0,2.6336,Infetti in quarantena,Screening 50%
198,24.0,2.3784,Infetti in quarantena,Screening 50%
199,25.0,2.1381,Infetti in quarantena,Screening 50%
200,26.0,1.8989,Infetti in quarantena,Screening 50%
201,27.0,1.6517,Infetti in quarantena,Screening 50%
202,28.0,1.4555,Infetti in quarantena,Screening 50%
203,29.0,2.1922,Infetti in quarantena,Screening 50%
204,30.0,1.985,Infetti in quarantena,Screening 50%
205,31.0,1.7908,Infetti in quarantena,Screening 50%
206,32.0,1.5896,Infetti in quarantena,Screening 50%
207,33.0,1.4304,Infetti in quarantena,Screening 50%
208,34.0,1.2653,Infetti in quarantena,Screening 50%
209,35.0,1.1321,Infetti in quarantena,Screening 50%
210,1.0,0.7467,Infetti,Screening 100%
211,2.0,0.8068,Infetti,Screening 100%
212,3.0,0.988,Infetti,Screening 100%
213,4.0,1.2823,Infetti,Screening 100%
214,5.0,1.6887,Infetti,Screening 100%
215,6.0,2.1772,Infetti,Screening 100%
216,7.0,2.3704,Infetti,Screening 100%
217,8.0,0.8779,Infetti,Screening 100%
218,9.0,1.047,Infetti,Screening 100%
219,10.0,1.2773,Infetti,Screening 100%
220,11.0,1.5946,Infetti,Screening 100%
221,12.0,1.9289,Infetti,Screening 100%
222,13.0,2.2342,Infetti,Screening 100%
223,14.0,2.3854,Infetti,Screening 100%
224,15.0,0.5626,Infetti,Screening 100%
225,16.0,0.6557,Infetti,Screening 100%
226,17.0,0.7668,Infetti,Screening 100%
227,18.0,0.8749,Infetti,Screening 100%
228,19.0,1.035,Infetti,Screening 100%
229,20.0,1.1982,Infetti,Screening 100%
230,21.0,1.2773,Infetti,Screening 100%
231,22.0,0.3203,Infetti,Screening 100%
232,23.0,0.3654,Infetti,Screening 100%
233,24.0,0.4494,Infetti,Screening 100%
234,25.0,0.5225,Infetti,Screening 100%
235,26.0,0.6326,Infetti,Screening 100%
236,27.0,0.7437,Infetti,Screening 100%
237,28.0,0.7768,Infetti,Screening 100%
238,29.0,0.2533,Infetti,Screening 100%
239,30.0,0.2793,Infetti,Screening 100%
240,31.0,0.3243,Infetti,Screening 100%
241,32.0,0.3804,Infetti,Screening 100%
242,33.0,0.4454,Infetti,Screening 100%
243,34.0,0.5205,Infetti,Screening 100%
244,35.0,0.5455,Infetti,Screening 100%
245,1.0,0.2533,Infetti in quarantena,Screening 100%
246,2.0,0.2212,Infetti in quarantena,Screening 100%
247,3.0,0.2002,Infetti in quarantena,Screening 100%
248,4.0,0.1732,Infetti in quarantena,Screening 100%
249,5.0,0.1542,Infetti in quarantena,Screening 100%
250,6.0,0.1371,Infetti in quarantena,Screening 100%
251,7.0,0.1181,Infetti in quarantena,Screening 100%
252,8.0,1.6507,Infetti in quarantena,Screening 100%
253,9.0,1.5826,Infetti in quarantena,Screening 100%
254,10.0,1.4705,Infetti in quarantena,Screening 100%
255,11.0,1.3403,Infetti in quarantena,Screening 100%
256,12.0,1.2182,Infetti in quarantena,Screening 100%
257,13.0,1.1021,Infetti in quarantena,Screening 100%
258,14.0,0.965,Infetti in quarantena,Screening 100%
259,15.0,2.6196,Infetti in quarantena,Screening 100%
260,16.0,2.4244,Infetti in quarantena,Screening 100%
261,17.0,2.2122,Infetti in quarantena,Screening 100%
262,18.0,2.022,Infetti in quarantena,Screening 100%
263,19.0,1.8088,Infetti in quarantena,Screening 100%
264,20.0,1.5896,Infetti in quarantena,Screening 100%
265,21.0,1.3904,Infetti in quarantena,Screening 100%
266,22.0,1.8849,Infetti in quarantena,Screening 100%
267,23.0,1.7387,Infetti in quarantena,Screening 100%
268,24.0,1.5716,Infetti in quarantena,Screening 100%
269,25.0,1.4034,Infetti in quarantena,Screening 100%
270,26.0,1.2062,Infetti in quarantena,Screening 100%
271,27.0,1.0761,Infetti in quarantena,Screening 100%
272,28.0,0.963,Infetti in quarantena,Screening 100%
273,29.0,0.973,Infetti in quarantena,Screening 100%
274,30.0,0.8759,Infetti in quarantena,Screening 100%
275,31.0,0.7888,Infetti in quarantena,Screening 100%
276,32.0,0.6997,Infetti in quarantena,Screening 100%
277,33.0,0.6176,Infetti in quarantena,Screening 100%
278,34.0,0.5465,Infetti in quarantena,Screening 100%
279,35.0,0.4835,Infetti in quarantena,Screening 100%
