,day,cumulative_infected,type,type_of_screening_pretty
126,22.0,11.260199999999998,Total infected,Screening 100%
127,23.0,11.593500000000006,Total infected,Screening 100%
128,24.0,11.96289999999999,Total infected,Screening 100%
129,25.0,12.422399999999982,Total infected,Screening 100%
130,26.0,12.770700000000033,Total infected,Screening 100%
131,27.0,13.086100000000016,Total infected,Screening 100%
132,28.0,13.345400000000012,Total infected,Screening 100%
133,29.0,13.510500000000008,Total infected,Screening 100%
134,30.0,13.729799999999983,Total infected,Screening 100%
135,31.0,13.98999999999998,Total infected,Screening 100%
136,32.0,14.282299999999992,Total infected,Screening 100%
137,33.0,14.529599999999988,Total infected,Screening 100%
138,34.0,14.731799999999993,Total infected,Screening 100%
139,35.0,14.876800000000003,Total infected,Screening 100%
