,day,agents,type,type_of_screening_pretty
110,6.0,0.2913,Infected in quarantine,Screening 25%
111,7.0,0.2663,Infected in quarantine,Screening 25%
112,8.0,0.2422,Infected in quarantine,Screening 25%
113,9.0,1.9119,Infected in quarantine,Screening 25%
114,10.0,1.8839,Infected in quarantine,Screening 25%
115,11.0,1.7758,Infected in quarantine,Screening 25%
116,12.0,1.6617,Infected in quarantine,Screening 25%
117,13.0,1.5215,Infected in quarantine,Screening 25%
118,14.0,1.3984,Infected in quarantine,Screening 25%
119,15.0,1.2803,Infected in quarantine,Screening 25%
120,16.0,2.4645,Infected in quarantine,Screening 25%
121,17.0,2.3273,Infected in quarantine,Screening 25%
122,18.0,2.1602,Infected in quarantine,Screening 25%
123,19.0,1.987,Infected in quarantine,Screening 25%
124,20.0,1.7948,Infected in quarantine,Screening 25%
125,21.0,1.5796,Infected in quarantine,Screening 25%
126,22.0,1.4204,Infected in quarantine,Screening 25%
127,23.0,1.8238,Infected in quarantine,Screening 25%
128,24.0,1.7007,Infected in quarantine,Screening 25%
129,25.0,1.5365,Infected in quarantine,Screening 25%
130,26.0,1.3944,Infected in quarantine,Screening 25%
131,27.0,1.2452,Infected in quarantine,Screening 25%
132,28.0,1.1261,Infected in quarantine,Screening 25%
133,29.0,0.989,Infected in quarantine,Screening 25%
134,30.0,1.3624,Infected in quarantine,Screening 25%
135,31.0,1.2823,Infected in quarantine,Screening 25%
136,32.0,1.1862,Infected in quarantine,Screening 25%
137,33.0,1.0981,Infected in quarantine,Screening 25%
138,34.0,1.002,Infected in quarantine,Screening 25%
139,35.0,0.8949,Infected in quarantine,Screening 25%
140,1.0,1.0,Infected,Screening 50%
141,2.0,0.4244,Infected,Screening 50%
142,3.0,0.5526,Infected,Screening 50%
143,4.0,0.7197,Infected,Screening 50%
144,5.0,0.9399,Infected,Screening 50%
145,6.0,1.2352,Infected,Screening 50%
146,7.0,1.3463,Infected,Screening 50%
147,8.0,1.3814,Infected,Screening 50%
148,9.0,0.1722,Infected,Screening 50%
149,10.0,0.2723,Infected,Screening 50%
150,11.0,0.3574,Infected,Screening 50%
151,12.0,0.4525,Infected,Screening 50%
152,13.0,0.5586,Infected,Screening 50%
153,14.0,0.6416,Infected,Screening 50%
154,15.0,0.6456,Infected,Screening 50%
155,16.0,0.0751,Infected,Screening 50%
156,17.0,0.1121,Infected,Screening 50%
157,18.0,0.1461,Infected,Screening 50%
158,19.0,0.1882,Infected,Screening 50%
159,20.0,0.2492,Infected,Screening 50%
160,21.0,0.2683,Infected,Screening 50%
161,22.0,0.2893,Infected,Screening 50%
162,23.0,0.036,Infected,Screening 50%
163,24.0,0.0571,Infected,Screening 50%
164,25.0,0.0821,Infected,Screening 50%
165,26.0,0.1041,Infected,Screening 50%
166,27.0,0.1311,Infected,Screening 50%
167,28.0,0.1371,Infected,Screening 50%
168,29.0,0.1391,Infected,Screening 50%
169,30.0,0.029,Infected,Screening 50%
170,31.0,0.041,Infected,Screening 50%
171,32.0,0.0511,Infected,Screening 50%
172,33.0,0.0661,Infected,Screening 50%
173,34.0,0.0881,Infected,Screening 50%
174,35.0,0.0911,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.6527,Infected in quarantine,Screening 50%
177,3.0,0.6406,Infected in quarantine,Screening 50%
178,4.0,0.5946,Infected in quarantine,Screening 50%
179,5.0,0.5305,Infected in quarantine,Screening 50%
180,6.0,0.4875,Infected in quarantine,Screening 50%
181,7.0,0.4354,Infected in quarantine,Screening 50%
182,8.0,0.3844,Infected in quarantine,Screening 50%
183,9.0,1.7277,Infected in quarantine,Screening 50%
184,10.0,1.6937,Infected in quarantine,Screening 50%
185,11.0,1.6446,Infected in quarantine,Screening 50%
186,12.0,1.5235,Infected in quarantine,Screening 50%
187,13.0,1.3854,Infected in quarantine,Screening 50%
188,14.0,1.2352,Infected in quarantine,Screening 50%
189,15.0,1.0981,Infected in quarantine,Screening 50%
190,16.0,1.4645,Infected in quarantine,Screening 50%
191,17.0,1.3584,Infected in quarantine,Screening 50%
192,18.0,1.2553,Infected in quarantine,Screening 50%
193,19.0,1.1361,Infected in quarantine,Screening 50%
194,20.0,1.028,Infected in quarantine,Screening 50%
195,21.0,0.9439,Infected in quarantine,Screening 50%
196,22.0,0.8408,Infected in quarantine,Screening 50%
197,23.0,0.6657,Infected in quarantine,Screening 50%
198,24.0,0.6386,Infected in quarantine,Screening 50%
199,25.0,0.6096,Infected in quarantine,Screening 50%
200,26.0,0.5676,Infected in quarantine,Screening 50%
201,27.0,0.5015,Infected in quarantine,Screening 50%
202,28.0,0.4635,Infected in quarantine,Screening 50%
203,29.0,0.4004,Infected in quarantine,Screening 50%
204,30.0,0.3283,Infected in quarantine,Screening 50%
205,31.0,0.3043,Infected in quarantine,Screening 50%
206,32.0,0.2733,Infected in quarantine,Screening 50%
207,33.0,0.2503,Infected in quarantine,Screening 50%
208,34.0,0.2272,Infected in quarantine,Screening 50%
209,35.0,0.2022,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,0.0,Infected,Screening 100%
212,3.0,0.029,Infected,Screening 100%
213,4.0,0.0521,Infected,Screening 100%
214,5.0,0.0711,Infected,Screening 100%
215,6.0,0.1061,Infected,Screening 100%
216,7.0,0.1241,Infected,Screening 100%
217,8.0,0.1121,Infected,Screening 100%
218,9.0,0.0,Infected,Screening 100%
219,10.0,0.004,Infected,Screening 100%
220,11.0,0.009,Infected,Screening 100%
221,12.0,0.016,Infected,Screening 100%
222,13.0,0.022,Infected,Screening 100%
223,14.0,0.028,Infected,Screening 100%
224,15.0,0.033,Infected,Screening 100%
225,16.0,0.0,Infected,Screening 100%
226,17.0,0.002,Infected,Screening 100%
227,18.0,0.003,Infected,Screening 100%
228,19.0,0.005,Infected,Screening 100%
229,20.0,0.011,Infected,Screening 100%
230,21.0,0.01,Infected,Screening 100%
231,22.0,0.009,Infected,Screening 100%
232,23.0,0.0,Infected,Screening 100%
233,24.0,0.001,Infected,Screening 100%
234,25.0,0.003,Infected,Screening 100%
235,26.0,0.002,Infected,Screening 100%
236,27.0,0.002,Infected,Screening 100%
237,28.0,0.002,Infected,Screening 100%
238,29.0,0.003,Infected,Screening 100%
239,30.0,0.0,Infected,Screening 100%
240,31.0,0.0,Infected,Screening 100%
241,32.0,0.001,Infected,Screening 100%
242,33.0,0.001,Infected,Screening 100%
243,34.0,0.001,Infected,Screening 100%
244,35.0,0.001,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,1.0861,Infected in quarantine,Screening 100%
247,3.0,1.0891,Infected in quarantine,Screening 100%
248,4.0,1.017,Infected in quarantine,Screening 100%
249,5.0,0.96,Infected in quarantine,Screening 100%
250,6.0,0.8839,Infected in quarantine,Screening 100%
251,7.0,0.7878,Infected in quarantine,Screening 100%
252,8.0,0.7007,Infected in quarantine,Screening 100%
253,9.0,0.7728,Infected in quarantine,Screening 100%
254,10.0,0.6837,Infected in quarantine,Screening 100%
255,11.0,0.5906,Infected in quarantine,Screening 100%
256,12.0,0.5395,Infected in quarantine,Screening 100%
257,13.0,0.4775,Infected in quarantine,Screening 100%
258,14.0,0.4274,Infected in quarantine,Screening 100%
259,15.0,0.3754,Infected in quarantine,Screening 100%
260,16.0,0.1241,Infected in quarantine,Screening 100%
261,17.0,0.1221,Infected in quarantine,Screening 100%
262,18.0,0.1171,Infected in quarantine,Screening 100%
263,19.0,0.1081,Infected in quarantine,Screening 100%
264,20.0,0.1021,Infected in quarantine,Screening 100%
265,21.0,0.0881,Infected in quarantine,Screening 100%
266,22.0,0.0711,Infected in quarantine,Screening 100%
267,23.0,0.036,Infected in quarantine,Screening 100%
268,24.0,0.038,Infected in quarantine,Screening 100%
269,25.0,0.032,Infected in quarantine,Screening 100%
270,26.0,0.028,Infected in quarantine,Screening 100%
271,27.0,0.024,Infected in quarantine,Screening 100%
272,28.0,0.023,Infected in quarantine,Screening 100%
273,29.0,0.021,Infected in quarantine,Screening 100%
274,30.0,0.014,Infected in quarantine,Screening 100%
275,31.0,0.013,Infected in quarantine,Screening 100%
276,32.0,0.01,Infected in quarantine,Screening 100%
277,33.0,0.01,Infected in quarantine,Screening 100%
278,34.0,0.009,Infected in quarantine,Screening 100%
279,35.0,0.007,Infected in quarantine,Screening 100%
