,day,agents,type,type_of_screening_pretty
69,35.0,10.5545,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.6734,Infected,Screening 25%
72,3.0,1.8693,Infected,Screening 25%
73,4.0,3.5779,Infected,Screening 25%
74,5.0,3.3317,Infected,Screening 25%
75,6.0,5.6432,Infected,Screening 25%
76,7.0,7.392,Infected,Screening 25%
77,8.0,8.6985,Infected,Screening 25%
78,9.0,11.0251,Infected,Screening 25%
79,10.0,14.5528,Infected,Screening 25%
80,11.0,19.1809,Infected,Screening 25%
81,12.0,6.4975,Infected,Screening 25%
82,13.0,9.1106,Infected,Screening 25%
83,14.0,9.8492,Infected,Screening 25%
84,15.0,10.4975,Infected,Screening 25%
85,16.0,11.9749,Infected,Screening 25%
86,17.0,13.6131,Infected,Screening 25%
87,18.0,15.7286,Infected,Screening 25%
88,19.0,3.608,Infected,Screening 25%
89,20.0,4.4472,Infected,Screening 25%
90,21.0,4.9347,Infected,Screening 25%
91,22.0,5.1809,Infected,Screening 25%
92,23.0,5.804,Infected,Screening 25%
93,24.0,6.5528,Infected,Screening 25%
94,25.0,7.5528,Infected,Screening 25%
95,26.0,2.0704,Infected,Screening 25%
96,27.0,2.8291,Infected,Screening 25%
97,28.0,3.3065,Infected,Screening 25%
98,29.0,3.794,Infected,Screening 25%
99,30.0,4.7035,Infected,Screening 25%
100,31.0,5.794,Infected,Screening 25%
101,32.0,6.9146,Infected,Screening 25%
102,33.0,3.5829,Infected,Screening 25%
103,34.0,4.4774,Infected,Screening 25%
104,35.0,5.2513,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.005,Infected in quarantine,Screening 25%
107,3.0,0.0151,Infected in quarantine,Screening 25%
108,4.0,0.0754,Infected in quarantine,Screening 25%
109,5.0,2.6282,Infected in quarantine,Screening 25%
110,6.0,2.9598,Infected in quarantine,Screening 25%
111,7.0,3.1659,Infected in quarantine,Screening 25%
112,8.0,3.3417,Infected in quarantine,Screening 25%
113,9.0,3.4372000000000003,Infected in quarantine,Screening 25%
114,10.0,3.7638,Infected in quarantine,Screening 25%
115,11.0,3.9598,Infected in quarantine,Screening 25%
116,12.0,21.402,Infected in quarantine,Screening 25%
117,13.0,22.5125,Infected in quarantine,Screening 25%
118,14.0,22.8039,Infected in quarantine,Screening 25%
119,15.0,21.979899999999997,Infected in quarantine,Screening 25%
120,16.0,20.9145,Infected in quarantine,Screening 25%
121,17.0,19.994999999999997,Infected in quarantine,Screening 25%
122,18.0,19.0753,Infected in quarantine,Screening 25%
123,19.0,31.4824,Infected in quarantine,Screening 25%
124,20.0,30.507600000000004,Infected in quarantine,Screening 25%
125,21.0,28.7689,Infected in quarantine,Screening 25%
126,22.0,26.4723,Infected in quarantine,Screening 25%
127,23.0,24.1507,Infected in quarantine,Screening 25%
128,24.0,22.0302,Infected in quarantine,Screening 25%
129,25.0,19.799,Infected in quarantine,Screening 25%
130,26.0,19.1508,Infected in quarantine,Screening 25%
131,27.0,18.0804,Infected in quarantine,Screening 25%
132,28.0,16.5578,Infected in quarantine,Screening 25%
133,29.0,15.381900000000002,Infected in quarantine,Screening 25%
134,30.0,13.753700000000002,Infected in quarantine,Screening 25%
135,31.0,12.0703,Infected in quarantine,Screening 25%
136,32.0,11.1105,Infected in quarantine,Screening 25%
137,33.0,10.5779,Infected in quarantine,Screening 25%
138,34.0,10.522699999999999,Infected in quarantine,Screening 25%
139,35.0,9.9397,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.5226,Infected,Screening 50%
142,3.0,1.7538,Infected,Screening 50%
143,4.0,3.3116,Infected,Screening 50%
144,5.0,1.5829,Infected,Screening 50%
145,6.0,3.6935,Infected,Screening 50%
146,7.0,5.2513,Infected,Screening 50%
147,8.0,6.3015,Infected,Screening 50%
148,9.0,8.4422,Infected,Screening 50%
149,10.0,11.2915,Infected,Screening 50%
150,11.0,14.5226,Infected,Screening 50%
151,12.0,2.1407,Infected,Screening 50%
152,13.0,3.5276,Infected,Screening 50%
153,14.0,4.1809,Infected,Screening 50%
154,15.0,4.7236,Infected,Screening 50%
155,16.0,5.7789,Infected,Screening 50%
156,17.0,7.0704,Infected,Screening 50%
157,18.0,8.6935,Infected,Screening 50%
158,19.0,0.8593,Infected,Screening 50%
159,20.0,1.4925,Infected,Screening 50%
160,21.0,1.9749,Infected,Screening 50%
161,22.0,2.3719,Infected,Screening 50%
162,23.0,2.9397,Infected,Screening 50%
163,24.0,3.598,Infected,Screening 50%
164,25.0,4.7035,Infected,Screening 50%
165,26.0,0.8945,Infected,Screening 50%
166,27.0,1.6231,Infected,Screening 50%
167,28.0,2.2764,Infected,Screening 50%
168,29.0,3.0151,Infected,Screening 50%
169,30.0,3.8995,Infected,Screening 50%
170,31.0,5.1709,Infected,Screening 50%
171,32.0,6.5528,Infected,Screening 50%
172,33.0,1.3819,Infected,Screening 50%
173,34.0,2.2312,Infected,Screening 50%
174,35.0,2.9397,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.005,Infected in quarantine,Screening 50%
177,3.0,0.0553,Infected in quarantine,Screening 50%
178,4.0,0.1256,Infected in quarantine,Screening 50%
179,5.0,3.8995,Infected in quarantine,Screening 50%
180,6.0,4.1859,Infected in quarantine,Screening 50%
181,7.0,4.3418,Infected in quarantine,Screening 50%
182,8.0,4.3266,Infected in quarantine,Screening 50%
183,9.0,4.2513000000000005,Infected in quarantine,Screening 50%
184,10.0,4.2211,Infected in quarantine,Screening 50%
185,11.0,4.4724,Infected in quarantine,Screening 50%
186,12.0,21.0,Infected in quarantine,Screening 50%
187,13.0,22.0502,Infected in quarantine,Screening 50%
188,14.0,21.874399999999998,Infected in quarantine,Screening 50%
189,15.0,21.0402,Infected in quarantine,Screening 50%
190,16.0,19.8442,Infected in quarantine,Screening 50%
191,17.0,18.4674,Infected in quarantine,Screening 50%
192,18.0,16.9146,Infected in quarantine,Screening 50%
193,19.0,24.2362,Infected in quarantine,Screening 50%
194,20.0,23.427,Infected in quarantine,Screening 50%
195,21.0,22.040199999999995,Infected in quarantine,Screening 50%
196,22.0,20.4121,Infected in quarantine,Screening 50%
197,23.0,18.3216,Infected in quarantine,Screening 50%
198,24.0,16.5024,Infected in quarantine,Screening 50%
199,25.0,14.8393,Infected in quarantine,Screening 50%
200,26.0,13.206100000000001,Infected in quarantine,Screening 50%
201,27.0,12.8694,Infected in quarantine,Screening 50%
202,28.0,11.834100000000001,Infected in quarantine,Screening 50%
203,29.0,10.8342,Infected in quarantine,Screening 50%
204,30.0,10.0753,Infected in quarantine,Screening 50%
205,31.0,9.185899999999998,Infected in quarantine,Screening 50%
206,32.0,8.2161,Infected in quarantine,Screening 50%
207,33.0,11.2713,Infected in quarantine,Screening 50%
208,34.0,11.0753,Infected in quarantine,Screening 50%
209,35.0,10.8241,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.6985,Infected,Screening 100%
212,3.0,1.8593,Infected,Screening 100%
213,4.0,3.6181,Infected,Screening 100%
214,5.0,0.0,Infected,Screening 100%
215,6.0,1.3317,Infected,Screening 100%
216,7.0,2.4623,Infected,Screening 100%
217,8.0,3.6181,Infected,Screening 100%
218,9.0,5.1307,Infected,Screening 100%
219,10.0,7.2462,Infected,Screening 100%
220,11.0,9.7337,Infected,Screening 100%
221,12.0,0.0,Infected,Screening 100%
222,13.0,0.5678,Infected,Screening 100%
223,14.0,0.9799,Infected,Screening 100%
224,15.0,1.4372,Infected,Screening 100%
225,16.0,2.1005,Infected,Screening 100%
226,17.0,2.8342,Infected,Screening 100%
227,18.0,3.6231,Infected,Screening 100%
228,19.0,0.0,Infected,Screening 100%
229,20.0,0.392,Infected,Screening 100%
230,21.0,0.8945,Infected,Screening 100%
231,22.0,1.3166,Infected,Screening 100%
232,23.0,2.1457,Infected,Screening 100%
233,24.0,3.0653,Infected,Screening 100%
234,25.0,4.1457,Infected,Screening 100%
235,26.0,0.0,Infected,Screening 100%
236,27.0,0.6884,Infected,Screening 100%
237,28.0,1.2211,Infected,Screening 100%
238,29.0,1.9347,Infected,Screening 100%
239,30.0,2.8442,Infected,Screening 100%
240,31.0,4.0603,Infected,Screening 100%
241,32.0,5.397,Infected,Screening 100%
242,33.0,0.0,Infected,Screening 100%
243,34.0,0.7085,Infected,Screening 100%
244,35.0,1.3518,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0201,Infected in quarantine,Screening 100%
247,3.0,0.0252,Infected in quarantine,Screening 100%
248,4.0,0.1206,Infected in quarantine,Screening 100%
249,5.0,6.2814,Infected in quarantine,Screening 100%
250,6.0,6.768800000000001,Infected in quarantine,Screening 100%
251,7.0,6.9448,Infected in quarantine,Screening 100%
252,8.0,6.7488,Infected in quarantine,Screening 100%
253,9.0,6.5226,Infected in quarantine,Screening 100%
254,10.0,6.2613,Infected in quarantine,Screening 100%
255,11.0,6.0251,Infected in quarantine,Screening 100%
256,12.0,18.6985,Infected in quarantine,Screening 100%
257,13.0,19.3567,Infected in quarantine,Screening 100%
258,14.0,19.0703,Infected in quarantine,Screening 100%
259,15.0,18.1507,Infected in quarantine,Screening 100%
260,16.0,16.994899999999998,Infected in quarantine,Screening 100%
261,17.0,15.5075,Infected in quarantine,Screening 100%
262,18.0,14.0401,Infected in quarantine,Screening 100%
263,19.0,15.7287,Infected in quarantine,Screening 100%
264,20.0,15.0101,Infected in quarantine,Screening 100%
265,21.0,14.241200000000001,Infected in quarantine,Screening 100%
266,22.0,13.186,Infected in quarantine,Screening 100%
267,23.0,11.8191,Infected in quarantine,Screening 100%
268,24.0,10.809000000000001,Infected in quarantine,Screening 100%
269,25.0,9.894499999999999,Infected in quarantine,Screening 100%
270,26.0,9.949699999999998,Infected in quarantine,Screening 100%
271,27.0,10.1055,Infected in quarantine,Screening 100%
272,28.0,9.9498,Infected in quarantine,Screening 100%
273,29.0,9.276399999999999,Infected in quarantine,Screening 100%
274,30.0,8.421999999999999,Infected in quarantine,Screening 100%
275,31.0,7.7185999999999995,Infected in quarantine,Screening 100%
276,32.0,7.196,Infected in quarantine,Screening 100%
277,33.0,12.0503,Infected in quarantine,Screening 100%
278,34.0,11.974900000000002,Infected in quarantine,Screening 100%
279,35.0,11.4373,Infected in quarantine,Screening 100%
