,day,cumulative_infected,type,type_of_screening_pretty
62,28.0,104.8492,Total infected,Screening 25%
63,29.0,106.7286,Total infected,Screening 25%
64,30.0,108.72350000000003,Total infected,Screening 25%
65,31.0,110.93969999999999,Total infected,Screening 25%
66,32.0,113.47749999999999,Total infected,Screening 25%
67,33.0,115.995,Total infected,Screening 25%
68,34.0,118.69329999999997,Total infected,Screening 25%
69,35.0,120.8543,Total infected,Screening 25%
70,1.0,0.0,Total infected,Screening 50%
71,2.0,0.5276000000000067,Total infected,Screening 50%
72,3.0,1.8594000000000221,Total infected,Screening 50%
73,4.0,3.738699999999966,Total infected,Screening 50%
74,5.0,6.356799999999993,Total infected,Screening 50%
75,6.0,9.542700000000025,Total infected,Screening 50%
76,7.0,12.256200000000007,Total infected,Screening 50%
77,8.0,14.64330000000001,Total infected,Screening 50%
78,9.0,18.170900000000017,Total infected,Screening 50%
79,10.0,22.603100000000012,Total infected,Screening 50%
80,11.0,28.20599999999999,Total infected,Screening 50%
81,12.0,35.060299999999984,Total infected,Screening 50%
82,13.0,40.613200000000006,Total infected,Screening 50%
83,14.0,44.56790000000001,Total infected,Screening 50%
84,15.0,47.68349999999998,Total infected,Screening 50%
85,16.0,50.97489999999999,Total infected,Screening 50%
86,17.0,54.22110000000001,Total infected,Screening 50%
87,18.0,57.864299999999986,Total infected,Screening 50%
88,19.0,61.86930000000001,Total infected,Screening 50%
89,20.0,65.14059999999998,Total infected,Screening 50%
90,21.0,67.5778,Total infected,Screening 50%
91,22.0,69.58270000000005,Total infected,Screening 50%
92,23.0,71.39699999999999,Total infected,Screening 50%
93,24.0,73.27130000000002,Total infected,Screening 50%
94,25.0,75.55779999999999,Total infected,Screening 50%
95,26.0,77.799,Total infected,Screening 50%
96,27.0,79.9548,Total infected,Screening 50%
97,28.0,81.69349999999997,Total infected,Screening 50%
98,29.0,83.3065,Total infected,Screening 50%
99,30.0,85.29650000000001,Total infected,Screening 50%
100,31.0,87.4724,Total infected,Screening 50%
101,32.0,89.97479999999999,Total infected,Screening 50%
102,33.0,92.74369999999999,Total infected,Screening 50%
103,34.0,95.1659,Total infected,Screening 50%
104,35.0,97.24620000000004,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.7185999999999808,Total infected,Screening 100%
107,3.0,1.990000000000009,Total infected,Screening 100%
108,4.0,4.065299999999979,Total infected,Screening 100%
109,5.0,7.0704000000000065,Total infected,Screening 100%
110,6.0,9.688400000000001,Total infected,Screening 100%
111,7.0,12.055300000000017,Total infected,Screening 100%
112,8.0,14.241299999999995,Total infected,Screening 100%
113,9.0,16.93969999999996,Total infected,Screening 100%
114,10.0,20.281499999999966,Total infected,Screening 100%
115,11.0,24.366800000000012,Total infected,Screening 100%
116,12.0,29.432000000000016,Total infected,Screening 100%
117,13.0,33.14579999999998,Total infected,Screening 100%
118,14.0,35.91469999999998,Total infected,Screening 100%
119,15.0,38.25120000000001,Total infected,Screening 100%
120,16.0,40.39189999999999,Total infected,Screening 100%
121,17.0,42.45220000000006,Total infected,Screening 100%
122,18.0,44.301499999999976,Total infected,Screening 100%
123,19.0,46.56280000000001,Total infected,Screening 100%
124,20.0,48.39699999999999,Total infected,Screening 100%
125,21.0,50.1405,Total infected,Screening 100%
126,22.0,51.52759999999998,Total infected,Screening 100%
127,23.0,52.97490000000002,Total infected,Screening 100%
128,24.0,54.7337,Total infected,Screening 100%
129,25.0,56.663099999999986,Total infected,Screening 100%
130,26.0,58.8844,Total infected,Screening 100%
131,27.0,60.989900000000034,Total infected,Screening 100%
132,28.0,62.6884,Total infected,Screening 100%
133,29.0,64.2312,Total infected,Screening 100%
134,30.0,65.93960000000001,Total infected,Screening 100%
135,31.0,68.005,Total infected,Screening 100%
136,32.0,70.40190000000001,Total infected,Screening 100%
137,33.0,73.13069999999999,Total infected,Screening 100%
138,34.0,75.39189999999999,Total infected,Screening 100%
139,35.0,77.17079999999999,Total infected,Screening 100%
