,day,agents,type,type_of_screening_pretty
188,14.0,1.5949,Infected in quarantine,Screening 50%
189,15.0,1.9296,Infected in quarantine,Screening 50%
190,16.0,2.1762,Infected in quarantine,Screening 50%
191,17.0,2.5956,Infected in quarantine,Screening 50%
192,18.0,2.6313,Infected in quarantine,Screening 50%
193,19.0,2.621,Infected in quarantine,Screening 50%
194,20.0,2.385,Infected in quarantine,Screening 50%
195,21.0,2.1445,Infected in quarantine,Screening 50%
196,22.0,2.1642,Infected in quarantine,Screening 50%
197,23.0,2.2125,Infected in quarantine,Screening 50%
198,24.0,2.4241,Infected in quarantine,Screening 50%
199,25.0,2.3954,Infected in quarantine,Screening 50%
200,26.0,2.373,Infected in quarantine,Screening 50%
201,27.0,2.1591,Infected in quarantine,Screening 50%
202,28.0,1.9549,Infected in quarantine,Screening 50%
203,29.0,1.976,Infected in quarantine,Screening 50%
204,30.0,2.016,Infected in quarantine,Screening 50%
205,31.0,2.1748,Infected in quarantine,Screening 50%
206,32.0,2.1248,Infected in quarantine,Screening 50%
207,33.0,2.0601,Infected in quarantine,Screening 50%
208,34.0,1.8806,Infected in quarantine,Screening 50%
209,35.0,1.6934,Infected in quarantine,Screening 50%
210,1.0,0.9473,Infected,Screening 100%
211,2.0,0.97,Infected,Screening 100%
212,3.0,0.9893,Infected,Screening 100%
213,4.0,1.1615,Infected,Screening 100%
214,5.0,1.3717,Infected,Screening 100%
215,6.0,1.7785,Infected,Screening 100%
216,7.0,1.975,Infected,Screening 100%
217,8.0,1.6163,Infected,Screening 100%
218,9.0,1.4331,Infected,Screening 100%
219,10.0,1.0334,Infected,Screening 100%
220,11.0,1.0751,Infected,Screening 100%
221,12.0,1.0864,Infected,Screening 100%
222,13.0,1.3083,Infected,Screening 100%
223,14.0,1.4051,Infected,Screening 100%
224,15.0,1.0827,Infected,Screening 100%
225,16.0,0.9149,Infected,Screening 100%
226,17.0,0.6867,Infected,Screening 100%
227,18.0,0.6523,Infected,Screening 100%
228,19.0,0.655,Infected,Screening 100%
229,20.0,0.7834,Infected,Screening 100%
230,21.0,0.8218,Infected,Screening 100%
231,22.0,0.6363,Infected,Screening 100%
232,23.0,0.5489,Infected,Screening 100%
233,24.0,0.3874,Infected,Screening 100%
234,25.0,0.4224,Infected,Screening 100%
235,26.0,0.4084,Infected,Screening 100%
236,27.0,0.4871,Infected,Screening 100%
237,28.0,0.5105,Infected,Screening 100%
238,29.0,0.4064,Infected,Screening 100%
239,30.0,0.335,Infected,Screening 100%
240,31.0,0.2416,Infected,Screening 100%
241,32.0,0.2376,Infected,Screening 100%
242,33.0,0.2476,Infected,Screening 100%
243,34.0,0.3006,Infected,Screening 100%
244,35.0,0.321,Infected,Screening 100%
245,1.0,0.0527,Infected in quarantine,Screening 100%
246,2.0,0.1311,Infected in quarantine,Screening 100%
247,3.0,0.3267,Infected in quarantine,Screening 100%
248,4.0,0.4361,Infected in quarantine,Screening 100%
249,5.0,0.5826,Infected in quarantine,Screening 100%
250,6.0,0.5766,Infected in quarantine,Screening 100%
251,7.0,0.5405,Infected in quarantine,Screening 100%
252,8.0,0.8949,Infected in quarantine,Screening 100%
253,9.0,1.2496,Infected in quarantine,Screening 100%
254,10.0,1.8545,Infected in quarantine,Screening 100%
255,11.0,2.0003,Infected in quarantine,Screening 100%
256,12.0,2.1331,Infected in quarantine,Screening 100%
257,13.0,1.9893,Infected in quarantine,Screening 100%
258,14.0,1.8525,Infected in quarantine,Screening 100%
259,15.0,1.9807,Infected in quarantine,Screening 100%
260,16.0,2.0527,Infected in quarantine,Screening 100%
261,17.0,2.1779,Infected in quarantine,Screening 100%
262,18.0,2.1224,Infected in quarantine,Screening 100%
263,19.0,2.0471,Infected in quarantine,Screening 100%
264,20.0,1.8895,Infected in quarantine,Screening 100%
265,21.0,1.7251,Infected in quarantine,Screening 100%
266,22.0,1.637,Infected in quarantine,Screening 100%
267,23.0,1.4918,Infected in quarantine,Screening 100%
268,24.0,1.4141,Infected in quarantine,Screening 100%
269,25.0,1.2899,Infected in quarantine,Screening 100%
270,26.0,1.1985,Infected in quarantine,Screening 100%
271,27.0,1.0888,Infected in quarantine,Screening 100%
272,28.0,0.9746,Infected in quarantine,Screening 100%
273,29.0,0.9149,Infected in quarantine,Screening 100%
274,30.0,0.8742,Infected in quarantine,Screening 100%
275,31.0,0.8482,Infected in quarantine,Screening 100%
276,32.0,0.7868,Infected in quarantine,Screening 100%
277,33.0,0.709,Infected in quarantine,Screening 100%
278,34.0,0.639,Infected in quarantine,Screening 100%
279,35.0,0.5706,Infected in quarantine,Screening 100%
