,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
103,44.0,1.3943642857142848,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
104,45.0,1.2819928571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
105,46.0,1.1737785714285727,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
106,47.0,1.0634000000000015,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
107,48.0,0.9574642857142867,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
108,49.0,0.860435714285714,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
109,50.0,0.7674000000000011,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
110,51.0,0.6923857142857139,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
111,52.0,0.6427142857142851,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
112,53.0,0.6036428571428567,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
113,54.0,0.5700214285714265,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
114,55.0,0.5418214285714282,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
298,3.0,1.1825142857142907,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
299,4.0,1.5232000000000028,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
300,5.0,2.1408642857142866,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
301,6.0,2.951771428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
302,7.0,3.8684642857142855,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
303,8.0,4.842985714285717,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
304,9.0,5.696985714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
305,10.0,6.323657142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
306,11.0,6.93327857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
307,12.0,7.581857142857138,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
308,13.0,8.107635714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
309,14.0,8.484542857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
310,15.0,8.733892857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
311,16.0,8.874307142857145,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
312,17.0,8.953892857142854,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
313,18.0,8.96793571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
314,19.0,8.871042857142855,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
315,20.0,8.683085714285713,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
316,21.0,8.404378571428568,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
317,22.0,8.00601428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
318,23.0,7.629392857142853,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
319,24.0,7.358421428571424,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
320,25.0,7.029199999999997,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
321,26.0,6.580735714285712,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
322,27.0,6.091621428571429,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
323,28.0,5.595621428571432,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
324,29.0,5.104778571428576,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
325,30.0,4.682364285714289,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
326,31.0,4.378764285714289,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
327,32.0,4.069871428571431,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
328,33.0,3.6810857142857145,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
329,34.0,3.2997214285714245,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
330,35.0,2.951449999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
331,36.0,2.6265428571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
332,37.0,2.3626071428571436,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
333,38.0,2.1742357142857145,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
334,39.0,2.0114714285714297,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
335,40.0,1.8461214285714302,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
336,41.0,1.6892571428571466,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
337,42.0,1.5485642857142876,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
338,43.0,1.4237214285714277,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
339,44.0,1.325657142857141,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
340,45.0,1.2576499999999962,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
341,46.0,1.1979428571428545,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
342,47.0,1.1319642857142853,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
343,48.0,1.0540999999999991,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
344,49.0,0.9759285714285721,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
345,50.0,0.9079357142857134,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
346,51.0,0.8468142857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
347,52.0,0.8040285714285743,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
348,53.0,0.7603857142857138,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
349,54.0,0.7068357142857146,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
350,55.0,0.6541500000000013,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
534,3.0,0.7772571428571381,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
535,4.0,1.024471428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
536,5.0,1.4772428571428569,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
537,6.0,2.069571428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
538,7.0,2.740342857142861,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
539,8.0,3.4527500000000044,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
540,9.0,4.089021428571431,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
541,10.0,4.559271428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
542,11.0,4.997142857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
543,12.0,5.452607142857149,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
544,13.0,5.84153571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
545,14.0,6.169192857142852,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
546,15.0,6.444014285714278,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
547,16.0,6.636828571428565,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
548,17.0,6.7609428571428545,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
549,18.0,6.854707142857144,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
550,19.0,6.920571428571426,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
551,20.0,6.9388928571428545,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
552,21.0,6.8585714285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
553,22.0,6.670928571428571,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
554,23.0,6.478264285714289,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
555,24.0,6.332950000000005,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
556,25.0,6.140850000000002,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
557,26.0,5.857150000000001,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
558,27.0,5.519471428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
559,28.0,5.161614285714284,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
560,29.0,4.814050000000001,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
561,30.0,4.5217714285714266,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
562,31.0,4.301207142857139,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
563,32.0,4.064414285714284,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
564,33.0,3.753342857142856,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
565,34.0,3.4172571428571406,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
566,35.0,3.0987785714285674,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
567,36.0,2.790871428571427,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
568,37.0,2.5284642857142887,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
569,38.0,2.3471071428571446,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
570,39.0,2.1818071428571426,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
571,40.0,2.0103285714285692,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
572,41.0,1.854857142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
573,42.0,1.7142642857142891,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
574,43.0,1.583442857142858,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
575,44.0,1.4649285714285725,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
576,45.0,1.3748714285714303,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
577,46.0,1.291557142857144,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
578,47.0,1.1932142857142887,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
579,48.0,1.0975928571428588,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
580,49.0,1.00142857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
581,50.0,0.9022571428571422,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
582,51.0,0.8285428571428537,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
583,52.0,0.7830071428571382,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
584,53.0,0.7411999999999982,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
585,54.0,0.6969857142857125,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
586,55.0,0.6500428571428581,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
770,3.0,0.4951500000000035,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
771,4.0,0.6581857142857197,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
772,5.0,0.9456214285714322,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
773,6.0,1.31636428571429,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
774,7.0,1.7550928571428575,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
775,8.0,2.2376214285714258,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
776,9.0,2.6617428571428547,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
777,10.0,2.9651999999999976,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
778,11.0,3.2533571428571406,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
779,12.0,3.5631285714285674,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
780,13.0,3.8637214285714236,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
781,14.0,4.133107142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
782,15.0,4.329785714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
783,16.0,4.4713571428571415,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
784,17.0,4.583742857142855,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
785,18.0,4.682935714285707,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
786,19.0,4.795142857142856,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
787,20.0,4.886907142857144,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
788,21.0,4.93058571428571,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
789,22.0,4.958635714285712,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
790,23.0,4.985685714285716,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
791,24.0,4.987828571428573,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
792,25.0,4.939150000000003,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
793,26.0,4.846549999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
794,27.0,4.720878571428568,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
795,28.0,4.56239285714286,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
796,29.0,4.353692857142859,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
797,30.0,4.147449999999997,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
798,31.0,4.010314285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
799,32.0,3.8658857142857115,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
800,33.0,3.655321428571426,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
801,34.0,3.418707142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
802,35.0,3.2008571428571435,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
803,36.0,2.998292857142859,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
804,37.0,2.8169000000000013,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
805,38.0,2.6874999999999996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
806,39.0,2.5648357142857146,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
807,40.0,2.4065142857142905,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
808,41.0,2.2320214285714304,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
809,42.0,2.0397928571428543,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
810,43.0,1.8549999999999998,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
811,44.0,1.7148714285714315,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
812,45.0,1.608807142857147,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
813,46.0,1.5028785714285755,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
814,47.0,1.3853571428571416,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
815,48.0,1.270549999999996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
816,49.0,1.163185714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
817,50.0,1.0602714285714276,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
818,51.0,0.9712285714285664,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
819,52.0,0.9052357142857068,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
820,53.0,0.8423928571428526,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
821,54.0,0.7805500000000011,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
822,55.0,0.7225785714285746,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
