,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
102,43.0,0.08774285714286276,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
103,44.0,0.06613571428571519,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
104,45.0,0.050964285714286454,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
105,46.0,0.03864285714286097,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
106,47.0,0.02676428571428703,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
107,48.0,0.01803571428571412,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
108,49.0,0.01459999999999744,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
109,50.0,0.012171428571422536,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
110,51.0,0.009307142857141213,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
111,52.0,0.006585714285713655,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
112,53.0,0.004299999999996576,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
113,54.0,0.0030071428571432084,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
114,55.0,0.0020000000000014286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
298,3.0,1.2827214285714288,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
299,4.0,1.7651071428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
300,5.0,2.7204357142857134,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
301,6.0,4.05997857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
302,7.0,5.756807142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
303,8.0,7.696685714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
304,9.0,9.43157857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
305,10.0,10.689085714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
306,11.0,11.917835714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
307,12.0,13.26239285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
308,13.0,14.341828571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
309,14.0,14.909385714285712,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
310,15.0,14.914400000000004,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
311,16.0,14.694107142857145,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
312,17.0,14.535214285714282,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
313,18.0,14.05223571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
314,19.0,13.034485714285706,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
315,20.0,11.743199999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
316,21.0,10.350135714285711,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
317,22.0,8.970371428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
318,23.0,7.7918642857142855,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
319,24.0,6.932292857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
320,25.0,6.123542857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
321,26.0,5.222885714285718,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
322,27.0,4.362300000000002,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
323,28.0,3.594321428571431,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
324,29.0,2.9337142857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
325,30.0,2.405664285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
326,31.0,2.018607142857141,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
327,32.0,1.694099999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
328,33.0,1.379892857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
329,34.0,1.1133642857142851,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
330,35.0,0.9006571428571419,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
331,36.0,0.7250142857142865,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
332,37.0,0.5936142857142853,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
333,38.0,0.5052999999999993,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
334,39.0,0.432150000000001,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
335,40.0,0.36415714285714224,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
336,41.0,0.30432857142857017,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
337,42.0,0.2582428571428567,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
338,43.0,0.2234642857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
339,44.0,0.1883857142857153,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
340,45.0,0.15975000000000045,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
341,46.0,0.13599285714285664,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
342,47.0,0.11409285714285643,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
343,48.0,0.09590714285714341,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
344,49.0,0.07714999999999911,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
345,50.0,0.05824999999999696,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
346,51.0,0.044371428571427673,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
347,52.0,0.03407142857142884,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
348,53.0,0.025621428571428493,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
349,54.0,0.018750000000001217,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
350,55.0,0.012450000000001182,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
534,3.0,0.8726142857142877,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
535,4.0,1.196964285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
536,5.0,1.8416785714285675,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
537,6.0,2.765814285714283,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
538,7.0,3.915542857142851,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
539,8.0,5.237049999999996,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
540,9.0,6.448757142857145,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
541,10.0,7.321921428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
542,11.0,8.225164285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
543,12.0,9.287435714285717,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
544,13.0,10.26009285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
545,14.0,11.016750000000002,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
546,15.0,11.48912142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
547,16.0,11.772264285714284,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
548,17.0,11.974099999999996,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
549,18.0,11.959207142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
550,19.0,11.607214285714287,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
551,20.0,10.964214285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
552,21.0,10.120664285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
553,22.0,9.153157142857141,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
554,23.0,8.262235714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
555,24.0,7.596621428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
556,25.0,6.859292857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
557,26.0,5.936299999999999,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
558,27.0,5.010878571428569,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
559,28.0,4.168485714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
560,29.0,3.4149714285714317,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
561,30.0,2.7925785714285736,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
562,31.0,2.362721428571431,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
563,32.0,2.019035714285717,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
564,33.0,1.6975428571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
565,34.0,1.4109642857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
566,35.0,1.1537285714285708,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
567,36.0,0.9378714285714265,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
568,37.0,0.7718214285714282,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
569,38.0,0.653735714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
570,39.0,0.5427999999999977,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
571,40.0,0.4341499999999984,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
572,41.0,0.34869999999999984,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
573,42.0,0.27312142857142674,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
574,43.0,0.20555714285714136,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
575,44.0,0.15717857142856975,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
576,45.0,0.12224285714285697,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
577,46.0,0.09490000000000365,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
578,47.0,0.07271428571428983,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
579,48.0,0.05438571428571696,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
580,49.0,0.03993571428571637,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
581,50.0,0.0286357142857148,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
582,51.0,0.02004285714285662,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
583,52.0,0.013885714285714406,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
584,53.0,0.010735714285713372,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
585,54.0,0.008014285714283784,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
586,55.0,0.005442857142855116,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
770,3.0,0.5884571428571397,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
771,4.0,0.7865714285714245,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
772,5.0,1.175921428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
773,6.0,1.7383357142857188,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
774,7.0,2.4530571428571437,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
775,8.0,3.311628571428571,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
776,9.0,4.115950000000003,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
777,10.0,4.6962500000000045,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
778,11.0,5.3684428571428615,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
779,12.0,6.239757142857146,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
780,13.0,7.093464285714283,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
781,14.0,7.880178571428571,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
782,15.0,8.512592857142858,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
783,16.0,8.951614285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
784,17.0,9.268535714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
785,18.0,9.393514285714284,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
786,19.0,9.29517857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
787,20.0,9.01145714285714,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
788,21.0,8.519471428571427,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
789,22.0,7.885628571428571,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
790,23.0,7.303464285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
791,24.0,6.888064285714286,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
792,25.0,6.426271428571429,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
793,26.0,5.785557142857144,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
794,27.0,5.102628571428572,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
795,28.0,4.441021428571427,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
796,29.0,3.8041785714285714,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
797,30.0,3.284857142857141,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
798,31.0,2.9003785714285697,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
799,32.0,2.544528571428572,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
800,33.0,2.192814285714286,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
801,34.0,1.8645857142857136,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
802,35.0,1.5773,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
803,36.0,1.3371071428571437,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
804,37.0,1.128692857142858,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
805,38.0,0.9798142857142856,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
806,39.0,0.8592785714285693,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
807,40.0,0.7288857142857118,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
808,41.0,0.6115142857142867,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
809,42.0,0.5065857142857177,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
810,43.0,0.4184071428571445,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
811,44.0,0.35327142857142996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
812,45.0,0.3031785714285726,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
813,46.0,0.25737857142857273,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
814,47.0,0.21629285714285879,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
815,48.0,0.18250714285714156,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
816,49.0,0.15329999999999747,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
817,50.0,0.12309285714285677,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
818,51.0,0.09575714285714249,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
819,52.0,0.07643571428571402,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
820,53.0,0.06226428571428601,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
821,54.0,0.05181428571428625,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
822,55.0,0.04336428571428793,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
