,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
103,44.0,2.017899999999999,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
104,45.0,1.7835785714285692,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
105,46.0,1.5851785714285709,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
106,47.0,1.376178571428574,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
107,48.0,1.1799285714285739,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
108,49.0,1.0068714285714293,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
109,50.0,0.849985714285712,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
110,51.0,0.7232999999999966,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
111,52.0,0.6345428571428572,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
112,53.0,0.5575285714285728,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
113,54.0,0.4862500000000003,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
114,55.0,0.4214071428571405,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
298,3.0,0.42213571428571384,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
299,4.0,0.5453785714285735,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
300,5.0,0.7610928571428579,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
301,6.0,1.0601142857142838,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
302,7.0,1.4573428571428582,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
303,8.0,1.9420357142857165,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
304,9.0,2.400378571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
305,10.0,2.7434928571428583,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
306,11.0,3.125971428571428,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
307,12.0,3.664471428571427,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
308,13.0,4.3150571428571425,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
309,14.0,5.032200000000001,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
310,15.0,5.790571428571426,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
311,16.0,6.4630642857142835,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
312,17.0,6.930999999999999,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
313,18.0,7.367871428571431,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
314,19.0,7.879178571428578,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
315,20.0,8.380328571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
316,21.0,8.81105714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
317,22.0,9.120957142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
318,23.0,9.334378571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
319,24.0,9.49885714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
320,25.0,9.578449999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
321,26.0,9.553399999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
322,27.0,9.393507142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
323,28.0,9.089607142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
324,29.0,8.706842857142858,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
325,30.0,8.3321,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
326,31.0,8.04165714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
327,32.0,7.697392857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
328,33.0,7.192678571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
329,34.0,6.617814285714287,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
330,35.0,6.041078571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
331,36.0,5.456764285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
332,37.0,4.930857142857141,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
333,38.0,4.558542857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
334,39.0,4.222435714285715,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
335,40.0,3.8180499999999986,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
336,41.0,3.4055142857142853,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
337,42.0,2.995278571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
338,43.0,2.580164285714285,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
339,44.0,2.2539357142857153,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
340,45.0,2.0231928571428575,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
341,46.0,1.8051857142857148,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
342,47.0,1.5838857142857135,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
343,48.0,1.3701714285714264,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
344,49.0,1.1774928571428578,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
345,50.0,1.0070142857142872,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
346,51.0,0.8542857142857148,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
347,52.0,0.7419142857142873,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
348,53.0,0.6577500000000011,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
349,54.0,0.5760142857142876,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
350,55.0,0.49070000000000186,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
534,3.0,0.30833571428571205,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
535,4.0,0.3886357142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
536,5.0,0.5332071428571469,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
537,6.0,0.733321428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
538,7.0,0.9875428571428536,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
539,8.0,1.3040428571428566,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
540,9.0,1.6075142857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
541,10.0,1.8230785714285713,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
542,11.0,2.058399999999998,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
543,12.0,2.394928571428571,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
544,13.0,2.8021714285714308,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
545,14.0,3.252364285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
546,15.0,3.7348928571428592,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
547,16.0,4.159600000000004,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
548,17.0,4.4813928571428585,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
549,18.0,4.805328571428573,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
550,19.0,5.1699214285714294,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
551,20.0,5.546092857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
552,21.0,5.916114285714286,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
553,22.0,6.229171428571426,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
554,23.0,6.46577857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
555,24.0,6.6368428571428595,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
556,25.0,6.780707142857144,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
557,26.0,6.895499999999997,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
558,27.0,6.934149999999995,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
559,28.0,6.908814285714283,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
560,29.0,6.849421428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
561,30.0,6.775135714285716,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
562,31.0,6.699107142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
563,32.0,6.56110714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
564,33.0,6.322642857142858,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
565,34.0,6.045814285714288,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
566,35.0,5.73075,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
567,36.0,5.348692857142857,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
568,37.0,5.019178571428569,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
569,38.0,4.8020357142857115,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
570,39.0,4.572728571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
571,40.0,4.316214285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
572,41.0,4.023192857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
573,42.0,3.685657142857143,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
574,43.0,3.3632999999999993,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
575,44.0,3.0813071428571415,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
576,45.0,2.860292857142858,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
577,46.0,2.6601785714285717,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
578,47.0,2.4219785714285718,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
579,48.0,2.1825,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
580,49.0,1.9654999999999996,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
581,50.0,1.7497785714285723,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
582,51.0,1.5599785714285728,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
583,52.0,1.423428571428571,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
584,53.0,1.2970285714285694,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
585,54.0,1.1630428571428573,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
586,55.0,1.030778571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
770,3.0,0.20798571428571627,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
771,4.0,0.2593785714285721,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
772,5.0,0.3489857142857155,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
773,6.0,0.47581428571428674,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
774,7.0,0.6325500000000008,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
775,8.0,0.816914285714294,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
776,9.0,0.9798142857142935,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
777,10.0,1.0868785714285705,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
778,11.0,1.2168499999999978,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
779,12.0,1.4035214285714268,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
780,13.0,1.6093642857142882,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
781,14.0,1.845407142857145,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
782,15.0,2.127542857142852,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
783,16.0,2.384057142857139,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
784,17.0,2.5679999999999996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
785,18.0,2.7509357142857143,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
786,19.0,2.9770928571428574,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
787,20.0,3.242192857142856,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
788,21.0,3.5064428571428574,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
789,22.0,3.733471428571432,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
790,23.0,3.9196999999999997,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
791,24.0,4.055392857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
792,25.0,4.178642857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
793,26.0,4.317635714285714,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
794,27.0,4.4355785714285725,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
795,28.0,4.528335714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
796,29.0,4.596899999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
797,30.0,4.633542857142858,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
798,31.0,4.665471428571429,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
799,32.0,4.678071428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
800,33.0,4.635842857142856,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
801,34.0,4.562699999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
802,35.0,4.477099999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
803,36.0,4.358571428571427,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
804,37.0,4.2559357142857115,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
805,38.0,4.178642857142855,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
806,39.0,4.08245,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
807,40.0,3.9689428571428595,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
808,41.0,3.828514285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
809,42.0,3.6500071428571443,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
810,43.0,3.4640785714285722,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
811,44.0,3.2973214285714274,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
812,45.0,3.1720642857142867,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
813,46.0,3.039507142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
814,47.0,2.8529857142857122,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
815,48.0,2.6555928571428553,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
816,49.0,2.458778571428569,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
817,50.0,2.2653928571428565,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
818,51.0,2.102635714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
819,52.0,1.9859714285714276,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
820,53.0,1.8840571428571429,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
821,54.0,1.760092857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
822,55.0,1.6266785714285699,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
