,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
103,44.0,0.5847357142857155,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
104,45.0,0.5114500000000004,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
105,46.0,0.4526214285714291,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
106,47.0,0.3962214285714286,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
107,48.0,0.3476928571428581,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
108,49.0,0.30173571428571827,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
109,50.0,0.2582214285714315,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
110,51.0,0.2235857142857144,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
111,52.0,0.20025714285714405,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
112,53.0,0.17850000000000169,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
113,54.0,0.15330000000000155,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
114,55.0,0.12839999999999915,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
298,3.0,1.195685714285718,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
299,4.0,1.5604071428571402,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
300,5.0,2.2376214285714298,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
301,6.0,3.1587500000000013,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
302,7.0,4.266678571428566,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
303,8.0,5.51445714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
304,9.0,6.638135714285713,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
305,10.0,7.438307142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
306,11.0,8.252214285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
307,12.0,9.22072857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
308,13.0,10.09776428571429,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
309,14.0,10.759228571428576,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
310,15.0,11.182650000000002,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
311,16.0,11.4549,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
312,17.0,11.656449999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
313,18.0,11.68437857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
314,19.0,11.436300000000001,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
315,20.0,10.992835714285711,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
316,21.0,10.44217142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
317,22.0,9.76582142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
318,23.0,9.090328571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
319,24.0,8.600921428571429,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
320,25.0,8.076728571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
321,26.0,7.375757142857139,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
322,27.0,6.608799999999995,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
323,28.0,5.8207857142857105,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
324,29.0,5.060399999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
325,30.0,4.440021428571426,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
326,31.0,3.9912642857142835,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
327,32.0,3.55982857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
328,33.0,3.0931857142857155,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
329,34.0,2.661464285714288,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
330,35.0,2.2724000000000024,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
331,36.0,1.925557142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
332,37.0,1.6554499999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
333,38.0,1.4577785714285725,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
334,39.0,1.2898642857142877,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
335,40.0,1.129257142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
336,41.0,0.9828285714285697,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
337,42.0,0.8529999999999984,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
338,43.0,0.7307571428571414,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
339,44.0,0.6282571428571434,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
340,45.0,0.5655500000000018,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
341,46.0,0.5133071428571441,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
342,47.0,0.4559142857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
343,48.0,0.4037999999999999,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
344,49.0,0.3509785714285718,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
345,50.0,0.3063285714285736,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
346,51.0,0.27068571428571475,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
347,52.0,0.2410642857142834,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
348,53.0,0.21644285714285563,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
349,54.0,0.18922857142857194,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
350,55.0,0.1611785714285706,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
534,3.0,0.7865785714285696,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
535,4.0,1.0396500000000026,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
536,5.0,1.5113000000000016,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
537,6.0,2.151014285714284,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
538,7.0,2.914121428571426,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
539,8.0,3.757092857142851,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
540,9.0,4.509742857142851,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
541,10.0,5.061842857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
542,11.0,5.61695,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
543,12.0,6.279135714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
544,13.0,6.927714285714284,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
545,14.0,7.486542857142854,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
546,15.0,7.9660714285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
547,16.0,8.354985714285716,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
548,17.0,8.597042857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
549,18.0,8.759807142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
550,19.0,8.836528571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
551,20.0,8.773971428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
552,21.0,8.601778571428571,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
553,22.0,8.288435714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
554,23.0,7.942885714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
555,24.0,7.714292857142858,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
556,25.0,7.421842857142858,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
557,26.0,6.950035714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
558,27.0,6.401657142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
559,28.0,5.833521428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
560,29.0,5.275835714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
561,30.0,4.805892857142856,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
562,31.0,4.464492857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
563,32.0,4.116657142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
564,33.0,3.715142857142855,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
565,34.0,3.31620714285714,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
566,35.0,2.916835714285712,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
567,36.0,2.5269071428571426,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
568,37.0,2.2110000000000007,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
569,38.0,1.9964285714285728,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
570,39.0,1.8056142857142867,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
571,40.0,1.5949142857142877,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
572,41.0,1.3930785714285745,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
573,42.0,1.2217285714285726,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
574,43.0,1.077157142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
575,44.0,0.9507571428571424,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
576,45.0,0.8516999999999999,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
577,46.0,0.7630999999999983,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
578,47.0,0.677349999999998,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
579,48.0,0.6003357142857136,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
580,49.0,0.5216071428571434,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
581,50.0,0.4458928571428576,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
582,51.0,0.38520714285714264,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
583,52.0,0.34054285714285626,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
584,53.0,0.3013142857142859,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
585,54.0,0.2643857142857147,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
586,55.0,0.23175714285714222,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
770,3.0,0.500714285714289,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
771,4.0,0.6679071428571441,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
772,5.0,0.9637785714285729,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
773,6.0,1.3473928571428604,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
774,7.0,1.8131857142857166,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
775,8.0,2.3393928571428586,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
776,9.0,2.8094714285714293,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
777,10.0,3.1458499999999994,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
778,11.0,3.46935714285714,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
779,12.0,3.85213571428571,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
780,13.0,4.251085714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
781,14.0,4.6358500000000005,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
782,15.0,4.980242857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
783,16.0,5.267249999999998,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
784,17.0,5.475678571428568,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
785,18.0,5.674507142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
786,19.0,5.889214285714287,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
787,20.0,6.0584,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
788,21.0,6.146721428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
789,22.0,6.14572142857143,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
790,23.0,6.129828571428573,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
791,24.0,6.134835714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
792,25.0,6.061400000000001,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
793,26.0,5.865871428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
794,27.0,5.597057142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
795,28.0,5.287578571428569,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
796,29.0,4.966221428571426,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
797,30.0,4.664049999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
798,31.0,4.4222785714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
799,32.0,4.177357142857141,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
800,33.0,3.8793285714285703,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
801,34.0,3.574285714285715,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
802,35.0,3.2796928571428583,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
803,36.0,2.9841071428571433,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
804,37.0,2.727735714285714,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
805,38.0,2.54737142857143,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
806,39.0,2.3751714285714303,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
807,40.0,2.1927999999999988,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
808,41.0,2.01072857142857,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
809,42.0,1.8236499999999987,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
810,43.0,1.6402785714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
811,44.0,1.4798142857142855,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
812,45.0,1.3678785714285704,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
813,46.0,1.2702571428571434,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
814,47.0,1.1511714285714305,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
815,48.0,1.026057142857143,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
816,49.0,0.9092428571428569,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
817,50.0,0.8096214285714284,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
818,51.0,0.7320428571428558,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
819,52.0,0.6700642857142834,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
820,53.0,0.6082285714285688,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
821,54.0,0.5399428571428554,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
822,55.0,0.47538571428571325,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
