,day,values,values_type,type,type_pretty,vaccine_efficacy,prevalence
103,44.0,0.4656428571428554,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
104,45.0,0.41139285714285323,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
105,46.0,0.3654428571428565,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
106,47.0,0.31877857142857075,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
107,48.0,0.2785571428571428,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
108,49.0,0.24247857142857343,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
109,50.0,0.2068285714285715,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
110,51.0,0.18176428571428815,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
111,52.0,0.16658571428571836,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
112,53.0,0.15299999999999972,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
113,54.0,0.13726428571428478,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
114,55.0,0.11866428571428447,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
115,56.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
116,57.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
117,58.0,,trend,Total infected derivative spline,0%,Vaccine Efficacy 50%,Low
295,0.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
296,1.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
297,2.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
298,3.0,1.235907142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
299,4.0,1.6411357142857081,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
300,5.0,2.4159785714285698,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
301,6.0,3.512599999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
302,7.0,4.887478571428569,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
303,8.0,6.454335714285718,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
304,9.0,7.849842857142856,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
305,10.0,8.842821428571431,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
306,11.0,9.825078571428577,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
307,12.0,10.91454285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
308,13.0,11.837378571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
309,14.0,12.441449999999998,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
310,15.0,12.68837857142857,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
311,16.0,12.76424285714286,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
312,17.0,12.815914285714284,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
313,18.0,12.613071428571423,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
314,19.0,12.03978571428571,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
315,20.0,11.252957142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
316,21.0,10.32095,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
317,22.0,9.289149999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
318,23.0,8.369592857142852,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
319,24.0,7.714428571428568,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
320,25.0,7.069292857142855,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
321,26.0,6.302035714285714,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
322,27.0,5.4958357142857155,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
323,28.0,4.715992857142859,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
324,29.0,3.997428571428573,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
325,30.0,3.4051142857142866,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
326,31.0,2.984557142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
327,32.0,2.619535714285718,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
328,33.0,2.242207142857144,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
329,34.0,1.8989571428571423,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
330,35.0,1.6030857142857156,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
331,36.0,1.345428571428572,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
332,37.0,1.1434500000000014,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
333,38.0,0.9974357142857143,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
334,39.0,0.876899999999996,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
335,40.0,0.7626714285714249,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
336,41.0,0.6504357142857121,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
337,42.0,0.5492214285714263,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
338,43.0,0.46892142857142816,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
339,44.0,0.3966214285714277,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
340,45.0,0.3393642857142843,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
341,46.0,0.29930000000000234,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
342,47.0,0.2643857142857168,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
343,48.0,0.23374285714285745,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
344,49.0,0.2076928571428575,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
345,50.0,0.17934999999999945,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
346,51.0,0.1567357142857142,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
347,52.0,0.14387142857142976,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
348,53.0,0.13069999999999837,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
349,54.0,0.11608571428571272,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
350,55.0,0.10479285714285831,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
351,56.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
352,57.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
353,58.0,,trend,Total infected derivative spline,10%,Vaccine Efficacy 50%,Low
531,0.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
532,1.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
533,2.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
534,3.0,0.8259571428571388,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
535,4.0,1.1067928571428596,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
536,5.0,1.656328571428572,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
537,6.0,2.434614285714287,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
538,7.0,3.3953785714285756,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
539,8.0,4.541800000000003,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
540,9.0,5.602628571428576,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
541,10.0,6.347542857142863,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
542,11.0,7.090171428571433,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
543,12.0,7.942271428571428,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
544,13.0,8.698757142857138,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
545,14.0,9.29999285714285,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
546,15.0,9.663899999999993,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
547,16.0,9.868028571428566,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
548,17.0,10.055978571428561,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
549,18.0,10.087878571428561,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
550,19.0,9.894785714285716,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
551,20.0,9.556992857142859,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
552,21.0,9.098200000000002,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
553,22.0,8.51130714285715,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
554,23.0,7.925421428571433,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
555,24.0,7.4712071428571445,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
556,25.0,6.982107142857146,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
557,26.0,6.343692857142859,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
558,27.0,5.651428571428573,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
559,28.0,4.925257142857142,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
560,29.0,4.211271428571424,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
561,30.0,3.6538928571428575,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
562,31.0,3.265257142857145,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
563,32.0,2.916121428571429,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
564,33.0,2.5433785714285695,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
565,34.0,2.173507142857141,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
566,35.0,1.8584642857142868,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
567,36.0,1.6023500000000013,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
568,37.0,1.390049999999998,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
569,38.0,1.2317642857142832,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
570,39.0,1.0916285714285698,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
571,40.0,0.9599285714285708,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
572,41.0,0.8520071428571427,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
573,42.0,0.7498000000000016,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
574,43.0,0.6583214285714303,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
575,44.0,0.5831500000000014,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
576,45.0,0.524007142857144,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
577,46.0,0.4742071428571412,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
578,47.0,0.4246999999999993,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
579,48.0,0.37346428571428747,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
580,49.0,0.3225071428571441,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
581,50.0,0.2751285714285712,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
582,51.0,0.23892142857143028,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
583,52.0,0.21502857142857376,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
584,53.0,0.19126428571428686,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
585,54.0,0.16963571428571605,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
586,55.0,0.15072857142857085,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
587,56.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
588,57.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
589,58.0,,trend,Total infected derivative spline,40%,Vaccine Efficacy 50%,Low
767,0.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
768,1.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
769,2.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
770,3.0,0.5114571428571456,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
771,4.0,0.7021142857142877,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
772,5.0,1.072428571428568,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
773,6.0,1.5854642857142827,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
774,7.0,2.2257499999999966,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
775,8.0,2.969799999999992,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
776,9.0,3.6514428571428574,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
777,10.0,4.1420071428571505,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
778,11.0,4.623392857142858,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
779,12.0,5.19466428571429,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
780,13.0,5.755492857142862,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
781,14.0,6.258514285714288,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
782,15.0,6.690685714285718,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
783,16.0,7.014464285714283,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
784,17.0,7.23804285714285,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
785,18.0,7.394942857142853,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
786,19.0,7.45721428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
787,20.0,7.410971428571424,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
788,21.0,7.248785714285717,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
789,22.0,6.972064285714286,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
790,23.0,6.689349999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
791,24.0,6.481807142857143,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
792,25.0,6.213399999999999,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
793,26.0,5.825057142857145,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
794,27.0,5.384914285714288,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
795,28.0,4.913685714285713,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
796,29.0,4.413835714285712,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
797,30.0,3.9805428571428547,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
798,31.0,3.6809357142857113,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
799,32.0,3.3940928571428555,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
800,33.0,3.059857142857142,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
801,34.0,2.7220142857142844,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
802,35.0,2.4030857142857127,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
803,36.0,2.1116500000000014,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
804,37.0,1.877621428571428,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
805,38.0,1.707128571428569,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
806,39.0,1.5520999999999996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
807,40.0,1.3827714285714305,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
808,41.0,1.2195857142857156,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
809,42.0,1.0707142857142862,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
810,43.0,0.9331499999999996,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
811,44.0,0.821792857142859,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
812,45.0,0.7374928571428602,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
813,46.0,0.6621857142857164,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
814,47.0,0.5835857142857159,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
815,48.0,0.5087285714285729,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
816,49.0,0.4457500000000018,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
817,50.0,0.38706428571428625,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
818,51.0,0.3352285714285727,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
819,52.0,0.3005857142857166,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
820,53.0,0.2715428571428577,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
821,54.0,0.24463571428571285,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
822,55.0,0.220878571428569,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
823,56.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
824,57.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
825,58.0,,trend,Total infected derivative spline,70%,Vaccine Efficacy 50%,Low
