,day,agents,type,type_of_screening_pretty
65,31.0,5.6847,Infected in quarantine,Without screening
66,32.0,5.8858999999999995,Infected in quarantine,Without screening
67,33.0,6.1161,Infected in quarantine,Without screening
68,34.0,6.6036,Infected in quarantine,Without screening
69,35.0,6.9269,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.0854,Infected,Screening 25%
72,3.0,0.206,Infected,Screening 25%
73,4.0,0.3668,Infected,Screening 25%
74,5.0,0.6482,Infected,Screening 25%
75,6.0,0.9899,Infected,Screening 25%
76,7.0,1.2513,Infected,Screening 25%
77,8.0,1.4221,Infected,Screening 25%
78,9.0,1.6985,Infected,Screening 25%
79,10.0,1.9497,Infected,Screening 25%
80,11.0,2.6181,Infected,Screening 25%
81,12.0,3.2764,Infected,Screening 25%
82,13.0,4.0854,Infected,Screening 25%
83,14.0,4.2613,Infected,Screening 25%
84,15.0,4.4874,Infected,Screening 25%
85,16.0,4.9799,Infected,Screening 25%
86,17.0,4.5829,Infected,Screening 25%
87,18.0,5.6382,Infected,Screening 25%
88,19.0,6.4271,Infected,Screening 25%
89,20.0,7.402,Infected,Screening 25%
90,21.0,7.8693,Infected,Screening 25%
91,22.0,7.9698,Infected,Screening 25%
92,23.0,8.397,Infected,Screening 25%
93,24.0,7.0,Infected,Screening 25%
94,25.0,7.9347,Infected,Screening 25%
95,26.0,8.8894,Infected,Screening 25%
96,27.0,10.0905,Infected,Screening 25%
97,28.0,10.3015,Infected,Screening 25%
98,29.0,9.9447,Infected,Screening 25%
99,30.0,10.3769,Infected,Screening 25%
100,31.0,8.0,Infected,Screening 25%
101,32.0,8.4774,Infected,Screening 25%
102,33.0,9.4774,Infected,Screening 25%
103,34.0,10.3668,Infected,Screening 25%
104,35.0,10.7387,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.0,Infected in quarantine,Screening 25%
107,3.0,0.0302,Infected in quarantine,Screening 25%
108,4.0,0.0352,Infected in quarantine,Screening 25%
109,5.0,0.0352,Infected in quarantine,Screening 25%
110,6.0,0.0251,Infected in quarantine,Screening 25%
111,7.0,0.0905,Infected in quarantine,Screening 25%
112,8.0,0.0955,Infected in quarantine,Screening 25%
113,9.0,0.1508,Infected in quarantine,Screening 25%
114,10.0,0.5478000000000001,Infected in quarantine,Screening 25%
115,11.0,0.6231,Infected in quarantine,Screening 25%
116,12.0,0.6582999999999999,Infected in quarantine,Screening 25%
117,13.0,0.9044999999999999,Infected in quarantine,Screening 25%
118,14.0,1.1558,Infected in quarantine,Screening 25%
119,15.0,1.1659,Infected in quarantine,Screening 25%
120,16.0,1.2513,Infected in quarantine,Screening 25%
121,17.0,2.5779,Infected in quarantine,Screening 25%
122,18.0,2.794,Infected in quarantine,Screening 25%
123,19.0,3.2462,Infected in quarantine,Screening 25%
124,20.0,3.6231,Infected in quarantine,Screening 25%
125,21.0,3.5225999999999997,Infected in quarantine,Screening 25%
126,22.0,3.4673,Infected in quarantine,Screening 25%
127,23.0,3.6081,Infected in quarantine,Screening 25%
128,24.0,5.7286,Infected in quarantine,Screening 25%
129,25.0,5.7438,Infected in quarantine,Screening 25%
130,26.0,6.115600000000001,Infected in quarantine,Screening 25%
131,27.0,6.1457,Infected in quarantine,Screening 25%
132,28.0,6.140700000000001,Infected in quarantine,Screening 25%
133,29.0,5.8995,Infected in quarantine,Screening 25%
134,30.0,6.1006,Infected in quarantine,Screening 25%
135,31.0,8.8493,Infected in quarantine,Screening 25%
136,32.0,8.854199999999999,Infected in quarantine,Screening 25%
137,33.0,8.6232,Infected in quarantine,Screening 25%
138,34.0,8.3216,Infected in quarantine,Screening 25%
139,35.0,7.8593,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.0704,Infected,Screening 50%
142,3.0,0.1457,Infected,Screening 50%
143,4.0,0.3417,Infected,Screening 50%
144,5.0,0.593,Infected,Screening 50%
145,6.0,0.9196,Infected,Screening 50%
146,7.0,1.191,Infected,Screening 50%
147,8.0,1.1709,Infected,Screening 50%
148,9.0,1.5327,Infected,Screening 50%
149,10.0,1.4271,Infected,Screening 50%
150,11.0,1.9799,Infected,Screening 50%
151,12.0,2.5075,Infected,Screening 50%
152,13.0,3.1558,Infected,Screening 50%
153,14.0,3.5276,Infected,Screening 50%
154,15.0,3.5678,Infected,Screening 50%
155,16.0,4.0101,Infected,Screening 50%
156,17.0,2.9045,Infected,Screening 50%
157,18.0,3.7487,Infected,Screening 50%
158,19.0,4.7889,Infected,Screening 50%
159,20.0,5.7538,Infected,Screening 50%
160,21.0,6.2663,Infected,Screening 50%
161,22.0,6.0553,Infected,Screening 50%
162,23.0,6.6131,Infected,Screening 50%
163,24.0,3.9698,Infected,Screening 50%
164,25.0,4.9799,Infected,Screening 50%
165,26.0,5.9095,Infected,Screening 50%
166,27.0,6.8342,Infected,Screening 50%
167,28.0,7.1156,Infected,Screening 50%
168,29.0,6.5528,Infected,Screening 50%
169,30.0,6.7588,Infected,Screening 50%
170,31.0,4.1558,Infected,Screening 50%
171,32.0,4.8894,Infected,Screening 50%
172,33.0,5.7739,Infected,Screening 50%
173,34.0,6.6583,Infected,Screening 50%
174,35.0,6.6583,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.0352,Infected in quarantine,Screening 50%
178,4.0,0.0302,Infected in quarantine,Screening 50%
179,5.0,0.0251,Infected in quarantine,Screening 50%
180,6.0,0.0402,Infected in quarantine,Screening 50%
181,7.0,0.0603,Infected in quarantine,Screening 50%
182,8.0,0.09559999999999999,Infected in quarantine,Screening 50%
183,9.0,0.11560000000000001,Infected in quarantine,Screening 50%
184,10.0,0.7387,Infected in quarantine,Screening 50%
185,11.0,0.8291,Infected in quarantine,Screening 50%
186,12.0,0.9447,Infected in quarantine,Screening 50%
187,13.0,1.0,Infected in quarantine,Screening 50%
188,14.0,1.1257000000000001,Infected in quarantine,Screening 50%
189,15.0,1.1608,Infected in quarantine,Screening 50%
190,16.0,1.2011,Infected in quarantine,Screening 50%
191,17.0,3.1055,Infected in quarantine,Screening 50%
192,18.0,3.1609,Infected in quarantine,Screening 50%
193,19.0,3.2612999999999994,Infected in quarantine,Screening 50%
194,20.0,3.2561999999999998,Infected in quarantine,Screening 50%
195,21.0,3.1105,Infected in quarantine,Screening 50%
196,22.0,3.1558,Infected in quarantine,Screening 50%
197,23.0,3.2211,Infected in quarantine,Screening 50%
198,24.0,6.6433,Infected in quarantine,Screening 50%
199,25.0,6.3819,Infected in quarantine,Screening 50%
200,26.0,6.3368,Infected in quarantine,Screening 50%
201,27.0,6.165800000000001,Infected in quarantine,Screening 50%
202,28.0,6.0352,Infected in quarantine,Screening 50%
203,29.0,5.8794,Infected in quarantine,Screening 50%
204,30.0,5.7839,Infected in quarantine,Screening 50%
205,31.0,8.3065,Infected in quarantine,Screening 50%
206,32.0,7.9146,Infected in quarantine,Screening 50%
207,33.0,7.6331,Infected in quarantine,Screening 50%
208,34.0,7.2010000000000005,Infected in quarantine,Screening 50%
209,35.0,7.1758999999999995,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.1005,Infected,Screening 100%
212,3.0,0.1859,Infected,Screening 100%
213,4.0,0.407,Infected,Screening 100%
214,5.0,0.6181,Infected,Screening 100%
215,6.0,0.8995,Infected,Screening 100%
216,7.0,1.0754,Infected,Screening 100%
217,8.0,1.3719,Infected,Screening 100%
218,9.0,1.8894,Infected,Screening 100%
219,10.0,1.2312,Infected,Screening 100%
220,11.0,1.7136,Infected,Screening 100%
221,12.0,2.3869,Infected,Screening 100%
222,13.0,3.0603,Infected,Screening 100%
223,14.0,3.2764,Infected,Screening 100%
224,15.0,3.4271,Infected,Screening 100%
225,16.0,4.0704,Infected,Screening 100%
226,17.0,1.8141,Infected,Screening 100%
227,18.0,2.3869,Infected,Screening 100%
228,19.0,3.0151,Infected,Screening 100%
229,20.0,3.8141,Infected,Screening 100%
230,21.0,4.2814,Infected,Screening 100%
231,22.0,4.3668,Infected,Screening 100%
232,23.0,4.9397,Infected,Screening 100%
233,24.0,2.0452,Infected,Screening 100%
234,25.0,2.8945,Infected,Screening 100%
235,26.0,3.6482,Infected,Screening 100%
236,27.0,4.3568,Infected,Screening 100%
237,28.0,4.5276,Infected,Screening 100%
238,29.0,4.4573,Infected,Screening 100%
239,30.0,5.0251,Infected,Screening 100%
240,31.0,1.8291,Infected,Screening 100%
241,32.0,2.4623,Infected,Screening 100%
242,33.0,2.9246,Infected,Screening 100%
243,34.0,3.5377,Infected,Screening 100%
244,35.0,3.6784,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.0905,Infected in quarantine,Screening 100%
248,4.0,0.0854,Infected in quarantine,Screening 100%
249,5.0,0.0955,Infected in quarantine,Screening 100%
250,6.0,0.0854,Infected in quarantine,Screening 100%
251,7.0,0.1056,Infected in quarantine,Screening 100%
252,8.0,0.1106,Infected in quarantine,Screening 100%
253,9.0,0.1206,Infected in quarantine,Screening 100%
254,10.0,1.397,Infected in quarantine,Screening 100%
255,11.0,1.5878999999999999,Infected in quarantine,Screening 100%
256,12.0,1.5628,Infected in quarantine,Screening 100%
257,13.0,1.5576999999999999,Infected in quarantine,Screening 100%
258,14.0,1.5428,Infected in quarantine,Screening 100%
259,15.0,1.4271,Infected in quarantine,Screening 100%
260,16.0,1.4421,Infected in quarantine,Screening 100%
261,17.0,4.4271,Infected in quarantine,Screening 100%
262,18.0,4.4925,Infected in quarantine,Screening 100%
263,19.0,4.4522,Infected in quarantine,Screening 100%
264,20.0,4.396999999999999,Infected in quarantine,Screening 100%
265,21.0,4.1508,Infected in quarantine,Screening 100%
266,22.0,4.0503,Infected in quarantine,Screening 100%
267,23.0,4.0101,Infected in quarantine,Screening 100%
268,24.0,7.2815,Infected in quarantine,Screening 100%
269,25.0,7.0,Infected in quarantine,Screening 100%
270,26.0,6.6784,Infected in quarantine,Screening 100%
271,27.0,6.3869,Infected in quarantine,Screening 100%
272,28.0,6.211,Infected in quarantine,Screening 100%
273,29.0,5.7789,Infected in quarantine,Screening 100%
274,30.0,5.2964,Infected in quarantine,Screening 100%
275,31.0,8.2061,Infected in quarantine,Screening 100%
276,32.0,7.8744000000000005,Infected in quarantine,Screening 100%
277,33.0,7.4773000000000005,Infected in quarantine,Screening 100%
278,34.0,6.969799999999999,Infected in quarantine,Screening 100%
279,35.0,6.6734,Infected in quarantine,Screening 100%
