,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,0.9868,Infetti,Screening 25%
71,2.0,1.0527,Infetti,Screening 25%
72,3.0,1.2901,Infetti,Screening 25%
73,4.0,1.581,Infetti,Screening 25%
74,5.0,1.9666,Infetti,Screening 25%
75,6.0,2.5205,Infetti,Screening 25%
76,7.0,2.7307,Infetti,Screening 25%
77,8.0,2.6148,Infetti,Screening 25%
78,9.0,2.7904,Infetti,Screening 25%
79,10.0,3.0282,Infetti,Screening 25%
80,11.0,3.3355,Infetti,Screening 25%
81,12.0,3.572,Infetti,Screening 25%
82,13.0,4.1888,Infetti,Screening 25%
83,14.0,4.392,Infetti,Screening 25%
84,15.0,3.9986,Infetti,Screening 25%
85,16.0,3.9484,Infetti,Screening 25%
86,17.0,4.0274,Infetti,Screening 25%
87,18.0,4.1037,Infetti,Screening 25%
88,19.0,4.1908,Infetti,Screening 25%
89,20.0,4.761,Infetti,Screening 25%
90,21.0,4.9197,Infetti,Screening 25%
91,22.0,4.5039,Infetti,Screening 25%
92,23.0,4.3648,Infetti,Screening 25%
93,24.0,4.3245,Infetti,Screening 25%
94,25.0,4.4096,Infetti,Screening 25%
95,26.0,4.5167,Infetti,Screening 25%
96,27.0,5.0202,Infetti,Screening 25%
97,28.0,5.0841,Infetti,Screening 25%
98,29.0,4.6468,Infetti,Screening 25%
99,30.0,4.4324,Infetti,Screening 25%
100,31.0,4.4012,Infetti,Screening 25%
101,32.0,4.4552,Infetti,Screening 25%
102,33.0,4.5113,Infetti,Screening 25%
103,34.0,4.9359,Infetti,Screening 25%
104,35.0,4.9964,Infetti,Screening 25%
105,1.0,0.0132,Infetti in quarantena,Screening 25%
106,2.0,0.0314,Infetti in quarantena,Screening 25%
107,3.0,0.0595,Infetti in quarantena,Screening 25%
108,4.0,0.1177,Infetti in quarantena,Screening 25%
109,5.0,0.2214,Infetti in quarantena,Screening 25%
110,6.0,0.223,Infetti in quarantena,Screening 25%
111,7.0,0.2192,Infetti in quarantena,Screening 25%
112,8.0,0.3554,Infetti in quarantena,Screening 25%
113,9.0,0.5091,Infetti in quarantena,Screening 25%
114,10.0,0.7033,Infetti in quarantena,Screening 25%
115,11.0,0.9261,Infetti in quarantena,Screening 25%
116,12.0,1.1992,Infetti in quarantena,Screening 25%
117,13.0,1.1333,Infetti in quarantena,Screening 25%
118,14.0,1.0462,Infetti in quarantena,Screening 25%
119,15.0,1.2713,Infetti in quarantena,Screening 25%
120,16.0,1.4703,Infetti in quarantena,Screening 25%
121,17.0,1.6993,Infetti in quarantena,Screening 25%
122,18.0,1.8843,Infetti in quarantena,Screening 25%
123,19.0,2.055,Infetti in quarantena,Screening 25%
124,20.0,1.9199,Infetti in quarantena,Screening 25%
125,21.0,1.7635,Infetti in quarantena,Screening 25%
126,22.0,1.8873,Infetti in quarantena,Screening 25%
127,23.0,1.9812,Infetti in quarantena,Screening 25%
128,24.0,2.0853,Infetti in quarantena,Screening 25%
129,25.0,2.1872,Infetti in quarantena,Screening 25%
130,26.0,2.2767,Infetti in quarantena,Screening 25%
131,27.0,2.0985,Infetti in quarantena,Screening 25%
132,28.0,1.8693,Infetti in quarantena,Screening 25%
133,29.0,1.9423,Infetti in quarantena,Screening 25%
134,30.0,2.0829,Infetti in quarantena,Screening 25%
135,31.0,2.1646,Infetti in quarantena,Screening 25%
136,32.0,2.1984,Infetti in quarantena,Screening 25%
137,33.0,2.2725,Infetti in quarantena,Screening 25%
138,34.0,2.0769,Infetti in quarantena,Screening 25%
139,35.0,1.8743,Infetti in quarantena,Screening 25%
140,1.0,0.9766,Infetti,Screening 50%
141,2.0,1.0278,Infetti,Screening 50%
142,3.0,1.2026,Infetti,Screening 50%
143,4.0,1.4855,Infetti,Screening 50%
144,5.0,1.7778,Infetti,Screening 50%
145,6.0,2.2397,Infetti,Screening 50%
146,7.0,2.4413,Infetti,Screening 50%
147,8.0,2.2797,Infetti,Screening 50%
148,9.0,2.2911,Infetti,Screening 50%
149,10.0,2.4104,Infetti,Screening 50%
150,11.0,2.5231,Infetti,Screening 50%
151,12.0,2.6593,Infetti,Screening 50%
152,13.0,3.1425,Infetti,Screening 50%
153,14.0,3.3165,Infetti,Screening 50%
154,15.0,2.8821,Infetti,Screening 50%
155,16.0,2.6721,Infetti,Screening 50%
156,17.0,2.5604,Infetti,Screening 50%
157,18.0,2.5281,Infetti,Screening 50%
158,19.0,2.5087,Infetti,Screening 50%
159,20.0,2.9504,Infetti,Screening 50%
160,21.0,3.0863,Infetti,Screening 50%
161,22.0,2.6779,Infetti,Screening 50%
162,23.0,2.4723,Infetti,Screening 50%
163,24.0,2.3752,Infetti,Screening 50%
164,25.0,2.3039,Infetti,Screening 50%
165,26.0,2.249,Infetti,Screening 50%
166,27.0,2.5363,Infetti,Screening 50%
167,28.0,2.6406,Infetti,Screening 50%
168,29.0,2.3249,Infetti,Screening 50%
169,30.0,2.1804,Infetti,Screening 50%
170,31.0,2.0284,Infetti,Screening 50%
171,32.0,1.9738,Infetti,Screening 50%
172,33.0,1.974,Infetti,Screening 50%
173,34.0,2.2607,Infetti,Screening 50%
174,35.0,2.3253,Infetti,Screening 50%
175,1.0,0.0234,Infetti in quarantena,Screening 50%
176,2.0,0.0549,Infetti in quarantena,Screening 50%
177,3.0,0.1121,Infetti in quarantena,Screening 50%
178,4.0,0.2128,Infetti in quarantena,Screening 50%
179,5.0,0.383,Infetti in quarantena,Screening 50%
180,6.0,0.391,Infetti in quarantena,Screening 50%
181,7.0,0.378,Infetti in quarantena,Screening 50%
182,8.0,0.6064,Infetti in quarantena,Screening 50%
183,9.0,0.8525,Infetti in quarantena,Screening 50%
184,10.0,1.1063,Infetti in quarantena,Screening 50%
185,11.0,1.4008,Infetti in quarantena,Screening 50%
186,12.0,1.7435,Infetti in quarantena,Screening 50%
187,13.0,1.6602,Infetti in quarantena,Screening 50%
188,14.0,1.5505,Infetti in quarantena,Screening 50%
189,15.0,1.8404,Infetti in quarantena,Screening 50%
190,16.0,2.1279,Infetti in quarantena,Screening 50%
191,17.0,2.3121,Infetti in quarantena,Screening 50%
192,18.0,2.4887,Infetti in quarantena,Screening 50%
193,19.0,2.6625,Infetti in quarantena,Screening 50%
194,20.0,2.4461,Infetti in quarantena,Screening 50%
195,21.0,2.2252,Infetti in quarantena,Screening 50%
196,22.0,2.2847,Infetti in quarantena,Screening 50%
197,23.0,2.3291,Infetti in quarantena,Screening 50%
198,24.0,2.3894,Infetti in quarantena,Screening 50%
199,25.0,2.4434,Infetti in quarantena,Screening 50%
200,26.0,2.5275,Infetti in quarantena,Screening 50%
201,27.0,2.2961,Infetti in quarantena,Screening 50%
202,28.0,2.0863,Infetti in quarantena,Screening 50%
203,29.0,2.0556,Infetti in quarantena,Screening 50%
204,30.0,2.0452,Infetti in quarantena,Screening 50%
205,31.0,2.0879,Infetti in quarantena,Screening 50%
206,32.0,2.0847,Infetti in quarantena,Screening 50%
207,33.0,2.0675,Infetti in quarantena,Screening 50%
208,34.0,1.8773,Infetti in quarantena,Screening 50%
209,35.0,1.7037,Infetti in quarantena,Screening 50%
210,1.0,0.9493,Infetti,Screening 100%
211,2.0,0.9658,Infetti,Screening 100%
212,3.0,1.0721,Infetti,Screening 100%
213,4.0,1.2284,Infetti,Screening 100%
214,5.0,1.3602,Infetti,Screening 100%
215,6.0,1.779,Infetti,Screening 100%
216,7.0,1.9467,Infetti,Screening 100%
217,8.0,1.6905,Infetti,Screening 100%
218,9.0,1.5786,Infetti,Screening 100%
219,10.0,1.5091,Infetti,Screening 100%
220,11.0,1.4372,Infetti,Screening 100%
221,12.0,1.3313,Infetti,Screening 100%
222,13.0,1.584,Infetti,Screening 100%
223,14.0,1.7095,Infetti,Screening 100%
224,15.0,1.3508,Infetti,Screening 100%
225,16.0,1.1654,Infetti,Screening 100%
226,17.0,1.0318,Infetti,Screening 100%
227,18.0,0.9117,Infetti,Screening 100%
228,19.0,0.8036,Infetti,Screening 100%
229,20.0,0.9726,Infetti,Screening 100%
230,21.0,1.0506,Infetti,Screening 100%
231,22.0,0.8649,Infetti,Screening 100%
232,23.0,0.7386,Infetti,Screening 100%
233,24.0,0.6561,Infetti,Screening 100%
234,25.0,0.584,Infetti,Screening 100%
235,26.0,0.5175,Infetti,Screening 100%
236,27.0,0.614,Infetti,Screening 100%
237,28.0,0.6569,Infetti,Screening 100%
238,29.0,0.5612,Infetti,Screening 100%
239,30.0,0.4783,Infetti,Screening 100%
240,31.0,0.4182,Infetti,Screening 100%
241,32.0,0.3682,Infetti,Screening 100%
242,33.0,0.3283,Infetti,Screening 100%
243,34.0,0.3928,Infetti,Screening 100%
244,35.0,0.415,Infetti,Screening 100%
245,1.0,0.0507,Infetti in quarantena,Screening 100%
246,2.0,0.1143,Infetti in quarantena,Screening 100%
247,3.0,0.2218,Infetti in quarantena,Screening 100%
248,4.0,0.3872,Infetti in quarantena,Screening 100%
249,5.0,0.6573,Infetti in quarantena,Screening 100%
250,6.0,0.6542,Infetti in quarantena,Screening 100%
251,7.0,0.6224,Infetti in quarantena,Screening 100%
252,8.0,0.9031,Infetti in quarantena,Screening 100%
253,9.0,1.1992,Infetti in quarantena,Screening 100%
254,10.0,1.5317,Infetti in quarantena,Screening 100%
255,11.0,1.8969,Infetti in quarantena,Screening 100%
256,12.0,2.241,Infetti in quarantena,Screening 100%
257,13.0,2.1397,Infetti in quarantena,Screening 100%
258,14.0,1.9854,Infetti in quarantena,Screening 100%
259,15.0,2.159,Infetti in quarantena,Screening 100%
260,16.0,2.2833,Infetti in quarantena,Screening 100%
261,17.0,2.3473,Infetti in quarantena,Screening 100%
262,18.0,2.392,Infetti in quarantena,Screening 100%
263,19.0,2.3908,Infetti in quarantena,Screening 100%
264,20.0,2.1732,Infetti in quarantena,Screening 100%
265,21.0,1.9768,Infetti in quarantena,Screening 100%
266,22.0,1.9117,Infetti in quarantena,Screening 100%
267,23.0,1.8463,Infetti in quarantena,Screening 100%
268,24.0,1.7594,Infetti in quarantena,Screening 100%
269,25.0,1.6731,Infetti in quarantena,Screening 100%
270,26.0,1.572,Infetti in quarantena,Screening 100%
271,27.0,1.4459,Infetti in quarantena,Screening 100%
272,28.0,1.3133,Infetti in quarantena,Screening 100%
273,29.0,1.2148,Infetti in quarantena,Screening 100%
274,30.0,1.1449,Infetti in quarantena,Screening 100%
275,31.0,1.0967,Infetti in quarantena,Screening 100%
276,32.0,1.0494,Infetti in quarantena,Screening 100%
277,33.0,1.0102,Infetti in quarantena,Screening 100%
278,34.0,0.9199,Infetti in quarantena,Screening 100%
279,35.0,0.8286,Infetti in quarantena,Screening 100%
