,day,agents,type,type_of_screening_pretty
188,14.0,2.0731,Infected in quarantine,Screening 50%
189,15.0,1.8689,Infected in quarantine,Screening 50%
190,16.0,1.6967,Infected in quarantine,Screening 50%
191,17.0,1.5275,Infected in quarantine,Screening 50%
192,18.0,1.5295,Infected in quarantine,Screening 50%
193,19.0,1.4705,Infected in quarantine,Screening 50%
194,20.0,1.3423,Infected in quarantine,Screening 50%
195,21.0,1.2042,Infected in quarantine,Screening 50%
196,22.0,1.0651,Infected in quarantine,Screening 50%
197,23.0,0.9369,Infected in quarantine,Screening 50%
198,24.0,0.8468,Infected in quarantine,Screening 50%
199,25.0,0.6386,Infected in quarantine,Screening 50%
200,26.0,0.6286,Infected in quarantine,Screening 50%
201,27.0,0.5666,Infected in quarantine,Screening 50%
202,28.0,0.5255,Infected in quarantine,Screening 50%
203,29.0,0.4605,Infected in quarantine,Screening 50%
204,30.0,0.4234,Infected in quarantine,Screening 50%
205,31.0,0.3834,Infected in quarantine,Screening 50%
206,32.0,0.3143,Infected in quarantine,Screening 50%
207,33.0,0.3083,Infected in quarantine,Screening 50%
208,34.0,0.2873,Infected in quarantine,Screening 50%
209,35.0,0.2793,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,1.0771,Infected,Screening 100%
212,3.0,1.3343,Infected,Screening 100%
213,4.0,0.0,Infected,Screening 100%
214,5.0,0.0651,Infected,Screening 100%
215,6.0,0.1081,Infected,Screening 100%
216,7.0,0.1301,Infected,Screening 100%
217,8.0,0.1391,Infected,Screening 100%
218,9.0,0.1652,Infected,Screening 100%
219,10.0,0.2062,Infected,Screening 100%
220,11.0,0.0,Infected,Screening 100%
221,12.0,0.015,Infected,Screening 100%
222,13.0,0.027,Infected,Screening 100%
223,14.0,0.032,Infected,Screening 100%
224,15.0,0.032,Infected,Screening 100%
225,16.0,0.043,Infected,Screening 100%
226,17.0,0.0661,Infected,Screening 100%
227,18.0,0.0,Infected,Screening 100%
228,19.0,0.0,Infected,Screening 100%
229,20.0,0.001,Infected,Screening 100%
230,21.0,0.001,Infected,Screening 100%
231,22.0,0.002,Infected,Screening 100%
232,23.0,0.002,Infected,Screening 100%
233,24.0,0.003,Infected,Screening 100%
234,25.0,0.0,Infected,Screening 100%
235,26.0,0.0,Infected,Screening 100%
236,27.0,0.0,Infected,Screening 100%
237,28.0,0.0,Infected,Screening 100%
238,29.0,0.0,Infected,Screening 100%
239,30.0,0.0,Infected,Screening 100%
240,31.0,0.0,Infected,Screening 100%
241,32.0,0.0,Infected,Screening 100%
242,33.0,0.0,Infected,Screening 100%
243,34.0,0.0,Infected,Screening 100%
244,35.0,0.0,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.0,Infected in quarantine,Screening 100%
248,4.0,1.7407,Infected in quarantine,Screening 100%
249,5.0,1.8739,Infected in quarantine,Screening 100%
250,6.0,1.8709,Infected in quarantine,Screening 100%
251,7.0,1.8198,Infected in quarantine,Screening 100%
252,8.0,1.6867,Infected in quarantine,Screening 100%
253,9.0,1.5465,Infected in quarantine,Screening 100%
254,10.0,1.4084,Infected in quarantine,Screening 100%
255,11.0,1.5546,Infected in quarantine,Screening 100%
256,12.0,1.4555,Infected in quarantine,Screening 100%
257,13.0,1.3063,Infected in quarantine,Screening 100%
258,14.0,1.1902,Infected in quarantine,Screening 100%
259,15.0,1.046,Infected in quarantine,Screening 100%
260,16.0,0.9319,Infected in quarantine,Screening 100%
261,17.0,0.8308,Infected in quarantine,Screening 100%
262,18.0,0.2643,Infected in quarantine,Screening 100%
263,19.0,0.2402,Infected in quarantine,Screening 100%
264,20.0,0.2322,Infected in quarantine,Screening 100%
265,21.0,0.2002,Infected in quarantine,Screening 100%
266,22.0,0.1802,Infected in quarantine,Screening 100%
267,23.0,0.1582,Infected in quarantine,Screening 100%
268,24.0,0.1411,Infected in quarantine,Screening 100%
269,25.0,0.0701,Infected in quarantine,Screening 100%
270,26.0,0.0661,Infected in quarantine,Screening 100%
271,27.0,0.0591,Infected in quarantine,Screening 100%
272,28.0,0.0531,Infected in quarantine,Screening 100%
273,29.0,0.046,Infected in quarantine,Screening 100%
274,30.0,0.039,Infected in quarantine,Screening 100%
275,31.0,0.031,Infected in quarantine,Screening 100%
276,32.0,0.004,Infected in quarantine,Screening 100%
277,33.0,0.004,Infected in quarantine,Screening 100%
278,34.0,0.004,Infected in quarantine,Screening 100%
279,35.0,0.003,Infected in quarantine,Screening 100%
