,day,values,values_type,type,type_pretty
35,35.0,2.5420500000000033,slope,Total infected derivative spline,0%
36,36.0,2.5832500000000067,slope,Total infected derivative spline,0%
37,37.0,2.5700999999999965,slope,Total infected derivative spline,0%
38,38.0,2.598150000000004,slope,Total infected derivative spline,0%
39,39.0,2.6092999999999904,slope,Total infected derivative spline,0%
40,40.0,2.2434999999999974,slope,Total infected derivative spline,0%
41,41.0,1.701350000000005,slope,Total infected derivative spline,0%
42,42.0,1.5040000000000049,slope,Total infected derivative spline,0%
43,43.0,1.442850000000007,slope,Total infected derivative spline,0%
44,44.0,1.407749999999993,slope,Total infected derivative spline,0%
45,45.0,1.3717499999999916,slope,Total infected derivative spline,0%
46,46.0,1.3257499999999993,slope,Total infected derivative spline,0%
47,47.0,1.1914000000000016,slope,Total infected derivative spline,0%
48,48.0,0.9829000000000008,slope,Total infected derivative spline,0%
49,49.0,0.9118500000000012,slope,Total infected derivative spline,0%
50,50.0,0.9860000000000042,slope,Total infected derivative spline,0%
51,51.0,1.063050000000004,slope,Total infected derivative spline,0%
52,52.0,1.131299999999996,slope,Total infected derivative spline,0%
53,53.0,1.169399999999996,slope,Total infected derivative spline,0%
54,54.0,1.0541000000000054,slope,Total infected derivative spline,0%
55,55.0,0.8346500000000106,slope,Total infected derivative spline,0%
56,56.0,0.7856000000000023,slope,Total infected derivative spline,0%
57,57.0,0.8736999999999853,slope,Total infected derivative spline,0%
58,58.0,0.9087999999999994,slope,Total infected derivative spline,0%
59,59.0,0.9200000000000159,slope,Total infected derivative spline,0%
60,60.0,,slope,Total infected derivative spline,0%
61,0.0,,trend,Total infected derivative spline,0%
62,1.0,,trend,Total infected derivative spline,0%
63,2.0,,trend,Total infected derivative spline,0%
64,3.0,6.446035714285715,trend,Total infected derivative spline,0%
65,4.0,7.504721428571431,trend,Total infected derivative spline,0%
66,5.0,8.667328571428571,trend,Total infected derivative spline,0%
67,6.0,9.727749999999999,trend,Total infected derivative spline,0%
68,7.0,10.481249999999998,trend,Total infected derivative spline,0%
69,8.0,10.7711,trend,Total infected derivative spline,0%
70,9.0,10.726878571428571,trend,Total infected derivative spline,0%
71,10.0,10.575999999999995,trend,Total infected derivative spline,0%
72,11.0,10.20512142857143,trend,Total infected derivative spline,0%
73,12.0,9.456357142857147,trend,Total infected derivative spline,0%
74,13.0,8.397650000000004,trend,Total infected derivative spline,0%
75,14.0,7.13097142857143,trend,Total infected derivative spline,0%
76,15.0,5.727478571428571,trend,Total infected derivative spline,0%
77,16.0,4.492007142857143,trend,Total infected derivative spline,0%
78,17.0,3.602078571428572,trend,Total infected derivative spline,0%
79,18.0,2.9207142857142867,trend,Total infected derivative spline,0%
80,19.0,2.4042428571428553,trend,Total infected derivative spline,0%
81,20.0,2.046385714285711,trend,Total infected derivative spline,0%
82,21.0,1.8445499999999981,trend,Total infected derivative spline,0%
83,22.0,1.8013071428571406,trend,Total infected derivative spline,0%
84,23.0,1.845249999999999,trend,Total infected derivative spline,0%
85,24.0,1.910964285714286,trend,Total infected derivative spline,0%
86,25.0,2.026057142857141,trend,Total infected derivative spline,0%
87,26.0,2.2022642857142847,trend,Total infected derivative spline,0%
88,27.0,2.4126857142857143,trend,Total infected derivative spline,0%
89,28.0,2.636557142857143,trend,Total infected derivative spline,0%
90,29.0,2.8495499999999994,trend,Total infected derivative spline,0%
91,30.0,3.026057142857143,trend,Total infected derivative spline,0%
92,31.0,3.141421428571427,trend,Total infected derivative spline,0%
93,32.0,3.1900785714285713,trend,Total infected derivative spline,0%
94,33.0,3.1747785714285732,trend,Total infected derivative spline,0%
95,34.0,3.0947571428571434,trend,Total infected derivative spline,0%
96,35.0,2.9607714285714293,trend,Total infected derivative spline,0%
97,36.0,2.776992857142858,trend,Total infected derivative spline,0%
98,37.0,2.5742928571428565,trend,Total infected derivative spline,0%
99,38.0,2.4068142857142862,trend,Total infected derivative spline,0%
100,39.0,2.2585214285714295,trend,Total infected derivative spline,0%
101,40.0,2.0956071428571432,trend,Total infected derivative spline,0%
102,41.0,1.9295571428571427,trend,Total infected derivative spline,0%
103,42.0,1.754357142857141,trend,Total infected derivative spline,0%
104,43.0,1.5709928571428566,trend,Total infected derivative spline,0%
105,44.0,1.4206928571428572,trend,Total infected derivative spline,0%
106,45.0,1.3180571428571424,trend,Total infected derivative spline,0%
107,46.0,1.2334642857142848,trend,Total infected derivative spline,0%
108,47.0,1.1681999999999988,trend,Total infected derivative spline,0%
109,48.0,1.1189571428571432,trend,Total infected derivative spline,0%
110,49.0,1.0846071428571438,trend,Total infected derivative spline,0%
111,50.0,1.062271428571429,trend,Total infected derivative spline,0%
112,51.0,1.0426571428571438,trend,Total infected derivative spline,0%
113,52.0,1.021478571428574,trend,Total infected derivative spline,0%
114,53.0,1.0034428571428595,trend,Total infected derivative spline,0%
115,54.0,0.9873999999999998,trend,Total infected derivative spline,0%
116,55.0,0.9653642857142849,trend,Total infected derivative spline,0%
117,56.0,0.9351785714285735,trend,Total infected derivative spline,0%
118,57.0,,trend,Total infected derivative spline,0%
119,58.0,,trend,Total infected derivative spline,0%
120,59.0,,trend,Total infected derivative spline,0%
121,60.0,0.8423371808650905,trend,Total infected derivative spline,0%
122,0.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
123,1.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
124,2.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
125,3.0,1.178492788456288,seasonal,Total infected derivative spline,0%
126,4.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
127,5.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
128,6.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
129,7.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
130,8.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
131,9.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
132,10.0,1.178492788456288,seasonal,Total infected derivative spline,0%
133,11.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
134,12.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
135,13.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
136,14.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
137,15.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
138,16.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
139,17.0,1.178492788456288,seasonal,Total infected derivative spline,0%
140,18.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
141,19.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
142,20.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
143,21.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
144,22.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
145,23.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
146,24.0,1.178492788456288,seasonal,Total infected derivative spline,0%
147,25.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
148,26.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
149,27.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
150,28.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
151,29.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
152,30.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
153,31.0,1.178492788456288,seasonal,Total infected derivative spline,0%
154,32.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
155,33.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
156,34.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
157,35.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
158,36.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
159,37.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
160,38.0,1.178492788456288,seasonal,Total infected derivative spline,0%
161,39.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
162,40.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
163,41.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
164,42.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
165,43.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
166,44.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
167,45.0,1.178492788456288,seasonal,Total infected derivative spline,0%
168,46.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
169,47.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
170,48.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
171,49.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
172,50.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
173,51.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
174,52.0,1.178492788456288,seasonal,Total infected derivative spline,0%
175,53.0,1.0970800278094488,seasonal,Total infected derivative spline,0%
176,54.0,0.8867718655877719,seasonal,Total infected derivative spline,0%
177,55.0,0.8423371808650905,seasonal,Total infected derivative spline,0%
178,56.0,0.9172016110222047,seasonal,Total infected derivative spline,0%
179,57.0,0.9998114049379498,seasonal,Total infected derivative spline,0%
180,58.0,1.0783051213212476,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,1.003345902544584,resid,Total infected derivative spline,0%
185,2.0,1.187549879978528,resid,Total infected derivative spline,0%
186,3.0,1.1649371813789662,resid,Total infected derivative spline,0%
187,4.0,1.0307785653113413,resid,Total infected derivative spline,0%
188,5.0,0.9923832249169,resid,Total infected derivative spline,0%
189,6.0,1.0439586847551277,resid,Total infected derivative spline,0%
190,7.0,1.0791054445558457,resid,Total infected derivative spline,0%
191,8.0,1.0740427536840014,resid,Total infected derivative spline,0%
192,9.0,1.0420139844899818,resid,Total infected derivative spline,0%
193,10.0,1.0378981126215752,resid,Total infected derivative spline,0%
194,11.0,1.052217094004515,resid,Total infected derivative spline,0%
195,12.0,1.026415185664024,resid,Total infected derivative spline,0%
196,13.0,0.9655351479297704,resid,Total infected derivative spline,0%
197,14.0,0.926776161502686,resid,Total infected derivative spline,0%
198,15.0,0.8706689767636449,resid,Total infected derivative spline,0%
199,16.0,0.7865973176964135,resid,Total infected derivative spline,0%
200,17.0,0.8034623830107934,resid,Total infected derivative spline,0%
201,18.0,0.8850885057377142,resid,Total infected derivative spline,0%
202,19.0,0.8983525211919621,resid,Total infected derivative spline,0%
203,20.0,0.8818143526900788,resid,Total infected derivative spline,0%
204,21.0,0.8983133003953155,resid,Total infected derivative spline,0%
205,22.0,0.955521468808436,resid,Total infected derivative spline,0%
206,23.0,1.0071643477194183,resid,Total infected derivative spline,0%
207,24.0,1.0044658805879156,resid,Total infected derivative spline,0%
208,25.0,0.965715470991917,resid,Total infected derivative spline,0%
209,26.0,0.9912556295801991,resid,Total infected derivative spline,0%
210,27.0,1.0293609585874286,resid,Total infected derivative spline,0%
211,28.0,1.0346270123950627,resid,Total infected derivative spline,0%
212,29.0,1.0438798815602706,resid,Total infected derivative spline,0%
213,30.0,1.0362457687118432,resid,Total infected derivative spline,0%
214,31.0,1.051511498510098,resid,Total infected derivative spline,0%
215,32.0,1.0471356562392307,resid,Total infected derivative spline,0%
216,33.0,1.0192793750371183,resid,Total infected derivative spline,0%
217,34.0,1.0142076137335228,resid,Total infected derivative spline,0%
218,35.0,0.9985595820876457,resid,Total infected derivative spline,0%
219,36.0,1.0011057879908034,resid,Total infected derivative spline,0%
220,37.0,0.9803313011757991,resid,Total infected derivative spline,0%
221,38.0,0.9758383797894337,resid,Total infected derivative spline,0%
222,39.0,0.9943152836478653,resid,Total infected derivative spline,0%
223,40.0,1.0177564324498278,resid,Total infected derivative spline,0%
224,41.0,1.0013413821083776,resid,Total infected derivative spline,0%
225,42.0,0.9910766691758243,resid,Total infected derivative spline,0%
226,43.0,0.9651594383022561,resid,Total infected derivative spline,0%
227,44.0,0.9120279065984145,resid,Total infected derivative spline,0%
228,45.0,0.9296127786742403,resid,Total infected derivative spline,0%
229,46.0,0.9905672749172706,resid,Total infected derivative spline,0%
230,47.0,0.9980791225877514,resid,Total infected derivative spline,0%
231,48.0,1.011990895760297,resid,Total infected derivative spline,0%
232,49.0,1.0197508654522232,resid,Total infected derivative spline,0%
233,50.0,1.0270861167055503,resid,Total infected derivative spline,0%
234,51.0,0.9888798199891465,resid,Total infected derivative spline,0%
235,52.0,0.973084111786525,resid,Total infected derivative spline,0%
236,53.0,0.9749924755096918,resid,Total infected derivative spline,0%
237,54.0,0.9972888349317633,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,1.200400000000002,slope,Total infected derivative spline,10%
245,1.0,1.8687500000000057,slope,Total infected derivative spline,10%
246,2.0,3.5741999999999905,slope,Total infected derivative spline,10%
247,3.0,5.8437000000000126,slope,Total infected derivative spline,10%
248,4.0,8.52400000000003,slope,Total infected derivative spline,10%
249,5.0,8.917849999999987,slope,Total infected derivative spline,10%
250,6.0,7.384749999999983,slope,Total infected derivative spline,10%
251,7.0,7.625250000000008,slope,Total infected derivative spline,10%
252,8.0,9.02509999999998,slope,Total infected derivative spline,10%
253,9.0,10.425849999999997,slope,Total infected derivative spline,10%
254,10.0,11.365750000000006,slope,Total infected derivative spline,10%
255,11.0,11.614199999999997,slope,Total infected derivative spline,10%
256,12.0,10.025099999999995,slope,Total infected derivative spline,10%
257,13.0,7.36869999999999,slope,Total infected derivative spline,10%
258,14.0,5.77445000000003,slope,Total infected derivative spline,10%
259,15.0,4.779600000000002,slope,Total infected derivative spline,10%
260,16.0,4.143299999999968,slope,Total infected derivative spline,10%
261,17.0,3.685350000000014,slope,Total infected derivative spline,10%
262,18.0,3.10420000000002,slope,Total infected derivative spline,10%
263,19.0,2.45089999999999,slope,Total infected derivative spline,10%
264,20.0,1.832650000000001,slope,Total infected derivative spline,10%
265,21.0,1.537149999999997,slope,Total infected derivative spline,10%
266,22.0,1.47499999999998,slope,Total infected derivative spline,10%
267,23.0,1.5130000000000052,slope,Total infected derivative spline,10%
268,24.0,1.724400000000017,slope,Total infected derivative spline,10%
269,25.0,1.8977000000000004,slope,Total infected derivative spline,10%
270,26.0,1.8597499999999911,slope,Total infected derivative spline,10%
271,27.0,1.6192999999999955,slope,Total infected derivative spline,10%
272,28.0,1.6964000000000112,slope,Total infected derivative spline,10%
273,29.0,2.1442500000000138,slope,Total infected derivative spline,10%
274,30.0,2.542100000000005,slope,Total infected derivative spline,10%
275,31.0,2.922949999999986,slope,Total infected derivative spline,10%
276,32.0,3.2694999999999794,slope,Total infected derivative spline,10%
277,33.0,3.017949999999999,slope,Total infected derivative spline,10%
278,34.0,2.3375500000000216,slope,Total infected derivative spline,10%
279,35.0,2.150299999999987,slope,Total infected derivative spline,10%
280,36.0,2.2716499999999797,slope,Total infected derivative spline,10%
281,37.0,2.2726000000000113,slope,Total infected derivative spline,10%
282,38.0,2.3236000000000274,slope,Total infected derivative spline,10%
283,39.0,2.382800000000003,slope,Total infected derivative spline,10%
284,40.0,2.1112999999999857,slope,Total infected derivative spline,10%
285,41.0,1.6472499999999854,slope,Total infected derivative spline,10%
286,42.0,1.4559500000000014,slope,Total infected derivative spline,10%
287,43.0,1.482900000000015,slope,Total infected derivative spline,10%
288,44.0,1.429799999999986,slope,Total infected derivative spline,10%
289,45.0,1.319599999999994,slope,Total infected derivative spline,10%
290,46.0,1.3757500000000107,slope,Total infected derivative spline,10%
291,47.0,1.2927000000000106,slope,Total infected derivative spline,10%
292,48.0,1.0139999999999958,slope,Total infected derivative spline,10%
293,49.0,0.9468999999999852,slope,Total infected derivative spline,10%
294,50.0,0.9589500000000157,slope,Total infected derivative spline,10%
295,51.0,0.9918500000000137,slope,Total infected derivative spline,10%
296,52.0,1.051099999999991,slope,Total infected derivative spline,10%
297,53.0,1.0953499999999963,slope,Total infected derivative spline,10%
298,54.0,1.0210499999999882,slope,Total infected derivative spline,10%
299,55.0,0.8105499999999921,slope,Total infected derivative spline,10%
300,56.0,0.7745000000000175,slope,Total infected derivative spline,10%
301,57.0,0.8437000000000126,slope,Total infected derivative spline,10%
302,58.0,0.8657499999999914,slope,Total infected derivative spline,10%
303,59.0,0.8856999999999857,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,5.33052142857143,trend,Total infected derivative spline,10%
309,4.0,6.248357142857145,trend,Total infected derivative spline,10%
310,5.0,7.270692857142856,trend,Total infected derivative spline,10%
311,6.0,8.2495,trend,Total infected derivative spline,10%
312,7.0,9.038364285714284,trend,Total infected derivative spline,10%
313,8.0,9.479821428571421,trend,Total infected derivative spline,10%
314,9.0,9.637999999999995,trend,Total infected derivative spline,10%
315,10.0,9.635707142857138,trend,Total infected derivative spline,10%
316,11.0,9.371307142857141,trend,Total infected derivative spline,10%
317,12.0,8.764807142857146,trend,Total infected derivative spline,10%
318,13.0,7.867299999999998,trend,Total infected derivative spline,10%
319,14.0,6.770099999999999,trend,Total infected derivative spline,10%
320,15.0,5.554385714285718,trend,Total infected derivative spline,10%
321,16.0,4.4723571428571445,trend,Total infected derivative spline,10%
322,17.0,3.6814928571428607,trend,Total infected derivative spline,10%
323,18.0,3.0761642857142846,trend,Total infected derivative spline,10%
324,19.0,2.604078571428567,trend,Total infected derivative spline,10%
325,20.0,2.2283214285714297,trend,Total infected derivative spline,10%
326,21.0,1.9481857142857157,trend,Total infected derivative spline,10%
327,22.0,1.7758285714285702,trend,Total infected derivative spline,10%
328,23.0,1.6913785714285703,trend,Total infected derivative spline,10%
329,24.0,1.660899999999998,trend,Total infected derivative spline,10%
330,25.0,1.68365,trend,Total infected derivative spline,10%
331,26.0,1.7792571428571478,trend,Total infected derivative spline,10%
332,27.0,1.9262714285714333,trend,Total infected derivative spline,10%
333,28.0,2.0974928571428575,trend,Total infected derivative spline,10%
334,29.0,2.293464285714283,trend,Total infected derivative spline,10%
335,30.0,2.4589214285714265,trend,Total infected derivative spline,10%
336,31.0,2.561528571428573,trend,Total infected derivative spline,10%
337,32.0,2.626371428571427,trend,Total infected derivative spline,10%
338,33.0,2.6445714285714224,trend,Total infected derivative spline,10%
339,34.0,2.6060714285714233,trend,Total infected derivative spline,10%
340,35.0,2.5204500000000003,trend,Total infected derivative spline,10%
341,36.0,2.3937785714285753,trend,Total infected derivative spline,10%
342,37.0,2.2642571428571454,trend,Total infected derivative spline,10%
343,38.0,2.1656428571428545,trend,Total infected derivative spline,10%
344,39.0,2.0664499999999992,trend,Total infected derivative spline,10%
345,40.0,1.9537714285714325,trend,Total infected derivative spline,10%
346,41.0,1.833371428571429,trend,Total infected derivative spline,10%
347,42.0,1.689942857142853,trend,Total infected derivative spline,10%
348,43.0,1.5460785714285685,trend,Total infected derivative spline,10%
349,44.0,1.4291357142857146,trend,Total infected derivative spline,10%
350,45.0,1.3386714285714305,trend,Total infected derivative spline,10%
351,46.0,1.2659499999999995,trend,Total infected derivative spline,10%
352,47.0,1.1910999999999996,trend,Total infected derivative spline,10%
353,48.0,1.128535714285718,trend,Total infected derivative spline,10%
354,49.0,1.0901785714285745,trend,Total infected derivative spline,10%
355,50.0,1.0501214285714295,trend,Total infected derivative spline,10%
356,51.0,1.0113142857142836,trend,Total infected derivative spline,10%
357,52.0,0.9822499999999974,trend,Total infected derivative spline,10%
358,53.0,0.9576214285714306,trend,Total infected derivative spline,10%
359,54.0,0.9411571428571444,trend,Total infected derivative spline,10%
360,55.0,0.9231428571428555,trend,Total infected derivative spline,10%
361,56.0,0.8995142857142833,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.846392156913269,trend,Total infected derivative spline,10%
366,0.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
367,1.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
368,2.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
369,3.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
370,4.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
371,5.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
372,6.0,0.846392156913269,seasonal,Total infected derivative spline,10%
373,7.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
374,8.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
375,9.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
376,10.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
377,11.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
378,12.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
379,13.0,0.846392156913269,seasonal,Total infected derivative spline,10%
380,14.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
381,15.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
382,16.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
383,17.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
384,18.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
385,19.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
386,20.0,0.846392156913269,seasonal,Total infected derivative spline,10%
387,21.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
388,22.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
389,23.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
390,24.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
391,25.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
392,26.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
393,27.0,0.846392156913269,seasonal,Total infected derivative spline,10%
394,28.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
395,29.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
396,30.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
397,31.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
398,32.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
399,33.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
400,34.0,0.846392156913269,seasonal,Total infected derivative spline,10%
401,35.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
402,36.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
403,37.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
404,38.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
405,39.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
406,40.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
407,41.0,0.846392156913269,seasonal,Total infected derivative spline,10%
408,42.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
409,43.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
410,44.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
411,45.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
412,46.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
413,47.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
414,48.0,0.846392156913269,seasonal,Total infected derivative spline,10%
415,49.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
416,50.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
417,51.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
418,52.0,1.1766830072327763,seasonal,Total infected derivative spline,10%
419,53.0,1.0988664900415217,seasonal,Total infected derivative spline,10%
420,54.0,0.8876160502570879,seasonal,Total infected derivative spline,10%
421,55.0,0.846392156913269,seasonal,Total infected derivative spline,10%
422,56.0,0.9186037502929466,seasonal,Total infected derivative spline,10%
423,57.0,0.9935430567288527,seasonal,Total infected derivative spline,10%
424,58.0,1.0782954885335465,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,1.0166709880140348,resid,Total infected derivative spline,10%
429,2.0,1.1593594714618134,resid,Total infected derivative spline,10%
430,3.0,1.1161933600400173,resid,Total infected derivative spline,10%
431,4.0,1.0085165369873927,resid,Total infected derivative spline,10%
432,5.0,0.9967646221341162,resid,Total infected derivative spline,10%
433,6.0,1.0363910453602114,resid,Total infected derivative spline,10%
434,7.0,1.088774291624023,resid,Total infected derivative spline,10%
435,8.0,1.0938977243933425,resid,Total infected derivative spline,10%
436,9.0,1.0532455833943208,resid,Total infected derivative spline,10%
437,10.0,1.0408818101383905,resid,Total infected derivative spline,10%
438,11.0,1.055212719646085,resid,Total infected derivative spline,10%
439,12.0,1.007729358695966,resid,Total infected derivative spline,10%
440,13.0,0.9367577678371537,resid,Total infected derivative spline,10%
441,14.0,0.9324449692712413,resid,Total infected derivative spline,10%
442,15.0,0.9283612166314427,resid,Total infected derivative spline,10%
443,16.0,0.8575919329859933,resid,Total infected derivative spline,10%
444,17.0,0.8564984438215475,resid,Total infected derivative spline,10%
445,18.0,0.9265664009114442,resid,Total infected derivative spline,10%
446,19.0,0.9322110888900003,resid,Total infected derivative spline,10%
447,20.0,0.9041963864438206,resid,Total infected derivative spline,10%
448,21.0,0.9003500878028103,resid,Total infected derivative spline,10%
449,22.0,0.9628458013058996,resid,Total infected derivative spline,10%
450,23.0,0.9578913713569285,resid,Total infected derivative spline,10%
451,24.0,0.9511979806616156,resid,Total infected derivative spline,10%
452,25.0,0.9470756835985575,resid,Total infected derivative spline,10%
453,26.0,0.9555559980582421,resid,Total infected derivative spline,10%
