,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,36.678300000000036,Total infected,Screening 50%
101,32.0,38.82590000000002,Total infected,Screening 50%
102,33.0,41.16239999999999,Total infected,Screening 50%
103,34.0,43.4204,Total infected,Screening 50%
104,35.0,45.19429999999997,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.10049999999998249,Total infected,Screening 100%
107,3.0,0.2763999999999669,Total infected,Screening 100%
108,4.0,0.4941000000000031,Total infected,Screening 100%
109,5.0,0.8190999999999917,Total infected,Screening 100%
110,6.0,1.2009999999999934,Total infected,Screening 100%
111,7.0,1.5259000000000071,Total infected,Screening 100%
112,8.0,1.9362999999999602,Total infected,Screening 100%
113,9.0,2.510799999999989,Total infected,Screening 100%
114,10.0,3.2445000000000164,Total infected,Screening 100%
115,11.0,4.187600000000003,Total infected,Screening 100%
116,12.0,5.201000000000022,Total infected,Screening 100%
117,13.0,6.412200000000013,Total infected,Screening 100%
118,14.0,7.325000000000017,Total infected,Screening 100%
119,15.0,8.1207,Total infected,Screening 100%
120,16.0,9.242800000000017,Total infected,Screening 100%
121,17.0,10.527500000000032,Total infected,Screening 100%
122,18.0,11.939600000000013,Total infected,Screening 100%
123,19.0,13.350100000000026,Total infected,Screening 100%
124,20.0,14.98490000000001,Total infected,Screening 100%
125,21.0,16.19100000000003,Total infected,Screening 100%
126,22.0,17.050100000000015,Total infected,Screening 100%
127,23.0,18.28970000000001,Total infected,Screening 100%
128,24.0,19.706700000000012,Total infected,Screening 100%
129,25.0,21.247999999999962,Total infected,Screening 100%
130,26.0,22.906199999999984,Total infected,Screening 100%
131,27.0,24.453900000000004,Total infected,Screening 100%
132,28.0,25.703599999999966,Total infected,Screening 100%
133,29.0,26.64809999999997,Total infected,Screening 100%
134,30.0,27.906199999999984,Total infected,Screening 100%
135,31.0,29.309799999999996,Total infected,Screening 100%
136,32.0,30.802300000000002,Total infected,Screening 100%
137,33.0,32.31820000000002,Total infected,Screening 100%
138,34.0,33.877800000000036,Total infected,Screening 100%
139,35.0,35.160600000000045,Total infected,Screening 100%
