,day,cumulative_infected,type,type_pretty
48,49.0,0.8026120689655172,Total infected,0%
49,50.0,0.8036489655172414,Total infected,0%
50,51.0,0.804726551724138,Total infected,0%
51,52.0,0.8057768965517241,Total infected,0%
52,53.0,0.8067172413793103,Total infected,0%
53,54.0,0.8075251724137931,Total infected,0%
54,55.0,0.8085624137931035,Total infected,0%
55,56.0,0.8093703448275862,Total infected,0%
56,57.0,0.8100617241379311,Total infected,0%
57,58.0,0.8107248275862069,Total infected,0%
58,59.0,0.8113468965517241,Total infected,0%
59,60.0,0.8119896551724138,Total infected,0%
60,1.0,0.0,Total infected,10%
61,2.0,0.004084137931034422,Total infected,10%
62,3.0,0.012970689655172457,Total infected,10%
63,4.0,0.027952758620689768,Total infected,10%
64,5.0,0.05194517241379309,Total infected,10%
65,6.0,0.08569551724137948,Total infected,10%
66,7.0,0.11388999999999998,Total infected,10%
67,8.0,0.13552620689655187,Total infected,10%
68,9.0,0.17729931034482765,Total infected,10%
69,10.0,0.229631724137931,Total infected,10%
70,11.0,0.2876096551724137,Total infected,10%
71,12.0,0.34605103448275865,Total infected,10%
72,13.0,0.4026882758620689,Total infected,10%
73,14.0,0.44341793103448274,Total infected,10%
74,15.0,0.47383103448275865,Total infected,10%
75,16.0,0.5067586206896552,Total infected,10%
76,17.0,0.5366941379310345,Total infected,10%
77,18.0,0.5624220689655172,Total infected,10%
78,19.0,0.5845903448275862,Total infected,10%
79,20.0,0.6023772413793104,Total infected,10%
80,21.0,0.6150444827586207,Total infected,10%
81,22.0,0.6241448275862069,Total infected,10%
82,23.0,0.6321886206896552,Total infected,10%
83,24.0,0.6389327586206897,Total infected,10%
84,25.0,0.6450213793103448,Total infected,10%
85,26.0,0.650335172413793,Total infected,10%
86,27.0,0.654971724137931,Total infected,10%
87,28.0,0.6590765517241379,Total infected,10%
88,29.0,0.6621996551724137,Total infected,10%
89,30.0,0.665558275862069,Total infected,10%
90,31.0,0.6696220689655172,Total infected,10%
91,32.0,0.6736437931034482,Total infected,10%
92,33.0,0.6776313793103449,Total infected,10%
93,34.0,0.6814731034482759,Total infected,10%
94,35.0,0.6843410344827586,Total infected,10%
95,36.0,0.6866493103448276,Total infected,10%
96,37.0,0.6896344827586207,Total infected,10%
97,38.0,0.6928962068965517,Total infected,10%
98,39.0,0.6958189655172413,Total infected,10%
99,40.0,0.6988737931034483,Total infected,10%
100,41.0,0.7017275862068966,Total infected,10%
101,42.0,0.7040910344827586,Total infected,10%
102,43.0,0.7058875862068966,Total infected,10%
103,44.0,0.7076979310344828,Total infected,10%
104,45.0,0.7098541379310345,Total infected,10%
105,46.0,0.7116855172413793,Total infected,10%
106,47.0,0.7136479310344828,Total infected,10%
107,48.0,0.7155489655172413,Total infected,10%
108,49.0,0.7169927586206897,Total infected,10%
109,50.0,0.7181262068965517,Total infected,10%
110,51.0,0.71928,Total infected,10%
111,52.0,0.7204893103448275,Total infected,10%
112,53.0,0.7215741379310345,Total infected,10%
113,54.0,0.7228458620689655,Total infected,10%
114,55.0,0.723958275862069,Total infected,10%
115,56.0,0.7248565517241379,Total infected,10%
116,57.0,0.7256579310344827,Total infected,10%
117,58.0,0.7265013793103449,Total infected,10%
118,59.0,0.727268275862069,Total infected,10%
119,60.0,0.7279658620689655,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.0029162068965516044,Total infected,40%
122,3.0,0.008700344827586205,Total infected,40%
123,4.0,0.017580000000000068,Total infected,40%
124,5.0,0.03051620689655167,Total infected,40%
125,6.0,0.0481306896551724,Total infected,40%
126,7.0,0.06278068965517232,Total infected,40%
127,8.0,0.07526103448275856,Total infected,40%
128,9.0,0.09645517241379303,Total infected,40%
129,10.0,0.12359896551724142,Total infected,40%
130,11.0,0.1552068965517241,Total infected,40%
131,12.0,0.1871531034482759,Total infected,40%
132,13.0,0.22003999999999999,Total infected,40%
133,14.0,0.24455793103448273,Total infected,40%
134,15.0,0.26352724137931033,Total infected,40%
135,16.0,0.28521206896551726,Total infected,40%
136,17.0,0.30698655172413786,Total infected,40%
137,18.0,0.32796,Total infected,40%
138,19.0,0.3475713793103449,Total infected,40%
139,20.0,0.36519965517241376,Total infected,40%
140,21.0,0.37822586206896547,Total infected,40%
141,22.0,0.38763758620689653,Total infected,40%
142,23.0,0.39680103448275866,Total infected,40%
143,24.0,0.4052731034482759,Total infected,40%
144,25.0,0.41324689655172414,Total infected,40%
145,26.0,0.4204058620689655,Total infected,40%
146,27.0,0.42663241379310346,Total infected,40%
147,28.0,0.431331724137931,Total infected,40%
148,29.0,0.4347937931034483,Total infected,40%
149,30.0,0.4384220689655173,Total infected,40%
150,31.0,0.44195275862068967,Total infected,40%
151,32.0,0.4451110344827586,Total infected,40%
152,33.0,0.44802000000000003,Total infected,40%
153,34.0,0.4508468965517241,Total infected,40%
154,35.0,0.4531755172413793,Total infected,40%
155,36.0,0.4549310344827586,Total infected,40%
156,37.0,0.4566993103448276,Total infected,40%
157,38.0,0.4585241379310345,Total infected,40%
158,39.0,0.4605141379310345,Total infected,40%
159,40.0,0.4621172413793104,Total infected,40%
160,41.0,0.4639144827586207,Total infected,40%
161,42.0,0.4652065517241379,Total infected,40%
162,43.0,0.4664572413793104,Total infected,40%
163,44.0,0.467721724137931,Total infected,40%
164,45.0,0.46891758620689655,Total infected,40%
165,46.0,0.4700365517241379,Total infected,40%
166,47.0,0.47111413793103446,Total infected,40%
167,48.0,0.4724272413793103,Total infected,40%
168,49.0,0.4734158620689656,Total infected,40%
169,50.0,0.4741344827586207,Total infected,40%
170,51.0,0.4750537931034483,Total infected,40%
171,52.0,0.47591068965517247,Total infected,40%
172,53.0,0.47695413793103447,Total infected,40%
173,54.0,0.47765896551724135,Total infected,40%
174,55.0,0.47845344827586206,Total infected,40%
175,56.0,0.47928275862068964,Total infected,40%
176,57.0,0.47987034482758617,Total infected,40%
177,58.0,0.4805334482758621,Total infected,40%
178,59.0,0.48114137931034484,Total infected,40%
179,60.0,0.4817496551724138,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0014855172413792295,Total infected,70%
182,3.0,0.003925172413793156,Total infected,70%
183,4.0,0.007981724137931091,Total infected,70%
184,5.0,0.013129655172413723,Total infected,70%
185,6.0,0.018947931034482862,Total infected,70%
186,7.0,0.024462758620689657,Total infected,70%
187,8.0,0.029576206896551632,Total infected,70%
188,9.0,0.036611379310344826,Total infected,70%
189,10.0,0.044737931034482724,Total infected,70%
190,11.0,0.053527586206896634,Total infected,70%
191,12.0,0.0636789655172414,Total infected,70%
192,13.0,0.07369896551724141,Total infected,70%
193,14.0,0.08151482758620687,Total infected,70%
194,15.0,0.08844586206896546,Total infected,70%
195,16.0,0.09631655172413796,Total infected,70%
196,17.0,0.1043324137931034,Total infected,70%
197,18.0,0.11288103448275863,Total infected,70%
198,19.0,0.12126999999999996,Total infected,70%
199,20.0,0.12956931034482755,Total infected,70%
200,21.0,0.13641793103448271,Total infected,70%
201,22.0,0.14156586206896554,Total infected,70%
202,23.0,0.1473568965517241,Total infected,70%
203,24.0,0.15334793103448277,Total infected,70%
204,25.0,0.15970551724137935,Total infected,70%
205,26.0,0.1658003448275862,Total infected,70%
206,27.0,0.1709555172413793,Total infected,70%
207,28.0,0.17518482758620685,Total infected,70%
208,29.0,0.1783706896551724,Total infected,70%
209,30.0,0.182178275862069,Total infected,70%
210,31.0,0.18578551724137934,Total infected,70%
211,32.0,0.18944103448275867,Total infected,70%
212,33.0,0.19252310344827592,Total infected,70%
213,34.0,0.19556344827586208,Total infected,70%
214,35.0,0.19823068965517238,Total infected,70%
215,36.0,0.20016551724137932,Total infected,70%
216,37.0,0.20253620689655172,Total infected,70%
217,38.0,0.20464379310344827,Total infected,70%
218,39.0,0.2065786206896552,Total infected,70%
219,40.0,0.2086517241379311,Total infected,70%
220,41.0,0.2105658620689655,Total infected,70%
221,42.0,0.21222482758620687,Total infected,70%
222,43.0,0.21355793103448278,Total infected,70%
223,44.0,0.21487827586206892,Total infected,70%
224,45.0,0.21623241379310348,Total infected,70%
225,46.0,0.2178772413793104,Total infected,70%
226,47.0,0.2190862068965517,Total infected,70%
227,48.0,0.22035827586206894,Total infected,70%
228,49.0,0.22137379310344826,Total infected,70%
229,50.0,0.2222172413793104,Total infected,70%
230,51.0,0.223108275862069,Total infected,70%
231,52.0,0.22400655172413797,Total infected,70%
232,53.0,0.22486379310344826,Total infected,70%
233,54.0,0.22578241379310346,Total infected,70%
234,55.0,0.2265496551724138,Total infected,70%
235,56.0,0.227268275862069,Total infected,70%
236,57.0,0.22798724137931034,Total infected,70%
237,58.0,0.2286158620689655,Total infected,70%
238,59.0,0.22927931034482754,Total infected,70%
239,60.0,0.22999793103448274,Total infected,70%
