,day,values,values_type,type,type_pretty
50,50.0,1.3878000000000128,slope,Total infected derivative spline,0%
51,51.0,1.4689499999999924,slope,Total infected derivative spline,0%
52,52.0,1.6312499999999943,slope,Total infected derivative spline,0%
53,53.0,1.8567000000000178,slope,Total infected derivative spline,0%
54,54.0,1.6533000000000158,slope,Total infected derivative spline,0%
55,55.0,1.2224999999999824,slope,Total infected derivative spline,0%
56,56.0,1.1282999999999674,slope,Total infected derivative spline,0%
57,57.0,1.131200000000021,slope,Total infected derivative spline,0%
58,58.0,1.2144500000000136,slope,Total infected derivative spline,0%
59,59.0,1.3126999999999782,slope,Total infected derivative spline,0%
60,60.0,,slope,Total infected derivative spline,0%
61,0.0,,trend,Total infected derivative spline,0%
62,1.0,,trend,Total infected derivative spline,0%
63,2.0,,trend,Total infected derivative spline,0%
64,3.0,0.40123571428571425,trend,Total infected derivative spline,0%
65,4.0,0.48852857142856815,trend,Total infected derivative spline,0%
66,5.0,0.6243642857142828,trend,Total infected derivative spline,0%
67,6.0,0.8048785714285681,trend,Total infected derivative spline,0%
68,7.0,1.0269071428571408,trend,Total infected derivative spline,0%
69,8.0,1.284557142857145,trend,Total infected derivative spline,0%
70,9.0,1.5240285714285733,trend,Total infected derivative spline,0%
71,10.0,1.7038357142857143,trend,Total infected derivative spline,0%
72,11.0,1.8552999999999995,trend,Total infected derivative spline,0%
73,12.0,1.9917142857142827,trend,Total infected derivative spline,0%
74,13.0,2.1319928571428557,trend,Total infected derivative spline,0%
75,14.0,2.283871428571428,trend,Total infected derivative spline,0%
76,15.0,2.4304571428571444,trend,Total infected derivative spline,0%
77,16.0,2.558571428571424,trend,Total infected derivative spline,0%
78,17.0,2.6530285714285657,trend,Total infected derivative spline,0%
79,18.0,2.7178642857142905,trend,Total infected derivative spline,0%
80,19.0,2.7747071428571486,trend,Total infected derivative spline,0%
81,20.0,2.830828571428574,trend,Total infected derivative spline,0%
82,21.0,2.869742857142861,trend,Total infected derivative spline,0%
83,22.0,2.8962142857142874,trend,Total infected derivative spline,0%
84,23.0,2.908528571428576,trend,Total infected derivative spline,0%
85,24.0,2.905250000000007,trend,Total infected derivative spline,0%
86,25.0,2.8933785714285745,trend,Total infected derivative spline,0%
87,26.0,2.863578571428572,trend,Total infected derivative spline,0%
88,27.0,2.809300000000001,trend,Total infected derivative spline,0%
89,28.0,2.7383285714285757,trend,Total infected derivative spline,0%
90,29.0,2.654035714285718,trend,Total infected derivative spline,0%
91,30.0,2.5712785714285724,trend,Total infected derivative spline,0%
92,31.0,2.510564285714283,trend,Total infected derivative spline,0%
93,32.0,2.4551642857142792,trend,Total infected derivative spline,0%
94,33.0,2.401364285714282,trend,Total infected derivative spline,0%
95,34.0,2.337685714285712,trend,Total infected derivative spline,0%
96,35.0,2.2589499999999947,trend,Total infected derivative spline,0%
97,36.0,2.173192857142849,trend,Total infected derivative spline,0%
98,37.0,2.100778571428565,trend,Total infected derivative spline,0%
99,38.0,2.048971428571428,trend,Total infected derivative spline,0%
100,39.0,2.000585714285715,trend,Total infected derivative spline,0%
101,40.0,1.9446214285714292,trend,Total infected derivative spline,0%
102,41.0,1.8821928571428561,trend,Total infected derivative spline,0%
103,42.0,1.8144642857142836,trend,Total infected derivative spline,0%
104,43.0,1.748914285714286,trend,Total infected derivative spline,0%
105,44.0,1.6846500000000049,trend,Total infected derivative spline,0%
106,45.0,1.640128571428574,trend,Total infected derivative spline,0%
107,46.0,1.6303928571428552,trend,Total infected derivative spline,0%
108,47.0,1.6223714285714284,trend,Total infected derivative spline,0%
109,48.0,1.6039214285714292,trend,Total infected derivative spline,0%
110,49.0,1.5837500000000007,trend,Total infected derivative spline,0%
111,50.0,1.5561142857142887,trend,Total infected derivative spline,0%
112,51.0,1.5249000000000021,trend,Total infected derivative spline,0%
113,52.0,1.5040142857142849,trend,Total infected derivative spline,0%
114,53.0,1.4783999999999975,trend,Total infected derivative spline,0%
115,54.0,1.4417428571428559,trend,Total infected derivative spline,0%
116,55.0,1.4053857142857162,trend,Total infected derivative spline,0%
117,56.0,1.3598785714285708,trend,Total infected derivative spline,0%
118,57.0,,trend,Total infected derivative spline,0%
119,58.0,,trend,Total infected derivative spline,0%
120,59.0,,trend,Total infected derivative spline,0%
121,60.0,0.7637314567442038,trend,Total infected derivative spline,0%
122,0.0,0.841699330296863,seasonal,Total infected derivative spline,0%
123,1.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
124,2.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
125,3.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
126,4.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
127,5.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
128,6.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
129,7.0,0.841699330296863,seasonal,Total infected derivative spline,0%
130,8.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
131,9.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
132,10.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
133,11.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
134,12.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
135,13.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
136,14.0,0.841699330296863,seasonal,Total infected derivative spline,0%
137,15.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
138,16.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
139,17.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
140,18.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
141,19.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
142,20.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
143,21.0,0.841699330296863,seasonal,Total infected derivative spline,0%
144,22.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
145,23.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
146,24.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
147,25.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
148,26.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
149,27.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
150,28.0,0.841699330296863,seasonal,Total infected derivative spline,0%
151,29.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
152,30.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
153,31.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
154,32.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
155,33.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
156,34.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
157,35.0,0.841699330296863,seasonal,Total infected derivative spline,0%
158,36.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
159,37.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
160,38.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
161,39.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
162,40.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
163,41.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
164,42.0,0.841699330296863,seasonal,Total infected derivative spline,0%
165,43.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
166,44.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
167,45.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
168,46.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
169,47.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
170,48.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
171,49.0,0.841699330296863,seasonal,Total infected derivative spline,0%
172,50.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
173,51.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
174,52.0,1.2926371515695305,seasonal,Total infected derivative spline,0%
175,53.0,1.1837605260005097,seasonal,Total infected derivative spline,0%
176,54.0,0.8515036949308774,seasonal,Total infected derivative spline,0%
177,55.0,0.7637314567442038,seasonal,Total infected derivative spline,0%
178,56.0,0.841699330296863,seasonal,Total infected derivative spline,0%
179,57.0,0.9663757983402195,seasonal,Total infected derivative spline,0%
180,58.0,1.1002920421177964,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,0.9168099174399909,resid,Total infected derivative spline,0%
185,2.0,1.0837856558304355,resid,Total infected derivative spline,0%
186,3.0,1.0127888417302864,resid,Total infected derivative spline,0%
187,4.0,0.8332882503353296,resid,Total infected derivative spline,0%
188,5.0,0.855879147109089,resid,Total infected derivative spline,0%
189,6.0,0.9878738856312861,resid,Total infected derivative spline,0%
190,7.0,1.0089732572152372,resid,Total infected derivative spline,0%
191,8.0,1.0449311165360835,resid,Total infected derivative spline,0%
192,9.0,1.0374110505010017,resid,Total infected derivative spline,0%
193,10.0,1.028475584859062,resid,Total infected derivative spline,0%
194,11.0,1.0079047076091927,resid,Total infected derivative spline,0%
195,12.0,0.9926820424871813,resid,Total infected derivative spline,0%
196,13.0,0.9888967139108334,resid,Total infected derivative spline,0%
197,14.0,0.9981430010847634,resid,Total infected derivative spline,0%
198,15.0,1.0352826404452635,resid,Total infected derivative spline,0%
199,16.0,1.0002384289017068,resid,Total infected derivative spline,0%
200,17.0,1.0112833646700452,resid,Total infected derivative spline,0%
201,18.0,1.0333915429885652,resid,Total infected derivative spline,0%
202,19.0,0.9970968401983978,resid,Total infected derivative spline,0%
203,20.0,0.9930913003612033,resid,Total infected derivative spline,0%
204,21.0,1.0178132908280375,resid,Total infected derivative spline,0%
205,22.0,1.030618728168644,resid,Total infected derivative spline,0%
206,23.0,0.9891075749909555,resid,Total infected derivative spline,0%
207,24.0,1.005327385249352,resid,Total infected derivative spline,0%
208,25.0,1.0317167925972124,resid,Total infected derivative spline,0%
209,26.0,1.0052130648866875,resid,Total infected derivative spline,0%
210,27.0,0.9903307746574016,resid,Total infected derivative spline,0%
211,28.0,0.9984017433817118,resid,Total infected derivative spline,0%
212,29.0,1.0127956432888883,resid,Total infected derivative spline,0%
213,30.0,0.9797278082969604,resid,Total infected derivative spline,0%
214,31.0,0.9950432524917223,resid,Total infected derivative spline,0%
215,32.0,1.0263505206026495,resid,Total infected derivative spline,0%
216,33.0,0.9937508814044946,resid,Total infected derivative spline,0%
217,34.0,1.0035671970342752,resid,Total infected derivative spline,0%
218,35.0,1.0024424064681814,resid,Total infected derivative spline,0%
219,36.0,0.9964883240546302,resid,Total infected derivative spline,0%
220,37.0,0.9702124967958539,resid,Total infected derivative spline,0%
221,38.0,1.0085509143550506,resid,Total infected derivative spline,0%
222,39.0,1.0484533037595358,resid,Total infected derivative spline,0%
223,40.0,0.9927740538087977,resid,Total infected derivative spline,0%
224,41.0,0.9809043222719596,resid,Total infected derivative spline,0%
225,42.0,0.9816308986262828,resid,Total infected derivative spline,0%
226,43.0,0.9821733064072318,resid,Total infected derivative spline,0%
227,44.0,0.9727847187683476,resid,Total infected derivative spline,0%
228,45.0,0.9746423980584626,resid,Total infected derivative spline,0%
229,46.0,1.0021636375335614,resid,Total infected derivative spline,0%
230,47.0,1.0810545406047591,resid,Total infected derivative spline,0%
231,48.0,1.0595669706915212,resid,Total infected derivative spline,0%
232,49.0,0.9968265669542675,resid,Total infected derivative spline,0%
233,50.0,0.985735940297531,resid,Total infected derivative spline,0%
234,51.0,0.9715678825530033,resid,Total infected derivative spline,0%
235,52.0,0.968723875224284,resid,Total infected derivative spline,0%
236,53.0,1.0215668612122166,resid,Total infected derivative spline,0%
237,54.0,1.0863850461388573,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,0.07220000000000937,slope,Total infected derivative spline,10%
245,1.0,0.10720000000000596,slope,Total infected derivative spline,10%
246,2.0,0.19335000000000946,slope,Total infected derivative spline,10%
247,3.0,0.30860000000001264,slope,Total infected derivative spline,10%
248,4.0,0.5020499999999686,slope,Total infected derivative spline,10%
249,5.0,0.5891999999999769,slope,Total infected derivative spline,10%
250,6.0,0.46590000000000487,slope,Total infected derivative spline,10%
251,7.0,0.5470499999999845,slope,Total infected derivative spline,10%
252,8.0,0.8467000000000269,slope,Total infected derivative spline,10%
253,9.0,1.194500000000005,slope,Total infected derivative spline,10%
254,10.0,1.589149999999961,slope,Total infected derivative spline,10%
255,11.0,1.9819000000000244,slope,Total infected derivative spline,10%
256,12.0,1.9048500000000388,slope,Total infected derivative spline,10%
257,13.0,1.4689499999999782,slope,Total infected derivative spline,10%
258,14.0,1.3636999999999944,slope,Total infected derivative spline,10%
259,15.0,1.5661500000000217,slope,Total infected derivative spline,10%
260,16.0,1.888799999999975,slope,Total infected derivative spline,10%
261,17.0,2.307599999999951,slope,Total infected derivative spline,10%
262,18.0,2.7575000000000216,slope,Total infected derivative spline,10%
263,19.0,2.5411000000000286,slope,Total infected derivative spline,10%
264,20.0,1.8165999999999656,slope,Total infected derivative spline,10%
265,21.0,1.6301499999999862,slope,Total infected derivative spline,10%
266,22.0,1.932850000000002,slope,Total infected derivative spline,10%
267,23.0,2.375750000000039,slope,Total infected derivative spline,10%
268,24.0,2.714450000000028,slope,Total infected derivative spline,10%
269,25.0,2.9790499999999724,slope,Total infected derivative spline,10%
270,26.0,2.6212500000000034,slope,Total infected derivative spline,10%
271,27.0,1.8326000000000136,slope,Total infected derivative spline,10%
272,28.0,1.636250000000004,slope,Total infected derivative spline,10%
273,29.0,1.8047500000000127,slope,Total infected derivative spline,10%
274,30.0,1.9789499999999833,slope,Total infected derivative spline,10%
275,31.0,2.1862999999999886,slope,Total infected derivative spline,10%
276,32.0,2.50805000000004,slope,Total infected derivative spline,10%
277,33.0,2.309650000000005,slope,Total infected derivative spline,10%
278,34.0,1.6893999999999778,slope,Total infected derivative spline,10%
279,35.0,1.472999999999999,slope,Total infected derivative spline,10%
280,36.0,1.5871999999999957,slope,Total infected derivative spline,10%
281,37.0,1.7764500000000254,slope,Total infected derivative spline,10%
282,38.0,2.074150000000003,slope,Total infected derivative spline,10%
283,39.0,2.3486999999999796,slope,Total infected derivative spline,10%
284,40.0,2.0651499999999885,slope,Total infected derivative spline,10%
285,41.0,1.5100500000000068,slope,Total infected derivative spline,10%
286,42.0,1.3026000000000266,slope,Total infected derivative spline,10%
287,43.0,1.3687500000000057,slope,Total infected derivative spline,10%
288,44.0,1.5550999999999817,slope,Total infected derivative spline,10%
289,45.0,1.7204499999999712,slope,Total infected derivative spline,10%
290,46.0,1.9208499999999873,slope,Total infected derivative spline,10%
291,47.0,1.7665500000000094,slope,Total infected derivative spline,10%
292,48.0,1.304550000000006,slope,Total infected derivative spline,10%
293,49.0,1.145249999999976,slope,Total infected derivative spline,10%
294,50.0,1.2023999999999972,slope,Total infected derivative spline,10%
295,51.0,1.317700000000002,slope,Total infected derivative spline,10%
296,52.0,1.4629000000000332,slope,Total infected derivative spline,10%
297,53.0,1.6221500000000049,slope,Total infected derivative spline,10%
298,54.0,1.5101499999999817,slope,Total infected derivative spline,10%
299,55.0,1.1122500000000173,slope,Total infected derivative spline,10%
300,56.0,0.9558500000000123,slope,Total infected derivative spline,10%
301,57.0,1.0250500000000073,slope,Total infected derivative spline,10%
302,58.0,1.1312499999999943,slope,Total infected derivative spline,10%
303,59.0,1.2024000000000115,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,0.3197857142857125,trend,Total infected derivative spline,10%
309,4.0,0.38762142857142323,trend,Total infected derivative spline,10%
310,5.0,0.4932642857142834,trend,Total infected derivative spline,10%
311,6.0,0.6362857142857113,trend,Total infected derivative spline,10%
312,7.0,0.8192214285714181,trend,Total infected derivative spline,10%
313,8.0,1.030628571428569,trend,Total infected derivative spline,10%
314,9.0,1.218578571428578,trend,Total infected derivative spline,10%
315,10.0,1.3618714285714315,trend,Total infected derivative spline,10%
316,11.0,1.4785357142857183,trend,Total infected derivative spline,10%
317,12.0,1.581314285714289,trend,Total infected derivative spline,10%
318,13.0,1.6804999999999988,trend,Total infected derivative spline,10%
319,14.0,1.7831357142857116,trend,Total infected derivative spline,10%
320,15.0,1.8939357142857114,trend,Total infected derivative spline,10%
321,16.0,1.984828571428567,trend,Total infected derivative spline,10%
322,17.0,2.034492857142851,trend,Total infected derivative spline,10%
323,18.0,2.072557142857135,trend,Total infected derivative spline,10%
324,19.0,2.1249428571428473,trend,Total infected derivative spline,10%
325,20.0,2.194507142857142,trend,Total infected derivative spline,10%
326,21.0,2.2526285714285814,trend,Total infected derivative spline,10%
327,22.0,2.2842785714285743,trend,Total infected derivative spline,10%
328,23.0,2.2957285714285707,trend,Total infected derivative spline,10%
329,24.0,2.298014285714292,trend,Total infected derivative spline,10%
330,25.0,2.298885714285723,trend,Total infected derivative spline,10%
331,26.0,2.280585714285724,trend,Total infected derivative spline,10%
332,27.0,2.223900000000002,trend,Total infected derivative spline,10%
333,28.0,2.148449999999997,trend,Total infected derivative spline,10%
334,29.0,2.081164285714292,trend,Total infected derivative spline,10%
335,30.0,2.0366500000000065,trend,Total infected derivative spline,10%
336,31.0,2.0161928571428582,trend,Total infected derivative spline,10%
337,32.0,1.992871428571429,trend,Total infected derivative spline,10%
338,33.0,1.9617928571428553,trend,Total infected derivative spline,10%
339,34.0,1.93286428571429,trend,Total infected derivative spline,10%
340,35.0,1.9168428571428635,trend,Total infected derivative spline,10%
341,36.0,1.8940785714285693,trend,Total infected derivative spline,10%
342,37.0,1.8591499999999956,trend,Total infected derivative spline,10%
343,38.0,1.8335285714285712,trend,Total infected derivative spline,10%
344,39.0,1.809185714285718,trend,Total infected derivative spline,10%
345,40.0,1.7779785714285765,trend,Total infected derivative spline,10%
346,41.0,1.7463571428571416,trend,Total infected derivative spline,10%
347,42.0,1.695828571428566,trend,Total infected derivative spline,10%
348,43.0,1.6347071428571385,trend,Total infected derivative spline,10%
349,44.0,1.5920499999999986,trend,Total infected derivative spline,10%
350,45.0,1.5626928571428556,trend,Total infected derivative spline,10%
351,46.0,1.5402142857142764,trend,Total infected derivative spline,10%
352,47.0,1.5164499999999896,trend,Total infected derivative spline,10%
353,48.0,1.482535714285707,trend,Total infected derivative spline,10%
354,49.0,1.4457428571428586,trend,Total infected derivative spline,10%
355,50.0,1.4030714285714325,trend,Total infected derivative spline,10%
356,51.0,1.3664428571428573,trend,Total infected derivative spline,10%
357,52.0,1.33897142857143,trend,Total infected derivative spline,10%
358,53.0,1.3119142857142925,trend,Total infected derivative spline,10%
359,54.0,1.2865785714285798,trend,Total infected derivative spline,10%
360,55.0,1.2599428571428641,trend,Total infected derivative spline,10%
361,56.0,1.2227285714285756,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.7546643740516281,trend,Total infected derivative spline,10%
366,0.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
367,1.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
368,2.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
369,3.0,1.289724466251369,seasonal,Total infected derivative spline,10%
370,4.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
371,5.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
372,6.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
373,7.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
374,8.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
375,9.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
376,10.0,1.289724466251369,seasonal,Total infected derivative spline,10%
377,11.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
378,12.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
379,13.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
380,14.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
381,15.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
382,16.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
383,17.0,1.289724466251369,seasonal,Total infected derivative spline,10%
384,18.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
385,19.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
386,20.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
387,21.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
388,22.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
389,23.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
390,24.0,1.289724466251369,seasonal,Total infected derivative spline,10%
391,25.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
392,26.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
393,27.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
394,28.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
395,29.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
396,30.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
397,31.0,1.289724466251369,seasonal,Total infected derivative spline,10%
398,32.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
399,33.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
400,34.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
401,35.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
402,36.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
403,37.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
404,38.0,1.289724466251369,seasonal,Total infected derivative spline,10%
405,39.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
406,40.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
407,41.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
408,42.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
409,43.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
410,44.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
411,45.0,1.289724466251369,seasonal,Total infected derivative spline,10%
412,46.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
413,47.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
414,48.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
415,49.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
416,50.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
417,51.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
418,52.0,1.289724466251369,seasonal,Total infected derivative spline,10%
419,53.0,1.1794978324055718,seasonal,Total infected derivative spline,10%
420,54.0,0.8462213611430027,seasonal,Total infected derivative spline,10%
421,55.0,0.7546643740516281,seasonal,Total infected derivative spline,10%
422,56.0,0.8432733630295332,seasonal,Total infected derivative spline,10%
423,57.0,0.9778974901830262,seasonal,Total infected derivative spline,10%
424,58.0,1.1087211129358685,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,0.8703913078838776,resid,Total infected derivative spline,10%
429,2.0,1.004250958859718,resid,Total infected derivative spline,10%
430,3.0,1.0127119136622327,resid,Total infected derivative spline,10%
431,4.0,0.8652797771670119,resid,Total infected derivative spline,10%
432,5.0,0.8848545128966939,resid,Total infected derivative spline,10%
433,6.0,0.974224393431508,resid,Total infected derivative spline,10%
434,7.0,1.0023959095074984,resid,Total infected derivative spline,10%
435,8.0,1.0524621008511497,resid,Total infected derivative spline,10%
436,9.0,1.0393288426948637,resid,Total infected derivative spline,10%
437,10.0,1.0212814430596182,resid,Total infected derivative spline,10%
438,11.0,1.0329623983860476,resid,Total infected derivative spline,10%
439,12.0,1.013399284936101,resid,Total infected derivative spline,10%
440,13.0,0.9806177247597829,resid,Total infected derivative spline,10%
441,14.0,0.9731272624974889,resid,Total infected derivative spline,10%
442,15.0,1.023015097814872,resid,Total infected derivative spline,10%
443,16.0,1.0316017475539285,resid,Total infected derivative spline,10%
444,17.0,1.013858515885926,resid,Total infected derivative spline,10%
445,18.0,0.9782240301068611,resid,Total infected derivative spline,10%
446,19.0,0.9589238748833093,resid,Total infected derivative spline,10%
447,20.0,1.0034152650601489,resid,Total infected derivative spline,10%
448,21.0,1.0582465643387025,resid,Total infected derivative spline,10%
449,22.0,1.0653855559598457,resid,Total infected derivative spline,10%
450,23.0,1.0047626261713432,resid,Total infected derivative spline,10%
451,24.0,0.974461974701356,resid,Total infected derivative spline,10%
