,day,cumulative_infected,type,type_pretty
144,25.0,0.1614763888888889,Total infected,40%
145,26.0,0.17950347222222224,Total infected,40%
146,27.0,0.1965486111111112,Total infected,40%
147,28.0,0.20959652777777776,Total infected,40%
148,29.0,0.2185750000000001,Total infected,40%
149,30.0,0.2329555555555556,Total infected,40%
150,31.0,0.25028125000000007,Total infected,40%
151,32.0,0.26837777777777777,Total infected,40%
152,33.0,0.2863354166666666,Total infected,40%
153,34.0,0.3061868055555556,Total infected,40%
154,35.0,0.32049652777777776,Total infected,40%
155,36.0,0.329545138888889,Total infected,40%
156,37.0,0.34504861111111107,Total infected,40%
157,38.0,0.3599180555555555,Total infected,40%
158,39.0,0.37780625,Total infected,40%
159,40.0,0.39541250000000006,Total infected,40%
160,41.0,0.41344027777777775,Total infected,40%
161,42.0,0.42648749999999996,Total infected,40%
162,43.0,0.43658888888888886,Total infected,40%
163,44.0,0.4490743055555557,Total infected,40%
164,45.0,0.46324375000000007,Total infected,40%
165,46.0,0.4781847222222222,Total infected,40%
166,47.0,0.4957222222222221,Total infected,40%
167,48.0,0.5117840277777778,Total infected,40%
168,49.0,0.5227972222222221,Total infected,40%
169,50.0,0.5305124999999999,Total infected,40%
170,51.0,0.5400534722222221,Total infected,40%
171,52.0,0.5521888888888888,Total infected,40%
172,53.0,0.5642541666666667,Total infected,40%
173,54.0,0.5770909722222223,Total infected,40%
174,55.0,0.5895069444444445,Total infected,40%
175,56.0,0.5984152777777778,Total infected,40%
176,57.0,0.6052888888888889,Total infected,40%
177,58.0,0.6139173611111111,Total infected,40%
178,59.0,0.6231756944444444,Total infected,40%
179,60.0,0.6325756944444445,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.00042083333333348745,Total infected,70%
182,3.0,0.0015430555555554627,Total infected,70%
183,4.0,0.0023847222222222403,Total infected,70%
184,5.0,0.003227777777777755,Total infected,70%
185,6.0,0.004490277777777823,Total infected,70%
186,7.0,0.005331944444444403,Total infected,70%
187,8.0,0.006454166666666576,Total infected,70%
188,9.0,0.0075750000000000105,Total infected,70%
189,10.0,0.01038055555555554,Total infected,70%
190,11.0,0.012906944444444414,Total infected,70%
191,12.0,0.016133333333333236,Total infected,70%
192,13.0,0.019920833333333436,Total infected,70%
193,14.0,0.02230555555555548,Total infected,70%
194,15.0,0.02413055555555567,Total infected,70%
195,16.0,0.02735694444444449,Total infected,70%
196,17.0,0.030304166666666847,Total infected,70%
197,18.0,0.03437222222222225,Total infected,70%
198,19.0,0.03914166666666673,Total infected,70%
199,20.0,0.04419305555555554,Total infected,70%
200,21.0,0.0496638888888889,Total infected,70%
201,22.0,0.052750000000000026,Total infected,70%
202,23.0,0.056537500000000226,Total infected,70%
203,24.0,0.062150000000000025,Total infected,70%
204,25.0,0.06804166666666649,Total infected,70%
205,26.0,0.07309166666666655,Total infected,70%
206,27.0,0.07856388888888885,Total infected,70%
207,28.0,0.08333333333333354,Total infected,70%
208,29.0,0.08684166666666668,Total infected,70%
209,30.0,0.09231250000000005,Total infected,70%
210,31.0,0.09652222222222227,Total infected,70%
211,32.0,0.10241249999999999,Total infected,70%
212,33.0,0.10886805555555551,Total infected,70%
213,34.0,0.1134972222222222,Total infected,70%
214,35.0,0.11784583333333337,Total infected,70%
215,36.0,0.12205416666666667,Total infected,70%
216,37.0,0.1264041666666667,Total infected,70%
217,38.0,0.1310333333333334,Total infected,70%
218,39.0,0.13622361111111114,Total infected,70%
219,40.0,0.1421152777777778,Total infected,70%
220,41.0,0.14856944444444448,Total infected,70%
221,42.0,0.1534805555555555,Total infected,70%
222,43.0,0.15768888888888888,Total infected,70%
223,44.0,0.16259861111111107,Total infected,70%
224,45.0,0.16736944444444438,Total infected,70%
225,46.0,0.17284027777777775,Total infected,70%
226,47.0,0.17901388888888883,Total infected,70%
227,48.0,0.18574722222222217,Total infected,70%
228,49.0,0.18981527777777785,Total infected,70%
229,50.0,0.19262083333333338,Total infected,70%
230,51.0,0.19739166666666672,Total infected,70%
231,52.0,0.20075833333333343,Total infected,70%
232,53.0,0.20623055555555553,Total infected,70%
233,54.0,0.21296388888888895,Total infected,70%
234,55.0,0.2189958333333333,Total infected,70%
235,56.0,0.22208194444444443,Total infected,70%
236,57.0,0.22629166666666667,Total infected,70%
237,58.0,0.23064027777777765,Total infected,70%
238,59.0,0.23625277777777776,Total infected,70%
239,60.0,0.2414430555555555,Total infected,70%
