,day,cumulative_infected,type,type_pretty
78,19.0,33.63639999999998,Total infected,10%
79,20.0,39.0,Total infected,10%
80,21.0,43.1515,Total infected,10%
81,22.0,46.454499999999996,Total infected,10%
82,23.0,50.92930000000001,Total infected,10%
83,24.0,56.171700000000016,Total infected,10%
84,25.0,62.28279999999998,Total infected,10%
85,26.0,68.46470000000002,Total infected,10%
86,27.0,75.13129999999998,Total infected,10%
87,28.0,80.18190000000001,Total infected,10%
88,29.0,83.82830000000001,Total infected,10%
89,30.0,88.95960000000001,Total infected,10%
90,31.0,94.9091,Total infected,10%
91,32.0,100.96969999999999,Total infected,10%
92,33.0,107.71710000000002,Total infected,10%
93,34.0,114.23219999999999,Total infected,10%
94,35.0,118.96969999999999,Total infected,10%
95,36.0,122.3031,Total infected,10%
96,37.0,126.60610000000001,Total infected,10%
97,38.0,131.1616,Total infected,10%
98,39.0,136.0101,Total infected,10%
99,40.0,140.7172,Total infected,10%
100,41.0,145.1717,Total infected,10%
101,42.0,148.62619999999998,Total infected,10%
102,43.0,151.08089999999999,Total infected,10%
103,44.0,154.0707,Total infected,10%
104,45.0,157.3132,Total infected,10%
105,46.0,160.27280000000002,Total infected,10%
106,47.0,162.9799,Total infected,10%
107,48.0,165.9294,Total infected,10%
108,49.0,168.0303,Total infected,10%
109,50.0,169.58589999999998,Total infected,10%
110,51.0,171.4545,Total infected,10%
111,52.0,173.202,Total infected,10%
112,53.0,175.0707,Total infected,10%
113,54.0,176.9091,Total infected,10%
114,55.0,178.8384,Total infected,10%
115,56.0,180.1919,Total infected,10%
116,57.0,181.2424,Total infected,10%
117,58.0,182.293,Total infected,10%
118,59.0,183.6566,Total infected,10%
119,60.0,184.9798,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.010099999999994225,Total infected,40%
122,3.0,0.08089999999998554,Total infected,40%
123,4.0,0.1717000000000155,Total infected,40%
124,5.0,0.2726999999999862,Total infected,40%
125,6.0,0.4544999999999959,Total infected,40%
126,7.0,0.6868000000000052,Total infected,40%
127,8.0,0.8686999999999898,Total infected,40%
128,9.0,1.2221999999999866,Total infected,40%
129,10.0,1.7980000000000018,Total infected,40%
130,11.0,2.545500000000004,Total infected,40%
131,12.0,3.4242000000000132,Total infected,40%
132,13.0,4.343500000000006,Total infected,40%
133,14.0,5.282800000000009,Total infected,40%
134,15.0,5.798000000000002,Total infected,40%
135,16.0,6.697000000000003,Total infected,40%
136,17.0,7.8788000000000125,Total infected,40%
137,18.0,9.333399999999983,Total infected,40%
138,19.0,10.898999999999972,Total infected,40%
139,20.0,12.979900000000015,Total infected,40%
140,21.0,14.27279999999999,Total infected,40%
141,22.0,15.21210000000002,Total infected,40%
142,23.0,16.95960000000001,Total infected,40%
143,24.0,18.959700000000012,Total infected,40%
144,25.0,20.99000000000001,Total infected,40%
145,26.0,23.727400000000003,Total infected,40%
146,27.0,26.565699999999993,Total infected,40%
147,28.0,28.383800000000008,Total infected,40%
148,29.0,29.626299999999986,Total infected,40%
149,30.0,31.66669999999999,Total infected,40%
150,31.0,33.949499999999986,Total infected,40%
151,32.0,36.414199999999994,Total infected,40%
152,33.0,39.090900000000005,Total infected,40%
153,34.0,41.81809999999999,Total infected,40%
154,35.0,43.919099999999986,Total infected,40%
155,36.0,45.302899999999994,Total infected,40%
156,37.0,47.37380000000002,Total infected,40%
157,38.0,49.4243,Total infected,40%
158,39.0,51.888999999999996,Total infected,40%
159,40.0,54.4949,Total infected,40%
160,41.0,57.333299999999994,Total infected,40%
161,42.0,59.21209999999999,Total infected,40%
162,43.0,60.5556,Total infected,40%
163,44.0,62.424400000000006,Total infected,40%
164,45.0,64.76760000000002,Total infected,40%
165,46.0,67.01010000000001,Total infected,40%
166,47.0,69.5152,Total infected,40%
167,48.0,71.9696,Total infected,40%
168,49.0,73.7777,Total infected,40%
169,50.0,75.09089999999999,Total infected,40%
170,51.0,76.9091,Total infected,40%
171,52.0,78.50509999999998,Total infected,40%
172,53.0,80.4446,Total infected,40%
173,54.0,81.9899,Total infected,40%
174,55.0,83.9798,Total infected,40%
175,56.0,85.42439999999999,Total infected,40%
176,57.0,86.57589999999999,Total infected,40%
177,58.0,87.77780000000001,Total infected,40%
178,59.0,89.2425,Total infected,40%
179,60.0,90.7678,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0,Total infected,70%
182,3.0,0.06059999999999377,Total infected,70%
183,4.0,0.16159999999999286,Total infected,70%
184,5.0,0.24250000000000682,Total infected,70%
185,6.0,0.32330000000000325,Total infected,70%
186,7.0,0.35360000000000014,Total infected,70%
187,8.0,0.4748000000000019,Total infected,70%
188,9.0,0.5555999999999983,Total infected,70%
189,10.0,0.6868000000000052,Total infected,70%
190,11.0,0.8383999999999929,Total infected,70%
191,12.0,0.9899000000000058,Total infected,70%
192,13.0,1.2424999999999926,Total infected,70%
193,14.0,1.4344000000000108,Total infected,70%
194,15.0,1.5151000000000039,Total infected,70%
195,16.0,1.6565999999999832,Total infected,70%
196,17.0,1.838399999999993,Total infected,70%
197,18.0,2.1212000000000018,Total infected,70%
198,19.0,2.5757999999999868,Total infected,70%
199,20.0,2.909099999999995,Total infected,70%
200,21.0,3.1414000000000044,Total infected,70%
201,22.0,3.262599999999992,Total infected,70%
202,23.0,3.484899999999996,Total infected,70%
203,24.0,3.7879000000000076,Total infected,70%
204,25.0,4.192000000000007,Total infected,70%
205,26.0,4.5556000000000125,Total infected,70%
206,27.0,5.000000000000014,Total infected,70%
207,28.0,5.242399999999989,Total infected,70%
208,29.0,5.464700000000008,Total infected,70%
209,30.0,5.858599999999996,Total infected,70%
210,31.0,6.141500000000008,Total infected,70%
211,32.0,6.49499999999999,Total infected,70%
212,33.0,6.878899999999987,Total infected,70%
213,34.0,7.323300000000003,Total infected,70%
214,35.0,7.555500000000009,Total infected,70%
215,36.0,7.8585000000000065,Total infected,70%
216,37.0,8.0505,Total infected,70%
217,38.0,8.393900000000002,Total infected,70%
218,39.0,8.828299999999999,Total infected,70%
219,40.0,9.121299999999998,Total infected,70%
220,41.0,9.525300000000009,Total infected,70%
221,42.0,9.868700000000004,Total infected,70%
222,43.0,10.101100000000002,Total infected,70%
223,44.0,10.292999999999992,Total infected,70%
224,45.0,10.565700000000007,Total infected,70%
225,46.0,10.949600000000004,Total infected,70%
226,47.0,11.262700000000002,Total infected,70%
227,48.0,11.6162,Total infected,70%
228,49.0,11.898999999999994,Total infected,70%
229,50.0,12.1616,Total infected,70%
230,51.0,12.494999999999997,Total infected,70%
231,52.0,12.7778,Total infected,70%
232,53.0,13.090899999999998,Total infected,70%
233,54.0,13.444500000000005,Total infected,70%
234,55.0,13.828300000000006,Total infected,70%
235,56.0,14.070700000000002,Total infected,70%
236,57.0,14.313100000000006,Total infected,70%
237,58.0,14.505099999999999,Total infected,70%
238,59.0,14.868700000000004,Total infected,70%
239,60.0,15.2425,Total infected,70%
