,day,agents,type,type_of_screening_pretty
65,31.0,5.6847,Infected in quarantine,Without screening
66,32.0,5.8858999999999995,Infected in quarantine,Without screening
67,33.0,6.1161,Infected in quarantine,Without screening
68,34.0,6.6036,Infected in quarantine,Without screening
69,35.0,6.9269,Infected in quarantine,Without screening
70,1.0,0.0,Infected,Screening 25%
71,2.0,0.0837,Infected,Screening 25%
72,3.0,0.2245,Infected,Screening 25%
73,4.0,0.3919,Infected,Screening 25%
74,5.0,0.665,Infected,Screening 25%
75,6.0,0.9866,Infected,Screening 25%
76,7.0,1.2379,Infected,Screening 25%
77,8.0,1.402,Infected,Screening 25%
78,9.0,1.5946,Infected,Screening 25%
79,10.0,2.0168,Infected,Screening 25%
80,11.0,2.603,Infected,Screening 25%
81,12.0,3.2261,Infected,Screening 25%
82,13.0,4.1591,Infected,Screening 25%
83,14.0,4.4121,Infected,Screening 25%
84,15.0,4.2311,Infected,Screening 25%
85,16.0,4.4305,Infected,Screening 25%
86,17.0,4.5276,Infected,Screening 25%
87,18.0,5.3283,Infected,Screening 25%
88,19.0,6.2345,Infected,Screening 25%
89,20.0,7.2982,Infected,Screening 25%
90,21.0,7.7555,Infected,Screening 25%
91,22.0,6.8677,Infected,Screening 25%
92,23.0,6.8761,Infected,Screening 25%
93,24.0,6.5729,Infected,Screening 25%
94,25.0,7.3182,Infected,Screening 25%
95,26.0,8.3182,Infected,Screening 25%
96,27.0,9.4104,Infected,Screening 25%
97,28.0,9.6868,Infected,Screening 25%
98,29.0,8.3936,Infected,Screening 25%
99,30.0,8.201,Infected,Screening 25%
100,31.0,7.9313,Infected,Screening 25%
101,32.0,8.6533,Infected,Screening 25%
102,33.0,9.2647,Infected,Screening 25%
103,34.0,10.1859,Infected,Screening 25%
104,35.0,10.134,Infected,Screening 25%
105,1.0,0.0,Infected in quarantine,Screening 25%
106,2.0,0.0017,Infected in quarantine,Screening 25%
107,3.0,0.01,Infected in quarantine,Screening 25%
108,4.0,0.0201,Infected in quarantine,Screening 25%
109,5.0,0.0318,Infected in quarantine,Screening 25%
110,6.0,0.0318,Infected in quarantine,Screening 25%
111,7.0,0.0955,Infected in quarantine,Screening 25%
112,8.0,0.1156,Infected in quarantine,Screening 25%
113,9.0,0.2429,Infected in quarantine,Screening 25%
114,10.0,0.4203,Infected in quarantine,Screening 25%
115,11.0,0.5811999999999999,Infected in quarantine,Screening 25%
116,12.0,0.6415,Infected in quarantine,Screening 25%
117,13.0,0.8124,Infected in quarantine,Screening 25%
118,14.0,1.0487,Infected in quarantine,Screening 25%
119,15.0,1.4104999999999999,Infected in quarantine,Screening 25%
120,16.0,1.7621,Infected in quarantine,Screening 25%
121,17.0,2.5092,Infected in quarantine,Screening 25%
122,18.0,2.8794,Infected in quarantine,Screening 25%
123,19.0,3.2312000000000003,Infected in quarantine,Screening 25%
124,20.0,3.4320999999999997,Infected in quarantine,Screening 25%
125,21.0,3.5544,Infected in quarantine,Screening 25%
126,22.0,4.2714,Infected in quarantine,Screening 25%
127,23.0,4.807300000000001,Infected in quarantine,Screening 25%
128,24.0,5.8878,Infected in quarantine,Screening 25%
129,25.0,5.9849,Infected in quarantine,Screening 25%
130,26.0,6.1004,Infected in quarantine,Screening 25%
131,27.0,6.0184,Infected in quarantine,Screening 25%
132,28.0,5.834199999999999,Infected in quarantine,Screening 25%
133,29.0,6.6667000000000005,Infected in quarantine,Screening 25%
134,30.0,7.0218,Infected in quarantine,Screening 25%
135,31.0,7.775399999999999,Infected in quarantine,Screening 25%
136,32.0,7.884399999999999,Infected in quarantine,Screening 25%
137,33.0,7.9094999999999995,Infected in quarantine,Screening 25%
138,34.0,7.8392,Infected in quarantine,Screening 25%
139,35.0,7.6365,Infected in quarantine,Screening 25%
140,1.0,0.0,Infected,Screening 50%
141,2.0,0.0704,Infected,Screening 50%
142,3.0,0.1725,Infected,Screening 50%
143,4.0,0.3568,Infected,Screening 50%
144,5.0,0.6013,Infected,Screening 50%
145,6.0,0.933,Infected,Screening 50%
146,7.0,1.2261,Infected,Screening 50%
147,8.0,1.1273,Infected,Screening 50%
148,9.0,1.4087,Infected,Screening 50%
149,10.0,1.6868,Infected,Screening 50%
150,11.0,2.1407,Infected,Screening 50%
151,12.0,2.6398,Infected,Screening 50%
152,13.0,3.4154,Infected,Screening 50%
153,14.0,3.8007,Infected,Screening 50%
154,15.0,3.5678,Infected,Screening 50%
155,16.0,3.6533,Infected,Screening 50%
156,17.0,3.5628,Infected,Screening 50%
157,18.0,4.0804,Infected,Screening 50%
158,19.0,4.8459,Infected,Screening 50%
159,20.0,5.6281,Infected,Screening 50%
160,21.0,6.1139,Infected,Screening 50%
161,22.0,5.3082,Infected,Screening 50%
162,23.0,5.0637,Infected,Screening 50%
163,24.0,4.5946,Infected,Screening 50%
164,25.0,4.9431,Infected,Screening 50%
165,26.0,5.397,Infected,Screening 50%
166,27.0,6.4003,Infected,Screening 50%
167,28.0,6.6281,Infected,Screening 50%
168,29.0,5.8928,Infected,Screening 50%
169,30.0,5.727,Infected,Screening 50%
170,31.0,5.2194,Infected,Screening 50%
171,32.0,5.397,Infected,Screening 50%
172,33.0,5.6784,Infected,Screening 50%
173,34.0,6.5461,Infected,Screening 50%
174,35.0,6.6935,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.0084,Infected in quarantine,Screening 50%
178,4.0,0.0151,Infected in quarantine,Screening 50%
179,5.0,0.0285,Infected in quarantine,Screening 50%
180,6.0,0.0519,Infected in quarantine,Screening 50%
181,7.0,0.0737,Infected in quarantine,Screening 50%
182,8.0,0.1659,Infected in quarantine,Screening 50%
183,9.0,0.2479,Infected in quarantine,Screening 50%
184,10.0,0.4674,Infected in quarantine,Screening 50%
185,11.0,0.6818,Infected in quarantine,Screening 50%
186,12.0,0.8308,Infected in quarantine,Screening 50%
187,13.0,0.8559,Infected in quarantine,Screening 50%
188,14.0,0.9531000000000001,Infected in quarantine,Screening 50%
189,15.0,1.3334,Infected in quarantine,Screening 50%
190,16.0,1.8392999999999997,Infected in quarantine,Screening 50%
191,17.0,2.6667,Infected in quarantine,Screening 50%
192,18.0,3.0285,Infected in quarantine,Screening 50%
193,19.0,3.3601,Infected in quarantine,Screening 50%
194,20.0,3.4942,Infected in quarantine,Screening 50%
195,21.0,3.4557,Infected in quarantine,Screening 50%
196,22.0,4.047000000000001,Infected in quarantine,Screening 50%
197,23.0,4.5947,Infected in quarantine,Screening 50%
198,24.0,5.6549,Infected in quarantine,Screening 50%
199,25.0,5.9597999999999995,Infected in quarantine,Screening 50%
200,26.0,6.2764,Infected in quarantine,Screening 50%
201,27.0,6.0134,Infected in quarantine,Screening 50%
202,28.0,5.8408,Infected in quarantine,Screening 50%
203,29.0,6.071999999999999,Infected in quarantine,Screening 50%
204,30.0,6.2629,Infected in quarantine,Screening 50%
205,31.0,6.9967,Infected in quarantine,Screening 50%
206,32.0,7.2295,Infected in quarantine,Screening 50%
207,33.0,7.5393,Infected in quarantine,Screening 50%
208,34.0,7.1055,Infected in quarantine,Screening 50%
209,35.0,6.8308,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.0988,Infected,Screening 100%
212,3.0,0.2362,Infected,Screening 100%
213,4.0,0.402,Infected,Screening 100%
214,5.0,0.5745,Infected,Screening 100%
215,6.0,0.8342,Infected,Screening 100%
216,7.0,1.0285,Infected,Screening 100%
217,8.0,1.1793,Infected,Screening 100%
218,9.0,1.3903,Infected,Screening 100%
219,10.0,1.4439,Infected,Screening 100%
220,11.0,1.8727,Infected,Screening 100%
221,12.0,2.1809,Infected,Screening 100%
222,13.0,2.8878,Infected,Screening 100%
223,14.0,3.1909,Infected,Screening 100%
224,15.0,2.8409,Infected,Screening 100%
225,16.0,2.7086,Infected,Screening 100%
226,17.0,2.3317,Infected,Screening 100%
227,18.0,2.6047,Infected,Screening 100%
228,19.0,2.8995,Infected,Screening 100%
229,20.0,3.7487,Infected,Screening 100%
230,21.0,4.0971,Infected,Screening 100%
231,22.0,3.2462,Infected,Screening 100%
232,23.0,2.9296,Infected,Screening 100%
233,24.0,2.4824,Infected,Screening 100%
234,25.0,2.7086,Infected,Screening 100%
235,26.0,3.0385,Infected,Screening 100%
236,27.0,3.737,Infected,Screening 100%
237,28.0,4.0318,Infected,Screening 100%
238,29.0,3.1993,Infected,Screening 100%
239,30.0,2.9766,Infected,Screening 100%
240,31.0,2.598,Infected,Screening 100%
241,32.0,2.8258,Infected,Screening 100%
242,33.0,3.1223,Infected,Screening 100%
243,34.0,3.7186,Infected,Screening 100%
244,35.0,3.9414,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0017,Infected in quarantine,Screening 100%
247,3.0,0.0402,Infected in quarantine,Screening 100%
248,4.0,0.0821,Infected in quarantine,Screening 100%
249,5.0,0.1692,Infected in quarantine,Screening 100%
250,6.0,0.18760000000000002,Infected in quarantine,Screening 100%
251,7.0,0.1658,Infected in quarantine,Screening 100%
252,8.0,0.28979999999999995,Infected in quarantine,Screening 100%
253,9.0,0.5076,Infected in quarantine,Screening 100%
254,10.0,0.9480000000000001,Infected in quarantine,Screening 100%
255,11.0,1.1558,Infected in quarantine,Screening 100%
256,12.0,1.4657,Infected in quarantine,Screening 100%
257,13.0,1.4523000000000001,Infected in quarantine,Screening 100%
258,14.0,1.4723000000000002,Infected in quarantine,Screening 100%
259,15.0,1.9246,Infected in quarantine,Screening 100%
260,16.0,2.5293,Infected in quarantine,Screening 100%
261,17.0,3.4723000000000006,Infected in quarantine,Screening 100%
262,18.0,3.8055999999999996,Infected in quarantine,Screening 100%
263,19.0,4.0283999999999995,Infected in quarantine,Screening 100%
264,20.0,3.8342,Infected in quarantine,Screening 100%
265,21.0,3.727,Infected in quarantine,Screening 100%
266,22.0,4.4322,Infected in quarantine,Screening 100%
267,23.0,4.9213000000000005,Infected in quarantine,Screening 100%
268,24.0,5.5947000000000005,Infected in quarantine,Screening 100%
269,25.0,5.7136,Infected in quarantine,Screening 100%
270,26.0,5.716900000000001,Infected in quarantine,Screening 100%
271,27.0,5.4906999999999995,Infected in quarantine,Screening 100%
272,28.0,5.2379,Infected in quarantine,Screening 100%
273,29.0,5.7103,Infected in quarantine,Screening 100%
274,30.0,5.7889,Infected in quarantine,Screening 100%
275,31.0,6.1457,Infected in quarantine,Screening 100%
276,32.0,6.1674999999999995,Infected in quarantine,Screening 100%
277,33.0,6.030099999999999,Infected in quarantine,Screening 100%
278,34.0,5.8124,Infected in quarantine,Screening 100%
279,35.0,5.4891,Infected in quarantine,Screening 100%
