,day,agents,type,type_of_screening_pretty
59,25.0,0.0,Infetti in quarantena,Senza screening
60,26.0,0.0,Infetti in quarantena,Senza screening
61,27.0,0.0,Infetti in quarantena,Senza screening
62,28.0,0.0,Infetti in quarantena,Senza screening
63,29.0,0.0,Infetti in quarantena,Senza screening
64,30.0,0.0,Infetti in quarantena,Senza screening
65,31.0,0.0,Infetti in quarantena,Senza screening
66,32.0,0.0,Infetti in quarantena,Senza screening
67,33.0,0.0,Infetti in quarantena,Senza screening
68,34.0,0.0,Infetti in quarantena,Senza screening
69,35.0,0.0,Infetti in quarantena,Senza screening
70,1.0,0.9449,Infetti,Screening 25%
71,2.0,1.014,Infetti,Screening 25%
72,3.0,1.2322,Infetti,Screening 25%
73,4.0,1.5776,Infetti,Screening 25%
74,5.0,2.0581,Infetti,Screening 25%
75,6.0,2.5956,Infetti,Screening 25%
76,7.0,2.8138,Infetti,Screening 25%
77,8.0,2.2362,Infetti,Screening 25%
78,9.0,2.5826,Infetti,Screening 25%
79,10.0,2.8008,Infetti,Screening 25%
80,11.0,3.3554,Infetti,Screening 25%
81,12.0,3.9469,Infetti,Screening 25%
82,13.0,4.5225,Infetti,Screening 25%
83,14.0,4.7477,Infetti,Screening 25%
84,15.0,3.1932,Infetti,Screening 25%
85,16.0,3.4274,Infetti,Screening 25%
86,17.0,3.4925,Infetti,Screening 25%
87,18.0,3.9449,Infetti,Screening 25%
88,19.0,4.4004,Infetti,Screening 25%
89,20.0,4.8869,Infetti,Screening 25%
90,21.0,4.965,Infetti,Screening 25%
91,22.0,3.5676,Infetti,Screening 25%
92,23.0,3.7457,Infetti,Screening 25%
93,24.0,3.7137,Infetti,Screening 25%
94,25.0,4.0901,Infetti,Screening 25%
95,26.0,4.4975,Infetti,Screening 25%
96,27.0,4.9279,Infetti,Screening 25%
97,28.0,5.0561,Infetti,Screening 25%
98,29.0,3.6907,Infetti,Screening 25%
99,30.0,3.8819,Infetti,Screening 25%
100,31.0,3.8318,Infetti,Screening 25%
101,32.0,4.1792,Infetti,Screening 25%
102,33.0,4.5736,Infetti,Screening 25%
103,34.0,4.96,Infetti,Screening 25%
104,35.0,5.0501,Infetti,Screening 25%
105,1.0,0.0551,Infetti in quarantena,Screening 25%
106,2.0,0.044,Infetti in quarantena,Screening 25%
107,3.0,0.0811,Infetti in quarantena,Screening 25%
108,4.0,0.0821,Infetti in quarantena,Screening 25%
109,5.0,0.0761,Infetti in quarantena,Screening 25%
110,6.0,0.0771,Infetti in quarantena,Screening 25%
111,7.0,0.0671,Infetti in quarantena,Screening 25%
112,8.0,0.7017,Infetti in quarantena,Screening 25%
113,9.0,0.6496,Infetti in quarantena,Screening 25%
114,10.0,0.8278,Infetti in quarantena,Screening 25%
115,11.0,0.7528,Infetti in quarantena,Screening 25%
116,12.0,0.7077,Infetti in quarantena,Screening 25%
117,13.0,0.6406,Infetti in quarantena,Screening 25%
118,14.0,0.5796,Infetti in quarantena,Screening 25%
119,15.0,2.002,Infetti in quarantena,Screening 25%
120,16.0,1.8458,Infetti in quarantena,Screening 25%
121,17.0,1.9409,Infetti in quarantena,Screening 25%
122,18.0,1.7628,Infetti in quarantena,Screening 25%
123,19.0,1.5956,Infetti in quarantena,Screening 25%
124,20.0,1.4334,Infetti in quarantena,Screening 25%
125,21.0,1.2713,Infetti in quarantena,Screening 25%
126,22.0,2.2723,Infetti in quarantena,Screening 25%
127,23.0,2.0701,Infetti in quarantena,Screening 25%
128,24.0,2.0891,Infetti in quarantena,Screening 25%
129,25.0,1.8839,Infetti in quarantena,Screening 25%
130,26.0,1.6927,Infetti in quarantena,Screening 25%
131,27.0,1.4995,Infetti in quarantena,Screening 25%
132,28.0,1.3303,Infetti in quarantena,Screening 25%
133,29.0,2.1341,Infetti in quarantena,Screening 25%
134,30.0,1.9479,Infetti in quarantena,Screening 25%
135,31.0,2.0651,Infetti in quarantena,Screening 25%
136,32.0,1.8939,Infetti in quarantena,Screening 25%
137,33.0,1.6797,Infetti in quarantena,Screening 25%
138,34.0,1.4935,Infetti in quarantena,Screening 25%
139,35.0,1.3293,Infetti in quarantena,Screening 25%
140,1.0,0.9299,Infetti,Screening 50%
141,2.0,1.011,Infetti,Screening 50%
142,3.0,1.1512,Infetti,Screening 50%
143,4.0,1.4975,Infetti,Screening 50%
144,5.0,1.9479,Infetti,Screening 50%
145,6.0,2.4935,Infetti,Screening 50%
146,7.0,2.7457,Infetti,Screening 50%
147,8.0,1.9129,Infetti,Screening 50%
148,9.0,2.2202,Infetti,Screening 50%
149,10.0,1.964,Infetti,Screening 50%
150,11.0,2.3614,Infetti,Screening 50%
151,12.0,2.8529,Infetti,Screening 50%
152,13.0,3.3614,Infetti,Screening 50%
153,14.0,3.5335,Infetti,Screening 50%
154,15.0,2.0901,Infetti,Screening 50%
155,16.0,2.2653,Infetti,Screening 50%
156,17.0,1.7998,Infetti,Screening 50%
157,18.0,2.0671,Infetti,Screening 50%
158,19.0,2.4004,Infetti,Screening 50%
159,20.0,2.7588,Infetti,Screening 50%
160,21.0,2.8819,Infetti,Screening 50%
161,22.0,1.995,Infetti,Screening 50%
162,23.0,2.1381,Infetti,Screening 50%
163,24.0,1.7888,Infetti,Screening 50%
164,25.0,2.035,Infetti,Screening 50%
165,26.0,2.3073,Infetti,Screening 50%
166,27.0,2.5996,Infetti,Screening 50%
167,28.0,2.7297,Infetti,Screening 50%
168,29.0,1.7097,Infetti,Screening 50%
169,30.0,1.8248,Infetti,Screening 50%
170,31.0,1.5495,Infetti,Screening 50%
171,32.0,1.7708,Infetti,Screening 50%
172,33.0,2.038,Infetti,Screening 50%
173,34.0,2.2923,Infetti,Screening 50%
174,35.0,2.3614,Infetti,Screening 50%
175,1.0,0.0701,Infetti in quarantena,Screening 50%
176,2.0,0.0601,Infetti in quarantena,Screening 50%
177,3.0,0.1522,Infetti in quarantena,Screening 50%
178,4.0,0.1481,Infetti in quarantena,Screening 50%
179,5.0,0.1451,Infetti in quarantena,Screening 50%
180,6.0,0.1231,Infetti in quarantena,Screening 50%
181,7.0,0.1041,Infetti in quarantena,Screening 50%
182,8.0,0.9419,Infetti in quarantena,Screening 50%
183,9.0,0.8959,Infetti in quarantena,Screening 50%
184,10.0,1.4755,Infetti in quarantena,Screening 50%
185,11.0,1.4294,Infetti in quarantena,Screening 50%
186,12.0,1.3263,Infetti in quarantena,Screening 50%
187,13.0,1.2302,Infetti in quarantena,Screening 50%
188,14.0,1.1251,Infetti in quarantena,Screening 50%
189,15.0,2.4134,Infetti in quarantena,Screening 50%
190,16.0,2.2032,Infetti in quarantena,Screening 50%
191,17.0,2.6637,Infetti in quarantena,Screening 50%
192,18.0,2.4254,Infetti in quarantena,Screening 50%
193,19.0,2.1872,Infetti in quarantena,Screening 50%
194,20.0,1.9419,Infetti in quarantena,Screening 50%
195,21.0,1.7277,Infetti in quarantena,Screening 50%
196,22.0,2.2633,Infetti in quarantena,Screening 50%
197,23.0,2.0641,Infetti in quarantena,Screening 50%
198,24.0,2.3353,Infetti in quarantena,Screening 50%
199,25.0,2.1351,Infetti in quarantena,Screening 50%
200,26.0,1.9329,Infetti in quarantena,Screening 50%
201,27.0,1.7277,Infetti in quarantena,Screening 50%
202,28.0,1.5465,Infetti in quarantena,Screening 50%
203,29.0,2.04,Infetti in quarantena,Screening 50%
204,30.0,1.8509,Infetti in quarantena,Screening 50%
205,31.0,1.957,Infetti in quarantena,Screening 50%
206,32.0,1.7878,Infetti in quarantena,Screening 50%
207,33.0,1.6507,Infetti in quarantena,Screening 50%
208,34.0,1.4925,Infetti in quarantena,Screening 50%
209,35.0,1.3203,Infetti in quarantena,Screening 50%
210,1.0,0.8418,Infetti,Screening 100%
211,2.0,0.9359,Infetti,Screening 100%
212,3.0,0.9199,Infetti,Screening 100%
213,4.0,1.1842,Infetti,Screening 100%
214,5.0,1.5576,Infetti,Screening 100%
215,6.0,2.005,Infetti,Screening 100%
216,7.0,2.2032,Infetti,Screening 100%
217,8.0,1.048,Infetti,Screening 100%
218,9.0,1.2282,Infetti,Screening 100%
219,10.0,0.8999,Infetti,Screening 100%
220,11.0,1.1141,Infetti,Screening 100%
221,12.0,1.3504,Infetti,Screening 100%
222,13.0,1.6126,Infetti,Screening 100%
223,14.0,1.7157,Infetti,Screening 100%
224,15.0,0.7377,Infetti,Screening 100%
225,16.0,0.8358,Infetti,Screening 100%
226,17.0,0.5395,Infetti,Screening 100%
227,18.0,0.6386,Infetti,Screening 100%
228,19.0,0.7828,Infetti,Screening 100%
229,20.0,0.9249,Infetti,Screening 100%
230,21.0,0.956,Infetti,Screening 100%
231,22.0,0.3764,Infetti,Screening 100%
232,23.0,0.4174,Infetti,Screening 100%
233,24.0,0.3083,Infetti,Screening 100%
234,25.0,0.3864,Infetti,Screening 100%
235,26.0,0.4665,Infetti,Screening 100%
236,27.0,0.5405,Infetti,Screening 100%
237,28.0,0.5435,Infetti,Screening 100%
238,29.0,0.2252,Infetti,Screening 100%
239,30.0,0.2633,Infetti,Screening 100%
240,31.0,0.1742,Infetti,Screening 100%
241,32.0,0.1902,Infetti,Screening 100%
242,33.0,0.2262,Infetti,Screening 100%
243,34.0,0.2713,Infetti,Screening 100%
244,35.0,0.3043,Infetti,Screening 100%
245,1.0,0.1582,Infetti in quarantena,Screening 100%
246,2.0,0.1361,Infetti in quarantena,Screening 100%
247,3.0,0.3504,Infetti in quarantena,Screening 100%
248,4.0,0.3393,Infetti in quarantena,Screening 100%
249,5.0,0.3113,Infetti in quarantena,Screening 100%
250,6.0,0.2883,Infetti in quarantena,Screening 100%
251,7.0,0.2643,Infetti in quarantena,Screening 100%
252,8.0,1.4254,Infetti in quarantena,Screening 100%
253,9.0,1.3624,Infetti in quarantena,Screening 100%
254,10.0,1.8218,Infetti in quarantena,Screening 100%
255,11.0,1.7247,Infetti in quarantena,Screening 100%
256,12.0,1.5876,Infetti in quarantena,Screening 100%
257,13.0,1.4424,Infetti in quarantena,Screening 100%
258,14.0,1.3133,Infetti in quarantena,Screening 100%
259,15.0,2.1011,Infetti in quarantena,Screening 100%
260,16.0,1.9219,Infetti in quarantena,Screening 100%
261,17.0,2.0831,Infetti in quarantena,Screening 100%
262,18.0,1.9149,Infetti in quarantena,Screening 100%
263,19.0,1.7538,Infetti in quarantena,Screening 100%
264,20.0,1.5956,Infetti in quarantena,Screening 100%
265,21.0,1.4565,Infetti in quarantena,Screening 100%
266,22.0,1.6016,Infetti in quarantena,Screening 100%
267,23.0,1.4384,Infetti in quarantena,Screening 100%
268,24.0,1.3433,Infetti in quarantena,Screening 100%
269,25.0,1.2162,Infetti in quarantena,Screening 100%
270,26.0,1.0901,Infetti in quarantena,Screening 100%
271,27.0,0.953,Infetti in quarantena,Screening 100%
272,28.0,0.8348,Infetti in quarantena,Screening 100%
273,29.0,0.8609,Infetti in quarantena,Screening 100%
274,30.0,0.7908,Infetti in quarantena,Screening 100%
275,31.0,0.7347,Infetti in quarantena,Screening 100%
276,32.0,0.6667,Infetti in quarantena,Screening 100%
277,33.0,0.6046,Infetti in quarantena,Screening 100%
278,34.0,0.5375,Infetti in quarantena,Screening 100%
279,35.0,0.4795,Infetti in quarantena,Screening 100%
