,day,cumulative_infected,type,type_pretty
133,14.0,0.05204861111111114,Total infected,40%
134,15.0,0.0585722222222221,Total infected,40%
135,16.0,0.06853263888888882,Total infected,40%
136,17.0,0.08059722222222238,Total infected,40%
137,18.0,0.096029861111111,Total infected,40%
138,19.0,0.11398680555555558,Total infected,40%
139,20.0,0.13503125000000005,Total infected,40%
140,21.0,0.15158541666666667,Total infected,40%
141,22.0,0.16323055555555557,Total infected,40%
142,23.0,0.18230972222222233,Total infected,40%
143,24.0,0.2048958333333333,Total infected,40%
144,25.0,0.22958750000000006,Total infected,40%
145,26.0,0.2570145833333335,Total infected,40%
146,27.0,0.2861951388888888,Total infected,40%
147,28.0,0.3050645833333333,Total infected,40%
148,29.0,0.3213388888888889,Total infected,40%
149,30.0,0.3442763888888888,Total infected,40%
150,31.0,0.36833611111111114,Total infected,40%
151,32.0,0.3942902777777777,Total infected,40%
152,33.0,0.4241729166666668,Total infected,40%
153,34.0,0.45145902777777774,Total infected,40%
154,35.0,0.4711701388888889,Total infected,40%
155,36.0,0.48632083333333337,Total infected,40%
156,37.0,0.505401388888889,Total infected,40%
157,38.0,0.5277770833333334,Total infected,40%
158,39.0,0.5526090277777779,Total infected,40%
159,40.0,0.5747048611111112,Total infected,40%
160,41.0,0.598063888888889,Total infected,40%
161,42.0,0.6154604166666666,Total infected,40%
162,43.0,0.6280861111111111,Total infected,40%
163,44.0,0.6441493055555556,Total infected,40%
164,45.0,0.6582493055555556,Total infected,40%
165,46.0,0.6764868055555556,Total infected,40%
166,47.0,0.6945138888888889,Total infected,40%
167,48.0,0.7110694444444445,Total infected,40%
168,49.0,0.7232041666666666,Total infected,40%
169,50.0,0.7323229166666666,Total infected,40%
170,51.0,0.7432659722222222,Total infected,40%
171,52.0,0.7538576388888889,Total infected,40%
172,53.0,0.7645902777777778,Total infected,40%
173,54.0,0.7765847222222222,Total infected,40%
174,55.0,0.7873173611111111,Total infected,40%
175,56.0,0.7951743055555556,Total infected,40%
176,57.0,0.8005055555555556,Total infected,40%
177,58.0,0.8069590277777778,Total infected,40%
178,59.0,0.8139736111111111,Total infected,40%
179,60.0,0.8216194444444445,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0008416666666665802,Total infected,70%
183,4.0,0.0018249999999999903,Total infected,70%
184,5.0,0.0030875000000000576,Total infected,70%
185,6.0,0.00505138888888881,Total infected,70%
186,7.0,0.0063138888888888784,Total infected,70%
187,8.0,0.007154166666666721,Total infected,70%
188,9.0,0.0094,Total infected,70%
189,10.0,0.012205555555555728,Total infected,70%
190,11.0,0.017537500000000133,Total infected,70%
191,12.0,0.02146527777777764,Total infected,70%
192,13.0,0.02609444444444442,Total infected,70%
193,14.0,0.03016249999999982,Total infected,70%
194,15.0,0.03324999999999988,Total infected,70%
195,16.0,0.03731805555555587,Total infected,70%
196,17.0,0.04517499999999982,Total infected,70%
197,18.0,0.05246944444444443,Total infected,70%
198,19.0,0.0628513888888887,Total infected,70%
199,20.0,0.07449444444444452,Total infected,70%
200,21.0,0.08108888888888899,Total infected,70%
201,22.0,0.08599861111111116,Total infected,70%
202,23.0,0.09441666666666669,Total infected,70%
203,24.0,0.10381527777777795,Total infected,70%
204,25.0,0.11490000000000006,Total infected,70%
205,26.0,0.12780694444444446,Total infected,70%
206,27.0,0.14057361111111108,Total infected,70%
207,28.0,0.15025277777777774,Total infected,70%
208,29.0,0.15796805555555565,Total infected,70%
209,30.0,0.1669486111111111,Total infected,70%
210,31.0,0.18055555555555555,Total infected,70%
211,32.0,0.19402361111111105,Total infected,70%
212,33.0,0.2088944444444444,Total infected,70%
213,34.0,0.2237652777777777,Total infected,70%
214,35.0,0.23569027777777773,Total infected,70%
215,36.0,0.24172222222222228,Total infected,70%
216,37.0,0.25420833333333337,Total infected,70%
217,38.0,0.26655555555555555,Total infected,70%
218,39.0,0.28002222222222234,Total infected,70%
219,40.0,0.29629583333333337,Total infected,70%
220,41.0,0.3113069444444444,Total infected,70%
221,42.0,0.3216888888888888,Total infected,70%
222,43.0,0.3308083333333333,Total infected,70%
223,44.0,0.3432944444444444,Total infected,70%
224,45.0,0.3538166666666666,Total infected,70%
225,46.0,0.3679861111111112,Total infected,70%
226,47.0,0.382575,Total infected,70%
227,48.0,0.39786666666666665,Total infected,70%
228,49.0,0.40937222222222214,Total infected,70%
229,50.0,0.4161069444444445,Total infected,70%
230,51.0,0.42704861111111103,Total infected,70%
231,52.0,0.43981388888888895,Total infected,70%
232,53.0,0.4508972222222223,Total infected,70%
233,54.0,0.46141944444444444,Total infected,70%
234,55.0,0.47376527777777777,Total infected,70%
235,56.0,0.4845666666666666,Total infected,70%
236,57.0,0.4898986111111111,Total infected,70%
237,58.0,0.4995791666666667,Total infected,70%
238,59.0,0.508838888888889,Total infected,70%
239,60.0,0.5207624999999999,Total infected,70%
