,day,cumulative_infected,type,type_of_screening_pretty
126,22.0,11.01890000000003,Total infected,Screening 100%
127,23.0,11.334299999999985,Total infected,Screening 100%
128,24.0,11.717800000000011,Total infected,Screening 100%
129,25.0,12.105099999999993,Total infected,Screening 100%
130,26.0,12.418399999999991,Total infected,Screening 100%
131,27.0,12.763800000000003,Total infected,Screening 100%
132,28.0,12.986999999999995,Total infected,Screening 100%
133,29.0,13.15519999999998,Total infected,Screening 100%
134,30.0,13.399399999999986,Total infected,Screening 100%
135,31.0,13.688700000000011,Total infected,Screening 100%
136,32.0,13.934899999999999,Total infected,Screening 100%
137,33.0,14.214200000000005,Total infected,Screening 100%
138,34.0,14.458400000000012,Total infected,Screening 100%
139,35.0,14.630600000000015,Total infected,Screening 100%
