,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,35.25640000000001,Total infected,Screening 50%
101,32.0,37.14569999999998,Total infected,Screening 50%
102,33.0,39.29649999999998,Total infected,Screening 50%
103,34.0,41.47240000000002,Total infected,Screening 50%
104,35.0,43.10050000000001,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.10049999999998249,Total infected,Screening 100%
107,3.0,0.27130000000002497,Total infected,Screening 100%
108,4.0,0.4824000000000126,Total infected,Screening 100%
109,5.0,0.7939000000000078,Total infected,Screening 100%
110,6.0,1.1758000000000095,Total infected,Screening 100%
111,7.0,1.5024999999999977,Total infected,Screening 100%
112,8.0,1.924599999999998,Total infected,Screening 100%
113,9.0,2.4473000000000127,Total infected,Screening 100%
114,10.0,3.155900000000031,Total infected,Screening 100%
115,11.0,4.065300000000036,Total infected,Screening 100%
116,12.0,5.105500000000035,Total infected,Screening 100%
117,13.0,6.356700000000046,Total infected,Screening 100%
118,14.0,7.276499999999999,Total infected,Screening 100%
119,15.0,8.120599999999968,Total infected,Screening 100%
120,16.0,9.170800000000014,Total infected,Screening 100%
121,17.0,10.417200000000008,Total infected,Screening 100%
122,18.0,11.809000000000026,Total infected,Screening 100%
123,19.0,13.175900000000041,Total infected,Screening 100%
124,20.0,14.914600000000036,Total infected,Screening 100%
125,21.0,16.276299999999992,Total infected,Screening 100%
126,22.0,17.211100000000016,Total infected,Screening 100%
127,23.0,18.482500000000044,Total infected,Screening 100%
128,24.0,19.859200000000016,Total infected,Screening 100%
129,25.0,21.4221,Total infected,Screening 100%
130,26.0,23.145700000000033,Total infected,Screening 100%
131,27.0,24.914399999999972,Total infected,Screening 100%
132,28.0,26.130600000000015,Total infected,Screening 100%
133,29.0,27.130500000000012,Total infected,Screening 100%
134,30.0,28.33170000000004,Total infected,Screening 100%
135,31.0,29.70860000000002,Total infected,Screening 100%
136,32.0,31.190800000000024,Total infected,Screening 100%
137,33.0,32.64810000000003,Total infected,Screening 100%
138,34.0,34.1105,Total infected,Screening 100%
139,35.0,35.261199999999974,Total infected,Screening 100%
