,day,cumulative_infected,type,type_pretty
134,15.0,0.06341180555555563,Total infected,40%
135,16.0,0.07400416666666665,Total infected,40%
136,17.0,0.087682638888889,Total infected,40%
137,18.0,0.10409652777777782,Total infected,40%
138,19.0,0.12443888888888892,Total infected,40%
139,20.0,0.14730625000000006,Total infected,40%
140,21.0,0.16365000000000002,Total infected,40%
141,22.0,0.17487430555555555,Total infected,40%
142,23.0,0.1929006944444444,Total infected,40%
143,24.0,0.21296250000000003,Total infected,40%
144,25.0,0.23835555555555554,Total infected,40%
145,26.0,0.2657131944444444,Total infected,40%
146,27.0,0.29636666666666667,Total infected,40%
147,28.0,0.31902361111111116,Total infected,40%
148,29.0,0.3348763888888889,Total infected,40%
149,30.0,0.3604798611111111,Total infected,40%
150,31.0,0.3898708333333334,Total infected,40%
151,32.0,0.42087499999999994,Total infected,40%
152,33.0,0.45496666666666663,Total infected,40%
153,34.0,0.4880055555555556,Total infected,40%
154,35.0,0.5122055555555556,Total infected,40%
155,36.0,0.5317763888888889,Total infected,40%
156,37.0,0.5575194444444445,Total infected,40%
157,38.0,0.5857881944444444,Total infected,40%
158,39.0,0.6167923611111111,Total infected,40%
159,40.0,0.6476569444444444,Total infected,40%
160,41.0,0.6782402777777777,Total infected,40%
161,42.0,0.6982319444444445,Total infected,40%
162,43.0,0.7142958333333334,Total infected,40%
163,44.0,0.733375,Total infected,40%
164,45.0,0.7542791666666666,Total infected,40%
165,46.0,0.7774972222222222,Total infected,40%
166,47.0,0.7963659722222223,Total infected,40%
167,48.0,0.8168486111111111,Total infected,40%
168,49.0,0.8317902777777778,Total infected,40%
169,50.0,0.8419611111111112,Total infected,40%
170,51.0,0.8550784722222222,Total infected,40%
171,52.0,0.8696694444444444,Total infected,40%
172,53.0,0.8821548611111111,Total infected,40%
173,54.0,0.8930972222222222,Total infected,40%
174,55.0,0.9046013888888889,Total infected,40%
175,56.0,0.9126680555555556,Total infected,40%
176,57.0,0.918911111111111,Total infected,40%
177,58.0,0.924523611111111,Total infected,40%
178,59.0,0.9319583333333333,Total infected,40%
179,60.0,0.9375701388888888,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.0002805555555555925,Total infected,70%
182,3.0,0.0009819444444444751,Total infected,70%
183,4.0,0.001965277777777688,Total infected,70%
184,5.0,0.0037888888888889406,Total infected,70%
185,6.0,0.004911111111111113,Total infected,70%
186,7.0,0.006734722222222168,Total infected,70%
187,8.0,0.008137499999999933,Total infected,70%
188,9.0,0.009398611111111066,Total infected,70%
189,10.0,0.012205555555555532,Total infected,70%
190,11.0,0.015151388888888957,Total infected,70%
191,12.0,0.0189402777777777,Total infected,70%
192,13.0,0.023148611111111193,Total infected,70%
193,14.0,0.027777777777777776,Total infected,70%
194,15.0,0.030302777777777914,Total infected,70%
195,16.0,0.03535277777777779,Total infected,70%
196,17.0,0.041666666666666664,Total infected,70%
197,18.0,0.04938333333333331,Total infected,70%
198,19.0,0.05878333333333331,Total infected,70%
199,20.0,0.0670597222222222,Total infected,70%
200,21.0,0.07505694444444444,Total infected,70%
201,22.0,0.07954583333333333,Total infected,70%
202,23.0,0.0883833333333332,Total infected,70%
203,24.0,0.0982041666666667,Total infected,70%
204,25.0,0.10942777777777775,Total infected,70%
205,26.0,0.12205416666666657,Total infected,70%
206,27.0,0.13524166666666668,Total infected,70%
207,28.0,0.14365833333333328,Total infected,70%
208,29.0,0.15109444444444442,Total infected,70%
209,30.0,0.16245833333333326,Total infected,70%
210,31.0,0.17648749999999996,Total infected,70%
211,32.0,0.19009583333333324,Total infected,70%
212,33.0,0.20693055555555556,Total infected,70%
213,34.0,0.2232041666666666,Total infected,70%
214,35.0,0.23555000000000004,Total infected,70%
215,36.0,0.2452305555555555,Total infected,70%
216,37.0,0.2571555555555556,Total infected,70%
217,38.0,0.27006111111111114,Total infected,70%
218,39.0,0.2856347222222222,Total infected,70%
219,40.0,0.3028888888888889,Total infected,70%
220,41.0,0.32084722222222223,Total infected,70%
221,42.0,0.33263194444444444,Total infected,70%
222,43.0,0.3451180555555556,Total infected,70%
223,44.0,0.3573236111111111,Total infected,70%
224,45.0,0.3721944444444445,Total infected,70%
225,46.0,0.3883277777777778,Total infected,70%
226,47.0,0.40628472222222217,Total infected,70%
227,48.0,0.4255055555555556,Total infected,70%
228,49.0,0.4382722222222222,Total infected,70%
229,50.0,0.4476722222222222,Total infected,70%
230,51.0,0.46254166666666663,Total infected,70%
231,52.0,0.4772722222222222,Total infected,70%
232,53.0,0.49270555555555556,Total infected,70%
233,54.0,0.5084180555555555,Total infected,70%
234,55.0,0.5265152777777777,Total infected,70%
235,56.0,0.5373180555555556,Total infected,70%
236,57.0,0.5471375,Total infected,70%
237,58.0,0.5589236111111111,Total infected,70%
238,59.0,0.5723902777777777,Total infected,70%
239,60.0,0.5874013888888889,Total infected,70%
