,day,cumulative_infected,type,type_pretty
77,18.0,0.1266186206896553,Total infected,10%
78,19.0,0.15380448275862074,Total infected,10%
79,20.0,0.18516379310344835,Total infected,10%
80,21.0,0.20776724137931032,Total infected,10%
81,22.0,0.22411034482758618,Total infected,10%
82,23.0,0.2503213793103449,Total infected,10%
83,24.0,0.2825162068965517,Total infected,10%
84,25.0,0.3199986206896552,Total infected,10%
85,26.0,0.36080448275862076,Total infected,10%
86,27.0,0.40360034482758617,Total infected,10%
87,28.0,0.43446206896551726,Total infected,10%
88,29.0,0.4570517241379311,Total infected,10%
89,30.0,0.48926103448275865,Total infected,10%
90,31.0,0.5259206896551724,Total infected,10%
91,32.0,0.564363448275862,Total infected,10%
92,33.0,0.6025775862068966,Total infected,10%
93,34.0,0.6405913793103448,Total infected,10%
94,35.0,0.667873448275862,Total infected,10%
95,36.0,0.687368275862069,Total infected,10%
96,37.0,0.7118510344827587,Total infected,10%
97,38.0,0.737475172413793,Total infected,10%
98,39.0,0.7632162068965518,Total infected,10%
99,40.0,0.787948275862069,Total infected,10%
100,41.0,0.8110634482758621,Total infected,10%
101,42.0,0.8277593103448275,Total infected,10%
102,43.0,0.8397968965517242,Total infected,10%
103,44.0,0.8530234482758621,Total infected,10%
104,45.0,0.866263448275862,Total infected,10%
105,46.0,0.8783224137931035,Total infected,10%
106,47.0,0.8899796551724138,Total infected,10%
107,48.0,0.8999655172413793,Total infected,10%
108,49.0,0.9068551724137931,Total infected,10%
109,50.0,0.9119065517241379,Total infected,10%
110,51.0,0.9171444827586207,Total infected,10%
111,52.0,0.9219337931034483,Total infected,10%
112,53.0,0.9260727586206897,Total infected,10%
113,54.0,0.9302675862068965,Total infected,10%
114,55.0,0.9336948275862069,Total infected,10%
115,56.0,0.9360165517241379,Total infected,10%
116,57.0,0.937626896551724,Total infected,10%
117,58.0,0.9395137931034483,Total infected,10%
118,59.0,0.9410820689655172,Total infected,10%
119,60.0,0.9425820689655172,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.00021413793103424095,Total infected,40%
122,3.0,0.0005117241379311649,Total infected,40%
123,4.0,0.0010986206896551845,Total infected,40%
124,5.0,0.001996896551724274,Total infected,40%
125,6.0,0.0033517241379309656,Total infected,40%
126,7.0,0.004588620689655099,Total infected,40%
127,8.0,0.0058251724137931135,Total infected,40%
128,9.0,0.008029655172413774,Total infected,40%
129,10.0,0.011077241379310158,Total infected,40%
130,11.0,0.015175517241379433,Total infected,40%
131,12.0,0.02086931034482757,Total infected,40%
132,13.0,0.027600344827586186,Total infected,40%
133,14.0,0.03265827586206906,Total infected,40%
134,15.0,0.03668724137931051,Total infected,40%
135,16.0,0.04352862068965507,Total infected,40%
136,17.0,0.05256034482758623,Total infected,40%
137,18.0,0.06387241379310334,Total infected,40%
138,19.0,0.07647655172413795,Total infected,40%
139,20.0,0.09122413793103462,Total infected,40%
140,21.0,0.10182413793103447,Total infected,40%
141,22.0,0.11002034482758612,Total infected,40%
142,23.0,0.12275586206896551,Total infected,40%
143,24.0,0.1385527586206896,Total infected,40%
144,25.0,0.15805413793103448,Total infected,40%
145,26.0,0.17960034482758622,Total infected,40%
146,27.0,0.2024186206896551,Total infected,40%
147,28.0,0.21863034482758625,Total infected,40%
148,29.0,0.23134551724137925,Total infected,40%
149,30.0,0.24990034482758622,Total infected,40%
150,31.0,0.2724551724137932,Total infected,40%
151,32.0,0.29751931034482754,Total infected,40%
152,33.0,0.32480827586206895,Total infected,40%
153,34.0,0.3543289655172414,Total infected,40%
154,35.0,0.37556482758620685,Total infected,40%
155,36.0,0.39039482758620675,Total infected,40%
156,37.0,0.41170620689655174,Total infected,40%
157,38.0,0.4358924137931034,Total infected,40%
158,39.0,0.46137793103448266,Total infected,40%
159,40.0,0.4888606896551723,Total infected,40%
160,41.0,0.5167924137931035,Total infected,40%
161,42.0,0.5369775862068965,Total infected,40%
162,43.0,0.5520903448275862,Total infected,40%
163,44.0,0.5712179310344827,Total infected,40%
164,45.0,0.5916593103448277,Total infected,40%
165,46.0,0.6140003448275863,Total infected,40%
166,47.0,0.6359203448275862,Total infected,40%
167,48.0,0.658123103448276,Total infected,40%
168,49.0,0.6734431034482758,Total infected,40%
169,50.0,0.6843755172413792,Total infected,40%
170,51.0,0.697968275862069,Total infected,40%
171,52.0,0.71304,Total infected,40%
172,53.0,0.728311724137931,Total infected,40%
173,54.0,0.743431724137931,Total infected,40%
174,55.0,0.7573489655172413,Total infected,40%
175,56.0,0.7676110344827587,Total infected,40%
176,57.0,0.77562,Total infected,40%
177,58.0,0.7840510344827586,Total infected,40%
178,59.0,0.7930896551724138,Total infected,40%
179,60.0,0.8022320689655172,Total infected,40%
180,1.0,1.9601178917520005e-16,Total infected,70%
181,2.0,0.00014517241379312037,Total infected,70%
182,3.0,0.00041448275862072823,Total infected,70%
183,4.0,0.0008500000000000894,Total infected,70%
184,5.0,0.0014510344827587671,Total infected,70%
185,6.0,0.002225172413793173,Total infected,70%
186,7.0,0.0028127586206896293,Total infected,70%
187,8.0,0.0035589655172414275,Total infected,70%
188,9.0,0.004588620689655099,Total infected,70%
189,10.0,0.005970689655172158,Total infected,70%
190,11.0,0.007760344827586166,Total infected,70%
191,12.0,0.010047586206896681,Total infected,70%
192,13.0,0.012562758620689582,Total infected,70%
193,14.0,0.014518965517241267,Total infected,70%
194,15.0,0.016114827586206838,Total infected,70%
195,16.0,0.01871310344827591,Total infected,70%
196,17.0,0.021995517241379242,Total infected,70%
197,18.0,0.0258724137931034,Total infected,70%
198,19.0,0.03019827586206914,Total infected,70%
199,20.0,0.03522896551724145,Total infected,70%
200,21.0,0.03906448275862058,Total infected,70%
201,22.0,0.04207724137931038,Total infected,70%
202,23.0,0.046561724137931075,Total infected,70%
203,24.0,0.05180034482758609,Total infected,70%
204,25.0,0.058240689655172345,Total infected,70%
205,26.0,0.0656279310344828,Total infected,70%
206,27.0,0.07371965517241393,Total infected,70%
207,28.0,0.07924137931034489,Total infected,70%
208,29.0,0.08359482758620693,Total infected,70%
209,30.0,0.08975862068965508,Total infected,70%
210,31.0,0.09744999999999993,Total infected,70%
211,32.0,0.10570103448275862,Total infected,70%
212,33.0,0.11496103448275868,Total infected,70%
213,34.0,0.12487068965517244,Total infected,70%
214,35.0,0.1322989655172414,Total infected,70%
215,36.0,0.13757827586206903,Total infected,70%
216,37.0,0.14518724137931022,Total infected,70%
217,38.0,0.15405275862068962,Total infected,70%
218,39.0,0.16409344827586214,Total infected,70%
219,40.0,0.1752744827586206,Total infected,70%
220,41.0,0.18716758620689658,Total infected,70%
221,42.0,0.19572241379310337,Total infected,70%
222,43.0,0.2017413793103448,Total infected,70%
223,44.0,0.21026896551724142,Total infected,70%
224,45.0,0.22069000000000003,Total infected,70%
225,46.0,0.23203620689655166,Total infected,70%
226,47.0,0.24404000000000003,Total infected,70%
227,48.0,0.2566027586206896,Total infected,70%
228,49.0,0.2657658620689655,Total infected,70%
229,50.0,0.27291827586206885,Total infected,70%
230,51.0,0.28185999999999994,Total infected,70%
231,52.0,0.2923851724137931,Total infected,70%
232,53.0,0.3037593103448275,Total infected,70%
233,54.0,0.31601137931034484,Total infected,70%
234,55.0,0.3293758620689655,Total infected,70%
235,56.0,0.338801724137931,Total infected,70%
236,57.0,0.3456844827586206,Total infected,70%
237,58.0,0.3549172413793104,Total infected,70%
238,59.0,0.3649020689655172,Total infected,70%
239,60.0,0.3756962068965518,Total infected,70%
