,day,agents,type,type_of_screening_pretty
74,5.0,1.7454,Infected,Screening 25%
75,6.0,2.258,Infected,Screening 25%
76,7.0,2.4003,Infected,Screening 25%
77,8.0,2.1089,Infected,Screening 25%
78,9.0,2.0653,Infected,Screening 25%
79,10.0,1.9967,Infected,Screening 25%
80,11.0,2.2613,Infected,Screening 25%
81,12.0,2.4137,Infected,Screening 25%
82,13.0,2.6817,Infected,Screening 25%
83,14.0,2.6231,Infected,Screening 25%
84,15.0,2.2914,Infected,Screening 25%
85,16.0,2.0637,Infected,Screening 25%
86,17.0,1.9799,Infected,Screening 25%
87,18.0,2.201,Infected,Screening 25%
88,19.0,2.4188,Infected,Screening 25%
89,20.0,2.6466,Infected,Screening 25%
90,21.0,2.6717,Infected,Screening 25%
91,22.0,2.3819,Infected,Screening 25%
92,23.0,2.2261,Infected,Screening 25%
93,24.0,2.1709,Infected,Screening 25%
94,25.0,2.2747,Infected,Screening 25%
95,26.0,2.3233,Infected,Screening 25%
96,27.0,2.5226,Infected,Screening 25%
97,28.0,2.2328,Infected,Screening 25%
98,29.0,1.8694,Infected,Screening 25%
99,30.0,1.7387,Infected,Screening 25%
100,31.0,1.5846,Infected,Screening 25%
101,32.0,1.5846,Infected,Screening 25%
102,33.0,1.6382,Infected,Screening 25%
103,34.0,1.6951,Infected,Screening 25%
104,35.0,1.6834,Infected,Screening 25%
105,1.0,0.0352,Infected in quarantine,Screening 25%
106,2.0,0.06029999999999999,Infected in quarantine,Screening 25%
107,3.0,0.1457,Infected in quarantine,Screening 25%
108,4.0,0.16410000000000002,Infected in quarantine,Screening 25%
109,5.0,0.2027,Infected in quarantine,Screening 25%
110,6.0,0.2111,Infected in quarantine,Screening 25%
111,7.0,0.2948,Infected in quarantine,Screening 25%
112,8.0,0.6852,Infected in quarantine,Screening 25%
113,9.0,0.9582,Infected in quarantine,Screening 25%
114,10.0,1.3885999999999998,Infected in quarantine,Screening 25%
115,11.0,1.474,Infected in quarantine,Screening 25%
116,12.0,1.6231,Infected in quarantine,Screening 25%
117,13.0,1.6734,Infected in quarantine,Screening 25%
118,14.0,1.7989000000000002,Infected in quarantine,Screening 25%
119,15.0,2.0686999999999998,Infected in quarantine,Screening 25%
120,16.0,2.3635,Infected in quarantine,Screening 25%
121,17.0,2.4120999999999997,Infected in quarantine,Screening 25%
122,18.0,2.3384,Infected in quarantine,Screening 25%
123,19.0,2.2832,Infected in quarantine,Screening 25%
124,20.0,2.1238,Infected in quarantine,Screening 25%
125,21.0,2.0284999999999997,Infected in quarantine,Screening 25%
126,22.0,2.0987999999999998,Infected in quarantine,Screening 25%
127,23.0,2.1339,Infected in quarantine,Screening 25%
128,24.0,2.0669,Infected in quarantine,Screening 25%
129,25.0,2.0117000000000003,Infected in quarantine,Screening 25%
130,26.0,2.0402,Infected in quarantine,Screening 25%
131,27.0,2.0183999999999997,Infected in quarantine,Screening 25%
132,28.0,2.0703,Infected in quarantine,Screening 25%
133,29.0,2.1658999999999997,Infected in quarantine,Screening 25%
134,30.0,2.1037999999999997,Infected in quarantine,Screening 25%
135,31.0,2.1658,Infected in quarantine,Screening 25%
136,32.0,2.0971,Infected in quarantine,Screening 25%
137,33.0,1.9699,Infected in quarantine,Screening 25%
138,34.0,1.9028,Infected in quarantine,Screening 25%
139,35.0,1.6918000000000002,Infected in quarantine,Screening 25%
140,1.0,0.9698,Infected,Screening 50%
141,2.0,0.9129,Infected,Screening 50%
142,3.0,0.9078,Infected,Screening 50%
143,4.0,1.2027,Infected,Screening 50%
144,5.0,1.4188,Infected,Screening 50%
145,6.0,1.732,Infected,Screening 50%
146,7.0,1.8124,Infected,Screening 50%
147,8.0,1.6499,Infected,Screening 50%
148,9.0,1.5276,Infected,Screening 50%
149,10.0,1.3668,Infected,Screening 50%
150,11.0,1.4623,Infected,Screening 50%
151,12.0,1.5729,Infected,Screening 50%
152,13.0,1.9095,Infected,Screening 50%
153,14.0,1.8928,Infected,Screening 50%
154,15.0,1.6599,Infected,Screening 50%
155,16.0,1.4456,Infected,Screening 50%
156,17.0,1.2312,Infected,Screening 50%
157,18.0,1.2513,Infected,Screening 50%
158,19.0,1.2111,Infected,Screening 50%
159,20.0,1.3451,Infected,Screening 50%
160,21.0,1.3718,Infected,Screening 50%
161,22.0,1.2194,Infected,Screening 50%
162,23.0,1.0888,Infected,Screening 50%
163,24.0,0.9916,Infected,Screening 50%
164,25.0,0.9548,Infected,Screening 50%
165,26.0,0.866,Infected,Screening 50%
166,27.0,0.9883,Infected,Screening 50%
167,28.0,1.0117,Infected,Screening 50%
168,29.0,0.9497,Infected,Screening 50%
169,30.0,0.9062,Infected,Screening 50%
170,31.0,0.7303,Infected,Screening 50%
171,32.0,0.6951,Infected,Screening 50%
172,33.0,0.6734,Infected,Screening 50%
173,34.0,0.7421,Infected,Screening 50%
174,35.0,0.7219,Infected,Screening 50%
175,1.0,0.030199999999999998,Infected in quarantine,Screening 50%
176,2.0,0.06359999999999999,Infected in quarantine,Screening 50%
177,3.0,0.1625,Infected in quarantine,Screening 50%
178,4.0,0.2597,Infected in quarantine,Screening 50%
179,5.0,0.43710000000000004,Infected in quarantine,Screening 50%
180,6.0,0.5293,Infected in quarantine,Screening 50%
181,7.0,0.6567,Infected in quarantine,Screening 50%
182,8.0,0.8527,Infected in quarantine,Screening 50%
183,9.0,1.0268,Infected in quarantine,Screening 50%
184,10.0,1.4389,Infected in quarantine,Screening 50%
185,11.0,1.6549999999999998,Infected in quarantine,Screening 50%
186,12.0,1.7336,Infected in quarantine,Screening 50%
187,13.0,1.6985000000000001,Infected in quarantine,Screening 50%
188,14.0,1.588,Infected in quarantine,Screening 50%
189,15.0,1.7672,Infected in quarantine,Screening 50%
190,16.0,1.9162,Infected in quarantine,Screening 50%
191,17.0,2.1407000000000003,Infected in quarantine,Screening 50%
192,18.0,2.201,Infected in quarantine,Screening 50%
193,19.0,2.2463,Infected in quarantine,Screening 50%
194,20.0,2.0771,Infected in quarantine,Screening 50%
195,21.0,1.8894,Infected in quarantine,Screening 50%
196,22.0,1.8326,Infected in quarantine,Screening 50%
197,23.0,1.8392000000000002,Infected in quarantine,Screening 50%
198,24.0,1.8375,Infected in quarantine,Screening 50%
199,25.0,1.7922999999999998,Infected in quarantine,Screening 50%
200,26.0,1.8274,Infected in quarantine,Screening 50%
201,27.0,1.7487,Infected in quarantine,Screening 50%
202,28.0,1.5762,Infected in quarantine,Screening 50%
203,29.0,1.4155,Infected in quarantine,Screening 50%
204,30.0,1.2914999999999999,Infected in quarantine,Screening 50%
205,31.0,1.3149,Infected in quarantine,Screening 50%
206,32.0,1.315,Infected in quarantine,Screening 50%
207,33.0,1.3066,Infected in quarantine,Screening 50%
208,34.0,1.1893,Infected in quarantine,Screening 50%
209,35.0,1.1173,Infected in quarantine,Screening 50%
210,1.0,0.9212,Infected,Screening 100%
211,2.0,0.9598,Infected,Screening 100%
212,3.0,0.9296,Infected,Screening 100%
213,4.0,1.0519,Infected,Screening 100%
214,5.0,1.1759,Infected,Screening 100%
215,6.0,1.5226,Infected,Screening 100%
216,7.0,1.6365,Infected,Screening 100%
217,8.0,1.2898,Infected,Screening 100%
218,9.0,1.0452,Infected,Screening 100%
219,10.0,0.7504,Infected,Screening 100%
220,11.0,0.6985,Infected,Screening 100%
221,12.0,0.6935,Infected,Screening 100%
222,13.0,0.8476,Infected,Screening 100%
223,14.0,0.928,Infected,Screening 100%
224,15.0,0.6717,Infected,Screening 100%
225,16.0,0.6214,Infected,Screening 100%
226,17.0,0.4556,Infected,Screening 100%
227,18.0,0.4255,Infected,Screening 100%
228,19.0,0.4238,Infected,Screening 100%
229,20.0,0.4791,Infected,Screening 100%
230,21.0,0.4824,Infected,Screening 100%
231,22.0,0.33,Infected,Screening 100%
232,23.0,0.3116,Infected,Screening 100%
233,24.0,0.2245,Infected,Screening 100%
234,25.0,0.2043,Infected,Screening 100%
235,26.0,0.2044,Infected,Screening 100%
236,27.0,0.2362,Infected,Screening 100%
237,28.0,0.2596,Infected,Screening 100%
238,29.0,0.2211,Infected,Screening 100%
239,30.0,0.1909,Infected,Screening 100%
240,31.0,0.129,Infected,Screening 100%
241,32.0,0.1273,Infected,Screening 100%
242,33.0,0.1424,Infected,Screening 100%
243,34.0,0.1726,Infected,Screening 100%
244,35.0,0.1658,Infected,Screening 100%
245,1.0,0.07869999999999999,Infected in quarantine,Screening 100%
246,2.0,0.1642,Infected in quarantine,Screening 100%
247,3.0,0.3753,Infected in quarantine,Screening 100%
248,4.0,0.5192,Infected in quarantine,Screening 100%
249,5.0,0.7354,Infected in quarantine,Screening 100%
250,6.0,0.7838999999999999,Infected in quarantine,Screening 100%
251,7.0,0.7906,Infected in quarantine,Screening 100%
252,8.0,1.0486,Infected in quarantine,Screening 100%
253,9.0,1.3869,Infected in quarantine,Screening 100%
254,10.0,1.799,Infected in quarantine,Screening 100%
255,11.0,1.9245999999999999,Infected in quarantine,Screening 100%
256,12.0,1.8961000000000001,Infected in quarantine,Screening 100%
257,13.0,1.8576000000000001,Infected in quarantine,Screening 100%
258,14.0,1.7723,Infected in quarantine,Screening 100%
259,15.0,1.8476,Infected in quarantine,Screening 100%
260,16.0,1.8158,Infected in quarantine,Screening 100%
261,17.0,1.8943999999999999,Infected in quarantine,Screening 100%
262,18.0,1.7789000000000001,Infected in quarantine,Screening 100%
263,19.0,1.6967999999999999,Infected in quarantine,Screening 100%
264,20.0,1.5511,Infected in quarantine,Screening 100%
265,21.0,1.4338,Infected in quarantine,Screening 100%
266,22.0,1.3618999999999999,Infected in quarantine,Screening 100%
267,23.0,1.2094,Infected in quarantine,Screening 100%
268,24.0,1.144,Infected in quarantine,Screening 100%
269,25.0,1.0619,Infected in quarantine,Screening 100%
270,26.0,0.9733,Infected in quarantine,Screening 100%
271,27.0,0.8794,Infected in quarantine,Screening 100%
272,28.0,0.8091,Infected in quarantine,Screening 100%
273,29.0,0.7303000000000001,Infected in quarantine,Screening 100%
274,30.0,0.6433,Infected in quarantine,Screening 100%
275,31.0,0.5746,Infected in quarantine,Screening 100%
276,32.0,0.536,Infected in quarantine,Screening 100%
277,33.0,0.4405,Infected in quarantine,Screening 100%
278,34.0,0.42379999999999995,Infected in quarantine,Screening 100%
279,35.0,0.3869,Infected in quarantine,Screening 100%
