,day,cumulative_infected,type,type_pretty
178,59.0,95.9192,Total infected,40%
179,60.0,97.3233,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.02020000000000266,Total infected,70%
182,3.0,0.06060000000000798,Total infected,70%
183,4.0,0.15149999999999864,Total infected,70%
184,5.0,0.22230000000000416,Total infected,70%
185,6.0,0.3434999999999917,Total infected,70%
186,7.0,0.4444999999999908,Total infected,70%
187,8.0,0.5555000000000092,Total infected,70%
188,9.0,0.707000000000022,Total infected,70%
189,10.0,0.8283000000000129,Total infected,70%
190,11.0,1.040399999999991,Total infected,70%
191,12.0,1.292900000000003,Total infected,70%
192,13.0,1.6363000000000056,Total infected,70%
193,14.0,1.8787999999999982,Total infected,70%
194,15.0,2.0101000000000084,Total infected,70%
195,16.0,2.313200000000009,Total infected,70%
196,17.0,2.585899999999995,Total infected,70%
197,18.0,2.939399999999992,Total infected,70%
198,19.0,3.2930000000000064,Total infected,70%
199,20.0,3.646500000000003,Total infected,70%
200,21.0,3.9495000000000005,Total infected,70%
201,22.0,4.171800000000005,Total infected,70%
202,23.0,4.464700000000008,Total infected,70%
203,24.0,4.727300000000014,Total infected,70%
204,25.0,5.060700000000011,Total infected,70%
205,26.0,5.555599999999998,Total infected,70%
206,27.0,5.969799999999992,Total infected,70%
207,28.0,6.303099999999986,Total infected,70%
208,29.0,6.505099999999999,Total infected,70%
209,30.0,6.899000000000001,Total infected,70%
210,31.0,7.3232,Total infected,70%
211,32.0,7.848500000000001,Total infected,70%
212,33.0,8.373799999999996,Total infected,70%
213,34.0,9.111199999999997,Total infected,70%
214,35.0,9.4041,Total infected,70%
215,36.0,9.646499999999996,Total infected,70%
216,37.0,10.0809,Total infected,70%
217,38.0,10.414099999999998,Total infected,70%
218,39.0,10.787899999999993,Total infected,70%
219,40.0,11.373799999999996,Total infected,70%
220,41.0,11.909199999999991,Total infected,70%
221,42.0,12.343499999999999,Total infected,70%
222,43.0,12.636399999999995,Total infected,70%
223,44.0,13.060699999999997,Total infected,70%
224,45.0,13.383900000000004,Total infected,70%
225,46.0,13.797899999999998,Total infected,70%
226,47.0,14.3838,Total infected,70%
227,48.0,14.858600000000003,Total infected,70%
228,49.0,15.202000000000005,Total infected,70%
229,50.0,15.505100000000006,Total infected,70%
230,51.0,15.898900000000005,Total infected,70%
231,52.0,16.393900000000002,Total infected,70%
232,53.0,16.848400000000005,Total infected,70%
233,54.0,17.353499999999997,Total infected,70%
234,55.0,17.727299999999993,Total infected,70%
235,56.0,18.1111,Total infected,70%
236,57.0,18.414100000000005,Total infected,70%
237,58.0,18.777799999999992,Total infected,70%
238,59.0,19.252499999999998,Total infected,70%
239,60.0,19.6667,Total infected,70%
