,day,agents,type,type_of_screening_pretty
170,31.0,5.2714,Infected,Screening 50%
171,32.0,1.2111,Infected,Screening 50%
172,33.0,2.0955,Infected,Screening 50%
173,34.0,3.0704,Infected,Screening 50%
174,35.0,3.7789,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.005,Infected in quarantine,Screening 50%
177,3.0,0.0553,Infected in quarantine,Screening 50%
178,4.0,2.2211,Infected in quarantine,Screening 50%
179,5.0,2.3317,Infected in quarantine,Screening 50%
180,6.0,2.3819999999999997,Infected in quarantine,Screening 50%
181,7.0,2.4171,Infected in quarantine,Screening 50%
182,8.0,2.387,Infected in quarantine,Screening 50%
183,9.0,2.6131,Infected in quarantine,Screening 50%
184,10.0,3.0302,Infected in quarantine,Screening 50%
185,11.0,17.713500000000003,Infected in quarantine,Screening 50%
186,12.0,18.8945,Infected in quarantine,Screening 50%
187,13.0,19.080399999999997,Infected in quarantine,Screening 50%
188,14.0,18.633200000000002,Infected in quarantine,Screening 50%
189,15.0,17.602999999999998,Infected in quarantine,Screening 50%
190,16.0,16.311600000000002,Infected in quarantine,Screening 50%
191,17.0,15.437199999999999,Infected in quarantine,Screening 50%
192,18.0,24.5075,Infected in quarantine,Screening 50%
193,19.0,23.8242,Infected in quarantine,Screening 50%
194,20.0,22.593000000000004,Infected in quarantine,Screening 50%
195,21.0,21.2612,Infected in quarantine,Screening 50%
196,22.0,19.4422,Infected in quarantine,Screening 50%
197,23.0,17.613100000000003,Infected in quarantine,Screening 50%
198,24.0,15.9648,Infected in quarantine,Screening 50%
199,25.0,14.4071,Infected in quarantine,Screening 50%
200,26.0,13.919599999999999,Infected in quarantine,Screening 50%
201,27.0,12.954699999999999,Infected in quarantine,Screening 50%
202,28.0,11.9699,Infected in quarantine,Screening 50%
203,29.0,10.793999999999999,Infected in quarantine,Screening 50%
204,30.0,9.6784,Infected in quarantine,Screening 50%
205,31.0,8.6533,Infected in quarantine,Screening 50%
206,32.0,9.8392,Infected in quarantine,Screening 50%
207,33.0,9.8995,Infected in quarantine,Screening 50%
208,34.0,9.4924,Infected in quarantine,Screening 50%
209,35.0,8.8693,Infected in quarantine,Screening 50%
210,1.0,0.0,Infected,Screening 100%
211,2.0,0.7035,Infected,Screening 100%
212,3.0,1.8744,Infected,Screening 100%
213,4.0,0.0,Infected,Screening 100%
214,5.0,1.4422,Infected,Screening 100%
215,6.0,3.1407,Infected,Screening 100%
216,7.0,4.6281,Infected,Screening 100%
217,8.0,5.6683,Infected,Screening 100%
218,9.0,7.5578,Infected,Screening 100%
219,10.0,9.9648,Infected,Screening 100%
220,11.0,0.0,Infected,Screening 100%
221,12.0,0.7538,Infected,Screening 100%
222,13.0,1.5176,Infected,Screening 100%
223,14.0,2.005,Infected,Screening 100%
224,15.0,2.4925,Infected,Screening 100%
225,16.0,3.2211,Infected,Screening 100%
226,17.0,4.2965,Infected,Screening 100%
227,18.0,0.0,Infected,Screening 100%
228,19.0,0.3166,Infected,Screening 100%
229,20.0,0.6985,Infected,Screening 100%
230,21.0,1.1156,Infected,Screening 100%
231,22.0,1.4874,Infected,Screening 100%
232,23.0,2.1106,Infected,Screening 100%
233,24.0,2.8291,Infected,Screening 100%
234,25.0,0.0,Infected,Screening 100%
235,26.0,0.5678,Infected,Screening 100%
236,27.0,1.4523,Infected,Screening 100%
237,28.0,2.206,Infected,Screening 100%
238,29.0,2.9849,Infected,Screening 100%
239,30.0,3.9799,Infected,Screening 100%
240,31.0,5.4925,Infected,Screening 100%
241,32.0,0.0,Infected,Screening 100%
242,33.0,0.7739,Infected,Screening 100%
243,34.0,1.5427,Infected,Screening 100%
244,35.0,2.0854,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0201,Infected in quarantine,Screening 100%
247,3.0,0.0252,Infected in quarantine,Screening 100%
248,4.0,3.7538,Infected in quarantine,Screening 100%
249,5.0,4.0905,Infected in quarantine,Screening 100%
250,6.0,4.0201,Infected in quarantine,Screening 100%
251,7.0,4.01,Infected in quarantine,Screening 100%
252,8.0,3.8594,Infected in quarantine,Screening 100%
253,9.0,3.8442,Infected in quarantine,Screening 100%
254,10.0,3.8491999999999997,Infected in quarantine,Screening 100%
255,11.0,16.874299999999998,Infected in quarantine,Screening 100%
256,12.0,17.6081,Infected in quarantine,Screening 100%
257,13.0,17.6432,Infected in quarantine,Screening 100%
258,14.0,16.7286,Infected in quarantine,Screening 100%
259,15.0,15.758799999999999,Infected in quarantine,Screening 100%
260,16.0,14.482400000000002,Infected in quarantine,Screening 100%
261,17.0,13.3015,Infected in quarantine,Screening 100%
262,18.0,16.4573,Infected in quarantine,Screening 100%
263,19.0,15.8845,Infected in quarantine,Screening 100%
264,20.0,14.8342,Infected in quarantine,Screening 100%
265,21.0,13.5126,Infected in quarantine,Screening 100%
266,22.0,12.1959,Infected in quarantine,Screening 100%
267,23.0,11.020100000000001,Infected in quarantine,Screening 100%
268,24.0,10.015100000000002,Infected in quarantine,Screening 100%
269,25.0,8.648299999999999,Infected in quarantine,Screening 100%
270,26.0,8.5075,Infected in quarantine,Screening 100%
271,27.0,8.201,Infected in quarantine,Screening 100%
272,28.0,7.6633,Infected in quarantine,Screening 100%
273,29.0,7.1508,Infected in quarantine,Screening 100%
274,30.0,6.648199999999999,Infected in quarantine,Screening 100%
275,31.0,6.1457,Infected in quarantine,Screening 100%
276,32.0,10.7688,Infected in quarantine,Screening 100%
277,33.0,10.9297,Infected in quarantine,Screening 100%
278,34.0,10.6633,Infected in quarantine,Screening 100%
279,35.0,10.085400000000002,Infected in quarantine,Screening 100%
