,day,values,values_type,type,type_pretty
162,40.0,0.9076355544847872,seasonal,Total infected derivative spline,0%
163,41.0,0.8885082023345485,seasonal,Total infected derivative spline,0%
164,42.0,0.9561127543201882,seasonal,Total infected derivative spline,0%
165,43.0,1.010447836361788,seasonal,Total infected derivative spline,0%
166,44.0,1.0614748682217012,seasonal,Total infected derivative spline,0%
167,45.0,1.1202692458964032,seasonal,Total infected derivative spline,0%
168,46.0,1.0555515383805838,seasonal,Total infected derivative spline,0%
169,47.0,0.9076355544847872,seasonal,Total infected derivative spline,0%
170,48.0,0.8885082023345485,seasonal,Total infected derivative spline,0%
171,49.0,0.9561127543201882,seasonal,Total infected derivative spline,0%
172,50.0,1.010447836361788,seasonal,Total infected derivative spline,0%
173,51.0,1.0614748682217012,seasonal,Total infected derivative spline,0%
174,52.0,1.1202692458964032,seasonal,Total infected derivative spline,0%
175,53.0,1.0555515383805838,seasonal,Total infected derivative spline,0%
176,54.0,0.9076355544847872,seasonal,Total infected derivative spline,0%
177,55.0,0.8885082023345485,seasonal,Total infected derivative spline,0%
178,56.0,0.9561127543201882,seasonal,Total infected derivative spline,0%
179,57.0,1.010447836361788,seasonal,Total infected derivative spline,0%
180,58.0,1.0614748682217012,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,1.0903442857341292,resid,Total infected derivative spline,0%
185,2.0,1.2762714350610058,resid,Total infected derivative spline,0%
186,3.0,1.254958672811705,resid,Total infected derivative spline,0%
187,4.0,1.1348946046671509,resid,Total infected derivative spline,0%
188,5.0,1.0548860244630458,resid,Total infected derivative spline,0%
189,6.0,1.024024791,resid,Total infected derivative spline,0%
190,7.0,1.0042832414140306,resid,Total infected derivative spline,0%
191,8.0,0.9404419887970006,resid,Total infected derivative spline,0%
192,9.0,0.8804959347468551,resid,Total infected derivative spline,0%
193,10.0,0.8981386662238073,resid,Total infected derivative spline,0%
194,11.0,0.9667714575286799,resid,Total infected derivative spline,0%
195,12.0,0.9734403626913006,resid,Total infected derivative spline,0%
196,13.0,0.9016931749167529,resid,Total infected derivative spline,0%
197,14.0,0.8146795515459645,resid,Total infected derivative spline,0%
198,15.0,0.7262420858692645,resid,Total infected derivative spline,0%
199,16.0,0.6719417733041431,resid,Total infected derivative spline,0%
200,17.0,0.6242177874398622,resid,Total infected derivative spline,0%
201,18.0,0.5271663778861925,resid,Total infected derivative spline,0%
202,19.0,0.6966943742237318,resid,Total infected derivative spline,0%
203,20.0,0.9054110022249092,resid,Total infected derivative spline,0%
204,21.0,0.993102465641397,resid,Total infected derivative spline,0%
205,22.0,1.0968598585407292,resid,Total infected derivative spline,0%
206,23.0,1.1400569335254085,resid,Total infected derivative spline,0%
207,24.0,1.1039927325373806,resid,Total infected derivative spline,0%
208,25.0,1.0393489146205965,resid,Total infected derivative spline,0%
209,26.0,1.0526783805806197,resid,Total infected derivative spline,0%
210,27.0,1.0600779981811146,resid,Total infected derivative spline,0%
211,28.0,1.0264307799014856,resid,Total infected derivative spline,0%
212,29.0,1.024253163558328,resid,Total infected derivative spline,0%
213,30.0,0.9914425995611696,resid,Total infected derivative spline,0%
214,31.0,0.9927834102374474,resid,Total infected derivative spline,0%
215,32.0,1.050606303607293,resid,Total infected derivative spline,0%
216,33.0,1.0131024608738066,resid,Total infected derivative spline,0%
217,34.0,0.9209380696427554,resid,Total infected derivative spline,0%
218,35.0,0.9474234555396165,resid,Total infected derivative spline,0%
219,36.0,0.9719206338263418,resid,Total infected derivative spline,0%
220,37.0,0.9089868471036763,resid,Total infected derivative spline,0%
221,38.0,0.8757933848069008,resid,Total infected derivative spline,0%
222,39.0,0.9137099486393343,resid,Total infected derivative spline,0%
223,40.0,0.9472467272149113,resid,Total infected derivative spline,0%
224,41.0,0.9717847411552342,resid,Total infected derivative spline,0%
225,42.0,0.9787140730762092,resid,Total infected derivative spline,0%
226,43.0,0.9784001425026804,resid,Total infected derivative spline,0%
227,44.0,0.9816262628221113,resid,Total infected derivative spline,0%
228,45.0,1.0138706387055474,resid,Total infected derivative spline,0%
229,46.0,1.0685642848341677,resid,Total infected derivative spline,0%
230,47.0,1.0216740612649833,resid,Total infected derivative spline,0%
231,48.0,1.0328721839687351,resid,Total infected derivative spline,0%
232,49.0,1.0521683939707982,resid,Total infected derivative spline,0%
233,50.0,0.9621686538452423,resid,Total infected derivative spline,0%
234,51.0,0.939809026549347,resid,Total infected derivative spline,0%
235,52.0,1.0268755199110653,resid,Total infected derivative spline,0%
236,53.0,1.0895689208903014,resid,Total infected derivative spline,0%
237,54.0,1.030908421361317,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,2.863800000000026,slope,Total infected derivative spline,10%
245,1.0,4.425849999999997,slope,Total infected derivative spline,10%
246,2.0,7.990949999999998,slope,Total infected derivative spline,10%
247,3.0,12.344650000000001,slope,Total infected derivative spline,10%
248,4.0,16.649299999999997,slope,Total infected derivative spline,10%
249,5.0,16.60430000000001,slope,Total infected derivative spline,10%
250,6.0,13.298599999999993,slope,Total infected derivative spline,10%
251,7.0,11.988949999999988,slope,Total infected derivative spline,10%
252,8.0,11.412899999999993,slope,Total infected derivative spline,10%
253,9.0,10.11415000000001,slope,Total infected derivative spline,10%
254,10.0,8.835650000000001,slope,Total infected derivative spline,10%
255,11.0,7.625299999999996,slope,Total infected derivative spline,10%
256,12.0,5.974800000000016,slope,Total infected derivative spline,10%
257,13.0,4.403800000000018,slope,Total infected derivative spline,10%
258,14.0,3.2817000000000007,slope,Total infected derivative spline,10%
259,15.0,2.4388999999999896,slope,Total infected derivative spline,10%
260,16.0,1.890749999999997,slope,Total infected derivative spline,10%
261,17.0,1.4078999999999837,slope,Total infected derivative spline,10%
262,18.0,1.0431499999999971,slope,Total infected derivative spline,10%
263,19.0,0.8266000000000133,slope,Total infected derivative spline,10%
264,20.0,0.6713499999999897,slope,Total infected derivative spline,10%
265,21.0,0.9910000000000139,slope,Total infected derivative spline,10%
266,22.0,1.6542500000000047,slope,Total infected derivative spline,10%
267,23.0,2.2814999999999657,slope,Total infected derivative spline,10%
268,24.0,2.9729499999999973,slope,Total infected derivative spline,10%
269,25.0,3.6022000000000247,slope,Total infected derivative spline,10%
270,26.0,3.5962000000000103,slope,Total infected derivative spline,10%
271,27.0,3.1192999999999813,slope,Total infected derivative spline,10%
272,28.0,3.1643499999999847,slope,Total infected derivative spline,10%
273,29.0,3.3706999999999994,slope,Total infected derivative spline,10%
274,30.0,3.396800000000013,slope,Total infected derivative spline,10%
275,31.0,3.3166000000000224,slope,Total infected derivative spline,10%
276,32.0,3.1843999999999824,slope,Total infected derivative spline,10%
277,33.0,2.8136499999999813,slope,Total infected derivative spline,10%
278,34.0,2.2303500000000156,slope,Total infected derivative spline,10%
279,35.0,1.9098500000000058,slope,Total infected derivative spline,10%
280,36.0,1.75654999999999,slope,Total infected derivative spline,10%
281,37.0,1.6272499999999894,slope,Total infected derivative spline,10%
282,38.0,1.480950000000007,slope,Total infected derivative spline,10%
283,39.0,1.32265000000001,slope,Total infected derivative spline,10%
284,40.0,1.123199999999997,slope,Total infected derivative spline,10%
285,41.0,0.9397999999999911,slope,Total infected derivative spline,10%
286,42.0,0.856749999999991,slope,Total infected derivative spline,10%
287,43.0,0.8436499999999967,slope,Total infected derivative spline,10%
288,44.0,0.8708500000000186,slope,Total infected derivative spline,10%
289,45.0,0.8558500000000038,slope,Total infected derivative spline,10%
290,46.0,0.851649999999978,slope,Total infected derivative spline,10%
291,47.0,0.8357000000000028,slope,Total infected derivative spline,10%
292,48.0,0.7184000000000168,slope,Total infected derivative spline,10%
293,49.0,0.6913000000000125,slope,Total infected derivative spline,10%
294,50.0,0.7214499999999902,slope,Total infected derivative spline,10%
295,51.0,0.7374499999999955,slope,Total infected derivative spline,10%
296,52.0,0.776600000000002,slope,Total infected derivative spline,10%
297,53.0,0.7545499999999947,slope,Total infected derivative spline,10%
298,54.0,0.6922999999999888,slope,Total infected derivative spline,10%
299,55.0,0.6512500000000045,slope,Total infected derivative spline,10%
300,56.0,0.5961500000000228,slope,Total infected derivative spline,10%
301,57.0,0.5591000000000008,slope,Total infected derivative spline,10%
302,58.0,0.5500999999999863,slope,Total infected derivative spline,10%
303,59.0,0.5430999999999813,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,10.596778571428574,trend,Total infected derivative spline,10%
309,4.0,11.900371428571425,trend,Total infected derivative spline,10%
310,5.0,12.898521428571424,trend,Total infected derivative spline,10%
311,6.0,13.201835714285712,trend,Total infected derivative spline,10%
312,7.0,12.700549999999998,trend,Total infected derivative spline,10%
313,8.0,11.41140714285714,trend,Total infected derivative spline,10%
314,9.0,9.892907142857142,trend,Total infected derivative spline,10%
315,10.0,8.622221428571432,trend,Total infected derivative spline,10%
316,11.0,7.378328571428576,trend,Total infected derivative spline,10%
317,12.0,6.096328571428575,trend,Total infected derivative spline,10%
318,13.0,4.921557142857145,trend,Total infected derivative spline,10%
319,14.0,3.8604499999999997,trend,Total infected derivative spline,10%
320,15.0,2.920142857142857,trend,Total infected derivative spline,10%
321,16.0,2.184685714285714,trend,Total infected derivative spline,10%
322,17.0,1.6514785714285674,trend,Total infected derivative spline,10%
323,18.0,1.324235714285712,trend,Total infected derivative spline,10%
324,19.0,1.2121428571428572,trend,Total infected derivative spline,10%
325,20.0,1.2679642857142812,trend,Total infected derivative spline,10%
326,21.0,1.4915428571428544,trend,Total infected derivative spline,10%
327,22.0,1.85712142857143,trend,Total infected derivative spline,10%
328,23.0,2.252778571428572,trend,Total infected derivative spline,10%
329,24.0,2.602485714285714,trend,Total infected derivative spline,10%
330,25.0,2.912964285714281,trend,Total infected derivative spline,10%
331,26.0,3.158171428571423,trend,Total infected derivative spline,10%
332,27.0,3.3175000000000017,trend,Total infected derivative spline,10%
333,28.0,3.3665928571428623,trend,Total infected derivative spline,10%
334,29.0,3.306907142857142,trend,Total infected derivative spline,10%
335,30.0,3.1951142857142805,trend,Total infected derivative spline,10%
336,31.0,3.0681214285714278,trend,Total infected derivative spline,10%
337,32.0,2.8889071428571453,trend,Total infected derivative spline,10%
338,33.0,2.658314285714287,trend,Total infected derivative spline,10%
339,34.0,2.4055214285714266,trend,Total infected derivative spline,10%
340,35.0,2.1432857142857102,trend,Total infected derivative spline,10%
341,36.0,1.8773214285714286,trend,Total infected derivative spline,10%
342,37.0,1.6358285714285736,trend,Total infected derivative spline,10%
343,38.0,1.4514642857142843,trend,Total infected derivative spline,10%
344,39.0,1.301021428571425,trend,Total infected derivative spline,10%
345,40.0,1.17060714285714,trend,Total infected derivative spline,10%
346,41.0,1.0625500000000017,trend,Total infected derivative spline,10%
347,42.0,0.9732500000000012,trend,Total infected derivative spline,10%
348,43.0,0.9059642857142823,trend,Total infected derivative spline,10%
349,44.0,0.8648928571428545,trend,Total infected derivative spline,10%
350,45.0,0.8332642857142868,trend,Total infected derivative spline,10%
351,46.0,0.8096285714285756,trend,Total infected derivative spline,10%
352,47.0,0.7921714285714317,trend,Total infected derivative spline,10%
353,48.0,0.7731142857142856,trend,Total infected derivative spline,10%
354,49.0,0.7617928571428568,trend,Total infected derivative spline,10%
355,50.0,0.7479214285714306,trend,Total infected derivative spline,10%
356,51.0,0.7274357142857143,trend,Total infected derivative spline,10%
357,52.0,0.7178428571428553,trend,Total infected derivative spline,10%
358,53.0,0.7042499999999998,trend,Total infected derivative spline,10%
359,54.0,0.681057142857144,trend,Total infected derivative spline,10%
360,55.0,0.654292857142857,trend,Total infected derivative spline,10%
361,56.0,0.6209357142857114,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.8971392391814692,trend,Total infected derivative spline,10%
366,0.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
367,1.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
368,2.0,1.070196390561804,seasonal,Total infected derivative spline,10%
369,3.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
370,4.0,1.042478380828537,seasonal,Total infected derivative spline,10%
371,5.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
372,6.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
373,7.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
374,8.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
375,9.0,1.070196390561804,seasonal,Total infected derivative spline,10%
376,10.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
377,11.0,1.042478380828537,seasonal,Total infected derivative spline,10%
378,12.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
379,13.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
380,14.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
381,15.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
382,16.0,1.070196390561804,seasonal,Total infected derivative spline,10%
383,17.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
384,18.0,1.042478380828537,seasonal,Total infected derivative spline,10%
385,19.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
386,20.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
387,21.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
388,22.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
389,23.0,1.070196390561804,seasonal,Total infected derivative spline,10%
390,24.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
391,25.0,1.042478380828537,seasonal,Total infected derivative spline,10%
392,26.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
393,27.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
394,28.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
395,29.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
396,30.0,1.070196390561804,seasonal,Total infected derivative spline,10%
397,31.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
398,32.0,1.042478380828537,seasonal,Total infected derivative spline,10%
399,33.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
400,34.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
401,35.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
402,36.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
403,37.0,1.070196390561804,seasonal,Total infected derivative spline,10%
404,38.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
405,39.0,1.042478380828537,seasonal,Total infected derivative spline,10%
406,40.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
407,41.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
408,42.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
409,43.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
410,44.0,1.070196390561804,seasonal,Total infected derivative spline,10%
411,45.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
412,46.0,1.042478380828537,seasonal,Total infected derivative spline,10%
413,47.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
414,48.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
415,49.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
416,50.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
417,51.0,1.070196390561804,seasonal,Total infected derivative spline,10%
418,52.0,1.1089890950304155,seasonal,Total infected derivative spline,10%
419,53.0,1.042478380828537,seasonal,Total infected derivative spline,10%
420,54.0,0.9061605676317581,seasonal,Total infected derivative spline,10%
421,55.0,0.8971392391814692,seasonal,Total infected derivative spline,10%
422,56.0,0.9582167875894022,seasonal,Total infected derivative spline,10%
423,57.0,1.0168195391766142,seasonal,Total infected derivative spline,10%
424,58.0,1.070196390561804,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,1.0885325992754407,resid,Total infected derivative spline,10%
429,2.0,1.2615608021346394,resid,Total infected derivative spline,10%
430,3.0,1.234848233214657,resid,Total infected derivative spline,10%
431,4.0,1.1116458212422882,resid,Total infected derivative spline,10%
432,5.0,1.052201140208778,resid,Total infected derivative spline,10%
433,6.0,1.043741702745104,resid,Total infected derivative spline,10%
434,7.0,1.0054525375415966,resid,Total infected derivative spline,10%
435,8.0,0.9575376304877422,resid,Total infected derivative spline,10%
436,9.0,0.931905055461791,resid,Total infected derivative spline,10%
437,10.0,0.9401300815621136,resid,Total infected derivative spline,10%
438,11.0,0.9874608716497185,resid,Total infected derivative spline,10%
439,12.0,0.9475477241119692,resid,Total infected derivative spline,10%
440,13.0,0.8716178591770339,resid,Total infected derivative spline,10%
441,14.0,0.8511405021370656,resid,Total infected derivative spline,10%
442,15.0,0.7965909793213483,resid,Total infected derivative spline,10%
443,16.0,0.7103202408558336,resid,Total infected derivative spline,10%
444,17.0,0.6541457695134113,resid,Total infected derivative spline,10%
445,18.0,0.5843012462289695,resid,Total infected derivative spline,10%
446,19.0,0.7405903784668544,resid,Total infected derivative spline,10%
447,20.0,0.9296020373887481,resid,Total infected derivative spline,10%
448,21.0,0.9959971223294396,resid,Total infected derivative spline,10%
449,22.0,1.0674210647601108,resid,Total infected derivative spline,10%
450,23.0,1.1150783563154971,resid,Total infected derivative spline,10%
451,24.0,1.0922978510347474,resid,Total infected derivative spline,10%
452,25.0,1.0376264986769852,resid,Total infected derivative spline,10%
