,day,cumulative_infected,type,type_pretty
87,28.0,0.8596506896551724,Total infected,10%
88,29.0,0.8648886206896552,Total infected,10%
89,30.0,0.871356551724138,Total infected,10%
90,31.0,0.8779141379310345,Total infected,10%
91,32.0,0.8839199999999999,Total infected,10%
92,33.0,0.8898206896551725,Total infected,10%
93,34.0,0.8955772413793104,Total infected,10%
94,35.0,0.9001448275862068,Total infected,10%
95,36.0,0.9039324137931034,Total infected,10%
96,37.0,0.908175172413793,Total infected,10%
97,38.0,0.9118651724137931,Total infected,10%
98,39.0,0.9152096551724138,Total infected,10%
99,40.0,0.9184644827586206,Total infected,10%
100,41.0,0.9214013793103447,Total infected,10%
101,42.0,0.9238410344827587,Total infected,10%
102,43.0,0.9259210344827588,Total infected,10%
103,44.0,0.9280355172413792,Total infected,10%
104,45.0,0.930011724137931,Total infected,10%
105,46.0,0.9318913793103447,Total infected,10%
106,47.0,0.9338886206896552,Total infected,10%
107,48.0,0.9355679310344828,Total infected,10%
108,49.0,0.9371782758620689,Total infected,10%
109,50.0,0.9385527586206897,Total infected,10%
110,51.0,0.9400941379310345,Total infected,10%
111,52.0,0.9415244827586207,Total infected,10%
112,53.0,0.9428372413793104,Total infected,10%
113,54.0,0.9441506896551723,Total infected,10%
114,55.0,0.9454010344827586,Total infected,10%
115,56.0,0.946686551724138,Total infected,10%
116,57.0,0.9477989655172413,Total infected,10%
117,58.0,0.9488844827586206,Total infected,10%
118,59.0,0.9499555172413793,Total infected,10%
119,60.0,0.9509503448275862,Total infected,10%
120,1.0,0.0,Total infected,40%
121,2.0,0.00876241379310335,Total infected,40%
122,3.0,0.025298620689655087,Total infected,40%
123,4.0,0.051461379310344925,Total infected,40%
124,5.0,0.0890610344827586,Total infected,40%
125,6.0,0.13784827586206896,Total infected,40%
126,7.0,0.17772827586206888,Total infected,40%
127,8.0,0.21218310344827593,Total infected,40%
128,9.0,0.2618131034482758,Total infected,40%
129,10.0,0.32059999999999994,Total infected,40%
130,11.0,0.3835327586206897,Total infected,40%
131,12.0,0.44363965517241377,Total infected,40%
132,13.0,0.5003868965517242,Total infected,40%
133,14.0,0.5432031034482757,Total infected,40%
134,15.0,0.5746665517241379,Total infected,40%
135,16.0,0.6060334482758619,Total infected,40%
136,17.0,0.6347244827586208,Total infected,40%
137,18.0,0.6597403448275863,Total infected,40%
138,19.0,0.681286551724138,Total infected,40%
139,20.0,0.6994468965517242,Total infected,40%
140,21.0,0.7127768965517243,Total infected,40%
141,22.0,0.7237024137931036,Total infected,40%
142,23.0,0.7338193103448275,Total infected,40%
143,24.0,0.7431137931034483,Total infected,40%
144,25.0,0.7523879310344828,Total infected,40%
145,26.0,0.7607768965517242,Total infected,40%
146,27.0,0.7692837931034483,Total infected,40%
147,28.0,0.7765882758620689,Total infected,40%
148,29.0,0.7826555172413793,Total infected,40%
149,30.0,0.7891993103448276,Total infected,40%
150,31.0,0.7961644827586207,Total infected,40%
151,32.0,0.8030751724137931,Total infected,40%
152,33.0,0.8099306896551723,Total infected,40%
153,34.0,0.8173665517241379,Total infected,40%
154,35.0,0.82297,Total infected,40%
155,36.0,0.8279599999999999,Total infected,40%
156,37.0,0.8332255172413793,Total infected,40%
157,38.0,0.8382565517241379,Total infected,40%
158,39.0,0.8434731034482758,Total infected,40%
159,40.0,0.8483313793103449,Total infected,40%
160,41.0,0.8528093103448275,Total infected,40%
161,42.0,0.8566996551724139,Total infected,40%
162,43.0,0.8601410344827586,Total infected,40%
163,44.0,0.8634858620689655,Total infected,40%
164,45.0,0.8672382758620689,Total infected,40%
165,46.0,0.8707624137931034,Total infected,40%
166,47.0,0.8739548275862069,Total infected,40%
167,48.0,0.8767810344827587,Total infected,40%
168,49.0,0.8794006896551725,Total infected,40%
169,50.0,0.8817010344827586,Total infected,40%
170,51.0,0.8839958620689654,Total infected,40%
171,52.0,0.8863589655172415,Total infected,40%
172,53.0,0.8888531034482758,Total infected,40%
173,54.0,0.8910651724137931,Total infected,40%
174,55.0,0.893324827586207,Total infected,40%
175,56.0,0.8952527586206895,Total infected,40%
176,57.0,0.8969665517241379,Total infected,40%
177,58.0,0.8989017241379309,Total infected,40%
178,59.0,0.9008296551724136,Total infected,40%
179,60.0,0.902743448275862,Total infected,40%
180,1.0,0.0,Total infected,70%
181,2.0,0.006239999999999962,Total infected,70%
182,3.0,0.017601034482758505,Total infected,70%
183,4.0,0.03404724137931049,Total infected,70%
184,5.0,0.05652724137931034,Total infected,70%
185,6.0,0.08398896551724126,Total infected,70%
186,7.0,0.10918413793103438,Total infected,70%
187,8.0,0.1316565517241379,Total infected,70%
188,9.0,0.16215206896551734,Total infected,70%
189,10.0,0.19909448275862082,Total infected,70%
190,11.0,0.2396789655172413,Total infected,70%
191,12.0,0.2824682758620689,Total infected,70%
192,13.0,0.32565137931034477,Total infected,70%
193,14.0,0.35777,Total infected,70%
194,15.0,0.38438241379310345,Total infected,70%
195,16.0,0.41329551724137925,Total infected,70%
196,17.0,0.44339689655172415,Total infected,70%
197,18.0,0.47274551724137936,Total infected,70%
198,19.0,0.5001037931034482,Total infected,70%
199,20.0,0.5256375862068965,Total infected,70%
200,21.0,0.5459055172413793,Total infected,70%
201,22.0,0.5609848275862069,Total infected,70%
202,23.0,0.5767396551724138,Total infected,70%
203,24.0,0.5916313793103448,Total infected,70%
204,25.0,0.605991724137931,Total infected,70%
205,26.0,0.6194455172413794,Total infected,70%
206,27.0,0.6314351724137931,Total infected,70%
207,28.0,0.6417524137931034,Total infected,70%
208,29.0,0.6501837931034482,Total infected,70%
209,30.0,0.658745172413793,Total infected,70%
210,31.0,0.6679706896551724,Total infected,70%
211,32.0,0.6773896551724138,Total infected,70%
212,33.0,0.6862968965517241,Total infected,70%
213,34.0,0.6948865517241378,Total infected,70%
214,35.0,0.701934827586207,Total infected,70%
215,36.0,0.7084037931034483,Total infected,70%
216,37.0,0.7152651724137931,Total infected,70%
217,38.0,0.7223072413793102,Total infected,70%
218,39.0,0.7295144827586206,Total infected,70%
219,40.0,0.7362799999999999,Total infected,70%
220,41.0,0.7431899999999999,Total infected,70%
221,42.0,0.7492713793103448,Total infected,70%
222,43.0,0.7545158620689655,Total infected,70%
223,44.0,0.7597265517241379,Total infected,70%
224,45.0,0.7650058620689655,Total infected,70%
225,46.0,0.7706244827586206,Total infected,70%
226,47.0,0.7759658620689656,Total infected,70%
227,48.0,0.7814875862068965,Total infected,70%
228,49.0,0.7863386206896552,Total infected,70%
229,50.0,0.790526551724138,Total infected,70%
230,51.0,0.7949424137931035,Total infected,70%
231,52.0,0.799108275862069,Total infected,70%
232,53.0,0.8033934482758621,Total infected,70%
233,54.0,0.8073527586206896,Total infected,70%
234,55.0,0.811285172413793,Total infected,70%
235,56.0,0.8148575862068965,Total infected,70%
236,57.0,0.818243448275862,Total infected,70%
237,58.0,0.8214706896551723,Total infected,70%
238,59.0,0.8246631034482759,Total infected,70%
239,60.0,0.8279106896551724,Total infected,70%
