,day,cumulative_infected,type,type_of_screening_pretty
100,31.0,21.522599999999983,Total infected,Screening 50%
101,32.0,22.45720000000003,Total infected,Screening 50%
102,33.0,23.391800000000018,Total infected,Screening 50%
103,34.0,24.497499999999974,Total infected,Screening 50%
104,35.0,25.26140000000001,Total infected,Screening 50%
105,1.0,0.0,Total infected,Screening 100%
106,2.0,0.06039999999998713,Total infected,Screening 100%
107,3.0,0.18599999999997863,Total infected,Screening 100%
108,4.0,0.3567999999999927,Total infected,Screening 100%
109,5.0,0.5880000000000223,Total infected,Screening 100%
110,6.0,1.0150999999999897,Total infected,Screening 100%
111,7.0,1.3819000000000017,Total infected,Screening 100%
112,8.0,1.683499999999981,Total infected,Screening 100%
113,9.0,2.2061000000000206,Total infected,Screening 100%
114,10.0,2.6885000000000048,Total infected,Screening 100%
115,11.0,3.1407000000000096,Total infected,Screening 100%
116,12.0,3.6179999999999666,Total infected,Screening 100%
117,13.0,4.225999999999971,Total infected,Screening 100%
118,14.0,4.743600000000015,Total infected,Screening 100%
119,15.0,5.0955000000000155,Total infected,Screening 100%
120,16.0,5.763800000000003,Total infected,Screening 100%
121,17.0,6.251299999999986,Total infected,Screening 100%
122,18.0,6.72350000000003,Total infected,Screening 100%
123,19.0,7.1959999999999695,Total infected,Screening 100%
124,20.0,7.763799999999975,Total infected,Screening 100%
125,21.0,8.26120000000003,Total infected,Screening 100%
126,22.0,8.618100000000027,Total infected,Screening 100%
127,23.0,9.226199999999949,Total infected,Screening 100%
128,24.0,9.728699999999975,Total infected,Screening 100%
129,25.0,10.135699999999986,Total infected,Screening 100%
130,26.0,10.597999999999985,Total infected,Screening 100%
131,27.0,11.09540000000004,Total infected,Screening 100%
132,28.0,11.472299999999933,Total infected,Screening 100%
133,29.0,11.814199999999971,Total infected,Screening 100%
134,30.0,12.442199999999957,Total infected,Screening 100%
135,31.0,12.884500000000003,Total infected,Screening 100%
136,32.0,13.402000000000015,Total infected,Screening 100%
137,33.0,13.83929999999998,Total infected,Screening 100%
138,34.0,14.33669999999998,Total infected,Screening 100%
139,35.0,14.804099999999949,Total infected,Screening 100%
