,day,values,values_type,type,type_pretty
55,55.0,0.5831999999999908,slope,Total infected derivative spline,0%
56,56.0,0.483949999999993,slope,Total infected derivative spline,0%
57,57.0,0.5019999999999953,slope,Total infected derivative spline,0%
58,58.0,0.5491000000000099,slope,Total infected derivative spline,0%
59,59.0,0.5771000000000299,slope,Total infected derivative spline,0%
60,60.0,,slope,Total infected derivative spline,0%
61,0.0,,trend,Total infected derivative spline,0%
62,1.0,,trend,Total infected derivative spline,0%
63,2.0,,trend,Total infected derivative spline,0%
64,3.0,1.07384285714286,trend,Total infected derivative spline,0%
65,4.0,1.3651571428571447,trend,Total infected derivative spline,0%
66,5.0,1.896807142857146,trend,Total infected derivative spline,0%
67,6.0,2.6438642857142804,trend,Total infected derivative spline,0%
68,7.0,3.511728571428571,trend,Total infected derivative spline,0%
69,8.0,4.493857142857146,trend,Total infected derivative spline,0%
70,9.0,5.402521428571422,trend,Total infected derivative spline,0%
71,10.0,6.045642857142857,trend,Total infected derivative spline,0%
72,11.0,6.5936142857142865,trend,Total infected derivative spline,0%
73,12.0,7.1601714285714255,trend,Total infected derivative spline,0%
74,13.0,7.679635714285718,trend,Total infected derivative spline,0%
75,14.0,8.09890714285714,trend,Total infected derivative spline,0%
76,15.0,8.395921428571423,trend,Total infected derivative spline,0%
77,16.0,8.584314285714287,trend,Total infected derivative spline,0%
78,17.0,8.734907142857143,trend,Total infected derivative spline,0%
79,18.0,8.824357142857142,trend,Total infected derivative spline,0%
80,19.0,8.787149999999997,trend,Total infected derivative spline,0%
81,20.0,8.648157142857139,trend,Total infected derivative spline,0%
82,21.0,8.43443571428572,trend,Total infected derivative spline,0%
83,22.0,8.135842857142862,trend,Total infected derivative spline,0%
84,23.0,7.849135714285715,trend,Total infected derivative spline,0%
85,24.0,7.626414285714287,trend,Total infected derivative spline,0%
86,25.0,7.3825,trend,Total infected derivative spline,0%
87,26.0,7.064421428571433,trend,Total infected derivative spline,0%
88,27.0,6.64429285714286,trend,Total infected derivative spline,0%
89,28.0,6.175078571428569,trend,Total infected derivative spline,0%
90,29.0,5.678071428571426,trend,Total infected derivative spline,0%
91,30.0,5.2119928571428575,trend,Total infected derivative spline,0%
92,31.0,4.8658714285714275,trend,Total infected derivative spline,0%
93,32.0,4.536635714285712,trend,Total infected derivative spline,0%
94,33.0,4.139571428571427,trend,Total infected derivative spline,0%
95,34.0,3.7346214285714274,trend,Total infected derivative spline,0%
96,35.0,3.327507142857141,trend,Total infected derivative spline,0%
97,36.0,2.91555,trend,Total infected derivative spline,0%
98,37.0,2.584878571428573,trend,Total infected derivative spline,0%
99,38.0,2.3502642857142866,trend,Total infected derivative spline,0%
100,39.0,2.1570214285714275,trend,Total infected derivative spline,0%
101,40.0,1.979085714285712,trend,Total infected derivative spline,0%
102,41.0,1.8164857142857145,trend,Total infected derivative spline,0%
103,42.0,1.6776285714285746,trend,Total infected derivative spline,0%
104,43.0,1.5523714285714294,trend,Total infected derivative spline,0%
105,44.0,1.4425928571428535,trend,Total infected derivative spline,0%
106,45.0,1.3708785714285685,trend,Total infected derivative spline,0%
107,46.0,1.3173642857142847,trend,Total infected derivative spline,0%
108,47.0,1.2520928571428576,trend,Total infected derivative spline,0%
109,48.0,1.1753500000000006,trend,Total infected derivative spline,0%
110,49.0,1.0887642857142845,trend,Total infected derivative spline,0%
111,50.0,1.000871428571429,trend,Total infected derivative spline,0%
112,51.0,0.9241428571428603,trend,Total infected derivative spline,0%
113,52.0,0.8666071428571442,trend,Total infected derivative spline,0%
114,53.0,0.8160571428571431,trend,Total infected derivative spline,0%
115,54.0,0.7587928571428566,trend,Total infected derivative spline,0%
116,55.0,0.7015428571428564,trend,Total infected derivative spline,0%
117,56.0,0.6487142857142892,trend,Total infected derivative spline,0%
118,57.0,,trend,Total infected derivative spline,0%
119,58.0,,trend,Total infected derivative spline,0%
120,59.0,,trend,Total infected derivative spline,0%
121,60.0,0.7421342692411799,trend,Total infected derivative spline,0%
122,0.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
123,1.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
124,2.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
125,3.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
126,4.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
127,5.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
128,6.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
129,7.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
130,8.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
131,9.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
132,10.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
133,11.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
134,12.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
135,13.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
136,14.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
137,15.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
138,16.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
139,17.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
140,18.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
141,19.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
142,20.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
143,21.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
144,22.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
145,23.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
146,24.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
147,25.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
148,26.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
149,27.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
150,28.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
151,29.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
152,30.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
153,31.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
154,32.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
155,33.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
156,34.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
157,35.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
158,36.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
159,37.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
160,38.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
161,39.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
162,40.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
163,41.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
164,42.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
165,43.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
166,44.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
167,45.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
168,46.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
169,47.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
170,48.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
171,49.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
172,50.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
173,51.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
174,52.0,1.2547703862286697,seasonal,Total infected derivative spline,0%
175,53.0,1.1142420961712964,seasonal,Total infected derivative spline,0%
176,54.0,0.7984050121823864,seasonal,Total infected derivative spline,0%
177,55.0,0.7421342692411799,seasonal,Total infected derivative spline,0%
178,56.0,0.9123334349700689,seasonal,Total infected derivative spline,0%
179,57.0,1.0534258894521895,seasonal,Total infected derivative spline,0%
180,58.0,1.1246889117542094,seasonal,Total infected derivative spline,0%
181,59.0,,seasonal,Total infected derivative spline,0%
182,60.0,,seasonal,Total infected derivative spline,0%
183,0.0,,resid,Total infected derivative spline,0%
184,1.0,0.9483835941161772,resid,Total infected derivative spline,0%
185,2.0,1.157003923034104,resid,Total infected derivative spline,0%
186,3.0,0.9770748461658354,resid,Total infected derivative spline,0%
187,4.0,0.7372063104800893,resid,Total infected derivative spline,0%
188,5.0,0.811611160626874,resid,Total infected derivative spline,0%
189,6.0,0.9526704780885175,resid,Total infected derivative spline,0%
190,7.0,1.0081431714930311,resid,Total infected derivative spline,0%
191,8.0,1.0619140418012465,resid,Total infected derivative spline,0%
192,9.0,1.070505836005101,resid,Total infected derivative spline,0%
193,10.0,1.05609505580954,resid,Total infected derivative spline,0%
194,11.0,0.9880192237637521,resid,Total infected derivative spline,0%
195,12.0,0.9901045226981864,resid,Total infected derivative spline,0%
196,13.0,1.027659724153688,resid,Total infected derivative spline,0%
197,14.0,1.0365822540063692,resid,Total infected derivative spline,0%
198,15.0,1.0337230249251919,resid,Total infected derivative spline,0%
199,16.0,0.9876593811871487,resid,Total infected derivative spline,0%
200,17.0,0.9952443697034448,resid,Total infected derivative spline,0%
201,18.0,1.0300399770377282,resid,Total infected derivative spline,0%
202,19.0,1.0507495866454275,resid,Total infected derivative spline,0%
203,20.0,1.0254221570128839,resid,Total infected derivative spline,0%
204,21.0,1.0160026007682648,resid,Total infected derivative spline,0%
205,22.0,1.0095549881632468,resid,Total infected derivative spline,0%
206,23.0,0.9549199026260692,resid,Total infected derivative spline,0%
207,24.0,0.9829795904579505,resid,Total infected derivative spline,0%
208,25.0,1.046799419769995,resid,Total infected derivative spline,0%
209,26.0,1.0626290686955773,resid,Total infected derivative spline,0%
210,27.0,1.039467947835979,resid,Total infected derivative spline,0%
211,28.0,0.994436117020281,resid,Total infected derivative spline,0%
212,29.0,0.9821306525065542,resid,Total infected derivative spline,0%
213,30.0,0.9427773735253506,resid,Total infected derivative spline,0%
214,31.0,0.9701820703153977,resid,Total infected derivative spline,0%
215,32.0,1.0498063243463729,resid,Total infected derivative spline,0%
216,33.0,1.0387303423264629,resid,Total infected derivative spline,0%
217,34.0,0.9794531215430141,resid,Total infected derivative spline,0%
218,35.0,0.9641098797208165,resid,Total infected derivative spline,0%
219,36.0,0.9552394894534835,resid,Total infected derivative spline,0%
220,37.0,0.9173984449077236,resid,Total infected derivative spline,0%
221,38.0,0.9796249728992508,resid,Total infected derivative spline,0%
222,39.0,1.0259663015192972,resid,Total infected derivative spline,0%
223,40.0,0.9737951954542602,resid,Total infected derivative spline,0%
224,41.0,0.9600853337635312,resid,Total infected derivative spline,0%
225,42.0,0.9785382496328673,resid,Total infected derivative spline,0%
226,43.0,1.0072564436329576,resid,Total infected derivative spline,0%
227,44.0,0.9716938987756332,resid,Total infected derivative spline,0%
228,45.0,0.9976098579905536,resid,Total infected derivative spline,0%
229,46.0,1.0506653866483207,resid,Total infected derivative spline,0%
230,47.0,1.0368692698269604,resid,Total infected derivative spline,0%
231,48.0,0.9887436776447551,resid,Total infected derivative spline,0%
232,49.0,0.9756901674007372,resid,Total infected derivative spline,0%
233,50.0,0.971514839735276,resid,Total infected derivative spline,0%
234,51.0,0.9677583142730039,resid,Total infected derivative spline,0%
235,52.0,1.0109063109921606,resid,Total infected derivative spline,0%
236,53.0,1.041214130768579,resid,Total infected derivative spline,0%
237,54.0,1.0052279280603873,resid,Total infected derivative spline,0%
238,55.0,,resid,Total infected derivative spline,0%
239,56.0,,resid,Total infected derivative spline,0%
240,57.0,,resid,Total infected derivative spline,0%
241,58.0,,resid,Total infected derivative spline,0%
242,59.0,,resid,Total infected derivative spline,0%
243,60.0,,resid,Total infected derivative spline,0%
244,0.0,0.08809999999999718,slope,Total infected derivative spline,10%
245,1.0,0.21144999999998504,slope,Total infected derivative spline,10%
246,2.0,0.5591500000000167,slope,Total infected derivative spline,10%
247,3.0,1.1283000000000243,slope,Total infected derivative spline,10%
248,4.0,1.883849999999967,slope,Total infected derivative spline,10%
249,5.0,1.9578499999999792,slope,Total infected derivative spline,10%
250,6.0,1.4398000000000195,slope,Total infected derivative spline,10%
251,7.0,1.8767500000000155,slope,Total infected derivative spline,10%
252,8.0,3.304699999999997,slope,Total infected derivative spline,10%
253,9.0,5.023050000000012,slope,Total infected derivative spline,10%
254,10.0,6.741349999999983,slope,Total infected derivative spline,10%
255,11.0,8.071099999999987,slope,Total infected derivative spline,10%
256,12.0,7.512100000000018,slope,Total infected derivative spline,10%
257,13.0,5.481049999999996,slope,Total infected derivative spline,10%
258,14.0,5.4247999999999905,slope,Total infected derivative spline,10%
259,15.0,7.388699999999986,slope,Total infected derivative spline,10%
260,16.0,8.876799999999989,slope,Total infected derivative spline,10%
261,17.0,9.721450000000019,slope,Total infected derivative spline,10%
262,18.0,10.58110000000002,slope,Total infected derivative spline,10%
263,19.0,9.362750000000005,slope,Total infected derivative spline,10%
264,20.0,6.645250000000004,slope,Total infected derivative spline,10%
265,21.0,5.987949999999984,slope,Total infected derivative spline,10%
266,22.0,6.907899999999998,slope,Total infected derivative spline,10%
267,23.0,7.759450000000015,slope,Total infected derivative spline,10%
268,24.0,7.970899999999986,slope,Total infected derivative spline,10%
269,25.0,7.804700000000011,slope,Total infected derivative spline,10%
270,26.0,6.774550000000005,slope,Total infected derivative spline,10%
271,27.0,4.919799999999967,slope,Total infected derivative spline,10%
272,28.0,4.286600000000007,slope,Total infected derivative spline,10%
273,29.0,4.671250000000015,slope,Total infected derivative spline,10%
274,30.0,4.891799999999989,slope,Total infected derivative spline,10%
275,31.0,4.799749999999989,slope,Total infected derivative spline,10%
276,32.0,4.594200000000001,slope,Total infected derivative spline,10%
277,33.0,3.9769000000000148,slope,Total infected derivative spline,10%
278,34.0,2.9157500000000027,slope,Total infected derivative spline,10%
279,35.0,2.402799999999999,slope,Total infected derivative spline,10%
280,36.0,2.518250000000009,slope,Total infected derivative spline,10%
281,37.0,2.56219999999999,slope,Total infected derivative spline,10%
282,38.0,2.4448000000000008,slope,Total infected derivative spline,10%
283,39.0,2.560200000000009,slope,Total infected derivative spline,10%
284,40.0,2.2654999999999887,slope,Total infected derivative spline,10%
285,41.0,1.5831500000000034,slope,Total infected derivative spline,10%
286,42.0,1.415850000000006,slope,Total infected derivative spline,10%
287,43.0,1.5310499999999791,slope,Total infected derivative spline,10%
288,44.0,1.5540999999999912,slope,Total infected derivative spline,10%
289,45.0,1.582099999999997,slope,Total infected derivative spline,10%
290,46.0,1.607200000000006,slope,Total infected derivative spline,10%
291,47.0,1.3406000000000233,slope,Total infected derivative spline,10%
292,48.0,0.9479000000000042,slope,Total infected derivative spline,10%
293,49.0,0.8577499999999816,slope,Total infected derivative spline,10%
294,50.0,0.9027999999999992,slope,Total infected derivative spline,10%
295,51.0,0.9418500000000165,slope,Total infected derivative spline,10%
296,52.0,0.9699500000000114,slope,Total infected derivative spline,10%
297,53.0,0.962050000000005,slope,Total infected derivative spline,10%
298,54.0,0.8255999999999943,slope,Total infected derivative spline,10%
299,55.0,0.56604999999999,slope,Total infected derivative spline,10%
300,56.0,0.48799999999999955,slope,Total infected derivative spline,10%
301,57.0,0.5280999999999949,slope,Total infected derivative spline,10%
302,58.0,0.5091000000000037,slope,Total infected derivative spline,10%
303,59.0,0.4871000000000265,slope,Total infected derivative spline,10%
304,60.0,,slope,Total infected derivative spline,10%
305,0.0,,trend,Total infected derivative spline,10%
306,1.0,,trend,Total infected derivative spline,10%
307,2.0,,trend,Total infected derivative spline,10%
308,3.0,1.0383571428571412,trend,Total infected derivative spline,10%
309,4.0,1.2938785714285725,trend,Total infected derivative spline,10%
310,5.0,1.735771428571431,trend,Total infected derivative spline,10%
311,6.0,2.3734714285714302,trend,Total infected derivative spline,10%
312,7.0,3.17533571428571,trend,Total infected derivative spline,10%
313,8.0,4.05922857142857,trend,Total infected derivative spline,10%
314,9.0,4.852692857142861,trend,Total infected derivative spline,10%
315,10.0,5.430014285714288,trend,Total infected derivative spline,10%
316,11.0,5.9368785714285695,trend,Total infected derivative spline,10%
317,12.0,6.520307142857138,trend,Total infected derivative spline,10%
318,13.0,7.070842857142849,trend,Total infected derivative spline,10%
319,14.0,7.496571428571426,trend,Total infected derivative spline,10%
320,15.0,7.855142857142859,trend,Total infected derivative spline,10%
321,16.0,8.119521428571428,trend,Total infected derivative spline,10%
322,17.0,8.285835714285716,trend,Total infected derivative spline,10%
323,18.0,8.366285714285715,trend,Total infected derivative spline,10%
324,19.0,8.297600000000003,trend,Total infected derivative spline,10%
325,20.0,8.137978571428578,trend,Total infected derivative spline,10%
326,21.0,7.887900000000001,trend,Total infected derivative spline,10%
327,22.0,7.491271428571428,trend,Total infected derivative spline,10%
328,23.0,7.121528571428572,trend,Total infected derivative spline,10%
329,24.0,6.87503571428571,trend,Total infected derivative spline,10%
330,25.0,6.631985714285713,trend,Total infected derivative spline,10%
331,26.0,6.312464285714286,trend,Total infected derivative spline,10%
332,27.0,5.9027999999999965,trend,Total infected derivative spline,10%
333,28.0,5.449778571428568,trend,Total infected derivative spline,10%
334,29.0,4.9911357142857105,trend,Total infected derivative spline,10%
335,30.0,4.591471428571426,trend,Total infected derivative spline,10%
336,31.0,4.3051785714285735,trend,Total infected derivative spline,10%
337,32.0,4.036064285714287,trend,Total infected derivative spline,10%
338,33.0,3.7284928571428577,trend,Total infected derivative spline,10%
339,34.0,3.3956928571428575,trend,Total infected derivative spline,10%
340,35.0,3.0592714285714306,trend,Total infected derivative spline,10%
341,36.0,2.768700000000003,trend,Total infected derivative spline,10%
342,37.0,2.5242142857142853,trend,Total infected derivative spline,10%
343,38.0,2.333842857142857,trend,Total infected derivative spline,10%
344,39.0,2.192850000000001,trend,Total infected derivative spline,10%
345,40.0,2.0518214285714254,trend,Total infected derivative spline,10%
346,41.0,1.9078071428571397,trend,Total infected derivative spline,10%
347,42.0,1.7845642857142818,trend,Total infected derivative spline,10%
348,43.0,1.6484214285714245,trend,Total infected derivative spline,10%
349,44.0,1.516292857142858,trend,Total infected derivative spline,10%
350,45.0,1.425542857142858,trend,Total infected derivative spline,10%
351,46.0,1.3458142857142832,trend,Total infected derivative spline,10%
352,47.0,1.2560642857142863,trend,Total infected derivative spline,10%
353,48.0,1.1686000000000039,trend,Total infected derivative spline,10%
354,49.0,1.0811500000000058,trend,Total infected derivative spline,10%
355,50.0,0.9889857142857201,trend,Total infected derivative spline,10%
356,51.0,0.9154142857142875,trend,Total infected derivative spline,10%
357,52.0,0.8608642857142854,trend,Total infected derivative spline,10%
358,53.0,0.8080428571428594,trend,Total infected derivative spline,10%
359,54.0,0.7545142857142872,trend,Total infected derivative spline,10%
360,55.0,0.6926928571428569,trend,Total infected derivative spline,10%
361,56.0,0.6237142857142877,trend,Total infected derivative spline,10%
362,57.0,,trend,Total infected derivative spline,10%
363,58.0,,trend,Total infected derivative spline,10%
364,59.0,,trend,Total infected derivative spline,10%
365,60.0,0.753746704185002,trend,Total infected derivative spline,10%
366,0.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
367,1.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
368,2.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
369,3.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
370,4.0,1.104489049144822,seasonal,Total infected derivative spline,10%
371,5.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
372,6.0,0.753746704185002,seasonal,Total infected derivative spline,10%
373,7.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
374,8.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
375,9.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
376,10.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
377,11.0,1.104489049144822,seasonal,Total infected derivative spline,10%
378,12.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
379,13.0,0.753746704185002,seasonal,Total infected derivative spline,10%
380,14.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
381,15.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
382,16.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
383,17.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
384,18.0,1.104489049144822,seasonal,Total infected derivative spline,10%
385,19.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
386,20.0,0.753746704185002,seasonal,Total infected derivative spline,10%
387,21.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
388,22.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
389,23.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
390,24.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
391,25.0,1.104489049144822,seasonal,Total infected derivative spline,10%
392,26.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
393,27.0,0.753746704185002,seasonal,Total infected derivative spline,10%
394,28.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
395,29.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
396,30.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
397,31.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
398,32.0,1.104489049144822,seasonal,Total infected derivative spline,10%
399,33.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
400,34.0,0.753746704185002,seasonal,Total infected derivative spline,10%
401,35.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
402,36.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
403,37.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
404,38.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
405,39.0,1.104489049144822,seasonal,Total infected derivative spline,10%
406,40.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
407,41.0,0.753746704185002,seasonal,Total infected derivative spline,10%
408,42.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
409,43.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
410,44.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
411,45.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
412,46.0,1.104489049144822,seasonal,Total infected derivative spline,10%
413,47.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
414,48.0,0.753746704185002,seasonal,Total infected derivative spline,10%
415,49.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
416,50.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
417,51.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
418,52.0,1.2465598823050863,seasonal,Total infected derivative spline,10%
419,53.0,1.104489049144822,seasonal,Total infected derivative spline,10%
420,54.0,0.7955603326354874,seasonal,Total infected derivative spline,10%
421,55.0,0.753746704185002,seasonal,Total infected derivative spline,10%
422,56.0,0.9114088875276841,seasonal,Total infected derivative spline,10%
423,57.0,1.0529399655610885,seasonal,Total infected derivative spline,10%
424,58.0,1.1352951786408305,seasonal,Total infected derivative spline,10%
425,59.0,,seasonal,Total infected derivative spline,10%
426,60.0,,seasonal,Total infected derivative spline,10%
427,0.0,,resid,Total infected derivative spline,10%
428,1.0,0.9571258369812169,resid,Total infected derivative spline,10%
429,2.0,1.1679914217531875,resid,Total infected derivative spline,10%
430,3.0,1.0212344711240786,resid,Total infected derivative spline,10%
431,4.0,0.7625091164793967,resid,Total infected derivative spline,10%
432,5.0,0.7841359229419617,resid,Total infected derivative spline,10%
433,6.0,0.8932546269305058,resid,Total infected derivative spline,10%
434,7.0,0.9830624026789233,resid,Total infected derivative spline,10%
435,8.0,1.0935461348977715,resid,Total infected derivative spline,10%
436,9.0,1.0905897608193216,resid,Total infected derivative spline,10%
437,10.0,1.0431142837418186,resid,Total infected derivative spline,10%
438,11.0,0.9743600244406052,resid,Total infected derivative spline,10%
439,12.0,0.9600539124754937,resid,Total infected derivative spline,10%
440,13.0,1.0320498771435254,resid,Total infected derivative spline,10%
441,14.0,1.0382988968466416,resid,Total infected derivative spline,10%
442,15.0,1.0334415894679687,resid,Total infected derivative spline,10%
443,16.0,1.014576925385968,resid,Total infected derivative spline,10%
444,17.0,1.0216203091927951,resid,Total infected derivative spline,10%
445,18.0,1.0264118597679004,resid,Total infected derivative spline,10%
446,19.0,1.0071434740105718,resid,Total infected derivative spline,10%
447,20.0,1.011759404116249,resid,Total infected derivative spline,10%
448,21.0,1.0347944906572162,resid,Total infected derivative spline,10%
449,22.0,1.0212301041451741,resid,Total infected derivative spline,10%
450,23.0,0.9440597591765518,resid,Total infected derivative spline,10%
451,24.0,0.9716729308450455,resid,Total infected derivative spline,10%
452,25.0,1.0476501002429293,resid,Total infected derivative spline,10%
453,26.0,1.0435389808158155,resid,Total infected derivative spline,10%
